Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,train N SSIM Loss,train N 0 White MAE Loss,train N 0 Black MAE Loss,train N H White MAE Loss,train N H Black MAE Loss,train N I White MAE Loss,train N I Black MAE Loss,train N J White MAE Loss,train N J Black MAE Loss,train N K White MAE Loss,train N K Black MAE Loss,train N L White MAE Loss,train N L Black MAE Loss,train N M White MAE Loss,train N M Black MAE Loss,train N N White MAE Loss,train N N Black MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss,test N SSIM Loss,test N 0 White MAE Loss,test N 0 Black MAE Loss,test N H White MAE Loss,test N H Black MAE Loss,test N I White MAE Loss,test N I Black MAE Loss,test N J White MAE Loss,test N J Black MAE Loss,test N K White MAE Loss,test N K Black MAE Loss,test N L White MAE Loss,test N L Black MAE Loss,test N M White MAE Loss,test N M Black MAE Loss,test N N White MAE Loss,test N N Black MAE Loss
NeuralNetwork,0.0001,8.0,40.0,True,10.0,0.0001003873734069722,0.00031395088881254197,1.4147222308175905e-05,3.282237531883376e-05,0.0007468830539521333,1.3421419342713696e-05,0.0,3.81122376503689e-05,0.00021894744464329312,3.1305992576692787e-05,0.0005328691963638578,2.8414312484008927e-05,0.0005507598498037883,2.3880537732371263e-05,0.0008359555687223162,2.0798936020582914e-05,0.000842510536313057,2.2817462948816162e-05,0.0008539156189986638,1.73581182025373e-05,0.0008737277771745409,0.0004573970412214597,0.0014607013513644536,6.45103359905382e-05,0.0001453606567035119,0.003529338222416947,6.365931282440822e-05,0.0,0.00019049852465589842,0.001462114229798317,0.00016138309923311074,0.002450091391801834,0.00013484464337428412,0.0025889135897159575,9.392445596555869e-05,0.003726283957560857,0.00012042366433888674,0.0037856909135977426,8.887338141600291e-05,0.003978502005338669,8.238818651686112e-05,0.00402428482969602
NeuralNetwork,0.0001,8.0,40.0,True,11.0,9.913064672478608e-05,0.0003135334434253829,1.3843594518090998e-05,3.196700210017817e-05,0.0007511937051461068,1.33286280158375e-05,0.0,3.515860797571284e-05,0.0001993316225707531,3.161144642425435e-05,0.0005078596728188651,2.8726807795464992e-05,0.0005175177540097918,2.323184993916324e-05,0.0008342252245971134,2.0272600730615004e-05,0.0008384239460740771,2.2188695480248758e-05,0.00085503879402365,1.7028458283415862e-05,0.0008738160133361817,0.00045141481483976047,0.0014588814228773117,6.310703465715051e-05,0.00014154477976262568,0.00354605449718324,6.294190340364973e-05,0.0,0.00018446192455788454,0.0013692735383907953,0.00016116417633990447,0.0023389679690202078,0.00013535115867853166,0.0024276855091253918,9.311588946729899e-05,0.003686465819676717,0.00011699278062830369,0.0037808485329151155,8.710827678442002e-05,0.00397952397664388,8.045732975006103e-05,0.004034227629502615
NeuralNetwork,0.0001,8.0,40.0,True,12.0,9.823072302554335e-05,0.00031323714980057305,1.3646544955138649e-05,3.134190504040037e-05,0.0007548687235177342,1.322974983070578e-05,0.0,3.305793340717043e-05,0.00018759980531675476,3.16350454730647e-05,0.0004917814263275691,2.8829223343304227e-05,0.0004937556173120226,2.2789884159075362e-05,0.0008330528225217546,1.9919138867408038e-05,0.0008353246109826224,2.1719027842794148e-05,0.0008564628660678864,1.6732961272022555e-05,0.0008741429873875209,0.00044576618820428847,0.0014574062079191208,6.165597199772796e-05,0.00013841385953128338,0.0035615676255112737,6.228141331424316e-05,0.0,0.00017747914729019005,0.0013049282133579254,0.00016002442377309004,0.002257963021596273,0.00013569360598921775,0.0023196342090765635,9.243804185340801e-05,0.0036531840761502583,0.0001146074306840698,0.003776758909225464,8.590576859811942e-05,0.003980355709791184,7.868928369134665e-05,0.004044793794552485
NeuralNetwork,0.0001,8.0,40.0,True,13.0,9.744734769420965e-05,0.00031298468155520305,1.3471228469695364e-05,3.078891563096217e-05,0.0007578398356164825,1.310542325622269e-05,0.0,3.1691729756338256e-05,0.00017810388069067684,3.158207982778549e-05,0.00047885717025824957,2.866517419793776e-05,0.00047673540455954417,2.2429605347237416e-05,0.0008309968880244664,1.9590024437223164e-05,0.000831632422549384,2.1328406208860022e-05,0.0008572289986269815,1.6423296515962908e-05,0.0008744814566203526,0.0004414134658873081,0.0014561692873636882,6.045772073169549e-05,0.0001357593263188998,0.0035733765023701603,6.158432612816493e-05,0.0,0.00017100127103428047,0.0012531645596027374,0.00015887295206387837,0.0021929271519184113,0.00013609528541564942,0.0022374453643957772,9.186533279716968e-05,0.0036217098434766135,0.00011315894468377034,0.0037678209443887073,8.496483011792104e-05,0.003978269050518671,7.689314273496469e-05,0.004053311298290888
NeuralNetwork,0.0001,8.0,40.0,True,14.0,9.682054099227702e-05,0.00031277335115841454,1.332871532732887e-05,3.0316578756485668e-05,0.0007603616523820099,1.2928105258781995e-05,0.0,3.0461233109235764e-05,0.00017035056703857014,3.1431468336709906e-05,0.00046850448208195824,2.8583663515746592e-05,0.00046280989689486367,2.2164497724069018e-05,0.0008295083152396338,1.9290659110993147e-05,0.0008292373269796372,2.1027314609714918e-05,0.0008576621966702598,1.6115441186619658e-05,0.0008747145001377378,0.00043782554566860197,0.0014551140367984772,5.943148862570524e-05,0.00013350552568833034,0.003583373319992106,6.071373742694656e-05,0.0,0.0001652866757164399,0.0012093983590602876,0.00015813542219499747,0.002138428638378779,0.00013652571166555087,0.002169669916232427,9.148194609830777e-05,0.003589857369661331,0.0001120406591023008,0.0037645829220612844,8.42004936809341e-05,0.003977679957946141,7.51855317503214e-05,0.004060175269842148
NeuralNetwork,0.0001,8.0,40.0,True,15.0,9.629667204405581e-05,0.0003125907587153571,1.3211443521348494e-05,2.991104099367346e-05,0.0007624377736282971,1.2794188556394407e-05,0.0,2.9562244058719702e-05,0.00016425766849092075,3.131115143852575e-05,0.0004585306559290205,2.8438809593873364e-05,0.00045085613216672626,2.1954279925142016e-05,0.0008282386298690523,1.9042787607759236e-05,0.0008270251431635448,2.0790971549493927e-05,0.0008583053946495056,1.5863593268607344e-05,0.0008748271635600498,0.0004348202918966611,0.0014542372276385624,5.858960018182794e-05,0.0001316740643233061,0.003591076336308096,6.0058299762507277e-05,0.0,0.00016119051724672318,0.001172086348136266,0.00015733051113784314,0.0020873996118704477,0.00013707753581305345,0.0021139375865459444,9.117795464893182e-05,0.0035615988075733186,0.00011151630897074938,0.003757202376921972,8.366909654190143e-05,0.003977277129888534,7.373711559921503e-05,0.004066707193851471
NeuralNetwork,0.0001,8.0,40.0,True,16.0,9.581798554531165e-05,0.00031243256692375454,1.3110405000458871e-05,2.9573689347931317e-05,0.0007642346839731951,1.2569207631583724e-05,0.0,2.8773526927190168e-05,0.0001595575495490006,3.12459355752383e-05,0.00044974519738129207,2.8343538620642255e-05,0.00044050339077200207,2.180802236710276e-05,0.0008259602955409459,1.883753907999822e-05,0.0008244783750602177,2.057893101924232e-05,0.0008589016007525581,1.5588277684790747e-05,0.0008751226322991507,0.00043167698507507645,0.0014534085988998414,5.767635302618146e-05,0.00012991997258116801,0.003598178506561858,5.8960107465585074e-05,0.0,0.00015680027815202872,0.0011415085444847742,0.00015638928549985092,0.002051294967532158,0.00013682030451794464,0.0020646980653206506,9.081768803298473e-05,0.0035334678987661997,0.00011097606426725785,0.003753318637609482,8.321458008140326e-05,0.003975387662649155,7.217115877817074e-05,0.00407108391324679
NeuralNetwork,0.0001,8.0,40.0,True,17.0,9.537999784307821e-05,0.0003122922299163682,1.301043583745403e-05,2.9260438999959402e-05,0.0007657731435320299,1.2409653780715806e-05,0.0,2.8098494346652712e-05,0.0001562275125512055,3.108757082372904e-05,0.00044235799993787495,2.829857902335269e-05,0.00043150966188737326,2.162892570985215e-05,0.0008244045078754425,1.863561337813735e-05,0.0008220923798424857,2.03593384607562e-05,0.0008592282022748675,1.535284100100398e-05,0.0008754076170069831,0.000429104578991731,0.0014527175575494767,5.695577322815855e-05,0.00012848001594344775,0.003603936526410149,5.8187649119645354e-05,0.0,0.00015340227012832958,0.0011179891725381216,0.00015541195559004944,0.002017138401667277,0.00013734535314142705,0.002010596419374148,9.045725067456564e-05,0.003508404890696208,0.00011076873634010553,0.0037467889487743378,8.278838358819485e-05,0.003974337875843048,7.081028694907824e-05,0.0040750635166962946
NeuralNetwork,0.0001,8.0,40.0,True,18.0,9.505084848829679e-05,0.00031218073729957855,1.2928978373695697e-05,2.899180898176772e-05,0.0007673158825887896,1.2242027358817203e-05,0.0,2.7467002759554558e-05,0.0001551470985370023,3.090011554637126e-05,0.000436609610915184,2.8111582754978112e-05,0.00042573657951184684,2.1530365172241416e-05,0.0008231364190578461,1.8444685598037074e-05,0.0008207258901425771,2.023872553503939e-05,0.0008587617959295,1.5200243797153235e-05,0.0008755631744861603,0.00042665811876455945,0.0014520960549513498,5.624563976501425e-05,0.00012718955210099618,0.003609848888911957,5.7417445350438354e-05,0.0,0.00015009281535943348,0.0010945547372102737,0.00015421837257842224,0.001987743253509204,0.00013776645064353943,0.0019704098502794903,9.034905427445968e-05,0.003486563762029012,0.00011043408109496037,0.0037400523821512857,8.27134121209383e-05,0.003972756365935008,6.992917818327745e-05,0.004075469821691513
NeuralNetwork,0.0001,8.0,40.0,True,19.0,9.471560562295573e-05,0.00031206948416573663,1.2845141048144017e-05,2.8749329171010425e-05,0.0007685862190014846,1.2081587088427374e-05,0.0,2.7004177016871316e-05,0.00015270869646753584,3.077515866607427e-05,0.0004300126805901527,2.7999218686350754e-05,0.00041981499109949383,2.137227316520044e-05,0.0008212844175951821,1.8312211614102127e-05,0.0008195433233465467,2.009341759341104e-05,0.0008589039423636028,1.5042301466954606e-05,0.0008760209594454085,0.00042431276912490524,0.0014515129228432973,5.558359359080593e-05,0.00012599489030738672,0.003614797722598712,5.671893401692311e-05,0.0,0.00014699039359887441,0.0010724542041619619,0.00015328624285757542,0.0019631503770748773,0.00013788983536263308,0.001931256428360939,8.993321874489387e-05,0.003466936449209849,0.00011060387672235568,0.003726033369700114,8.259066380560398e-05,0.003969700634479522,6.902993967135747e-05,0.004078953961531321
NeuralNetwork,0.0001,8.0,40.0,True,20.0,9.442589777920927e-05,0.0003119583906871932,1.2767557719988482e-05,2.8493697755038738e-05,0.0007697618302112035,1.1918382785682168e-05,0.0,2.6515299188239233e-05,0.00015090255598936762,3.058348915406636e-05,0.00042469693081719536,2.7790228237531014e-05,0.0004150461937699999,2.1201385451214653e-05,0.0008199631103447505,1.8135950501476014e-05,0.0008180136127131325,1.9911470423851694e-05,0.0008588611015251705,1.4859269971826247e-05,0.0008762988128832408,0.0004223293624818325,0.0014509880294402441,5.5020523723214866e-05,0.00012490261966983476,0.003619174463786361,5.5983053365101416e-05,0.0,0.00014432061774035296,0.0010563602050145467,0.00015184314300616583,0.001942332088947296,0.00013808774140973887,0.0018982912103335063,8.976262373228868e-05,0.003447957585255305,0.0001105232552314798,0.003718487173318863,8.218489432086548e-05,0.00396844024459521,6.801530253142118e-05,0.004081755131483078
NeuralNetwork,0.0001,8.0,40.0,True,21.0,9.414612847779479e-05,0.0003118647528546197,1.2701271667278238e-05,2.8277577699295113e-05,0.0007709477118500444,1.1778059082904032e-05,0.0,2.610560373536178e-05,0.0001495901628264359,3.043287433683872e-05,0.00041988553213221687,2.763445455847042e-05,0.0004107312432357243,2.1061203109898736e-05,0.0008181096719844001,1.800733818007367e-05,0.0008160803999219621,1.9746613023536546e-05,0.0008585244417190552,1.4723007500703845e-05,0.0008764476648398808,0.0004201808323462804,0.0014504880954821905,5.445574643090367e-05,0.00012387971704204878,0.0036234605382978943,5.542168316120903e-05,0.0,0.00014167819172143935,0.0010407014439503353,0.00015109173643092314,0.001920043428738912,0.00013852079088489216,0.0018599748611450196,8.949847736706336e-05,0.003425054997205734,0.00011053132669379314,0.00370292787750562,8.197929710149766e-05,0.003965438654025395,6.717992946505546e-05,0.0040824607014656065
NeuralNetwork,0.0001,8.0,40.0,True,22.0,9.390685840376786e-05,0.0003117774480155536,1.2639149956937347e-05,2.809517817305667e-05,0.0007717702515640606,1.1663780813770635e-05,0.0,2.5701205179627452e-05,0.0001479106689138072,3.0375884047576358e-05,0.0004139869340828487,2.753858155171786e-05,0.00040642871920551575,2.095937795404877e-05,0.0008162903998579298,1.7904373817145824e-05,0.0008145614926304136,1.964820548892021e-05,0.0008582976779767446,1.4615517907908984e-05,0.0008763916258301054,0.00041842140878240266,0.0014500728497902553,5.3975956204036873e-05,0.000123058189637959,0.003626426507497688,5.489280447363853e-05,0.0,0.00013970102493961653,0.001030502902964751,0.0001500851009041071,0.0018997788429260254,0.0001385741091022889,0.0018281461050113042,8.944311800102393e-05,0.003401841223239899,0.0001107007497921586,0.003689600775639216,8.191859815269709e-05,0.00396201362212499,6.652480612198511e-05,0.004083131750424703
NeuralNetwork,0.0001,8.0,40.0,True,23.0,9.362623760742801e-05,0.0003116917929479054,1.2575035881517188e-05,2.7907130840633598e-05,0.0007725816563435028,1.1535246656941517e-05,0.0,2.5292441049324613e-05,0.0001464335380920342,3.020896443298885e-05,0.0004097994150859969,2.7405364172799246e-05,0.00040211326309612817,2.0890253862099987e-05,0.0008144445717334747,1.7796792755169527e-05,0.0008121640022311892,1.958044511931283e-05,0.0008580176958015987,1.4521880075335503e-05,0.0008764272289616721,0.0004170140561958154,0.0014497019350528718,5.3545200110723575e-05,0.00012230013962835073,0.0036290637253335724,5.438014244039853e-05,0.0,0.00013740106175343195,0.0010205209255218506,0.00014904121247430642,0.0018843392531077067,0.00013841601709524792,0.0018116552382707596,8.954374740521113e-05,0.00338290532430013,0.00011078236469378075,0.0036739240090052287,8.183427465458711e-05,0.003960114469130834,6.600685883313417e-05,0.004084039727846781
NeuralNetwork,0.0001,8.0,40.0,True,24.0,9.337316400238446e-05,0.0003116192030055182,1.251401928519564e-05,2.77506370496537e-05,0.000773372823451893,1.1433369114196726e-05,0.0,2.4931485365544047e-05,0.0001456689621720995,3.0085361296577113e-05,0.00040609722158738544,2.7275438021336283e-05,0.0003985824861696788,2.0864883637321848e-05,0.000812324189714023,1.7700113156544312e-05,0.0008097781134503229,1.9515082905335085e-05,0.00085768566599914,1.4455017766782216e-05,0.0008766005081789834,0.00041529868418971696,0.0014493109037478765,5.3061490568021934e-05,0.00012153990101069213,0.00363236005645234,5.392952977369229e-05,0.0,0.00013552776848276457,0.0010076193138957024,0.0001481860565642516,0.00186702162027359,0.0001383073472728332,0.0017853246380885443,8.964006944249074e-05,0.0033627018332481385,0.00011055521511783202,0.0036651015281677244,8.18730720008413e-05,0.003956396877765655,6.551491096615792e-05,0.004085452357927958
NeuralNetwork,0.0001,8.0,40.0,True,25.0,9.311019176883357e-05,0.0003115466396723475,1.2452241000054139e-05,2.758962135495884e-05,0.0007740956417635741,1.1315555976969855e-05,0.0,2.4579573489193406e-05,0.00014470240899494717,2.9937843126910073e-05,0.00040308801191193716,2.7122757663684232e-05,0.0003956512947167669,2.081174503213593e-05,0.0008101672998496464,1.7615555719073328e-05,0.0008074239428554263,1.9436848482915335e-05,0.0008578299411705562,1.4345625615013496e-05,0.0008765348366328649,0.00041370730226238567,0.001448943093419075,5.2610513133307295e-05,0.00012079487399508556,0.0036348622509427223,5.346291388074557e-05,0.0,0.0001336005050688982,0.0009971788773934047,0.00014726710505783558,0.0018550824373960496,0.00013809435380001862,0.0017603371292352677,8.965899081279834e-05,0.003340449680884679,0.0001107291861747702,0.0036527434984842937,8.178510082264741e-05,0.00395398736000061,6.488725387801727e-05,0.00408454438050588
NeuralNetwork,0.0001,8.0,40.0,True,26.0,9.286518075636455e-05,0.00031146971242768427,1.238561567983457e-05,2.7426328909184253e-05,0.0007748677906218513,1.1226706140275512e-05,0.0,2.4244560128343956e-05,0.0001434409325676305,2.980434468814305e-05,0.00039857647248676845,2.699954036091055e-05,0.00039243644901684353,2.0746066833713224e-05,0.000808734872511455,1.7529265356383152e-05,0.0008047775498458317,1.936735518808876e-05,0.0008575687451022011,1.4295853075704404e-05,0.0008765825203486851,0.00041228908424576123,0.0014485993733008703,5.2204797975718974e-05,0.00012008694466203451,0.0036377186308581676,5.313598861296972e-05,0.0,0.00013182338637610276,0.0009851720804969469,0.00014625949164231617,0.0018428977578878402,0.00013824297736088434,0.001737649862964948,8.968627856423458e-05,0.0033215120434761046,0.00011071537931760153,0.003646087646484375,8.170156894872586e-05,0.003953647365172704,6.447956742097935e-05,0.004085888713598251
NeuralNetwork,0.0001,8.0,40.0,True,27.0,9.26494797957795e-05,0.00031140768634421484,1.2333158935819353e-05,2.7292862068861722e-05,0.0007754485236075113,1.112391473725438e-05,0.0,2.391961170360446e-05,0.0001423175845827375,2.9695556232971805e-05,0.0003955802214997155,2.689014987221786e-05,0.00038934544261012757,2.0721573050000837e-05,0.0008072328354631151,1.7470804907913718e-05,0.0008027849985020501,1.9341442800526108e-05,0.0008578680455684662,1.4245192453797375e-05,0.0008764618741614478,0.00041077258065342904,0.0014482648422320685,5.175089075540503e-05,0.00011945591929058234,0.0036400062787993554,5.266596175109347e-05,0.0,0.0001303759403526783,0.0009726024543245634,0.00014534785101811092,0.001830740769704183,0.00013835723511874677,0.0017137621839841207,8.969216141849757e-05,0.0033018211523691814,0.00011115542147308589,0.003632162014643351,8.179957512766123e-05,0.003951052824656169,6.417760935922464e-05,0.0040876927475134535
