Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET SSIM Loss,train UNET 0 White MAE Loss,train UNET 0 Black MAE Loss,train UNET H White MAE Loss,train UNET H Black MAE Loss,train UNET I White MAE Loss,train UNET I Black MAE Loss,train UNET J White MAE Loss,train UNET J Black MAE Loss,train UNET K White MAE Loss,train UNET K Black MAE Loss,train UNET L White MAE Loss,train UNET L Black MAE Loss,train UNET M White MAE Loss,train UNET M Black MAE Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET SSIM Loss,test UNET 0 White MAE Loss,test UNET 0 Black MAE Loss,test UNET H White MAE Loss,test UNET H Black MAE Loss,test UNET I White MAE Loss,test UNET I Black MAE Loss,test UNET J White MAE Loss,test UNET J Black MAE Loss,test UNET K White MAE Loss,test UNET K Black MAE Loss,test UNET L White MAE Loss,test UNET L Black MAE Loss,test UNET M White MAE Loss,test UNET M Black MAE Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss
UNeuralNetwork,0.0001,8.0,40.0,True,65.0,7.650206264640604e-05,0.00030583358768905913,6.094054801256529e-06,1.2873367605996984e-05,0.0008422046074188288,1.2188361558531011e-05,0.0,1.0311267604785306e-05,1.0958209999703935e-05,1.6106144591633762e-05,9.116420655378274e-05,1.8205387251717705e-05,0.0001594672245638711,1.588888366573623e-05,0.0005751340516975948,1.5897184078182493e-05,0.0005706700363329478,1.4431352194930825e-05,0.0008687985794884818,1.3828335795551538e-05,0.0008758172925029482,0.0003283029422163963,0.0014227312058210373,2.2479216568171978e-05,5.525541103755434e-05,0.003919684463865648,5.65510670033594e-05,0.0,6.17004504116873e-05,6.215232036386927e-05,7.248226708422105e-05,0.0004547372770806154,8.045003438989321e-05,0.00041064685210585595,8.161632965008418e-05,0.0016000060985485712,8.883923292160034e-05,0.0029429376125335695,7.873951302220425e-05,0.0038529676695664723,6.369773376112183e-05,0.004069817066192627
UNeuralNetwork,0.0001,8.0,40.0,True,66.0,6.961514508085592e-05,0.00030523488031966345,4.746202778603349e-06,1.1822522251999804e-05,0.0008479672761357642,1.2185371347836087e-05,0.0,1.2579203550038593e-05,3.666803573391267e-05,1.450415002182126e-05,6.253654137253762e-05,1.517264505050012e-05,0.00013560268229671887,1.650727021374873e-05,0.00048514631177697863,1.69679888391069e-05,0.0005202180040734155,1.469640659966639e-05,0.0008665866617645537,1.3268550225932683e-05,0.0008790293974535806,0.00031579422454039257,0.001420392965277036,1.8161576008424163e-05,5.212971397365133e-05,0.003925254235942339,5.729013355448842e-05,0.0,4.367864069839319e-05,6.668312319864829e-05,7.959249584625165e-05,0.00021678277601798376,7.799277858187755e-05,0.00025158381710449853,8.852263757338126e-05,0.001421047622958819,8.501763610790173e-05,0.002541283518075943,7.624103066821893e-05,0.0036859904726346334,6.20056758634746e-05,0.004098545511563619
UNeuralNetwork,0.0001,8.0,40.0,True,67.0,7.555253271545683e-05,0.0003062209646616663,6.469186129314559e-06,1.365112090882446e-05,0.0008408519288759142,1.2433613717023815e-05,0.0,1.1993544675143703e-05,4.9212398672742506e-05,1.5486893244087695e-05,0.00015828976673739297,1.8072763590940406e-05,0.000145285323794399,1.581893635115453e-05,0.0005311791385923114,1.6065552231988737e-05,0.0005860035440751484,1.44470133818686e-05,0.0008721806641135897,1.3508443121931382e-05,0.0008773653102772576,0.00034651178866624833,0.001424845059712728,2.5394256226718426e-05,5.865955414871375e-05,0.003928138925802957,5.803524982184172e-05,0.0,5.2240615089734396e-05,0.0002333889715373516,6.81504374369979e-05,0.0009745699043075244,7.632510581364234e-05,0.00041401023045182226,8.45280863965551e-05,0.0013626753042141595,9.343430865556001e-05,0.0026841163635253906,7.655746303498745e-05,0.003707623481750488,6.455820985138417e-05,0.0040786050260066984
UNeuralNetwork,0.0001,8.0,40.0,True,68.0,7.355343550443649e-05,0.0003056120393531663,5.647790801179196e-06,1.2793549103662372e-05,0.000842408976754172,1.2204465123691729e-05,0.0,1.1469772185332008e-05,1.7277645279786416e-05,1.5503394284418652e-05,9.187608292060239e-05,1.7980213410087993e-05,0.0001374347002378532,1.6054881936205285e-05,0.0004882219114473888,1.7063288084630457e-05,0.000559861638716289,1.4379346144518682e-05,0.0008733780256339482,1.3452655236635889e-05,0.0008780288909162794,0.0003371088765561581,0.0014228286842505138,2.3019845442225537e-05,5.6023146801938616e-05,0.003917331614366565,5.8898112426201504e-05,0.0,5.257351246351997e-05,0.00018232826453944048,7.190444351484378e-05,0.0005807199204961459,7.514515891671181e-05,0.0002033598255366087,9.028768011679253e-05,0.001379186287522316,7.95239737878243e-05,0.0028620136280854544,7.329048433651527e-05,0.0037608449657758076,6.460951796422402e-05,0.0040960080921649935
UNeuralNetwork,0.0001,8.0,40.0,True,69.0,6.942484261734145e-05,0.00030500287456171853,4.639977955126337e-06,1.1016213933804205e-05,0.0008502599351487729,1.1741478062633957e-05,0.0,1.2955331476405263e-05,2.5794028104948145e-05,1.39794811340315e-05,5.865495518914291e-05,1.5518067604196922e-05,0.00017379624769091605,1.5385264331208807e-05,0.00035564957984856194,1.5235564205795527e-05,0.0005630087107419968,1.3745623540931514e-05,0.0008732186896460396,1.2743768248973148e-05,0.0008778166558061327,0.0003319572967787584,0.0014216092725594838,2.191279005880157e-05,5.036006526400646e-05,0.003950489894716492,5.5107920585821074e-05,0.0,5.454053559030096e-05,5.2396995791544516e-05,6.532810317973295e-05,0.000688613827029864,7.237496320158243e-05,0.0004069430443147818,7.659750214467446e-05,0.0014918300012747446,8.040510583668947e-05,0.0028285232683022818,7.336163738121589e-05,0.0036223071316878,6.100605630005399e-05,0.004081209003925323
UNeuralNetwork,0.0001,8.0,40.0,True,70.0,7.221556401678494e-05,0.0003053227439522743,5.2519674812044415e-06,1.2040692048945597e-05,0.0008437066906839839,1.1581018666869828e-05,0.0,1.4101582512791667e-05,4.04024263843894e-05,1.4446113657738481e-05,7.623967581561633e-05,1.662620176960315e-05,0.0001245392220360892,1.5862675250640937e-05,0.0004930314740964344,1.5547266229987144e-05,0.0005246415202106748,1.4076353649475744e-05,0.0008697434195450374,1.3543683702924422e-05,0.0008780649730137416,0.0003308362637956937,0.0014216719816128414,2.141555305570364e-05,5.4079732702424126e-05,0.003903603609909198,5.398878905301293e-05,0.0,6.003916108359893e-05,8.155784259239832e-05,7.369872958709797e-05,0.0003224145621061325,7.45674983287851e-05,0.00031457146008809407,8.527301251888275e-05,0.0016433255126078923,8.041237015277147e-05,0.0028061139086882274,7.612249658753475e-05,0.0036161668598651887,6.263018197690447e-05,0.004074100653330485
UNeuralNetwork,0.0001,8.0,40.0,True,71.0,7.007181910531862e-05,0.0003049798043710845,4.602123018620269e-06,1.1406998549188886e-05,0.0008457963074683825,1.1863165335463626e-05,0.0,1.0231809158410346e-05,1.8863804039678403e-05,1.3807170658505389e-05,5.9561517887881825e-05,1.5858391166797707e-05,0.00011319072384919439,1.6567132635308165e-05,0.0004019026777573994,1.615335266771061e-05,0.0005948421146188464,1.5209103003144264e-05,0.0008696754063878741,1.404351122411234e-05,0.0008779616760356086,0.00035180005555351577,0.001422363892197609,2.260422722126047e-05,5.634850434338053e-05,0.0039040065073113824,5.460811856513222e-05,0.0,5.600691462556521e-05,7.52650589371721e-05,7.310279179364442e-05,0.00032893000170588496,6.857167463749647e-05,0.000270097857962052,0.00010250458338608344,0.001513092468182246,7.979168246189754e-05,0.0029971520105997723,7.973602817704281e-05,0.0036854065954685213,6.557746479908625e-05,0.004054095099369685
UNeuralNetwork,0.0001,8.0,40.0,True,72.0,7.860089120055948e-05,0.00030611295785222737,7.048568555286952e-06,1.2962434474112733e-05,0.000842727021587125,1.1794565944001079e-05,0.0,1.098637086605387e-05,9.149101762367147e-06,1.625733483316643e-05,9.768597249473845e-05,1.812297518232039e-05,0.00017461625060864858,1.4360397056277309e-05,0.0006404356232711247,1.4364185543464763e-05,0.0006821010261774063,1.3264967960172465e-05,0.000873074574129922,1.2629805132746696e-05,0.0008785518684557505,0.00035270974040031434,0.0014246524622042974,2.885215605298678e-05,5.812069866806269e-05,0.003925476025083728,5.4669058105597897e-05,0.0,6.613605655729771e-05,0.00014188581456740698,7.837809001406033e-05,0.0005730650698145231,6.686372216790915e-05,0.0002573821693658829,9.636132357021173e-05,0.0019276322176059086,7.323573033014933e-05,0.0031368367373943327,6.861838046461344e-05,0.0038489567736784617,5.971744346121947e-05,0.0041001578172047935
UNeuralNetwork,0.0001,8.0,40.0,True,73.0,7.158471271395683e-05,0.00030506298478160586,4.970291047357023e-06,1.1649603922186153e-05,0.0008426312971781618,1.1668156366795301e-05,0.0,1.2759202426033361e-05,3.275406613413777e-05,1.4645884013069528e-05,6.916243582963944e-05,1.6328223448778903e-05,0.0001401842970933233,1.656993990764022e-05,0.00033669514315468925,1.4916506396340472e-05,0.0005542370357683727,1.4016329909541777e-05,0.0008681612355368478,1.3501206246603812e-05,0.0008782156876155308,0.0003296835037569205,0.0014219507575035095,2.1232711151242257e-05,5.439085265000661e-05,0.003904665704252973,5.460209601248304e-05,0.0,5.014472796271245e-05,0.00016007813004155955,6.79463380947709e-05,0.00047379505510131517,7.11046081657211e-05,0.00019490644335746766,8.833636529743671e-05,0.0015725112209717433,8.406725246459245e-05,0.0026584409177303316,7.582757777223985e-05,0.003607974449793498,6.508375129972895e-05,0.004064812511205673
UNeuralNetwork,0.0001,8.0,40.0,True,74.0,7.05022897039141e-05,0.0003051046548145158,4.957112832926214e-06,1.182505428524954e-05,0.0008437992523376422,1.1325958517513105e-05,0.0,1.0334436748442905e-05,4.794606938958168e-05,1.475717539766005e-05,8.068021519907883e-05,1.710942347667047e-05,0.00010203043930232525,1.668184995651245e-05,0.0003078129408614976,1.5043512186301606e-05,0.0006128307431936264,1.4673975030226366e-05,0.000872874419604029,1.3674374037821378e-05,0.0008787095546722412,0.0003282576488951842,0.0014216847717761993,2.0837981719523668e-05,5.520535632967949e-05,0.0038967605309187755,5.333273826787869e-05,0.0,4.5468402095139024e-05,0.00012769129437704881,8.145874210943779e-05,0.0002659362740814686,7.157702930271626e-05,0.00048031434416770933,8.874541769425075e-05,0.0015706165383259456,8.519440113256375e-05,0.0025954872369766237,7.452656670163076e-05,0.003645566354195277,6.679000022510687e-05,0.0040643538037935896
UNeuralNetwork,0.0001,8.0,40.0,True,75.0,8.772255719772407e-05,0.00030743878866944994,8.720150383721505e-06,1.6263050825468132e-05,0.0008316513483139899,1.3389578089118005e-05,0.0,1.5416987506406646e-05,0.00010563590164695468,1.5113682353070805e-05,0.0002364647707768849,1.7485809179821184e-05,0.0002608228474855423,1.6810457288686718e-05,0.000514905686889376,1.4585624116339854e-05,0.000633345012153898,1.4829861798456738e-05,0.0008732143257345472,1.4344197032707079e-05,0.0008805950837475913,0.0003754762311776479,0.0014288375775019329,3.315511081988613e-05,6.881628651171923e-05,0.003888098604840223,6.483637262135744e-05,0.0,7.260687028368315e-05,0.0003606931927303473,6.670738415171703e-05,0.0008246169115106264,8.642570270846287e-05,0.0005617605522274971,7.315477511535088e-05,0.002430723855892817,6.994319458802541e-05,0.0036438298722108204,7.087603056182464e-05,0.003935204446315765,6.815201292435329e-05,0.004071320841709773
UNeuralNetwork,0.0001,8.0,40.0,True,76.0,7.376064812498433e-05,0.0003059040488941329,6.026962572442633e-06,1.3025573155443584e-05,0.0008440051651385731,1.2353458441793918e-05,0.0,1.249375137766557e-05,2.3189280182123184e-05,1.306810715634908e-05,0.00013928070132221494,1.4822968348328557e-05,0.00019761272040860994,1.5930833095418557e-05,0.0005168996219124112,1.4942029624113015e-05,0.0006381481885910034,1.4745347600962435e-05,0.0008659370243549347,1.399552815460733e-05,0.0008787039135183607,0.00035991864278912545,0.0014242447912693023,2.701824220518271e-05,5.8730695551882185e-05,0.003917632163162038,5.765396635979414e-05,0.0,6.836825050413609e-05,0.00019948304009934266,6.057354621589184e-05,0.0008665559813380242,7.04076373949647e-05,0.0004117585408190886,7.667739409953356e-05,0.001394628236691157,7.954434646914402e-05,0.0033073641359806063,7.724730918804805e-05,0.0035490460693836214,6.54302149390181e-05,0.004051429033279419
UNeuralNetwork,0.0001,8.0,40.0,True,77.0,6.820850872567722e-05,0.00030461690787758145,4.189297240892691e-06,1.0722733402092542e-05,0.0008496273562041216,1.1593554102416549e-05,0.0,8.92902774337147e-06,1.1679491061451179e-05,1.3314353002767477e-05,4.8240663350692815e-05,1.600792332153235e-05,9.071143077952522e-05,1.5262765477278403e-05,0.00040562544018030167,1.478149788454175e-05,0.0006086379821811403,1.4153395646384785e-05,0.0008687323757580348,1.3533758465200663e-05,0.0008766423910856247,0.00032394006848335266,0.001420783375700315,1.9993514676267903e-05,5.2695868847270805e-05,0.003924138450909614,5.5364437866956e-05,0.0,4.3951227174450956e-05,0.00010009719990193844,6.181599261860053e-05,0.0005745746816198031,7.66893227895101e-05,0.0002876790550847848,8.185848128050566e-05,0.0012421566992998124,8.21760157123208e-05,0.0026510986189047497,7.851702782015005e-05,0.003549722085396449,6.60525169223547e-05,0.004062319795290629
UNeuralNetwork,0.0001,8.0,40.0,True,78.0,6.580634840897151e-05,0.000304084803376879,3.4340432778533017e-06,9.807031269052199e-06,0.0008508466480913692,1.095322659239173e-05,0.0,9.99341968313924e-06,3.2389869115182334e-05,1.3442414846005185e-05,3.4206613366092953e-05,1.4014981154884611e-05,8.896150892334325e-05,1.6009147345487562e-05,0.00026081454541002,1.6598794276693037e-05,0.0004365357703396252,1.3912449191723551e-05,0.0008632614144257136,1.282700603561742e-05,0.0008783720965896334,0.0003212778208156427,0.0014203686267137527,1.9551184959709644e-05,5.2586015469084185e-05,0.0039008202474628403,5.1993744758268194e-05,0.0,4.642936789120237e-05,2.8002764641617734e-05,7.597721026589474e-05,0.00034503834322094915,6.875668186694384e-05,0.0002727246843278408,8.383683549861113e-05,0.0015256391217311224,8.474818120400111e-05,0.002838228146235148,7.658477406948804e-05,0.0035245008766651154,6.187233375385404e-05,0.0040629468858242035
UNeuralNetwork,0.0001,8.0,40.0,True,79.0,6.991224363446235e-05,0.0003049643976347787,4.745026983852897e-06,1.0830642921583994e-05,0.0008493883591927381,1.1485299494649683e-05,0.0,9.683815629354544e-06,2.359094630394663e-05,1.342998751040016e-05,9.918852842279842e-05,1.4213537464716605e-05,0.00015188738969819886,1.5114828212452787e-05,0.0004485447491918291,1.4592928346246481e-05,0.0005060184746980667,1.3468040352953332e-05,0.0008723141359431403,1.2713167650092925e-05,0.0008784413337707519,0.0003337029367685318,0.0014215891559918722,2.2854902393495043e-05,5.006610881537199e-05,0.0039532500166390575,5.390370109428962e-05,0.0,5.0559868880858025e-05,0.00010183598690976699,5.9965086014320455e-05,0.0007817051683863004,6.318771047517658e-05,0.00023236628621816635,7.87485313291351e-05,0.001632111022869746,7.122113214184841e-05,0.002659005920092265,7.063084437201421e-05,0.0037193074822425842,5.9645428943137326e-05,0.004094815999269486
UNeuralNetwork,0.0001,8.0,40.0,True,80.0,7.110911288431713e-05,0.00030494039612157,4.991223769528526e-06,1.1250582091244205e-05,0.0008475264087157861,1.1500932409295014e-05,0.0,1.0448397370055318e-05,3.2944175680833205e-05,1.3133364596537182e-05,5.1114329003861974e-05,1.5919492579996585e-05,0.00010883016511797905,1.5518734497683387e-05,0.00041486008891037534,1.6259267327508757e-05,0.0006010580275739942,1.3676375549818788e-05,0.000873057171702385,1.3100419891998172e-05,0.0008787018912179129,0.00032967807104190193,0.0014204420149326324,1.9656994845718144e-05,5.092026743416985e-05,0.003913421592027908,5.365016404539347e-05,0.0,4.417366581037641e-05,8.637899688134591e-05,6.665037168810765e-05,0.0003337029988567034,6.911915261298418e-05,0.0005205959392090638,8.245916105806828e-05,0.0016602614273627599,8.106126915663481e-05,0.0022781563301881155,7.116357640673717e-05,0.0037051816781361897,6.359715480357409e-05,0.004074560850858689
UNeuralNetwork,0.0001,8.0,40.0,True,81.0,6.881350917475564e-05,0.00030464607157877513,4.4025584689474535e-06,1.0701920005625913e-05,0.0008463025491988807,1.1420638267216937e-05,0.0,9.444994585854667e-06,2.9957045002707413e-05,1.320570840367249e-05,4.712907996560846e-05,1.4833861496299505e-05,0.0001231734374804156,1.5727611857333354e-05,0.00038944134222609656,1.562118497011917e-05,0.0005082629088844572,1.4083825850061008e-05,0.0008629140044961657,1.3422578506703888e-05,0.0008791161434991019,0.00033463025465607643,0.0014223759373029074,2.3099619041507444e-05,5.617802962660789e-05,0.003875463559102309,5.281812821825345e-05,0.0,4.712215547139446e-05,0.00010909566966195901,6.375859181086222e-05,0.0007298295696576436,6.438124692067503e-05,0.00030664382502436637,8.43958385909597e-05,0.001592958966890971,8.917984087020159e-05,0.00205107976992925,8.596382103860378e-05,0.003377120445171992,6.68132600064079e-05,0.00406581237912178
UNeuralNetwork,0.0001,8.0,40.0,True,82.0,7.237141419734274e-05,0.00030515598399298533,5.227217583784035e-06,1.190276733333511e-05,0.0008444160271750423,1.1286665851782475e-05,0.0,1.1886865831911563e-05,1.0814016319013068e-05,1.3705846088539278e-05,3.5348720848560335e-05,1.6155286825128963e-05,0.0001994493550487927,1.489838385688407e-05,0.0003950328965272222,1.3875767555353897e-05,0.0006801387029034751,1.3859491030286465e-05,0.0008658832205193384,1.3392865990421601e-05,0.000877978652715683,0.0003754953232904275,0.001424207662542661,2.710656845010817e-05,5.871615915869673e-05,0.003910331026978769,5.350303060064713e-05,0.0,4.653426973770062e-05,5.678993960221608e-05,7.74336668352286e-05,0.0009019915635387103,7.649416414399942e-05,0.000492659459511439,8.069119260956844e-05,0.00214135671655337,8.04680089155833e-05,0.002182942380507787,6.907419301569462e-05,0.003769320994615555,6.217623983199398e-05,0.004093337059020996
UNeuralNetwork,0.0001,8.0,40.0,True,83.0,6.985891211245742e-05,0.0003048187121748924,4.633200920319983e-06,1.113011219006564e-05,0.0008431351137256961,1.1141942481377295e-05,0.0,1.0117135908720748e-05,3.7529356112437586e-05,1.3188537143703018e-05,5.915623291262559e-05,1.4332091502313103e-05,0.0001517349188881261,1.6717288443552595e-05,0.0003153698518872261,1.5623480015035186e-05,0.0005545170711619514,1.3941513108355659e-05,0.0008657275566032954,1.36821622228516e-05,0.0008758726928915296,0.00033820122480392455,0.0014212477952241897,2.2644557369252045e-05,5.1705011477073036e-05,0.003915206963173881,5.239316572745641e-05,0.0,5.599234718829393e-05,0.00018323188026746114,5.7241922089209156e-05,0.0007765645161271096,5.855254518489043e-05,9.798236036052306e-05,7.813875563442708e-05,0.0012047100812196732,8.57864273712039e-05,0.0025860207776228585,7.350648132463297e-05,0.0035195305943489076,6.302178759748737e-05,0.004086994628111521
UNeuralNetwork,0.0001,8.0,40.0,True,84.0,7.109691921089376e-05,0.00030499592955623354,5.114324656980378e-06,1.1225900379940867e-05,0.0008457513886989185,1.1159246787428856e-05,0.0,1.1373089260554739e-05,5.249723991645234e-05,1.2821286717163666e-05,3.2205680119139806e-05,1.4407038023429258e-05,0.00015900741730417523,1.4857605232724122e-05,0.00042378058923142294,1.54741490924997e-05,0.0005972033100468772,1.4109470482383455e-05,0.0008687854877540044,1.3169646263122558e-05,0.0008790520152875355,0.0003303222047785918,0.0014201554159323374,2.0807098674898346e-05,5.212251174574097e-05,0.0039034869704141816,5.308595718815923e-05,0.0,4.7713537545253835e-05,6.127027639498313e-05,6.115914632876714e-05,0.00024758075984815755,6.65427107984821e-05,0.0001829360146075487,9.482668247073889e-05,0.001481982817252477,8.409983323266109e-05,0.002844104419151942,7.536343764513731e-05,0.003581958512465159,6.215195947637161e-05,0.004032638669013977
UNeuralNetwork,0.0001,8.0,40.0,True,85.0,6.897814704903535e-05,0.0003045911235468728,4.460983992820339e-06,1.0933821821319205e-05,0.0008441457160117867,1.058112331000822e-05,0.0,8.451686673132437e-06,3.324842546135187e-05,1.4256045687943697e-05,4.4949196412095e-05,1.527134029726897e-05,0.00011153396085969039,1.64891460112163e-05,0.00037111653281109673,1.700910506770015e-05,0.0004288536363414356,1.374260090025408e-05,0.000857863255909511,1.2762571818062238e-05,0.0008799054792949132,0.00031873192638158797,0.0014194960395495096,1.8880106896782915e-05,5.1300801957647005e-05,0.003897348129553842,5.0296149371812744e-05,0.0,4.284614697098732e-05,4.9662702561666565e-05,6.696551572531462e-05,0.00024921619333326814,7.089998883505663e-05,0.00013991637776295345,8.800543534259002e-05,0.0015829676141341528,8.434475554774205e-05,0.002425306290388107,7.832175275931755e-05,0.0034728311002254486,5.9044217535605034e-05,0.004080529759327571
UNeuralNetwork,0.0001,8.0,40.0,True,86.0,6.979558217738356e-05,0.0003045577821987016,4.4716917078143785e-06,1.0961971046136958e-05,0.0008407244952924523,1.0737778419362647e-05,0.0,1.0530006173732025e-05,4.752641793207399e-06,1.2999595907915915e-05,6.481249417577471e-05,1.5715107188693113e-05,0.00010676629442189421,1.6750628128647803e-05,0.0003169383853673935,1.64335743258042e-05,0.0004930544644594192,1.3985845725983381e-05,0.0008665008204323905,1.303995044768921e-05,0.0008781022791351591,0.00032849373916784923,0.0014209117740392684,2.147462995102008e-05,5.41555384794871e-05,0.003879183127378202,5.099356640130282e-05,0.0,5.108326440677047e-05,8.606940197447936e-05,6.51024398393929e-05,0.0006882378831505776,6.818660379697879e-05,0.0003164720721542835,8.135414682328702e-05,0.0012272863338390987,8.920411734531323e-05,0.0017895078907410303,8.236716967076063e-05,0.0034334393839041393,6.3895961890618e-05,0.004037196437517802
UNeuralNetwork,0.0001,8.0,40.0,True,87.0,6.962834325219904e-05,0.0003045060272727694,4.610713637833084e-06,1.0144737981525915e-05,0.0008508878112065986,1.0661770855741842e-05,0.0,1.2731103925034404e-05,5.113369053495782e-05,1.3003290431307895e-05,4.3927678572280067e-05,1.450662301587207e-05,8.12380840735776e-05,1.4377596588539226e-05,0.00037494336387940814,1.393794664181769e-05,0.0005515884608030319,1.3183913792350462e-05,0.0008682359542165484,1.2435873005805271e-05,0.0008798308670520782,0.0003159110434353352,0.0014178305864334106,1.791239871333043e-05,4.607731631646554e-05,0.0039485241129647635,4.9431598745286466e-05,0.0,4.8865959979593757e-05,5.262276778618495e-05,6.550066949178775e-05,0.00013949264151354632,6.0579603693137564e-05,0.00010798462511350712,8.679248082141081e-05,0.0015225606660048167,8.039653766900301e-05,0.0015839262555042903,6.714928895235062e-05,0.0036600763599077863,5.9893052093684676e-05,0.0040742466847101845
UNeuralNetwork,0.0001,8.0,40.0,True,88.0,7.027007107223783e-05,0.0003048906634960856,4.9092129172225085e-06,1.1026872588055474e-05,0.0008450545990558081,1.0567010446850742e-05,0.0,7.65467744453677e-06,2.507674341489162e-05,1.3410670882357018e-05,6.306877891932215e-05,1.537039310538343e-05,7.787084739123072e-05,1.5469610558024475e-05,0.0005086396953889302,1.4281635438757283e-05,0.0006467975676059723,1.3660513130681855e-05,0.0008745464895452772,1.2884949267442737e-05,0.0008754718516554151,0.00031340870385368664,0.0014172929028669994,1.665654902656873e-05,4.5418801407019296e-05,0.0039344887007088354,4.937930886323253e-05,0.0,4.067332095776995e-05,5.3284887690097095e-05,6.507114740088582e-05,9.23606256643931e-05,6.463841224710146e-05,0.00015983170208831629,8.498600218445062e-05,0.0013236741224924723,7.820902392268181e-05,0.0018674805760383606,7.007503882050514e-05,0.0037068344652652742,6.0676674668987594e-05,0.004089059183994929
UNeuralNetwork,0.0001,8.0,40.0,True,89.0,6.862129749996321e-05,0.0003043531839336668,4.2383475894374505e-06,9.920365742540786e-06,0.0008504361570998611,1.0945388515080724e-05,0.0,8.716823400131294e-06,8.060281730390022e-06,1.2225591178451266e-05,3.081910711313997e-05,1.4363982648189578e-05,7.219667812543255e-05,1.4812860172241926e-05,0.00037411182586635864,1.4585980014609439e-05,0.0006903902760573796,1.3660000071727803e-05,0.0008716575801372528,1.3008381107023784e-05,0.0008768989571503231,0.00036048774297038714,0.0014196318884690602,2.2010732209309936e-05,5.003458742673198e-05,0.003932806269853236,5.1659947105993825e-05,0.0,4.9798097461462024e-05,5.297304596751928e-05,6.487560070430239e-05,0.00032087468231717744,5.830183702831467e-05,0.00012044623338927826,9.164883134265741e-05,0.0013656254857778549,7.61601763466994e-05,0.00262451171875,7.142476582278808e-05,0.0035911281903584797,6.233974127098919e-05,0.00408209611972173
UNeuralNetwork,0.0001,8.0,40.0,True,90.0,6.652610110385078e-05,0.00030401263918195453,3.6330922739580275e-06,9.497954410367778e-06,0.0008490528076943452,1.0272221905844553e-05,0.0,8.4814041786428e-06,3.823120745697192e-05,1.288090383500925e-05,3.8087514362164904e-05,1.336048506865544e-05,6.4417693231787e-05,1.5750301203557423e-05,0.00027972709919725145,1.4854232514543193e-05,0.0005236335098743438,1.357000770180353e-05,0.0008633528969117574,1.269859162026218e-05,0.0008776257080691201,0.00031937931974728904,0.001418580487370491,1.8288323190063238e-05,5.034914938732982e-05,0.0038831954798161186,4.8313258836666743e-05,0.0,4.606995498761535e-05,5.500727177908023e-05,7.305537971357505e-05,0.00011698034747193257,6.137255889674028e-05,0.00015240643794337908,8.978918194770812e-05,0.0012829026828209559,8.873504120856523e-05,0.002140039453903834,7.734949855754772e-05,0.0034979388117790224,6.063804806520541e-05,0.004063850144545237
UNeuralNetwork,0.0001,8.0,40.0,True,91.0,6.702225655317307e-05,0.0003039760249001639,3.71995972402926e-06,9.345322281920483e-06,0.0008503017308091176,1.0704415451203073e-05,0.0,7.724287154685173e-06,3.3050066641797977e-06,1.2899016396009496e-05,3.021809139422008e-05,1.4257146644272974e-05,0.00011309945423688207,1.5746832026966982e-05,0.00028044384505067555,1.4287735601621015e-05,0.00046339359666619983,1.3432741564299378e-05,0.0008614474109240941,1.2718522754896964e-05,0.0008777513035706111,0.00032026196519533795,0.0014185895522435506,1.9012612756341696e-05,4.884173007061084e-05,0.0039041016050864563,4.965090580905477e-05,0.0,4.63911370995144e-05,2.388025944431623e-05,6.1005714815109965e-05,0.0003238720508913199,5.7442133159687124e-05,8.595221055050691e-05,9.000264884283146e-05,0.0013822806378205618,9.260516768942277e-05,0.0016938507556915282,7.586422531555096e-05,0.003537800411383311,6.050372418637077e-05,0.004076517124970754
UNeuralNetwork,0.0001,8.0,40.0,True,92.0,6.720383119370256e-05,0.0003041191558752741,3.839325758495501e-06,9.632445705522384e-06,0.0008497871969991956,1.1164806450584104e-05,0.0,9.386243930618678e-06,5.177288299559483e-06,1.2460638702447926e-05,2.7734072812433755e-05,1.330101430150015e-05,0.00011754816930208888,1.557313371449709e-05,0.0003306639247706958,1.41447942171778e-05,0.0005089683724301202,1.3763844201873456e-05,0.00086524241736957,1.3380424518670355e-05,0.000875922611781529,0.0003156988260646661,0.0014173061897357305,1.7278433855002125e-05,4.638864581162731e-05,0.003918713132608623,5.177171745647987e-05,0.0,4.0828979884584744e-05,2.6245890573288004e-05,6.0702724537501734e-05,0.0003131790397067865,5.400096997618675e-05,9.637193288654089e-05,8.41895661627253e-05,0.0010987423360347749,9.644382322827975e-05,0.0016067143529653548,7.517337799072266e-05,0.0033301301300525665,6.14467232177655e-05,0.004071638236443202
