Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,train UNET S White MAE Loss,train UNET S Black MAE Loss,train UNET T White MAE Loss,train UNET T Black MAE Loss,train UNET X White MAE Loss,train UNET X Black MAE Loss,train UNET _ White MAE Loss,train UNET _ Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss,test UNET S White MAE Loss,test UNET S Black MAE Loss,test UNET T White MAE Loss,test UNET T Black MAE Loss,test UNET X White MAE Loss,test UNET X Black MAE Loss,test UNET _ White MAE Loss,test UNET _ Black MAE Loss
UNeuralNetwork,0.0001,8.0,45.0,True,10.0,0.00040231745519406714,0.0005650605875848117,7.714018366246853e-05,0.00029507297470241867,0.0003075407481579125,0.00014514439912497837,0.00029952071024722486,4.7040390317652104e-05,0.000319230046394379,0.0005382790639394055,0.00031000474151575343,0.00033043116090111335,0.0002874901714029338,0.0,0.0018206428056992824,0.002646984544190221,0.00034723676881700193,0.0013415286750913416,0.0014046726736632533,0.000594303199330216,0.001361361839486368,0.00014200408316258364,0.0014464694936320466,0.0022813072369533517,0.0014184962653513975,0.00288861446410605,0.0013083192349979712,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,11.0,0.00038058742519337535,0.0005593273356918376,6.956674379479853e-05,0.00027696270184375527,0.00028664415898027444,0.0001431615204823949,0.0002797551031382579,3.865779179206113e-05,0.00030351169106131295,0.0005084895541404457,0.0002908384944550753,0.00030829201168769773,0.0002669177728521856,0.0,0.0017193105985533516,0.0026233509276647987,0.00031222309331474063,0.0012637034714596826,0.0013178231768638084,0.0006291741657556977,0.0012811194613294781,0.00014532027098367799,0.0013512132115334084,0.002382426329378812,0.0013271031327217629,0.0029674785317115064,0.0012293787872266469,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,12.0,0.000361252505824251,0.0005551943721154308,6.33461415928329e-05,0.0002624940558906514,0.0002691498342550026,0.00016473290934716916,0.00026480644700340827,4.762383002155232e-05,0.0002842220776485947,0.0005384866760747451,0.0002728916724737121,0.00033252234407512324,0.00025225418677548515,0.0,0.0016267468344490484,0.0025987968129931754,0.0002836315137035442,0.001185314179216541,0.0012287836779588423,0.0005830004342696952,0.001193874474591429,0.00012396035844799858,0.0012705283907224548,0.0022311720458216638,0.0012584106539780238,0.0027985638417537856,0.0011365611410740785,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,13.0,0.00034228465306469693,0.0005503231383398215,5.7519300567171964e-05,0.0002466560494546299,0.0002515211781722837,0.00014617118351864365,0.0002474754928257266,4.366584463582206e-05,0.0002691925696606906,0.0005302339631592167,0.00025729091983599803,0.00033662008307372144,0.0002336620360693199,0.0,0.0015380829572677612,0.00257856122352792,0.0002560358049359712,0.0011167534679736731,0.0011534824873666344,0.0005947078267733256,0.0011271840933733766,0.0001287976713300501,0.0011904761663772774,0.0023851535230312707,0.0011706725231506539,0.0029045004139906204,0.0010662918570656446,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,14.0,0.0003281488733471565,0.0005457327372301621,5.287217162047435e-05,0.0002315395644732884,0.00023601555599356598,0.0001362245981744679,0.00022806600740335058,3.7212632696904907e-05,0.0002567835373055903,0.0005344540844709083,0.00024105353416458295,0.00030239209572902585,0.00021677026449830705,0.0,0.0014548031788951946,0.002560396989186605,0.00023051353651772506,0.001053342841706186,0.0010875583444751283,0.0006099060271521035,0.0010372605526222374,0.00018464512654445457,0.0011204937531513238,0.0024681539280609513,0.0010901613617843053,0.003120347388885306,0.001009684220050116,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,15.0,0.00030698675431331215,0.0005425238464720486,4.73504178125582e-05,0.00021962626684065455,0.00022227748866993782,0.0001727261673408056,0.00021727268666912604,4.0018592140263304e-05,0.00023523916934699703,0.0005857384590447109,0.00022480331582200495,0.00037572607197208866,0.0002076043835226095,0.0,0.001388566955080572,0.0025468727327742666,0.0002123649296520641,0.0010014833331857837,0.0010224543277572535,0.0007269799053294104,0.0009825774146325933,0.00023555638467740714,0.001040285769498573,0.002668393295516008,0.0010219745853412077,0.0032251068631058218,0.00095450278348143,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,16.0,0.000292138369738895,0.0005372335727645381,4.298197773267638e-05,0.00020373202960767515,0.00020530896206107744,0.00014026469056497044,0.00019976914410963856,3.148785307802601e-05,0.00022741696342946384,0.0005066499636179675,0.00021226384810038975,0.00029825808786638987,0.00018698653843846283,0.0,0.0013120583955596827,0.002523583436162217,0.00019174560014181916,0.0009295710790082343,0.0009414049439460227,0.0006082558406973785,0.0009022111412864062,0.000144831730790858,0.0009867531136146881,0.002433165064397848,0.0009683553340300074,0.003069651389271958,0.0008670911661483957,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,17.0,0.000279118269280282,0.0005349450596580608,3.967972125888192e-05,0.00019389519472970475,0.00019554528746643478,0.00017117359487194255,0.0001879415181126556,4.107422243070731e-05,0.00020786917032899883,0.0005971376063688746,0.00019853999913542098,0.00037473681159417904,0.00017947482693227474,0.0,0.0012641129253795312,0.0025135228094064965,0.00017988866886252877,0.0008863264097357696,0.0008923800299002689,0.0007330495981300402,0.0008442135726880728,0.00021738884677677034,0.000921955648458229,0.0026698395516137658,0.0009014680513046073,0.0032722282709565552,0.0008253144955485122,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,18.0,0.00026523040713004347,0.0005309109016248801,3.625919685932504e-05,0.00018110240726779413,0.00018250062619900768,0.00015843698800092117,0.00017489356332712097,3.708702213359329e-05,0.0001961903551196795,0.000563979189029601,0.0001893242936571332,0.0003101626898079227,0.00016424263704497858,0.0,0.0012096715798168062,0.0024998523529220678,0.00016640454718151932,0.0008362880292928443,0.0008319855298636094,0.0007416631253260486,0.0007936991985488987,0.00025363472647636944,0.000862624004202069,0.0027139872874853747,0.0008398726488809165,0.0033945208825405288,0.0007711802169961749,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,19.0,0.00025170529386746597,0.0005280464646629889,3.299793113033084e-05,0.0001705342105456761,0.00016970358126247026,0.00017497190487673984,0.00016385576916190812,4.071017320586665e-05,0.00018118251607103167,0.0005894741520406101,0.00017548336413992705,0.00034550113498039964,0.00015519750166453442,0.0,0.0011508318613160332,0.0024823769458434865,0.00015202532493093477,0.0007803682823601009,0.0007706891347027425,0.0007298815550294312,0.0007287403978641678,0.00019555971166997587,0.0008014488332676438,0.0026555140063447774,0.0008004671372707535,0.0032034283913906264,0.0007062200574005175,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,20.0,0.00024127233221203168,0.0005247297312692812,3.0373220615631167e-05,0.0001593194701118932,0.0001567607479436057,0.00015627074675418618,0.0001530709131708685,3.3340989197842835e-05,0.00017158251326039153,0.0005694817339956279,0.00016095597708642965,0.0003591177036177437,0.00014347394280677858,0.0,0.0010946759450360664,0.0024662795681623544,0.00013847132476995576,0.0007263604762419214,0.0007187606965970693,0.0006474528297688226,0.0006874516700048867,0.00017797167899098786,0.0007427995497325681,0.0026081828576213907,0.0007303678108461248,0.0032351954178240316,0.000656994493127619,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,21.0,0.00023042462826417784,0.0005222981107845461,2.817097408671906e-05,0.00015027162360373855,0.0001471663782538751,0.0001591174910974631,0.00014347419383712212,3.4272183746983096e-05,0.0001586404229913439,0.0006046960697662477,0.00015099129747508992,0.00037268583343999403,0.00013493123963836712,0.0,0.001050973931948344,0.0024553291827627698,0.00012925248475944472,0.0006854045878416337,0.0006732131418941906,0.0006901939522545293,0.0006413719845267962,0.00020656430121487792,0.000687649649269176,0.0026781840144463305,0.0006820829409473347,0.0032479530610378432,0.000614462268052611,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,22.0,0.0002222128835007187,0.0005203425643257696,2.6767445863739178e-05,0.00014235898651524052,0.00013876057699362866,0.000173083011994786,0.00013457532881726474,4.298016529359586e-05,0.00014735254235666076,0.0006432130812313358,0.00014080783989872894,0.00039674108722460556,0.00012695719048662005,0.0,0.0010122892054371863,0.002444794342952704,0.00012135320583229545,0.000646308533050729,0.0006330575583116064,0.0006467696724447814,0.0006008741428267281,0.00020978632588056648,0.0006397693599544981,0.0027590184091771924,0.0006330047950804608,0.003422181561308087,0.0005727621650545852,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,23.0,0.00021020065983029388,0.0005167917501572971,2.386230182133595e-05,0.0001316231517296917,0.000127477706924603,0.00013370617139692897,0.00012437977157834406,2.9959206311207897e-05,0.00013981759548187256,0.0005870645418963985,0.00013077620547415433,0.000367525734027441,0.00011543050970671311,0.0,0.0009743915226474499,0.002433085029230178,0.00011378722323936486,0.0006050292707089358,0.0005829155726252862,0.0006712588405459182,0.0005586452360423106,0.00017497393320191581,0.0005950617059221808,0.002896092785229473,0.0005889984328042036,0.0033583228693068404,0.0005307846567915671,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,24.0,0.00020122032040212996,0.0005138838548223285,2.1933244084412196e-05,0.0001224392467753264,0.00011719996235120007,0.00013561280710356577,0.00011466345134771095,3.102487028448408e-05,0.00013301637013646148,0.0005261219254722492,0.0001229776767386259,0.0003325484311484262,0.00010517096985382533,0.0,0.0009316290324588992,0.0024209641060739195,0.00010430765976695895,0.0005647539623878287,0.0005320410402315967,0.0006615952969347156,0.0005180323555034662,0.0001707287423265805,0.0005567808102511759,0.002731665687740974,0.0005516480631048575,0.0032154272937174864,0.0004885857397655271,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,25.0,0.0001915875832346893,0.0005114923991925633,2.0336958446672986e-05,0.00011457143366497482,0.00011059570545456158,0.00011234710399673955,0.00010724605696220604,2.5581540866200173e-05,0.0001255174913014363,0.0005248615523232925,0.00011515339228984801,0.000306195245598847,9.617324908467316e-05,0.0,0.0009090773901849423,0.0024140988880733275,0.00010205593264702731,0.0005356107586584751,0.0005071627550155112,0.0006382500506796927,0.0004837372861568283,0.00023464099416192972,0.0005175234199319995,0.002837009774813862,0.0005084918636196064,0.0033780400108241434,0.00045630987147865054,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,26.0,0.00018470023439900895,0.0005090747962422127,1.8913244873767273e-05,0.00010693139544715779,0.00010187368629113683,0.00010535218363823596,9.907471804284664e-05,2.385985929609309e-05,0.00011973322000143662,0.00048494925396140375,0.0001095975887261311,0.00028811541770025083,8.760610560201249e-05,0.0,0.000870185265751005,0.0024023637081842003,9.487009952840565e-05,0.0004982582334452456,0.0004684651422800508,0.0006076996243974698,0.0004447327469879726,0.0001445369174083074,0.0004812006680470593,0.002740752209657393,0.00047904281121379926,0.0033053448365169503,0.00041605354105151674,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,27.0,0.0001795270010788807,0.0005073734531505409,1.8538697559958842e-05,0.00010080832355427292,9.1938216570574e-05,0.00010926915066582816,9.454016616402289e-05,2.1487464400314576e-05,0.00011586543483875511,0.0004789171755474533,0.00010162813845027811,0.00030644948913080675,7.983838833085288e-05,0.0,0.0008509107543237554,0.0023968264741717643,9.266359134102768e-05,0.0004726974937900807,0.0004323314664498815,0.0006492785500280512,0.00042405612063857744,0.0001928711181166787,0.0004422014708039146,0.0028368688229494874,0.00043891937290347596,0.0035075684013606617,0.0003908922977792392,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,28.0,0.00017804367281998586,0.0005059245863372104,1.8507534653109038e-05,9.553207742236052e-05,8.68666003335197e-05,0.0001006695138154968,8.722211954728612e-05,2.050897071384034e-05,0.0001124893478306156,0.00048264652249626716,9.643842749839844e-05,0.0003187591335522839,7.276288221145897e-05,0.0,0.0008161225408877966,0.002385933819057057,8.640687256676597e-05,0.0004395369276310663,0.0003944903424700851,0.0006050919211885464,0.000388044887368784,0.00011413729509467598,0.00041765157344206326,0.0027342204402827615,0.0004188792323166469,0.003351831211234039,0.0003519627330063274,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,29.0,0.0001729624973474487,0.0005041817529503548,1.788136330897596e-05,8.95843853687019e-05,8.063754342958292e-05,8.923463985283741e-05,8.045081199822078e-05,1.957663397663687e-05,0.00010628253221511841,0.00046668842314388553,9.214257535266105e-05,0.00028564807057702,6.654423302556627e-05,0.0,0.0007898403601076618,0.00237755130671855,8.17864699839796e-05,0.0004107544913231952,0.0003740015738415268,0.0005472498307438016,0.00036195061116848354,0.00014397489059271302,0.0003825897034609093,0.002642433410920437,0.0003822736395230083,0.003342771680100159,0.00032678380046250686,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,30.0,0.00016759919389238898,0.0005027938563868685,1.7195527072785035e-05,8.48541001103959e-05,7.35175346508823e-05,9.554098397895011e-05,7.417462163697677e-05,1.895616729706124e-05,0.0001052857810917569,0.000439813877694369,8.531892797696301e-05,0.0002780281348691154,6.0674847377278415e-05,0.0,0.0007769222248275324,0.0023721375930234323,8.128240774824935e-05,0.0003885658657025991,0.0003468566720590651,0.0005885925870271598,0.00033662156582628405,0.00013636585629586153,0.00035537837904954105,0.0027588373460109878,0.00035637188351379253,0.003409642843330431,0.00030243783345762287,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,31.0,0.00016440932119310384,0.000501591802607328,1.692589538076496e-05,8.026520518279783e-05,6.986172955151839e-05,9.074167541737827e-05,6.85972144018929e-05,1.820342017794555e-05,9.968469165406137e-05,0.0004545955484446811,8.076555384297898e-05,0.00030168676071089874,5.5673971491039924e-05,0.0,0.0007562820079191675,0.0023647552391268174,7.85439152200267e-05,0.0003644317716547528,0.000327707883322014,0.0005251615770957755,0.00030936282010948134,0.00013601594844704154,0.0003366768125842952,0.00257916289305537,0.00033315362514189955,0.003410316488277987,0.00027548271061489415,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,32.0,0.00015614529182968756,0.000499693250077754,1.5119791050966217e-05,7.39346868346001e-05,6.584727740030726e-05,7.05310115917031e-05,6.0991411702330863e-05,2.0250748350935163e-05,8.736924341104101e-05,0.0004772623433578368,7.823881796106816e-05,0.0002817415162880787,5.2174879614554967e-05,0.0,0.00073284608950405,0.002356572908425481,7.513047740706857e-05,0.0003426318179886296,0.0003009969895740725,0.00041671879823852633,0.0002753206956311592,0.00012006907015101715,0.00033972007017465505,0.002306049162486814,0.00033475671830417224,0.0031230071055814157,0.0002431105705177259,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,33.0,0.00015111954385700895,0.0004984639243616891,1.4430238310538855e-05,6.926654162753946e-05,6.41662175603954e-05,7.677816276280385e-05,5.7897628397954445e-05,1.9684927211697853e-05,7.978968844420184e-05,0.0004907593010570804,7.10681562796436e-05,0.00030380077760495906,4.841070973648215e-05,0.0,0.0007263357815502575,0.0023516729567785682,7.514744622152557e-05,0.00032354659348163967,0.0002905293689958704,0.0003982760808752768,0.0002560528616110484,0.00011320305554746831,0.00030666652996585054,0.002376481422088431,0.00031123092433191696,0.0032459726123689856,0.00022476152429040872,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,34.0,0.00015032206062036706,0.0004976394202188661,1.4583032949754813e-05,6.656692114801741e-05,5.832745259341525e-05,7.164411527930565e-05,5.337876089499646e-05,1.854506619977501e-05,8.229254129922615e-05,0.00045497747605059024,6.819463201931544e-05,0.0002794026967007516,4.311410504370687e-05,0.0,0.0006999199120503552,0.002346230003069032,6.944549697562584e-05,0.0003029759387550114,0.0002575669929666339,0.0004343072292189928,0.00024031044083571283,0.00013306578796989512,0.00027981070133875,0.002325325829427947,0.0002826641565598782,0.003133815789372666,0.00021178188657610672,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,35.0,0.00014513064266215116,0.0004963888472945221,1.3420879188171937e-05,6.136295669323029e-05,5.586512105644874e-05,7.057404321319652e-05,4.989683949401115e-05,1.9771734759653352e-05,6.835062729541182e-05,0.0005079517065675432,6.228010609464825e-05,0.00030975503661240526,4.1451362887964734e-05,0.0,0.0006950602591412622,0.0023419881391825168,7.061848897229201e-05,0.00028926359032684903,0.00024031463471598595,0.0004684045535963286,0.0002231184369737997,0.00010290707947698029,0.0002739315372218126,0.0022402124584845777,0.0002790198151795369,0.0030344085498425944,0.00018905793205372193,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,36.0,0.00014246913862999558,0.0004955649054596687,1.3366823569140987e-05,5.883573883305984e-05,4.991295564206784e-05,6.256139061521648e-05,4.569431540940329e-05,1.9234462046237648e-05,7.159291010982586e-05,0.00048391320152745416,5.840676312016027e-05,0.0002983087759133619,3.7266363231640944e-05,0.0,0.0006813273864722102,0.0023371875286102295,6.89820204890749e-05,0.0002732026455162456,0.00022420992360175032,0.0003833054277881886,0.00020546180272252305,0.00010615527489275303,0.0002562932716975422,0.002281256816672079,0.000265603873339839,0.002982172388700569,0.00017429649267556533,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,37.0,0.00013821744774229763,0.0004943330091928857,1.2256132283140063e-05,5.43295734654861e-05,4.6324185685648754e-05,7.544978549377616e-05,4.4329247545360555e-05,1.970405948933244e-05,6.03864185331324e-05,0.0004958703190168602,5.521524366182137e-05,0.00031945872499615036,3.5082067882596964e-05,0.0,0.0006745713030767141,0.002334341875412179,6.935699204416394e-05,0.00026150961529533816,0.0002138704389521161,0.00041805704434712726,0.00019661332451322542,9.293967869671635e-05,0.00023497184211353087,0.0022860398082613195,0.0002524593856724553,0.0030642164953099855,0.00015925372359137864,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,38.0,0.00013629719614982605,0.0004937403365929493,1.225562520184607e-05,5.256696390816465e-05,4.505512186619792e-05,5.9455221473688705e-05,3.8970460126181495e-05,1.9124340055123815e-05,6.355193124787826e-05,0.0004579843375882048,5.261337941868928e-05,0.00030026056695819865,3.173357664012523e-05,0.0,0.0006636627159028683,0.002330897926534497,6.711812186166176e-05,0.00024905763332199,0.0001917515629492466,0.00041994855463879665,0.0001770131899125921,0.00012508599357035174,0.000225957693918696,0.002267238666426461,0.00024344690097203043,0.0029606129388389346,0.00014816483471003717,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,39.0,0.00013470147658551157,0.0004931063343572488,1.2158727489231089e-05,5.027850100775613e-05,4.053452476417279e-05,6.3723821765329e-05,3.772291713808425e-05,1.787321737432737e-05,6.0922021894763425e-05,0.00046154394785991574,5.104418372047558e-05,0.0003122484306440842,2.9033067513186978e-05,0.0,0.0006533547204995306,0.002327037682323336,6.583535094868462e-05,0.00023686189977627881,0.00018227592391787835,0.0003957663598300526,0.00016388019441433672,8.989637424735904e-05,0.00021070748005273208,0.002233204789131692,0.00023521391569443468,0.002966974328898784,0.0001344449185537842,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,40.0,0.00013151294940886793,0.0004923166129788298,1.1603656724456827e-05,4.7165418490566656e-05,3.8963376049886176e-05,5.983597927819686e-05,3.5156028952720674e-05,1.912685286886287e-05,5.397992334115216e-05,0.0004865970573014005,4.787573897131691e-05,0.0003099670668817916,2.7464998941215865e-05,0.0,0.0006482851861407922,0.002325327141479876,6.708595315990208e-05,0.000232064850487799,0.00017418990017108198,0.00037786711311940126,0.00015642920380118508,8.0598846265355e-05,0.00021234440541117446,0.002203383910581001,0.00024123243846983279,0.0029021008584484364,0.00012105293337654018,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,41.0,0.0001310093122511861,0.0004918105759710636,1.1729112904107152e-05,4.520981680511464e-05,3.486818249897173e-05,5.690211234388326e-05,3.308772719452645e-05,1.8708498249799415e-05,5.4816486981679806e-05,0.0004759105148341135,4.3210475592600365e-05,0.0003277723077493858,2.5000493481474103e-05,0.0,0.0006340235565443459,0.0023202211976801074,6.267160130371838e-05,0.00021174981159234198,0.00016214429113849905,0.00034900677372824474,0.0001446407452319403,0.0001085786113761506,0.00018408604013095113,0.0023648230909551465,0.0001947706530116639,0.0029890970239099465,0.00011556802914952332,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,42.0,0.00012745417031959061,0.0004910509380690171,1.1102079270743938e-05,4.322566292838588e-05,3.4335661789959654e-05,5.287216659986748e-05,3.133067544901146e-05,1.772272217305844e-05,5.291141268377998e-05,0.0004446069506622068,4.287310587267349e-05,0.0002932020154282089,2.2903139981619433e-05,0.0,0.0006225974117435,0.002317359424986929,6.094070608323475e-05,0.0002043285647278312,0.0001535192717733623,0.00033650441833262175,0.00013657380481186152,9.165922144673905e-05,0.00018137176784704316,0.002184266376795259,0.00019476390531602896,0.0028957194127376723,0.00010583905866311031,0.0
