Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train D BCE Loss,train G BCE Loss,train D BCELogits Loss,train G BCELogits Loss,train D MSE Loss,train G MSE Loss,train D MAE Loss,train G MAE Loss,test D BCE Loss,test G BCE Loss,test D BCELogits Loss,test G BCELogits Loss,test D MSE Loss,test G MSE Loss,test D MAE Loss,test G MAE Loss
GenerativeAdversarialNetwork,0.0001,8.0,45.0,1.0,0.0,0.0003511046945566758,0.00033085283163101527,0.0007874173616784602,0.0005507415757988984,9.100228507885072e-05,8.084483926668963e-05,0.00027674707681984913,0.0001718853361844374,0.0014672157524516748,0.0016225308367291337,0.0036462406692264965,0.0026117334575773035,0.00035599874531697925,0.0004072399727953305,0.0011895058102577736,0.0008377852679798438
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,1.0,0.00020898842426001865,0.00031145826745226056,0.0007393352104968459,0.0005469247899608149,5.145307198528331e-05,7.458455920862059e-05,0.00016029212232227273,0.00016458891834210192,0.0009100112900044183,0.0015255591404512994,0.0034227652369805102,0.0025929407503619884,0.00021446636825237634,0.0003738311476677469,0.0006662450215351657,0.0008059317398371186
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,2.0,0.00010902581189199278,0.00028363781958577446,0.0007139660438116027,0.0005406393114768592,1.8530215244649877e-05,6.518894530370871e-05,9.67214190253029e-05,0.00015154156602939183,0.0005308266893122931,0.0013779026907195086,0.003338966354634027,0.002559576394422999,9.71343790022832e-05,0.0003222993475461156,0.00045908120630672145,0.0007391179320197436
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,3.0,7.999497603856007e-05,0.00025626022941018694,0.0007062771249652873,0.0005337187463061187,9.170013562728452e-06,5.6103765562859506e-05,7.46956803005018e-05,0.00013700771243424427,0.00040024973498950213,0.0012290764529750032,0.003317365856290613,0.0025219681128016056,4.766920417453508e-05,0.0002719264172907895,0.000373067744310547,0.0006618524122538056
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,4.0,7.612516255070257e-05,0.0002345453616422463,0.0007080023661456661,0.0005276198335734982,9.283897871116423e-06,4.9076899082834186e-05,7.067513815315586e-05,0.0001232429053584199,0.00043755816588611723,0.0011163569471371248,0.003339472056934669,0.0024894813321671397,7.191213703005569e-05,0.0002345818112481315,0.0003929384193330441,0.0005919065021868772
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,5.0,8.443713870973922e-05,0.00021998329223648237,0.0007096116915546016,0.0005229873798606852,1.1313435523657786e-05,4.462629677150449e-05,7.741773285152456e-05,0.00011200415638257873,0.00039371145221422303,0.0010493822255224553,0.0033221675914788394,0.002466981515944379,5.6344219161279546e-05,0.0002142478881766961,0.00035828511295078687,0.000539733553832432
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,6.0,8.867712154221342e-05,0.0002107318802021263,0.0007109502255113298,0.0005198265262691159,1.257264263666865e-05,4.185059401545563e-05,8.077370228793101e-05,0.00010429800681348117,0.0003804847504357872,0.0010099776510922413,0.003312649966785743,0.002452413241068522,4.784209630305662e-05,0.0002020902509959239,0.00035255561647175245,0.0005054343140350198
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,7.0,9.056838415061046e-05,0.00020445843109223399,0.0007114910051186451,0.0005175501429488396,1.2907136804010027e-05,3.998052589896554e-05,8.237342829652874e-05,9.863355731707056e-05,0.0004035810816962764,0.000982505814084467,0.0033128632689422032,0.0024415845016263565,5.305116797018351e-05,0.000193225418996511,0.00037259660052053585,0.0004794675880258188
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,8.0,9.718240110700664e-05,0.00019979031098820772,0.0007139301364312596,0.0005157260560603797,1.354861221303837e-05,3.8585751104065673e-05,8.877433053245442e-05,9.399964762826493e-05,0.0004438326325056688,0.0009620107194912509,0.003321450836253616,0.002432810810377013,6.353507205000464e-05,0.00018648379160173285,0.00040551026662190753,0.00045792247701740863
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,9.0,0.00010122634932358632,0.0001962053165281558,0.0007139780129383837,0.0005142646979771535,1.3686090235841884e-05,3.750383291604384e-05,9.28787871030463e-05,9.027329296114632e-05,0.00047675866938237123,0.000946190559639121,0.0033252745304467543,0.0024257497217670177,7.271828750769298e-05,0.00018110123913992875,0.00043084186577946885,0.00044043235621362363
