Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss
VariationalAutoencoder,0.0001,8.0,45.0,1.0,0.0,0.0003186076919666198,0.0005407232961886012,7.474865774420715e-05,0.00014884630343663403,0.0015615106753583223,0.002568635550684899,0.0003729939413895397,0.0007614639570128243
VariationalAutoencoder,0.0001,8.0,45.0,True,1.0,0.00030593298917832077,0.0005414879948623739,7.393491778251616e-05,0.00015328706033788922,0.0015400105489874786,0.002564968927851263,0.00036924149630204685,0.0007326893930165273
VariationalAutoencoder,0.0001,8.0,45.0,True,2.0,0.00026971820711768217,0.0005277161488957161,5.811325342186056e-05,0.00012146430516821355,0.0013441994505108527,0.002519417296415605,0.00031205191739700123,0.0006371260439075015
VariationalAutoencoder,0.0001,8.0,45.0,True,3.0,0.00023679792720352543,0.0005175957300592304,4.676210309938601e-05,9.622398733771394e-05,0.0011556723957541603,0.0024506800204702893,0.0002301858515484528,0.0004926532413224754
VariationalAutoencoder,0.0001,8.0,45.0,True,4.0,0.00023516257496856936,0.0005122371760982709,4.115399485328448e-05,8.585980799641571e-05,0.001126943050690417,0.0024199616984001498,0.00020109278694638665,0.0004182649577188792
VariationalAutoencoder,0.0001,8.0,45.0,True,5.0,0.00023303759306910225,0.0005111676261752763,4.011246493723836e-05,8.27232491214963e-05,0.0011272722820066057,0.0024128464407890847,0.00019372494762423653,0.0004080951963580629
VariationalAutoencoder,0.0001,8.0,45.0,True,6.0,0.0002484602145750246,0.0005098153156732934,3.889933569894004e-05,8.08514463853322e-05,0.0011455987421971447,0.0023991486186501366,0.00017835629764218,0.0003784714770392052
VariationalAutoencoder,0.0001,8.0,45.0,True,7.0,0.0002486850373507189,0.0005090684903599824,3.833292589354708e-05,7.831012061985356e-05,0.001192048192024231,0.0024052067372783924,0.0001865691569803646,0.00040045066637063175
VariationalAutoencoder,0.0001,8.0,45.0,True,8.0,0.00025703115363647996,0.0005072944087159602,3.606471863156059e-05,7.455518865842382e-05,0.001267782172317025,0.0023990258480767785,0.00017973321413843887,0.00037801842082221555
VariationalAutoencoder,0.0001,8.0,45.0,True,9.0,0.00023811575617751663,0.0005074887262843047,3.479471093801797e-05,7.380870976698688e-05,0.0012613070086113312,0.0023934683709774377,0.00017635608619114137,0.0003645192808325186
VariationalAutoencoder,0.0001,8.0,45.0,True,10.0,0.00025622092809959884,0.0005070841457001926,3.624749633501161e-05,7.549276690920087e-05,0.0012939758833099462,0.002393274187291943,0.00017349027190943184,0.0003757932744685959
VariationalAutoencoder,0.0001,8.0,45.0,True,11.0,0.00025755906040777734,0.0005070058643978561,3.593415774987393e-05,7.270540128339012e-05,0.001256709766088042,0.0023909576658932667,0.00017090042197854264,0.0003575212175741136
