Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss,test ANN BCE Loss,test ANN BCELogits Loss,test ANN MSE Loss,test ANN MAE Loss
NeuralNetwork,0.0001,10.0,40.0,True,11.0,9.319901998553958e-05,0.00031234568783215116,1.242702710442245e-05,2.9236527292856147e-05,0.0004182223230600357,0.0014506381005048752,5.267088223869602e-05,0.00012175749676922957
NeuralNetwork,0.0001,10.0,40.0,True,12.0,9.215616488030978e-05,0.00031205123024327414,1.2146400487316506e-05,2.847510456506695e-05,0.00041219831133882203,0.0014495118210713068,5.1261418654272954e-05,0.00011916959192603827
NeuralNetwork,0.0001,10.0,40.0,True,13.0,9.12151498986142e-05,0.0003118116674678666,1.1903313653809684e-05,2.7869086313460553e-05,0.0004072279048462709,0.0014486356327931087,5.002487062787016e-05,0.00011728326790034771
NeuralNetwork,0.0001,10.0,40.0,True,14.0,9.038764983415604e-05,0.0003116291016340256,1.1681485921144485e-05,2.7485441283455918e-05,0.0004028681976099809,0.0014479121814171473,4.890608446051677e-05,0.00011579353207101425
NeuralNetwork,0.0001,10.0,40.0,True,15.0,8.959540698145117e-05,0.00031145909535033363,1.1459516827017069e-05,2.7162458614579268e-05,0.0003988540420929591,0.0014472084740797678,4.784522267679373e-05,0.00011427671027680238
NeuralNetwork,0.0001,10.0,40.0,True,16.0,8.88329597988299e-05,0.00031126524720873154,1.1243686146501984e-05,2.6762911251613073e-05,0.0003948244887093703,0.001446324959397316,4.682516834388177e-05,0.00011217402449498574
NeuralNetwork,0.0001,10.0,40.0,True,17.0,8.811231569520065e-05,0.0003110679132597787,1.1042034020647407e-05,2.6341620832681655e-05,0.0003910341610511144,0.0014453901598850886,4.583766373495261e-05,0.00010990356095135212
NeuralNetwork,0.0001,10.0,40.0,True,18.0,8.746974968484469e-05,0.0003108804247209004,1.086182559707335e-05,2.592598819839103e-05,0.0003875025858481725,0.0014444934825102488,4.4921339334299164e-05,0.00010780148052920897
NeuralNetwork,0.0001,10.0,40.0,True,19.0,8.691136858292988e-05,0.0003107107909662383,1.0707783180155925e-05,2.5535013992339373e-05,0.00038453427453835805,0.0014436163008213043,4.4118574199577175e-05,0.00010574477103849252
NeuralNetwork,0.0001,10.0,40.0,True,20.0,8.64011501627309e-05,0.00031055172107049395,1.0573839868551918e-05,2.5152075769645826e-05,0.0003817802295088768,0.0014428406953811645,4.3334109553446375e-05,0.00010393140061448018
NeuralNetwork,0.0001,10.0,40.0,True,21.0,8.586021140217781e-05,0.0003103997026171003,1.0438624303787947e-05,2.4779900974993194e-05,0.00037945664177338283,0.0014420957614978156,4.262239284192522e-05,0.00010210205800831318
NeuralNetwork,0.0001,10.0,40.0,True,22.0,8.541523212833064e-05,0.00031025846089635575,1.0325782932341099e-05,2.444015782592552e-05,0.0003773109366496404,0.0014414597302675248,4.1979877278208735e-05,0.00010067667656888564
NeuralNetwork,0.0001,10.0,40.0,True,23.0,8.496183768979141e-05,0.0003101306568299021,1.0209719351093685e-05,2.4145089888146944e-05,0.0003753819813330968,0.0014408906300862631,4.139505714798967e-05,9.941270109266042e-05
NeuralNetwork,0.0001,10.0,40.0,True,24.0,8.453620996858392e-05,0.0003100127513919558,1.0102690430358052e-05,2.388721498261605e-05,0.0003733120858669281,0.0014403463651736577,4.0776922833174464e-05,9.828728313247363e-05
NeuralNetwork,0.0001,10.0,40.0,True,25.0,8.415520590330874e-05,0.0003098981721060617,1.0005028785339424e-05,2.361079677939415e-05,0.00037169670686125754,0.0014398109167814254,4.029769528036316e-05,9.702912842233976e-05
NeuralNetwork,0.0001,10.0,40.0,True,26.0,8.375683267201697e-05,0.0003097861206957272,9.906573021518332e-06,2.3360851420355693e-05,0.00036989180371165274,0.0014393086234728496,3.975953829164306e-05,9.593555393318335e-05
NeuralNetwork,0.0001,10.0,40.0,True,27.0,8.341441862285137e-05,0.00030969564935990745,9.821601478116853e-06,2.3139326367527245e-05,0.00036832839250564573,0.0014388797183831532,3.927764870847265e-05,9.492842946201563e-05
NeuralNetwork,0.0001,10.0,40.0,True,28.0,8.308443773005689e-05,0.00030960634882961003,9.738968219608069e-06,2.2920237721077033e-05,0.0003669106401503086,0.0014384871969620387,3.8845487870275976e-05,9.402279586841662e-05
NeuralNetwork,0.0001,10.0,40.0,True,29.0,8.273190552634852e-05,0.00030951758048364096,9.648224139319999e-06,2.2732762486806938e-05,0.0003655937810738881,0.0014381001393000284,3.843248899405201e-05,9.32005001232028e-05
NeuralNetwork,0.0001,10.0,40.0,True,30.0,8.243254518934659e-05,0.0003094383914555822,9.574360280696835e-06,2.256838571546333e-05,0.0003644284792244434,0.0014377245058616003,3.806078263248007e-05,9.24471765756607e-05
NeuralNetwork,0.0001,10.0,40.0,True,31.0,8.212211541831493e-05,0.0003093669723187174,9.490977806438293e-06,2.2440323872225624e-05,0.00036326128368576366,0.0014373785505692163,3.769285200784604e-05,9.179792832583188e-05
NeuralNetwork,0.0001,10.0,40.0,True,32.0,8.185591681727341e-05,0.0003093002097947257,9.423237393743226e-06,2.231609043e-05,0.0003620877241094907,0.001437088722983996,3.733630292117596e-05,9.125873912125826e-05
NeuralNetwork,0.0001,10.0,40.0,True,33.0,8.158506160335882e-05,0.00030923254255737576,9.350298205390572e-06,2.2195519081183842e-05,0.00036101732403039934,0.001436825841665268,3.7010603894790016e-05,9.08301987995704e-05
NeuralNetwork,0.0001,10.0,40.0,True,34.0,8.13058510954891e-05,0.00030916471566472736,9.275157104379365e-06,2.2080959752202034e-05,0.00035987828547755875,0.0014365145315726599,3.667292573178808e-05,9.022913873195648e-05
NeuralNetwork,0.0001,10.0,40.0,True,35.0,8.105850512427944e-05,0.0003090980595776013,9.205393559698547e-06,2.1971920172550847e-05,0.00035864521438876785,0.0014361909280220667,3.630201875542601e-05,8.963486179709434e-05
NeuralNetwork,0.0001,10.0,40.0,True,36.0,8.080192575497287e-05,0.0003090272258434977,9.134874978501881e-06,2.1826969792268105e-05,0.00035738404840230943,0.0014358673244714737,3.59284730317692e-05,8.890787139534951e-05
NeuralNetwork,0.0001,10.0,40.0,True,37.0,8.05320218205452e-05,0.00030896280493055073,9.055859741887876e-06,2.1694953154240335e-05,0.0003562025725841522,0.0014355866859356561,3.557857902099689e-05,8.827305864542723e-05
NeuralNetwork,0.0001,10.0,40.0,True,38.0,8.029227943292685e-05,0.00030889186475958143,8.986941039828317e-06,2.1548846936119453e-05,0.0003550576977431774,0.001435258612036705,3.5240485643347105e-05,8.752766686181228e-05
NeuralNetwork,0.0001,10.0,40.0,True,39.0,8.008663675614765e-05,0.0003088340163230896,8.92960898844259e-06,2.1420226299336978e-05,0.0003538313942650954,0.0014350003252426784,3.488937315220634e-05,8.694810482362906e-05
NeuralNetwork,0.0001,10.0,40.0,True,40.0,7.988216488489083e-05,0.00030876938253641126,8.868833538144827e-06,2.1279132592358758e-05,0.0003527336133023103,0.0014347066481908163,3.458719002082944e-05,8.623724182446798e-05
NeuralNetwork,0.0001,10.0,40.0,True,41.0,7.966388948261738e-05,0.0003087122259395463,8.805826239820038e-06,2.1158198692968914e-05,0.00035160239785909654,0.001434446374575297,3.4260524747272335e-05,8.562459455182155e-05
NeuralNetwork,0.0001,10.0,40.0,True,42.0,7.948170283011028e-05,0.00030865916716200963,8.753822684021934e-06,2.1031058193849664e-05,0.00035065546010931334,0.0014341960350672403,3.398673531288902e-05,8.502282823125521e-05
NeuralNetwork,0.0001,10.0,40.0,True,43.0,7.93066807091236e-05,0.00030860347407204764,8.706724370962807e-06,2.0891082073960987e-05,0.00034944042563438414,0.001433934395511945,3.3659841089198984e-05,8.437118958681822e-05
NeuralNetwork,0.0001,10.0,40.0,True,44.0,7.912768051028251e-05,0.0003085566950695855,8.656283275091223e-06,2.0780592292015043e-05,0.0003483797733982404,0.0014336821933587393,3.33459194128712e-05,8.37695940087239e-05
NeuralNetwork,0.0001,10.0,40.0,True,45.0,7.894564686076982e-05,0.0003085035032459668,8.604342084644095e-06,2.064656832122377e-05,0.0003473691331843535,0.0014334325989087424,3.3064764769126974e-05,8.311906519035499e-05
NeuralNetwork,0.0001,10.0,40.0,True,46.0,7.877053160752569e-05,0.0003084466393504824,8.554449803861124e-06,2.050404270578708e-05,0.0003464302979409695,0.0014331653714179994,3.279690475513538e-05,8.246658835560083e-05
NeuralNetwork,0.0001,10.0,40.0,True,47.0,7.859811718974795e-05,0.00030839922172682624,8.504736303750958e-06,2.040269984198468e-05,0.0003454219860335191,0.001432927573720614,3.25100632229199e-05,8.192140764246384e-05
NeuralNetwork,0.0001,10.0,40.0,True,48.0,7.840111585600035e-05,0.0003083496487566403,8.451697483126606e-06,2.0274358601974588e-05,0.00034440203259388603,0.001432680090268453,3.222936453918616e-05,8.130265244593223e-05
NeuralNetwork,0.0001,10.0,40.0,True,49.0,7.816503888794355e-05,0.0003082962706685066,8.38581971558077e-06,2.01389060488769e-05,0.0003433184698224068,0.001432441050807635,3.192262956872582e-05,8.072502290209134e-05
NeuralNetwork,0.0001,10.0,40.0,True,50.0,7.799797292266574e-05,0.00030825018350567136,8.340697968378663e-06,2.0016882834689958e-05,0.00034239220743378,0.0014322135597467423,3.164592393053075e-05,8.01972346380353e-05
NeuralNetwork,0.0001,10.0,40.0,True,51.0,7.78098391102893e-05,0.00030820436243500027,8.286488342231938e-06,1.9906278300498212e-05,0.0003414828951160113,0.0014320120215415954,3.138472481320302e-05,7.97267770394683e-05
NeuralNetwork,0.0001,10.0,40.0,True,52.0,7.761408175740923e-05,0.0003081588074564934,8.231365687346884e-06,1.9801617600023747e-05,0.0003406869868437449,0.0014318268746137618,3.1143104812751214e-05,7.934050324062506e-05
NeuralNetwork,0.0001,10.0,40.0,True,53.0,7.743975147604943e-05,0.0003081163125378745,8.182382277612176e-06,1.9699992013296912e-05,0.00033984802042444546,0.0014316212385892869,3.0902489864577847e-05,7.887816367050013e-05
NeuralNetwork,0.0001,10.0,40.0,True,54.0,7.729053364268371e-05,0.00030807179531880787,8.140809534649764e-06,1.9593239163181613e-05,0.0003391475727160772,0.0014314522345860799,3.069822948115567e-05,7.847846330453953e-05
NeuralNetwork,0.0001,10.0,40.0,True,55.0,7.709056538130556e-05,0.0003080293536186218,8.080911356955767e-06,1.950344636238047e-05,0.0003383377566933632,0.0014312744140625,3.0447005216653147e-05,7.811416095743577e-05
NeuralNetwork,0.0001,10.0,40.0,True,56.0,7.693597248622349e-05,0.0003079933247395924,8.036638610064983e-06,1.9424877661679473e-05,0.0003376932814717293,0.0014311271409193675,3.0253542354330422e-05,7.782921505471071e-05
NeuralNetwork,0.0001,10.0,40.0,True,57.0,7.67610634544066e-05,0.0003079522401094437,7.989412240151848e-06,1.9325806559728723e-05,0.00033702574049433075,0.001430965835849444,3.004540534069141e-05,7.74979901810487e-05
NeuralNetwork,0.0001,10.0,40.0,True,58.0,7.658433834356921e-05,0.0003079093194433621,7.933003195960606e-06,1.9245534869177e-05,0.00033634637172023457,0.0014307943483193716,2.982799196615815e-05,7.71928345784545e-05
NeuralNetwork,0.0001,10.0,40.0,True,59.0,7.643303833901883e-05,0.0003078739025763103,7.89124917771135e-06,1.916686472083841e-05,0.0003356868401169777,0.0014306286970774333,2.9630980376775064e-05,7.686626631766557e-05
NeuralNetwork,0.0001,10.0,40.0,True,60.0,7.625994538622243e-05,0.0003078441534723554,7.839712946276579e-06,1.909955670791013e-05,0.00033497378850976624,0.0014304808030525843,2.9414292657747865e-05,7.653071079403163e-05
NeuralNetwork,0.0001,10.0,40.0,True,61.0,7.614840620330402e-05,0.00030781903437205726,7.804434946072953e-06,1.906171507601227e-05,0.0003343608230352402,0.0014303309222062429,2.9216615560775003e-05,7.63014346982042e-05
NeuralNetwork,0.0001,10.0,40.0,True,62.0,7.600739066089902e-05,0.0003077917599252292,7.763345326696124e-06,1.900804927572608e-05,0.0003337729722261429,0.0014301915963490805,2.9038197438543042e-05,7.605537151296933e-05
NeuralNetwork,0.0001,10.0,40.0,True,63.0,7.586150563188961e-05,0.00030775203236511775,7.719371933490037e-06,1.8922257835843733e-05,0.00033317084113756816,0.0014300402253866196,2.887318260036409e-05,7.576430992533763e-05
NeuralNetwork,0.0001,10.0,40.0,True,64.0,7.57016973303897e-05,0.0003077237999864987,7.668777834624052e-06,1.8877833749034574e-05,0.0003325836112101873,0.001429901272058487,2.8695994600032768e-05,7.548730354756117e-05
NeuralNetwork,0.0001,10.0,40.0,True,65.0,7.56087646420513e-05,0.0003076978560004916,7.638608803972601e-06,1.8830958288162948e-05,0.00033198784415920576,0.0014297552406787872,2.8506883730491002e-05,7.523864818116029e-05
NeuralNetwork,0.0001,10.0,40.0,True,66.0,7.548312922673566e-05,0.00030766619103295465,7.603167822318417e-06,1.878010807558894e-05,0.00033145494138201077,0.0014296079675356547,2.8362600520874063e-05,7.494615856558084e-05
NeuralNetwork,0.0001,10.0,40.0,True,67.0,7.535019623381751e-05,0.00030763673463038037,7.560524889933212e-06,1.872798560985497e-05,0.00033092889934778215,0.0014294808109601338,2.8196371082837383e-05,7.472533422211805e-05
NeuralNetwork,0.0001,10.0,40.0,True,68.0,7.519275615257876e-05,0.0003075982044850077,7.512041234544345e-06,1.864916578467403e-05,0.00033043349782625834,0.001429343471924464,2.805712865665555e-05,7.44437255586187e-05
NeuralNetwork,0.0001,10.0,40.0,True,69.0,7.508560749036925e-05,0.00030758053596530643,7.478358955787761e-06,1.862697536125779e-05,0.000329846516251564,0.0014292260011037191,2.7884492495407662e-05,7.422094543774923e-05
NeuralNetwork,0.0001,10.0,40.0,True,70.0,7.493312337568828e-05,0.0003075453585812024,7.430392517043011e-06,1.8550162868840353e-05,0.0003292412497103214,0.0014290865510702133,2.7722446247935295e-05,7.395729577789704e-05
NeuralNetwork,0.0001,10.0,40.0,True,71.0,7.47847038188151e-05,0.0003075132412569863,7.385530209700976e-06,1.8487113993614913e-05,0.00032883572081724804,0.001428961008787155,2.7610893206049998e-05,7.367364596575499e-05
NeuralNetwork,0.0001,10.0,40.0,True,72.0,7.466345892420837e-05,0.0003074798732995987,7.348212446751339e-06,1.8416998708354576e-05,0.00032828360175093013,0.001428819199403127,2.7460775648554166e-05,7.338729531814654e-05
NeuralNetwork,0.0001,10.0,40.0,True,73.0,7.455496649656977e-05,0.0003074582133974348,7.315478121329631e-06,1.8379785719194583e-05,0.0003276710088054339,0.001428679625193278,2.7276913169771432e-05,7.313874084502459e-05
NeuralNetwork,0.0001,10.0,40.0,True,74.0,7.439826482108661e-05,0.0003074264686022486,7.265457783692649e-06,1.8329387863299675e-05,0.0003270844928920269,0.001428536946574847,2.7107365895062685e-05,7.286705076694488e-05
NeuralNetwork,0.0001,10.0,40.0,True,75.0,7.423163125557559e-05,0.00030739395213978633,7.212098820933274e-06,1.826825152550425e-05,0.0003265041237076124,0.0014284122735261917,2.692698617465794e-05,7.261917150268952e-05
NeuralNetwork,0.0001,10.0,40.0,True,76.0,7.415737823716232e-05,0.0003073704562016896,7.1901620166110145e-06,1.8217557642076696e-05,0.00032611746961871784,0.00142829529941082,2.6844981281707684e-05,7.236145126322905e-05
NeuralNetwork,0.0001,10.0,40.0,True,77.0,7.404778817934649e-05,0.0003073459225041526,7.156141301883119e-06,1.816753065213561e-05,0.00032556398461262387,0.0014281866451104483,2.6671262457966804e-05,7.217479093621174e-05
NeuralNetwork,0.0001,10.0,40.0,True,78.0,7.391119641917093e-05,0.00030731673219374245,7.109414686315826e-06,1.8113721827311174e-05,0.0003250292812784513,0.0014280473192532857,2.6504280200848976e-05,7.188891371091207e-05
NeuralNetwork,0.0001,10.0,40.0,True,79.0,7.378857449761459e-05,0.00030728732900960103,7.071507362914937e-06,1.806525480268257e-05,0.00032448119794329007,0.0014279168099164963,2.634525493097802e-05,7.167165943731865e-05
NeuralNetwork,0.0001,10.0,40.0,True,80.0,7.3661794885993e-05,0.0003072539876614298,7.03193446887391e-06,1.7989701258816888e-05,0.00032401643693447113,0.0014277804642915727,2.6213858897487324e-05,7.138506819804509e-05
NeuralNetwork,0.0001,10.0,40.0,True,81.0,7.353992467480046e-05,0.000307226473731654,6.993859174794384e-06,1.7938117629715376e-05,0.00032343873754143716,0.0014276535560687382,2.6049796724691986e-05,7.115475212534268e-05
NeuralNetwork,0.0001,10.0,40.0,True,82.0,7.343650795519353e-05,0.00030720183359725134,6.96004883918379e-06,1.7888383341154883e-05,0.0003229880084594091,0.0014275270203749338,2.590515456783275e-05,7.094833999872207e-05
NeuralNetwork,0.0001,10.0,40.0,True,83.0,7.331496370690209e-05,0.0003071727497237069,6.923839516405549e-06,1.78435434853392e-05,0.0003224774884680907,0.0014274002363284428,2.5754031958058478e-05,7.076632852355639e-05
NeuralNetwork,0.0001,10.0,40.0,True,84.0,7.321261800825596e-05,0.00030714752418654304,6.886686397982495e-06,1.7801878441657337e-05,0.00032200332110126815,0.0014272591720024745,2.5601446395739913e-05,7.049990817904472e-05
NeuralNetwork,0.0001,10.0,40.0,True,85.0,7.308142126670906e-05,0.0003071230437074389,6.843833502248994e-06,1.7760655776198422e-05,0.000321506770948569,0.001427152007818222,2.5447789812460542e-05,7.03195963675777e-05
NeuralNetwork,0.0001,10.0,40.0,True,86.0,7.29967507400683e-05,0.0003070985898375511,6.81866700428405e-06,1.7726484553090163e-05,0.0003210702600578467,0.001427010198434194,2.5326665490865707e-05,7.008151927342017e-05
NeuralNetwork,0.0001,10.0,40.0,True,87.0,7.28853911693607e-05,0.00030707535999161857,6.783234338009996e-06,1.768176443874836e-05,0.00032069248457749686,0.0014269225299358367,2.5207006062070528e-05,6.995576744278272e-05
NeuralNetwork,0.0001,10.0,40.0,True,88.0,7.278919885201113e-05,0.0003070447061743055,6.750036430146013e-06,1.7627844187830177e-05,0.0003202760281662146,0.001426772897442182,2.5085348170250654e-05,6.966099608689547e-05
NeuralNetwork,0.0001,10.0,40.0,True,89.0,7.269869425467083e-05,0.00030701788408415656,6.722626858390868e-06,1.7579380489353622e-05,0.00031988369300961494,0.0014266623804966609,2.4968377935389678e-05,6.946297362446785e-05
NeuralNetwork,0.0001,10.0,40.0,True,90.0,7.259457239082882e-05,0.00030699680958475386,6.689292162523738e-06,1.754648318248136e-05,0.00031954227015376093,0.001426571731766065,2.4853573025514684e-05,6.933763312796751e-05
NeuralNetwork,0.0001,10.0,40.0,True,91.0,7.249023765325547e-05,0.00030696256352322443,6.658519435274814e-06,1.748419932222792e-05,0.00031911699722210566,0.001426415021220843,2.473594892459611e-05,6.901300512254238e-05
NeuralNetwork,0.0001,10.0,40.0,True,92.0,7.235282100737095e-05,0.0003069322556257248,6.61295946753983e-06,1.7429264594933815e-05,0.0003186179635425409,0.0014262761920690536,2.4559051962569355e-05,6.87498211239775e-05
NeuralNetwork,0.0001,10.0,40.0,True,93.0,7.225376154695239e-05,0.0003069033846259117,6.579677990105535e-06,1.7381875243570123e-05,0.00031837538505593936,0.0014261775960524878,2.4491271081690986e-05,6.861772077778975e-05
NeuralNetwork,0.0001,10.0,40.0,True,94.0,7.216219923325948e-05,0.0003068765625357628,6.55154581181705e-06,1.7331943048962526e-05,0.0003180186574657758,0.0014260639746983847,2.437030004026989e-05,6.842586832741896e-05
NeuralNetwork,0.0001,10.0,40.0,True,95.0,7.20791784780366e-05,0.0003068503524575915,6.522410382915821e-06,1.729408312322838e-05,0.0003177311892310778,0.0014259349554777145,2.4284628064682087e-05,6.81640657906731e-05
NeuralNetwork,0.0001,10.0,40.0,True,96.0,7.197878855679717e-05,0.00030682933117662155,6.49032008368522e-06,1.724312481071268e-05,0.0003173930880924066,0.0014258613189061483,2.417652867734432e-05,6.798529842247566e-05
NeuralNetwork,0.0001,10.0,40.0,True,97.0,7.188091985881329e-05,0.0003067986773593085,6.457481400242874e-06,1.718629085059677e-05,0.00031712275619308155,0.0014257476975520452,2.40861593435208e-05,6.781270106633504e-05
NeuralNetwork,0.0001,10.0,40.0,True,98.0,7.182015106081963e-05,0.0003067814079778535,6.437972271149712e-06,1.7153104168495962e-05,0.00031670574098825456,0.0014256329586108526,2.394773376484712e-05,6.755661840240161e-05
NeuralNetwork,0.0001,10.0,40.0,True,99.0,7.172595443470138e-05,0.00030675498502595085,6.408165375302945e-06,1.7096755826579672e-05,0.0003164693402747313,0.0014255624264478683,2.387703862041235e-05,6.745461529741684e-05
NeuralNetwork,0.0001,10.0,40.0,True,100.0,7.164301350712777e-05,0.0003067387267947197,6.378959681439613e-06,1.7063313030770846e-05,0.0003160574162999789,0.0014254612227280934,2.3735949071124196e-05,6.724041110525528e-05
NeuralNetwork,0.0001,10.0,40.0,True,101.0,7.156818173825741e-05,0.00030671371413128716,6.353628538948084e-06,1.7013969565076488e-05,0.00031569475928942364,0.0014253322035074234,2.362084730217854e-05,6.69347665583094e-05
NeuralNetwork,0.0001,10.0,40.0,True,102.0,7.145524557147707e-05,0.0003066791487591607,6.3153399553682125e-06,1.695042509319527e-05,0.00031535116334756216,0.0014252223074436188,2.351403818465769e-05,6.673217285424471e-05
NeuralNetwork,0.0001,10.0,40.0,True,103.0,7.139274717441627e-05,0.00030665996351412366,6.297214089759758e-06,1.6897208323436122e-05,0.00031511007497708,0.001425155500570933,2.342911126712958e-05,6.661474859962861e-05
NeuralNetwork,0.0001,10.0,40.0,True,104.0,7.132707562829767e-05,0.00030663939458983286,6.274949659460357e-06,1.6851808010999646e-05,0.00031482018530368803,0.0014250642309586207,2.3342799007271727e-05,6.640576757490634e-05
NeuralNetwork,0.0001,10.0,40.0,True,105.0,7.121640124491283e-05,0.00030660703778266906,6.235158070921898e-06,1.6797322314232587e-05,0.0003144558519124985,0.0014249285062154133,2.320929003568987e-05,6.616826479633649e-05
NeuralNetwork,0.0001,10.0,40.0,True,106.0,7.118628626423223e-05,0.0003065963142684528,6.226482634831752e-06,1.6765612443642956e-05,0.00031429485728343327,0.0014248864104350408,2.3145711747929453e-05,6.607293616980314e-05
NeuralNetwork,0.0001,10.0,40.0,True,107.0,7.107983609395368e-05,0.00030656949217830383,6.193349586932787e-06,1.669886987656355e-05,0.00031394117201368014,0.0014247778803110124,2.3048745545869073e-05,6.576882054408392e-05
NeuralNetwork,0.0001,10.0,40.0,True,108.0,7.099559131477561e-05,0.0003065468743443489,6.16249703203461e-06,1.665206260180899e-05,0.0003137164128323396,0.0014247012635072072,2.2964831441640853e-05,6.563786882907152e-05
NeuralNetwork,0.0001,10.0,40.0,True,109.0,7.09648576698133e-05,0.0003065322924937521,6.15232898521104e-06,1.66266574524343e-05,0.0003133898290495078,0.0014246098697185516,2.2847915533930064e-05,6.54563462982575e-05
NeuralNetwork,0.0001,10.0,40.0,True,110.0,7.086206626679216e-05,0.0003065046455178942,6.118716971416558e-06,1.6554603020527532e-05,0.00031313315654794377,0.0014245222012201945,2.2772059310227633e-05,6.518585917850336e-05
NeuralNetwork,0.0001,10.0,40.0,True,111.0,7.07752603505339e-05,0.0003064739917005811,6.090183991805783e-06,1.648316392675042e-05,0.0003127620245019595,0.001424389456709226,2.2652754948164024e-05,6.490601226687432e-05
NeuralNetwork,0.0001,10.0,40.0,True,112.0,7.068079097994736e-05,0.000306455312030656,6.058205950206944e-06,1.6450198433761085e-05,0.0003125328570604324,0.0014243261267741522,2.25715358586361e-05,6.477753243719539e-05
NeuralNetwork,0.0001,10.0,40.0,True,113.0,7.056755545948233e-05,0.0003064288358603205,6.0195835041148325e-06,1.6383114936096328e-05,0.00031212726607918737,0.0014242292692263922,2.2434582933783532e-05,6.453716584170858e-05
NeuralNetwork,0.0001,10.0,40.0,True,114.0,7.054400630295277e-05,0.0003064138548714774,6.012158701196313e-06,1.634484256750771e-05,0.00031191594898700715,0.001424136261145274,2.2361734105894964e-05,6.431481257701913e-05
NeuralNetwork,0.0001,10.0,40.0,True,115.0,7.045243733695575e-05,0.0003063896404845374,5.9800563446645225e-06,1.6283280482249602e-05,0.00031161149963736533,0.0014240567882855733,2.2249765849361816e-05,6.41209965882202e-05
NeuralNetwork,0.0001,10.0,40.0,True,116.0,7.039778200643404e-05,0.000306378783924239,5.961937962898186e-06,1.6249559952744416e-05,0.0003113642024497191,0.0014239958177010219,2.216861660902699e-05,6.396044821788867e-05
NeuralNetwork,0.0001,10.0,40.0,True,117.0,7.033322139510087e-05,0.00030635914632252286,5.942059215158224e-06,1.6193881830466645e-05,0.0003110144597788652,0.0014238933722178142,2.2047463183601697e-05,6.365677497039239e-05
NeuralNetwork,0.0001,10.0,40.0,True,118.0,7.025228946336679e-05,0.00030633902975491114,5.912641063332557e-06,1.6150164550968577e-05,0.00031070392578840255,0.001423800860842069,2.1950892793635528e-05,6.338903913274407e-05
NeuralNetwork,0.0001,10.0,40.0,True,119.0,7.018157547073705e-05,0.0003063240753752845,5.888082003886146e-06,1.6101621024842774e-05,0.0003102839303513368,0.001423721139629682,2.1813862258568405e-05,6.312503634641568e-05
