Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET SSIM Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,train UNET S White MAE Loss,train UNET S Black MAE Loss,train UNET T White MAE Loss,train UNET T Black MAE Loss,train UNET X White MAE Loss,train UNET X Black MAE Loss,train UNET _ White MAE Loss,train UNET _ Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET SSIM Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss,test UNET S White MAE Loss,test UNET S Black MAE Loss,test UNET T White MAE Loss,test UNET T Black MAE Loss,test UNET X White MAE Loss,test UNET X Black MAE Loss,test UNET _ White MAE Loss,test UNET _ Black MAE Loss
UNeuralNetwork,0.0001,8.0,45.0,1.0,0.0,0.0007183097122171818,0.0006392784115439156,0.00021180434207710615,0.0005072021902089492,0.0010061634997495053,0.0005708278591099454,9.787013387744317e-05,0.0005573183298110962,9.064792060466469e-05,0.0005502320444487497,0.0005766816858975393,0.0005564070695815382,0.00037729193900794673,0.000527255257184936,0.0,0.0034445081866762172,0.0029999977387722182,0.0010328533701926658,0.002461530877359258,0.0047155419834531255,0.002683385175728948,0.0012840948202325114,0.0026640826426212144,0.0006054346947550024,0.002600172780594736,0.0033309853301858004,0.0026654331189281534,0.0018353387244842338,0.002569762790727915,0.0
