Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET SSIM Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,train UNET S White MAE Loss,train UNET S Black MAE Loss,train UNET T White MAE Loss,train UNET T Black MAE Loss,train UNET X White MAE Loss,train UNET X Black MAE Loss,train UNET _ White MAE Loss,train UNET _ Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET SSIM Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss,test UNET S White MAE Loss,test UNET S Black MAE Loss,test UNET T White MAE Loss,test UNET T Black MAE Loss,test UNET X White MAE Loss,test UNET X Black MAE Loss,test UNET _ White MAE Loss,test UNET _ Black MAE Loss
UNeuralNetwork,0.0001,4.0,45.0,1.0,0.0,0.0007121253688380404,0.0006383657455444336,0.00020975908741475437,0.0005051767167376701,0.0010607008454208634,0.0005727789472698201,8.55488918540934e-05,0.0005518459888160069,7.116516946621661e-05,0.0005503919407363851,0.0005819551706956724,0.0005529369064418454,0.00036553395886948167,0.000529922163390085,0.0,0.003400177700714495,0.002970108633521218,0.0010027476826553825,0.0023879811823742944,0.004960996852973001,0.002693679910036003,0.0005788857457022997,0.0026009967492061593,0.00028225884966130526,0.0025633659752659827,0.0032215575752018383,0.0026188991354696408,0.001530341663450565,0.002485598970509175,0.0
