Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,train N SSIM Loss,train N N White MAE Loss,train N N Black MAE Loss,train N S White MAE Loss,train N S Black MAE Loss,train N T White MAE Loss,train N T Black MAE Loss,train N X White MAE Loss,train N X Black MAE Loss,train N _ White MAE Loss,train N _ Black MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss,test N SSIM Loss,test N N White MAE Loss,test N N Black MAE Loss,test N S White MAE Loss,test N S Black MAE Loss,test N T White MAE Loss,test N T Black MAE Loss,test N X White MAE Loss,test N X Black MAE Loss,test N _ White MAE Loss,test N _ Black MAE Loss
NeuralNetwork,0.0001,8.0,45.0,1.0,0.0,0.0003289557250362201,0.0005490377826510736,7.958200602036602e-05,0.00016746149872833826,0.0008864094439225821,9.39538596935992e-05,0.0011100558579128707,8.685382790963926e-05,0.0010573968411777218,9.44063971145455e-05,0.0010935219953644951,9.336567551620566e-05,0.0010392387922240718,9.356248330555836e-05,0.0,0.001614620288213094,0.002603558249443582,0.00040109057284001283,0.0008161921733580295,0.003998689123689657,0.0004181834230632902,0.004994631938214572,0.00039865835657659565,0.0048920598419957195,0.0004372670309348676,0.004953512230759147,0.000452477180357999,0.005206064233240092,0.00043636016875692884,0.0
NeuralNetwork,0.0001,8.0,45.0,True,1.0,0.000301225507516424,0.0005432918386639289,7.186311415102926e-05,0.00015322411196893758,0.0009718165336117631,8.574706524851509e-05,0.0010791610514699931,8.440474575420596e-05,0.0009802053720160636,8.863560112338824e-05,0.0010961673330425253,8.475565605086458e-05,0.0010279857244774337,6.361598415034158e-05,0.0,0.0014812249994877748,0.0025763320473005187,0.00036270180775684383,0.0007510033887137408,0.004383123983485704,0.00037681618295375656,0.004953423011227974,0.00038233680545159105,0.004492262624344736,0.0003900232976712521,0.00501376877790727,0.0004094705547926561,0.005189556370741167,0.00029891005383347565,0.0
NeuralNetwork,0.0001,8.0,45.0,True,2.0,0.0002480608554220585,0.0005317468929162244,5.6674884697497695e-05,0.0001226980992243939,0.0010241893425863712,7.266834418407347e-05,0.0009583429184885359,7.797226892166703e-05,0.0007905762471921361,6.994045266725947e-05,0.0010911200567075828,6.535498681415445e-05,0.00098812017800673,1.7458736153465075e-05,0.0,0.0012189516293927558,0.002520483432325927,0.0002866034284702637,0.0006066676486962997,0.004619722690935361,0.0003185660443590872,0.004518601129639824,0.0003414683793700716,0.0036448697623966625,0.00029195704550113316,0.004971716014094323,0.0002861538163895877,0.0051809710526616315,8.051893995992793e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,3.0,0.00021787110284332317,0.0005227131743958054,4.645487710311406e-05,0.00010265294472483611,0.0010552601496518238,7.370613876860739e-05,0.0007893456763655671,7.030737869983735e-05,0.0006266045522175709,5.568825511758861e-05,0.0010476643345105358,5.544263196762681e-05,0.000897660409665172,6.288033972853278e-06,0.0,0.0010602181812502302,0.0024731916451604112,0.0002281761628651769,0.0005090146694543227,0.004756057236246755,0.0003335824786866986,0.0035384765960885293,0.00031917879603943737,0.002922211802980435,0.000263410192803017,0.004575373241736454,0.00020477742706454774,0.005009695418975638,2.655583439664271e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,4.0,0.00020279000309921018,0.000517013741310716,4.0760504789750855e-05,9.134453984926331e-05,0.0010748232026413563,7.297081566563834e-05,0.0006759071928471568,6.419036667944608e-05,0.0004954103510977445,4.990383319938279e-05,0.0010071956725776034,5.4558754127944575e-05,0.0008171211195120593,5.126711749283452e-06,0.0,0.0009817665665404602,0.0024432751742548913,0.0001965148386153035,0.0004533696568237161,0.004845864201518489,0.00032749694754492564,0.002911247172445621,0.0003029742752606014,0.002307735711523572,0.0002589733954870476,0.004289989201527722,0.00019088749475074264,0.00480137493625377,2.1934856326793726e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,5.0,0.00019304791711411386,0.0005130168160980924,3.7246223067176955e-05,8.326430988279635e-05,0.0010873742328194706,6.968484855083763e-05,0.0005964271302493113,5.864520178168932e-05,0.0003928183063342565,4.759576482914208e-05,0.00097804562743462,5.453952520362772e-05,0.0007546210706715957,4.7437323262347685e-06,0.0,0.0009311043054052869,0.0024223912437007114,0.00017816388288383964,0.0004129838081275892,0.004906689744328207,0.0003121739850853974,0.0025170981509130704,0.0002841010408581428,0.0018168535997282783,0.00025567756790035174,0.004080502866948926,0.00019165841897703567,0.004633164630745942,2.032397724922348e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,6.0,0.0001866017591278508,0.0005103394268657962,3.511424997264163e-05,7.77413712116586e-05,0.0010950692443562054,6.59418254689065e-05,0.0005434130160313732,5.3746495245280613e-05,0.00032297835115473867,4.670083161312936e-05,0.0009582510213003647,5.4381742591485184e-05,0.0007124927166015955,4.712673596977545e-06,0.0,0.0008984464894300736,0.0024084750586335765,0.00016778548183681081,0.00038517079075927257,0.004945487991949153,0.0002981340688354564,0.0022804051075341566,0.00026537475627173417,0.00147349513926596,0.0002521376517958611,0.003936048573667898,0.00019501890026548372,0.004514739948248713,2.0018001174870528e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,7.0,0.00018221609836640063,0.0005085494801040608,3.376192691914155e-05,7.397832594952493e-05,0.001100479319282384,6.291680439623862e-05,0.0005095549670833783,4.969189832152703e-05,0.00027748022600004293,4.638940838951306e-05,0.0009436348699173837,5.401370700478875e-05,0.0006843889659305789,4.770056623212411e-06,0.0,0.0008767813256701584,0.0023992571440882653,0.00016151525595652983,0.00036610147488192195,0.004975094711791455,0.000287354625058624,0.0021346048364099465,0.0002488540309780049,0.0012431271233648625,0.0002485694797158991,0.0038443455156290307,0.0001975268172393055,0.004435308324465962,2.0043731157509785e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,8.0,0.00017908054863346234,0.0005073529289096513,3.2825463243089916e-05,7.137965481236296e-05,0.001104564240715539,6.050297694225517e-05,0.0004883597722914662,4.636248287486259e-05,0.0002490440308244402,4.625549876304328e-05,0.0009331160157195963,5.33436618323596e-05,0.0006666298343164902,4.812376259893902e-06,0.0,0.0008608353025508377,0.002392939051742074,0.00015701992003797736,0.0003525323509795111,0.004998678227962122,0.00027897473682397567,0.0020383114709794144,0.00023418561842456553,0.001092514526918999,0.0002454045293091228,0.0037866917046361,0.0001983146107046859,0.004383849647809875,2.0037289509702027e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,9.0,0.00017672220892661985,0.0005065139252541842,3.2137534668985404e-05,6.951753682685348e-05,0.0011079486141079157,5.866941616862932e-05,0.0004731722758465379,4.369545617514865e-05,0.00023100274110418766,4.619200314794268e-05,0.0009245948810783037,5.2654277282262426e-05,0.0006551936148311893,4.824847447362068e-06,0.0,0.000848655899365743,0.002388461768252295,0.00015363104219706552,0.00034255550811125796,0.00501976847429153,0.0002721608059961091,0.001971248748167506,0.00022168190411801607,0.0009949406925237403,0.0002428869125228258,0.003748368542149382,0.0001980161188908343,0.0043464295519223,1.999644603603666e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,10.0,0.00017475123916353499,0.0005059132598481088,3.156709331627483e-05,6.811212336599345e-05,0.001111268013090443,5.709561155330781e-05,0.000462482962004258,4.141866618571577e-05,0.00021946757549866832,4.609781656303817e-05,0.0009179656717655151,5.194715492808915e-05,0.0006477407850023872,4.82308050753132e-06,0.0,0.0008392175600963568,0.0023852955995115844,0.00015102650197047106,0.0003350232054227553,0.005039006905326409,0.0002661578872668668,0.0019283043513507964,0.000210283007824196,0.00093218243721896,0.0002406270905110821,0.0037208094536883276,0.0001973583591434191,0.004318856968069976,1.991135302532769e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,11.0,0.00017319398748906795,0.0005054405596699676,3.110957545331225e-05,6.698422897054822e-05,0.0011140983478698887,5.583709602889346e-05,0.00045279045953262203,3.958627521349092e-05,0.00021169535474314523,4.597426946915064e-05,0.0009124881495041346,5.134202620250517e-05,0.0006418253854921243,4.7760389900874255e-06,0.0,0.0008312329743643227,0.0023827567790289344,0.00014878148740192628,0.0003288848641908394,0.005055786445063797,0.00026123713022507963,0.0018879759986445588,0.00020069111162011728,0.0008908778241595382,0.00023880961743540734,0.003694407595028667,0.00019647511390020263,0.004294472670405166,1.9717591070810204e-05,0.0
