Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss
ResidualNeuralNetwork,0.0001,8.0,45.0,True,118.0,,,,,0.001576589713306547,0.0025989746897475525,0.00039669786984065794,0.0008023191922865574,0.00032437305566114234,0.0005482704732617278,7.95658597486681e-05,0.00016451000444329974
ResidualNeuralNetwork,0.0001,8.0,45.0,True,119.0,,,,,0.001467453327568822,0.0025716705142327075,0.00036290283285596834,0.0007323920726776123,0.00029193119941696004,0.0005409344026663233,7.093324253179957e-05,0.00014495352569294747
ResidualNeuralNetwork,0.0001,8.0,45.0,True,120.0,,,,,0.0015391141363659746,0.002586167375996428,0.00038419846656187527,0.0007606679163638901,0.0003120497351065479,0.0005452793563472615,7.578473026058423e-05,0.00015577292345926125
ResidualNeuralNetwork,0.0001,8.0,45.0,True,121.0,,,,,0.0014801896967977849,0.002574278123723636,0.00036890359607132724,0.0007257058091883389,0.0002965428276524711,0.0005417583846660316,7.187830650742164e-05,0.0001448423292919632
ResidualNeuralNetwork,0.0001,8.0,45.0,True,122.0,,,,,0.0015612776924229267,0.0025949223236467855,0.0003927451962569974,0.0007882577443272812,0.000319317545530931,0.0005469386468357796,7.842427415828499e-05,0.00015997581404817072
ResidualNeuralNetwork,0.0001,8.0,45.0,True,123.0,,,,,0.0016047418492395173,0.0026039372450150783,0.00040647804549655075,0.0008154656714613333,0.00031932519693580276,0.0005473954015664977,7.831128540064768e-05,0.00016256365573631142
ResidualNeuralNetwork,0.0001,8.0,45.0,True,124.0,,,,,0.00152509739189028,0.0025851016149580856,0.00038157389411386456,0.0007586671308901325,0.00031340224643280565,0.0005455174134426683,7.608025824284618e-05,0.00015627025473471278
ResidualNeuralNetwork,0.0001,8.0,45.0,True,125.0,,,,,0.0014391667063131273,0.0025651209384390393,0.0003570590707116157,0.0007099418332741696,0.00029499792667090735,0.0005408434292698164,7.135927114846572e-05,0.00014342083482729457
ResidualNeuralNetwork,0.0001,8.0,45.0,True,126.0,,,,,0.0014794766902923584,0.002573044420038379,0.00036798389452808307,0.0007326144186205834,0.0002992654826763184,0.000541590816891097,7.239302916507515e-05,0.0001463122726129393
ResidualNeuralNetwork,0.0001,8.0,45.0,True,127.0,,,,,0.001574927718384461,0.002597977342845509,0.0003913714075988194,0.0008082591325232068,0.0003240645092452633,0.0005490087434609302,7.910643907570132e-05,0.0001688767274756316
ResidualNeuralNetwork,0.0001,8.0,45.0,True,128.0,,,,,0.0016222050729787574,0.002608650697852081,0.00040863257534099075,0.000839368352350199,0.0003257647478034233,0.0005494866650702176,7.92883055390052e-05,0.00017244666011506977
ResidualNeuralNetwork,0.0001,8.0,45.0,True,129.0,,,,,0.0014622192712699842,0.0025672492741038964,0.0003619243935594019,0.0007059076484644189,0.00029873480453002804,0.0005415991310160757,7.239968146917954e-05,0.00014431863983043762
ResidualNeuralNetwork,0.0001,8.0,45.0,True,130.0,,,,,0.0014003671752581806,0.002552126001262065,0.00034106993731462733,0.000670861523106413,0.0002834559129576156,0.0005378606666451837,6.78746285785562e-05,0.00013503323828756327
ResidualNeuralNetwork,0.0001,8.0,45.0,True,131.0,,,,,0.0015981718429229545,0.0025956823765856665,0.0004027709833481027,0.0007863956614860199,0.0003174789792122545,0.0005459111495159385,7.727428407199942e-05,0.0001593058843496996
ResidualNeuralNetwork,0.0001,8.0,45.0,True,132.0,,,,,0.0015867571785764874,0.0025962744868776332,0.0003951858237104596,0.0007947636475353121,0.00032324948400821324,0.0005480679218981144,7.906570689215494e-05,0.0001651561163827737
ResidualNeuralNetwork,0.0001,8.0,45.0,True,133.0,,,,,0.0015386789099975202,0.0025842890799420435,0.0003848650358008139,0.0007465966748741437,0.00031194155106968634,0.0005449812929585294,7.600995468482816e-05,0.00015377112716998695
ResidualNeuralNetwork,0.0001,8.0,45.0,True,134.0,,,,,0.0014514200529962215,0.002566734200003762,0.0003608244020234114,0.0007065220167801815,0.000293205208534179,0.000540031536891454,7.113152637957241e-05,0.00014048069715499878
ResidualNeuralNetwork,0.0001,8.0,45.0,True,135.0,,,,,0.0014761416417247845,0.0025723651520111277,0.0003653395944421396,0.0007188829517214553,0.00029658116500653987,0.0005419405724481752,7.117799711677264e-05,0.00014640918036676803
ResidualNeuralNetwork,0.0001,8.0,45.0,True,136.0,,,,,0.001553396571357295,0.0025911462381950716,0.00038746563987162127,0.0007755582999883208,0.0003103437529741272,0.0005454073617400506,7.573821935852905e-05,0.00015535779960071944
ResidualNeuralNetwork,0.0001,8.0,45.0,True,137.0,,,,,0.0015596937645906172,0.0025914174580723985,0.00038672957873944216,0.000778493453871529,0.0003141577674372177,0.0005465151486049765,7.637860780616977e-05,0.0001601470468661213
ResidualNeuralNetwork,0.0001,8.0,45.0,True,138.0,,,,,0.0014508420004034942,0.002569469265967795,0.0003582079830409596,0.0007209896385294836,0.0002933415079695195,0.0005416766090213128,7.125164941957377e-05,0.00014602396928396508
ResidualNeuralNetwork,0.0001,8.0,45.0,True,139.0,,,,,0.0016687073797549841,0.0026120474128603186,0.00042229108278106595,0.0008492061177139762,0.0003355411747395189,0.0005485088516759744,8.053587111983337e-05,0.00016944007973143996
ResidualNeuralNetwork,0.0001,8.0,45.0,True,140.0,,,,,0.001450860837720475,0.002567768096923828,0.00035873681025685,0.0007244741672989707,0.0002888557563894843,0.0005400051887465937,6.939746399292085e-05,0.0001437125421277275
ResidualNeuralNetwork,0.0001,8.0,45.0,True,141.0,,,,,0.0014910371798389362,0.0025739572333089962,0.0003694452626525231,0.0007253362791343305,0.00030664884738845,0.0005440100666005014,7.422524441605951e-05,0.0001523459676623023
ResidualNeuralNetwork,0.0001,8.0,45.0,True,142.0,,,,,0.00139333317114872,0.0025519451255318504,0.0003394212503478212,0.0006831552153863247,0.000281193346347449,0.000538483021072943,6.808399792630075e-05,0.00013936499781364378
ResidualNeuralNetwork,0.0001,8.0,45.0,True,143.0,,,,,0.0014944544190880638,0.0025788751788109352,0.0003708481741776256,0.0007440381267535611,0.00031067631797327826,0.0005448551351490689,7.546499793259602e-05,0.0001542641608059567
ResidualNeuralNetwork,0.0001,8.0,45.0,True,144.0,,,,,0.0016343143751036445,0.002604898604207069,0.0004192928098282724,0.0008497450899028178,0.00033239986134989244,0.0005484018525023345,8.379287937420076e-05,0.00017089768240072657
ResidualNeuralNetwork,0.0001,8.0,45.0,True,145.0,,,,,0.0015373850393595185,0.0025871259236485704,0.00038351591840480106,0.0007663484920495711,0.0003111686587654998,0.0005458867292841168,7.563448357935543e-05,0.00015886600889928256
ResidualNeuralNetwork,0.0001,8.0,45.0,True,146.0,,,,,0.0014141754909131512,0.0025607810455298276,0.00034919666981547134,0.0007027515075491659,0.0002841111624015952,0.0005396749131441759,6.859655670239277e-05,0.0001424813387046927
ResidualNeuralNetwork,0.0001,8.0,45.0,True,147.0,,,,,0.0015650611815962402,0.0025899503965797666,0.00038850890859118046,0.0007763646496166973,0.0003145015986781879,0.0005460620087112056,7.634579814026619e-05,0.00015918659473043888
ResidualNeuralNetwork,0.0001,8.0,45.0,True,148.0,,,,,0.0015332412044957,0.0025847154968189744,0.0003818787821808701,0.0007712630637036929,0.0003047098488499212,0.0005437571485087557,7.405292714702472e-05,0.00015464798620126318
ResidualNeuralNetwork,0.0001,8.0,45.0,True,149.0,,,,,0.0015520949221257143,0.0025888295293604053,0.00038326243465801454,0.0007846587390269873,0.0003102428186935877,0.0005447566509246826,7.409079256404764e-05,0.00015772831929983155
ResidualNeuralNetwork,0.0001,8.0,45.0,True,150.0,,,,,0.0015695885104953118,0.0026054402942177635,0.0003912921221751087,0.0008661764785178802,0.0003377152180093318,0.0005516329544252462,8.160012932318562e-05,0.00018354206072352324
ResidualNeuralNetwork,0.0001,8.0,45.0,True,151.0,,,,,0.001492336204966659,0.002577486278126075,0.000372486153863511,0.0007438310099847662,0.0002984908030360857,0.0005428458882791977,7.293691652804372e-05,0.00015023607770709016
ResidualNeuralNetwork,0.0001,8.0,45.0,True,152.0,,,,,0.0014575211881841504,0.002573827715040003,0.0003629727230506873,0.0007454883658661032,0.0002914046984155866,0.0005413519564985908,7.131660603127389e-05,0.0001472797837218827
ResidualNeuralNetwork,0.0001,8.0,45.0,True,153.0,,,,,0.0013941226515380091,0.0025598901622700242,0.0003437481164557379,0.0007140877299338767,0.0002799664305226822,0.0005386384188968217,6.778217912362913e-05,0.000140703571935227
ResidualNeuralNetwork,0.0001,8.0,45.0,True,154.0,,,,,0.001469008577694683,0.0025730644756892943,0.0003670223947591002,0.0007315001585198648,0.0002955427026812921,0.0005419013313848696,7.233987600012931e-05,0.00014715975105280502
ResidualNeuralNetwork,0.0001,8.0,45.0,True,155.0,,,,,0.0015416312142738006,0.002588695137755676,0.000382552333410431,0.0007737157104900048,0.00031272169313019497,0.0005461251076983634,7.55365817453662e-05,0.00015982048651278822
ResidualNeuralNetwork,0.0001,8.0,45.0,True,156.0,,,,,0.0014254402064677305,0.002561915033268479,0.00034647727818609036,0.0007065976472020899,0.0002891269093253863,0.0005398475818556916,6.818341598356509e-05,0.00014242308962377254
ResidualNeuralNetwork,0.0001,8.0,45.0,True,157.0,,,,,0.0015419730038013098,0.002591944715511874,0.0003875517667089618,0.00078050989025044,0.00031235512858131183,0.0005457457506431723,7.708236133313243e-05,0.0001559237224072459
ResidualNeuralNetwork,0.0001,8.0,45.0,True,158.0,,,,,0.00158714123491971,0.002583207199408573,0.0003736948348441214,0.0007722372622609888,0.00030564763796618686,0.0005440777042162707,7.387981160149741e-05,0.00015550643968774945
ResidualNeuralNetwork,0.0001,8.0,45.0,True,159.0,,,,,0.0016153735934563403,0.002603174567972339,0.000402177982735184,0.0008198187786078303,0.00033124122577857457,0.0005496058743597684,8.057743170351352e-05,0.00016997790722191494
ResidualNeuralNetwork,0.0001,8.0,45.0,True,160.0,,,,,0.0015126993446230139,0.0025844120379513915,0.0003764297133721646,0.0007719079840858027,0.00030241029040832724,0.0005435200553698681,7.324543784088844e-05,0.00015327935872694873
ResidualNeuralNetwork,0.0001,8.0,45.0,True,161.0,,,,,0.0015821754932403564,0.002595527929330022,0.00039660433928171795,0.0007835039458934616,0.00032050106322990276,0.0005473629885285369,7.814928045812642e-05,0.00016140446789823773
ResidualNeuralNetwork,0.0001,8.0,45.0,True,162.0,,,,,0.0015281386345437488,0.002582306756913287,0.00038018878900779866,0.0007482904870555086,0.0003100209279523063,0.0005446302521260922,7.523655027874076e-05,0.00015334012815251827
ResidualNeuralNetwork,0.0001,8.0,45.0,True,163.0,,,,,0.0014483820904725752,0.0025650527117387304,0.00036037158010140903,0.0007054872295391635,0.0002926688671433379,0.0005407121303589197,7.122681247738172e-05,0.00014268542637400872
ResidualNeuralNetwork,0.0001,8.0,45.0,True,164.0,,,,,0.0014588083111265172,0.0025745002353716197,0.00036412939054411163,0.0007419901074103589,0.00029103355507323684,0.0005414106373517019,7.103784185535503e-05,0.00014643416290655934
ResidualNeuralNetwork,0.0001,8.0,45.0,True,165.0,,,,,0.0015378128620063733,0.00258530910659886,0.00038244540117821606,0.0007588852126643343,0.000303060659822428,0.0005435380893897496,7.415094947557886e-05,0.00014959921372547304
ResidualNeuralNetwork,0.0001,8.0,45.0,True,166.0,,,,,0.0014627304092143317,0.0025673684833934472,0.0003585617684718198,0.0007213390192145822,0.0002849733612608074,0.0005395479922024709,6.927925882474431e-05,0.00014042343211302538
ResidualNeuralNetwork,0.0001,8.0,45.0,True,167.0,,,,,0.001587419202492672,0.0025991366344427914,0.00039655270066651157,0.0008021654010568775,0.00031290008533354396,0.0005467098276570158,7.604584198274382e-05,0.00016113666872772566
ResidualNeuralNetwork,0.0001,8.0,45.0,True,168.0,,,,,0.0014466216916558128,0.0025636143279525467,0.00035503694096451283,0.0007061269017135572,0.00028313541749738297,0.0005388993699595614,6.811523112164674e-05,0.00013868926429362952
ResidualNeuralNetwork,0.0001,8.0,45.0,True,169.0,,,,,0.001394577183813419,0.002555572949115585,0.0003401419885878293,0.0006972809070311252,0.00027369402569901914,0.0005370535940494177,6.577901220867897e-05,0.00013534293944302274
ResidualNeuralNetwork,0.0001,8.0,45.0,True,170.0,,,,,0.0015503806325624573,0.0025902442962118665,0.0003869015746896372,0.000773253118467031,0.0003133138435870168,0.000545960030144437,7.656574590668845e-05,0.00015662641658615873
ResidualNeuralNetwork,0.0001,8.0,45.0,True,171.0,,,,,0.0015159690717481218,0.002584956164629954,0.000380559818549726,0.0007599263258700101,0.00030452243963663146,0.0005442363152285471,7.466941750595833e-05,0.00015233663937473554
ResidualNeuralNetwork,0.0001,8.0,45.0,True,172.0,,,,,0.0014769595186665374,0.0025730759092846755,0.0003667630536376305,0.0007330657176251681,0.00030082926113971805,0.0005425775870479985,7.340320539121036e-05,0.00014737874992452863
ResidualNeuralNetwork,0.0001,8.0,45.0,True,173.0,,,,,0.0015051989997707823,0.002578683244357319,0.0003747581826440943,0.000743282806573424,0.00030510133569131324,0.0005433571467181101,7.386594970592592e-05,0.00014967057663154088
ResidualNeuralNetwork,0.0001,8.0,45.0,True,174.0,,,,,0.0014187636427909324,0.0025597173462873733,0.0003493231422496292,0.0007051610440578101,0.0002902406405888478,0.0005398764202215601,7.069076730234604e-05,0.00014137838166357694
ResidualNeuralNetwork,0.0001,8.0,45.0,True,175.0,,,,,0.001453573598801715,0.002573970728700266,0.0003619972827299586,0.0007412370833210975,0.00029627338172290524,0.0005420842421344027,7.179507488671017e-05,0.00014780457771691993
ResidualNeuralNetwork,0.0001,8.0,45.0,True,176.0,,,,,0.001475243073589397,0.0025748574883682923,0.00036467644591001597,0.0007453370113042916,0.00030259157448123407,0.0005429375846430941,7.311226624362873e-05,0.00014906138623499806
ResidualNeuralNetwork,0.0001,8.0,45.0,True,177.0,,,,,0.0014492467326937982,0.0025693457456504773,0.00035886539134589383,0.0007323172388586608,0.00029745695966915944,0.0005420662884442312,7.240322099702377e-05,0.00014864980692490734
ResidualNeuralNetwork,0.0001,8.0,45.0,True,178.0,,,,,0.0014745315665718895,0.0025712828966056775,0.00036287129675067445,0.0007351944750210025,0.00030642769969698553,0.0005438870818145834,7.461564680636733e-05,0.00015260075341980413
ResidualNeuralNetwork,0.0001,8.0,45.0,True,179.0,,,,,0.001438179668390526,0.0025680072652468893,0.0003544243298611551,0.0007413018893145915,0.00029756419983192916,0.0005420670515764755,7.26451037948665e-05,0.0001500187456768478
ResidualNeuralNetwork,0.0001,8.0,45.0,True,180.0,,,,,0.0014627695833362123,0.0025710814029165784,0.0003616723155825393,0.000736010102730877,0.00029865706545323373,0.0005425959022218648,7.243619132234723e-05,0.00014980700660266003
ResidualNeuralNetwork,0.0001,8.0,45.0,True,181.0,,,,,0.0015688033411337895,0.0025875763323322033,0.0003788895530145873,0.0007851632229936948,0.00031687941833969074,0.0005456765465980592,7.617501717693401e-05,0.00015836073502376074
ResidualNeuralNetwork,0.0001,8.0,45.0,True,182.0,,,,,0.0014671280324084204,0.002567942412394398,0.000356778104162816,0.0007325958624575873,0.0003069910519527939,0.0005426394007597972,7.293836748342951e-05,0.0001504785127716887
ResidualNeuralNetwork,0.0001,8.0,45.0,True,183.0,,,,,0.001685525636253117,0.0026019166850443907,0.0003979398675684659,0.000816842295088858,0.0003490770521832284,0.0005493689820451556,7.968376368043236e-05,0.00016931713511037698
ResidualNeuralNetwork,0.0001,8.0,45.0,True,184.0,,,,,0.0016598673361652302,0.002590437355281422,0.0003886922912777595,0.0007740962524084176,0.0003453914045966218,0.0005474146003671734,7.830695763752466e-05,0.0001617921390784076
ResidualNeuralNetwork,0.0001,8.0,45.0,True,185.0,,,,,0.0015694408109353023,0.002569076587569039,0.00036274768271536196,0.0007166899506400967,0.0003227152512722581,0.0005425711205063483,7.28512348511791e-05,0.00014809380483755846
ResidualNeuralNetwork,0.0001,8.0,45.0,True,186.0,,,,,0.0015580003741402296,0.002575336012450404,0.0003718425923923276,0.0007303202021047004,0.00031793033176997923,0.0005428894269819851,7.338245020240465e-05,0.00014870074600222298
ResidualNeuralNetwork,0.0001,8.0,45.0,True,187.0,,,,,0.0015999031891612886,0.0025819375080132633,0.0003798432507604923,0.0007435472318961185,0.00032242632538803185,0.0005437592772460691,7.398881901788583e-05,0.00015044914222149194
ResidualNeuralNetwork,0.0001,8.0,45.0,True,188.0,,,,,0.0016802631834018156,0.0026031039046041623,0.00040353169231294834,0.0008080111547086224,0.0003421868918077001,0.0005480773204741774,7.93872617004374e-05,0.00016241249530463207
ResidualNeuralNetwork,0.0001,8.0,45.0,True,189.0,,,,,0.001634184481962672,0.002592432611393479,0.0003894069847070946,0.0007786802338354242,0.00033501021543924376,0.0005457107670544935,7.757470714596082e-05,0.00015450036027682117
ResidualNeuralNetwork,0.0001,8.0,45.0,True,190.0,,,,,0.001641726906194627,0.0025914135219166114,0.00039210247824776845,0.000768265353058869,0.0003359364169948506,0.0005461560748015453,7.754208826311837e-05,0.0001558629630228901
ResidualNeuralNetwork,0.0001,8.0,45.0,True,191.0,,,,,0.0015911259366281378,0.0025806198330045496,0.0003784809425566931,0.0007411346026936417,0.00031951005568080194,0.000543114109180687,7.379067574710538e-05,0.0001479286569951358
ResidualNeuralNetwork,0.0001,8.0,45.0,True,192.0,,,,,0.0016391327920949684,0.002597728990158945,0.00038836249765360133,0.0008134539209821689,0.00033068705119212685,0.0005466703456045804,7.632871301508335e-05,0.00016269958364674344
ResidualNeuralNetwork,0.0001,8.0,45.0,True,193.0,,,,,0.001522482472395747,0.0025681099801693323,0.000356666181447371,0.0007335216088115045,0.00030860041752658445,0.0005408992584182246,7.043557989629453e-05,0.00014700771703553007
ResidualNeuralNetwork,0.0001,8.0,45.0,True,194.0,,,,,0.0016061165047891485,0.0025807172997192765,0.00037367721586107456,0.0007496965381334412,0.0003316797456651364,0.000545172919481591,7.522558025272709e-05,0.00015552929349022735
ResidualNeuralNetwork,0.0001,8.0,45.0,True,195.0,,,,,0.0016169754214256813,0.002585306669930992,0.0003777116115363139,0.0007723916626576358,0.00033033374104538373,0.0005452111162586675,7.610049128853728e-05,0.00015619646185491927
ResidualNeuralNetwork,0.0001,8.0,45.0,True,196.0,,,,,0.0016265449658879694,0.0025855893234037,0.0003829821241351793,0.0007606824426531042,0.00033304920656019145,0.0005457797702753319,7.67760942727729e-05,0.0001563876264821487
ResidualNeuralNetwork,0.0001,8.0,45.0,True,197.0,,,,,0.0016989771675013897,0.002597973031817742,0.00040687002101034487,0.0007722078348105808,0.0003398813889675706,0.0005466625536227162,7.869357449025157e-05,0.0001552829423522692
ResidualNeuralNetwork,0.0001,8.0,45.0,True,198.0,,,,,0.0015757381916046143,0.0025767427195543015,0.0003710933404523622,0.0007391729444827673,0.00031829892464403837,0.0005427393309189625,7.269038966884511e-05,0.0001487294237086715
ResidualNeuralNetwork,0.0001,8.0,45.0,True,199.0,,,,,0.0015215975870876192,0.0025604790861501634,0.0003530978219314191,0.0007008020795366299,0.0003043100679659779,0.0005395251785648479,6.922978074402822e-05,0.00014048747497427496
ResidualNeuralNetwork,0.0001,8.0,45.0,True,200.0,,,,,0.0016560882517376787,0.0025970127972416907,0.00039295460911666823,0.0007942937455087338,0.0003405735097484126,0.0005475852206710856,7.824923572032599e-05,0.00016179763162232474
ResidualNeuralNetwork,0.0001,8.0,45.0,True,201.0,,,,,0.0015980726892843187,0.002583206262228624,0.0003771004062028801,0.0007569142763719619,0.00032915911986178785,0.0005447660896656006,7.544307294238931e-05,0.00015379188235879266
ResidualNeuralNetwork,0.0001,8.0,45.0,True,202.0,,,,,0.0016176998615264893,0.0025861568795809958,0.00038325484350042524,0.0007663190177401657,0.00033412962107645536,0.0005441016826346878,7.594138323618074e-05,0.00015132071957433963
ResidualNeuralNetwork,0.0001,8.0,45.0,True,203.0,,,,,0.0015596619941903361,0.0025728783517513635,0.0003671445561654913,0.0007432722164399969,0.00031837592067101574,0.0005419940720349952,7.361726900637953e-05,0.0001475818836785391
ResidualNeuralNetwork,0.0001,8.0,45.0,True,204.0,,,,,0.001565070647113728,0.0025790965407149597,0.00036755304947589176,0.0007800067183356615,0.0003137782497226067,0.0005408862450052143,7.254250769345265e-05,0.0001450286239305275
ResidualNeuralNetwork,0.0001,8.0,45.0,True,205.0,,,,,0.001657117837629978,0.0025945397667914817,0.000390380175795945,0.0007961712918191586,0.0003364962749082766,0.0005470106624207407,7.729512461112194e-05,0.00016205260816288766
ResidualNeuralNetwork,0.0001,8.0,45.0,True,206.0,,,,,0.0015610084406234932,0.002573282463745501,0.0003640432871362698,0.0007514036582700861,0.00031643782584172376,0.0005413503900692469,7.033601624143091e-05,0.0001499203317409577
ResidualNeuralNetwork,0.0001,8.0,45.0,True,207.0,,,,,0.0018790802865658166,0.0026327626510236246,0.00046120110735203487,0.0009695873507913553,0.0003864022519067934,0.000554321589816934,9.083057028264048e-05,0.00019757495816505823
ResidualNeuralNetwork,0.0001,8.0,45.0,True,208.0,,,,,0.0015191413321585026,0.002565817450577358,0.00035475281143338425,0.0007198847970872555,0.00030552459293298645,0.0005400841930163195,6.94683700237634e-05,0.00014382246329456647
ResidualNeuralNetwork,0.0001,8.0,45.0,True,209.0,,,,,0.0016958293674876855,0.0025988564176379508,0.0003986300068831294,0.0008251088782676361,0.0003345559107646788,0.0005468545014646175,7.843426014535189e-05,0.00016502645418971698
ResidualNeuralNetwork,0.0001,8.0,45.0,True,210.0,,,,,0.0016239609733317633,0.002582561669859496,0.0003751983994957786,0.0007729620772337763,0.0003215143020262294,0.0005434385608791341,7.417156408739219e-05,0.00015318284258045598
ResidualNeuralNetwork,0.0001,8.0,45.0,True,211.0,,,,,0.0016111828995950567,0.0025853837061228244,0.0003812294101940011,0.0007725746470427363,0.0003266834987784332,0.0005445907700736567,7.480490360298569e-05,0.000156565265594467
ResidualNeuralNetwork,0.0001,8.0,45.0,True,212.0,,,,,0.0015525980940404927,0.0025722798686357413,0.0003659715583114504,0.0007331867075566226,0.0003170667472232705,0.0005421660579439765,7.26214818395373e-05,0.0001488013187990677
ResidualNeuralNetwork,0.0001,8.0,45.0,True,213.0,,,,,0.0018017385740700007,0.002582522120865636,0.00039610454121475697,0.0007289785352892846,0.00037910538220983954,0.0005439378903561204,7.636377191286524e-05,0.00014963261080238054
ResidualNeuralNetwork,0.0001,8.0,45.0,True,214.0,,,,,0.0015553578078371924,0.002571537434679907,0.0003653552219177942,0.0007301474329810473,0.000318547906579997,0.0005421633668986935,7.283678554460367e-05,0.00014756898071888001
ResidualNeuralNetwork,0.0001,8.0,45.0,True,215.0,,,,,0.0015180146544234558,0.0025634343894022815,0.00035574228602385373,0.0007079835020521152,0.0003089279016715818,0.000540134399085032,7.041307251569075e-05,0.00014231916306153784
ResidualNeuralNetwork,0.0001,8.0,45.0,True,216.0,,,,,0.0014954416444466548,0.002558161065263568,0.00034909580582342806,0.0006957929932846213,0.00030303627975546127,0.0005384894876145931,6.875760270900161e-05,0.0001379977259031846
ResidualNeuralNetwork,0.0001,8.0,45.0,True,217.0,,,,,0.0015718929422726422,0.0025717278696456044,0.00036875920007063906,0.0007277917374604903,0.00031067485195607187,0.000540414990761852,6.984864585001193e-05,0.00014397787115965892
ResidualNeuralNetwork,0.0001,8.0,45.0,True,218.0,,,,,0.0015179201866845665,0.0025641764484861363,0.00035441057674539915,0.0007151980538788082,0.0003070189866094255,0.0005398930083066627,6.981633824479548e-05,0.00014249972416705518
ResidualNeuralNetwork,0.0001,8.0,45.0,True,219.0,,,,,0.0015263668958495997,0.00256469245976622,0.000358065109957689,0.0007236150075804513,0.00030273938114752343,0.000539145701015092,6.860968558936106e-05,0.00014317528698643583
ResidualNeuralNetwork,0.0001,8.0,45.0,True,220.0,,,,,0.0015448892266495423,0.002570155656562661,0.00036257130544890397,0.0007285968218959353,0.00031286451935446806,0.0005414048134477312,7.148720625275872e-05,0.00014659833675124896
ResidualNeuralNetwork,0.0001,8.0,45.0,True,221.0,,,,,0.0017453098447067932,0.002600074751572039,0.0004011201408674132,0.0007969273148842578,0.00033579443423253187,0.0005464308024095396,7.67511117329816e-05,0.00015843882554303603
ResidualNeuralNetwork,0.0001,8.0,45.0,True,222.0,,,,,0.0015400575017029384,0.0025720916829019224,0.00036071573600829023,0.0007384707155467579,0.0003181615206751862,0.0005426228528395496,7.326748332566007e-05,0.00014966352769949366
ResidualNeuralNetwork,0.0001,8.0,45.0,True,223.0,,,,,0.0016032880957021654,0.0025807000556082095,0.00037641427333249985,0.0007490436048627649,0.0003219289840713666,0.000544028060455528,7.385802216767622e-05,0.0001532130063865384
ResidualNeuralNetwork,0.0001,8.0,45.0,True,224.0,,,,,0.0016519412304620324,0.0025935930276067003,0.0003912448648761653,0.0007811706021146954,0.00034027825789952857,0.0005474344819703835,7.829844770887791e-05,0.00016104111653775216
ResidualNeuralNetwork,0.0001,8.0,45.0,True,225.0,,,,,0.0015752658529101678,0.002577909696027168,0.0003721163660850165,0.0007389493333468647,0.00032409445214464337,0.000543612474701154,7.451045003059419e-05,0.00014924986985815825
ResidualNeuralNetwork,0.0001,8.0,45.0,True,226.0,,,,,0.0016186119250531465,0.0025861501318853604,0.0003842946212246733,0.0007572987075871641,0.0003272166269808767,0.0005444443691772913,7.576837312339772e-05,0.0001512141923377456
ResidualNeuralNetwork,0.0001,8.0,45.0,True,227.0,,,,,0.00155119204296256,0.002573476272559016,0.0003661711542111523,0.0007316921866914761,0.0003155040732933826,0.0005420513471181823,7.283992844450506e-05,0.00014588778030197576
ResidualNeuralNetwork,0.0001,8.0,45.0,True,228.0,,,,,0.0015816555458044855,0.002576254073928737,0.00037368989121988887,0.0007289931084374961,0.00031429157665155004,0.000541642950872848,7.247662729008822e-05,0.00014348740807440725
ResidualNeuralNetwork,0.0001,8.0,45.0,True,229.0,,,,,0.0015177984470091527,0.002556217541484713,0.00034704068734210994,0.0006839412282098014,0.0003058450080635091,0.0005384942672323345,6.791019455763208e-05,0.00013761169144085476
ResidualNeuralNetwork,0.0001,8.0,45.0,True,230.0,,,,,0.0016320229701276094,0.0025859460140924035,0.0003858878271384809,0.0007572869928377979,0.00033100529742048114,0.0005455213495984553,7.596761088647612e-05,0.00015774825110911037
ResidualNeuralNetwork,0.0001,8.0,45.0,True,231.0,,,,,0.001667000212759342,0.0025978845620305284,0.000397631066775172,0.0007952308317400375,0.0003389492831782832,0.0005472905712950261,7.771566068387096e-05,0.0001622158883395542
ResidualNeuralNetwork,0.0001,8.0,45.0,True,232.0,,,,,0.0016208965823335468,0.002585191771669208,0.00038329132322995166,0.0007549386541798429,0.0003267779263524675,0.0005441841812467961,7.488646336160901e-05,0.00015175208007550304
ResidualNeuralNetwork,0.0001,8.0,45.0,True,233.0,,,,,0.0015692388486562286,0.00257544847404432,0.0003704768869112123,0.000736966869741116,0.00031372840513758905,0.0005412852828393407,7.206440534231797e-05,0.00014444925593879988
ResidualNeuralNetwork,0.0001,8.0,45.0,True,234.0,,,,,0.001534614829147387,0.0025688539136130856,0.00036074591320265763,0.0007260405230072309,0.00030753010447134545,0.0005398897951182651,7.048592152139248e-05,0.000141528266861111
ResidualNeuralNetwork,0.0001,8.0,45.0,True,235.0,,,,,0.001499714528989492,0.0025613352937518424,0.0003510121279542551,0.0007075252210569082,0.00030107035068167507,0.0005384016872416288,6.86371232059124e-05,0.00013768522324909097
ResidualNeuralNetwork,0.0001,8.0,45.0,True,236.0,,,,,0.0014691145727469487,0.0025551101696566214,0.0003417737125975531,0.0006946103659066015,0.00029476876609087633,0.0005369936279209476,6.635839526222722e-05,0.0001346807816439883
