Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train D BCE Loss,train G BCE Loss,train D BCELogits Loss,train G BCELogits Loss,train D MSE Loss,train G MSE Loss,train D MAE Loss,train G MAE Loss,train D SSIM Loss,train G SSIM Loss,train D N White MAE Loss,train G N White MAE Loss,train D N Black MAE Loss,train G N Black MAE Loss,train D S White MAE Loss,train G S White MAE Loss,train D S Black MAE Loss,train G S Black MAE Loss,train D T White MAE Loss,train G T White MAE Loss,train D T Black MAE Loss,train G T Black MAE Loss,train D X White MAE Loss,train G X White MAE Loss,train D X Black MAE Loss,train G X Black MAE Loss,train D _ White MAE Loss,train G _ White MAE Loss,train D _ Black MAE Loss,train G _ Black MAE Loss,test D BCE Loss,test G BCE Loss,test D BCELogits Loss,test G BCELogits Loss,test D MSE Loss,test G MSE Loss,test D MAE Loss,test G MAE Loss,test D SSIM Loss,test G SSIM Loss,test D N White MAE Loss,test G N White MAE Loss,test D N Black MAE Loss,test G N Black MAE Loss,test D S White MAE Loss,test G S White MAE Loss,test D S Black MAE Loss,test G S Black MAE Loss,test D T White MAE Loss,test G T White MAE Loss,test D T Black MAE Loss,test G T Black MAE Loss,test D X White MAE Loss,test G X White MAE Loss,test D X Black MAE Loss,test G X Black MAE Loss,test D _ White MAE Loss,test G _ White MAE Loss,test D _ Black MAE Loss,test G _ Black MAE Loss
GenerativeAdversarialNetwork,0.0001,8.0,45.0,1.0,0.0,0.0007215800150385443,0.00034828584470517553,0.0009175138974768133,0.0005525087892527207,0.0002329887526054588,8.42780758428445e-05,0.0005549544272718404,0.0001741894935019254,0.0,0.0008293202517403943,0.0,9.722786772283262e-05,0.0,0.001140589180661019,0.0,8.99247724733584e-05,0.0,0.0011078786014546602,0.0,9.663732386020958e-05,0.0,0.0011120527741722663,0.0,9.660899759624203e-05,0.0,0.0010714683571273105,0.0,0.00010181923278901133,0.0,0.0,0.003307035134273505,0.0017079416685884105,0.004267903618842551,0.002620300032057852,0.001062317839208639,0.0004249148117671223,0.0025435687985810094,0.0008477088790269767,0.0,0.003732488040517133,0.0,0.00043400934657210826,0.0,0.005112804331869449,0.0,0.0004132013275938214,0.0,0.005139521457864053,0.0,0.00045336197194813184,0.0,0.005062159877153313,0.0,0.0004651838878415666,0.0,0.005304083509265252,0.0,0.0004738263270390109,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,1.0,0.00020186518723109984,0.00032780873727284354,0.0007507468490909052,0.0005461431417182449,3.981058086667742e-05,7.719362300200604e-05,0.00017641054973448062,0.0001631550832257438,0.0,0.0009398392405638357,0.0,9.106041366520596e-05,0.0,0.0010904060059159272,0.0,8.394368836339915e-05,0.0,0.0010352850442305408,0.0,9.543422579444001e-05,0.0,0.00108316034640906,0.0,9.062313888914823e-05,0.0,0.0010303897517068045,0.0,8.396255580402128e-05,0.0,0.0,0.0007828928108485239,0.0016146066053858343,0.0034638605777572535,0.0025899123470738247,0.00013515404747717035,0.000389636921807655,0.0006991631392412966,0.0007961517047582183,0.0,0.004236042327776133,0.0,0.0004051880641553387,0.0,0.004951898781758435,0.0,0.0003822238049792044,0.0,0.004776082323782099,0.0,0.0004309627151339309,0.0,0.004964435250504212,0.0,0.0004448362116543752,0.0,0.005167408934179342,0.0,0.0003930489362785651,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,2.0,9.193106722638934e-05,0.000655021588757353,0.0007110112760908841,0.0005329779055561981,1.752994216556819e-05,5.899611207834794e-05,8.144274835959277e-05,0.0001369229645902577,0.0,0.0009755220977444638,0.0,8.499636402669942e-05,0.0,0.0009526015934597129,0.0,8.62897928512964e-05,0.0,0.000810716030090003,0.0,8.843681521492827e-05,0.0,0.001058743327775734,0.0,8.09845125498476e-05,0.0,0.0009593459955765552,0.0,3.5688213281072377e-05,0.0,0.0,0.00026239899906722256,0.0032644166886431616,0.003264015575624862,0.0025259768063167357,4.621294953819341e-05,0.00029734962578839477,0.00023500754866959914,0.0006729565888830701,0.0,0.004397065127516477,0.0,0.0003929655506925763,0.0,0.004411368624969099,0.0,0.00038110856083953905,0.0,0.003734719453367797,0.0,0.0003754008772238246,0.0,0.00482777754465739,0.0,0.0003699052540011376,0.0,0.005060823083673633,0.0,0.0001642560270035042,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,3.0,0.00010291343389174366,0.0008082303878753333,0.0007145430521181008,0.0005241302708088549,2.403577382995112e-05,5.0235800746316214e-05,8.79684026350551e-05,0.00011215851996144195,0.0,0.0010257293470633615,0.0,7.447664628453011e-05,0.0,0.0008344303244207747,0.0,6.695888996766905e-05,0.0,0.0007318157873385036,0.0,6.569591614435303e-05,0.0,0.0010467072863463121,0.0,6.01764115683152e-05,0.0,0.0009131697470929744,0.0,1.4453454851863197e-05,0.0,0.0,0.00031422144212063004,0.004004520815123552,0.003280386984723169,0.002481475003860282,7.809766527241881e-05,0.0002491680331200174,0.0002640436561602466,0.0005563972224979281,0.0,0.004623933870753416,0.0,0.0003769162034838455,0.0,0.003677028904920854,0.0,0.0002942794477039913,0.0,0.003391069436223252,0.0,0.0003118920344976509,0.0,0.0045809861998887935,0.0,0.0002347961443025361,0.0,0.005065323421790165,0.0,6.150864884725906e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,4.0,0.00011013944274331682,0.0006922606348670075,0.0007166394968881119,0.0005204667138924817,2.7794187582246057e-05,4.6599842105914317e-05,9.242258463908399e-05,0.00010266512471710575,0.0,0.0010533970159813258,0.0,6.783652719301034e-05,0.0,0.0007851658002385553,0.0,5.918060431904549e-05,0.0,0.0006908031326098583,0.0,5.579174488702553e-05,0.0,0.0010341352047624614,0.0,5.3532988917474156e-05,0.0,0.0008898099477721675,0.0,1.0747535309862256e-05,0.0,0.0,0.00034857023530786144,0.0034618145264919448,0.0032918220795925307,0.002463990974726167,9.591134159632449e-05,0.00023090605090999002,0.0002843405606236848,0.0005133157631136337,0.0,0.004749133272495287,0.0,0.00034966547065560925,0.0,0.0034004352377645626,0.0,0.00026667242248853046,0.0,0.0032064787246896035,0.0,0.000283894345820325,0.0,0.004478379240575826,0.0,0.00019559609768150736,0.0,0.0050430504031151345,0.0,4.762785696664696e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,5.0,9.032958400538668e-05,0.0006253937023347921,0.0007101725535894019,0.0005181810123258524,2.0213525571591772e-05,4.420464110342319e-05,7.797675232360305e-05,9.763532009407517e-05,0.0,0.0010667976426350192,0.0,6.395075319590916e-05,0.0,0.0007511841640318179,0.0,5.50637870143366e-05,0.0,0.0006624336110935057,0.0,5.08795479799538e-05,0.0,0.0010211500678100997,0.0,5.038477219339972e-05,0.0,0.0008741814813845241,0.0,1.0264236003039982e-05,0.0,0.0,0.00027150142961328137,0.0031436717360274597,0.0032650074868831994,0.002453259327126749,6.362722026851941e-05,0.00021990817391647483,0.00023201897552928085,0.0004891168865017921,0.0,0.004809097092248232,0.0,0.0003242962202935849,0.0,0.0032496133690360206,0.0,0.0002504417543891091,0.0,0.0030886039793866235,0.0,0.000265886386235555,0.0,0.004418425215115337,0.0,0.00017998000876333727,0.0,0.005008459466058503,0.0,4.8054543282813245e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,6.0,9.11172168113472e-05,0.0005972821596819114,0.0007109055621926033,0.0005164426372378984,2.0790964395129133e-05,4.2420889770566935e-05,7.832448457611218e-05,9.424704305245228e-05,0.0,0.0010780829362847476,0.0,6.0836807134337825e-05,0.0,0.0007227310594522729,0.0,5.132134130219565e-05,0.0,0.0006425702828923969,0.0,4.822925998354858e-05,0.0,0.0010088070865589974,0.0,4.863031610163717e-05,0.0,0.0008597661542763929,0.0,1.0552268846819022e-05,0.0,0.0,0.0002718682887044343,0.002951295870654988,0.00326671690311072,0.0024451838349396327,6.511693222905105e-05,0.00021219773674910924,0.00023060526300526266,0.00047264294991703154,0.0,0.00486249824264648,0.0,0.00030662192020026395,0.0,0.0031524652954917284,0.0,0.00023462096194051346,0.0,0.0029989235431143323,0.0,0.00025375686445326174,0.0,0.00437129518520907,0.0,0.00017318389606925676,0.0,0.004970283628259815,0.0,5.016801000203726e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,7.0,9.290547664917383e-05,0.0005793731729939298,0.0007116013781401025,0.0005149219556638816,2.1647797480747706e-05,4.080373472521569e-05,7.94850982665373e-05,9.1489605264201e-05,0.0,0.001085325929791348,0.0,5.9058854602417854e-05,0.0,0.0006944146760390454,0.0,4.769192953315385e-05,0.0,0.0006231976487244557,0.0,4.664235158429313e-05,0.0,0.0009963278661198373,0.0,4.779864253220211e-05,0.0,0.0008425111719218869,0.0,1.0872072718455142e-05,0.0,0.0,0.00027574043510095127,0.002840936558801423,0.003267056162252366,0.002438041961418008,6.713374933731631e-05,0.00020502027381890975,0.00023291215487995987,0.00045927290646535047,0.0,0.004897710478631437,0.0,0.0002949030003832571,0.0,0.0030606357181597057,0.0,0.00021997122269756388,0.0,0.002904687287672511,0.0,0.00024589577560904643,0.0,0.004326398267685992,0.0,0.0001708356628440461,0.0,0.004924875385356399,0.0,5.192209456889135e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,8.0,0.00010066085828925079,0.0005703037479174426,0.0007130494014914787,0.0005135612908720649,2.4847914728353607e-05,3.932810054635102e-05,8.502217998723135e-05,8.915932070855503e-05,0.0,0.0010914828448518395,0.0,5.756178494251642e-05,0.0,0.0006693179877299183,0.0,4.461925788067101e-05,0.0,0.0006028363566514296,0.0,4.581391630629002e-05,0.0,0.0009846413392583637,0.0,4.74135469233572e-05,0.0,0.0008254426348241513,0.0,1.1197745679523746e-05,0.0,0.0,0.00029207152203194,0.0027974459735102624,0.0032711591360703954,0.0024314539612464185,7.455208508660958e-05,0.00019802042991860108,0.00024365982825651108,0.000447598268400948,0.0,0.004927930784786166,0.0,0.0002854633724914407,0.0,0.0029724161579923808,0.0,0.00020706156889597574,0.0,0.0028106092282061306,0.0,0.00023909360638954354,0.0,0.004272932151578508,0.0,0.0001714141254530013,0.0,0.004869342974896701,0.0,5.352464299531853e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,9.0,0.00011026847233990774,0.0005669486169223837,0.0007157165888506126,0.000512274449083683,2.8953895053130918e-05,3.795992492665499e-05,9.164069540738417e-05,8.6960405352302e-05,0.0,0.001098249154848594,0.0,5.6479839141156795e-05,0.0,0.0006428001865222448,0.0,4.214120180298376e-05,0.0,0.0005832820970093144,0.0,4.49555080052656e-05,0.0,0.0009736064470039224,0.0,4.705880088304895e-05,0.0,0.0008076336987898998,0.0,1.1521244717817102e-05,0.0,0.0,0.0003110749072998575,0.0027775642631938623,0.0032760894523476657,0.0024252061573964245,8.259717164174565e-05,0.00019132769988767755,0.00025680108265306963,0.0004367705598567267,0.0,0.004961777226234794,0.0,0.0002784079538201386,0.0,0.0028847628419504225,0.0,0.00019566643303670225,0.0,0.0027165150492446228,0.0,0.00023448673434227517,0.0,0.004214100867697278,0.0,0.00017160311950452673,0.0,0.004809255869883411,0.0,5.4980159602450124e-05,0.0,0.0
