Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss
VariationalAutoencoder,0.0001,8.0,45.0,1.0,0.0,0.00032348997107734575,0.0005438803742838034,7.607471549286033e-05,0.0001588693024173901,0.0016087471689068297,0.0025835234039234666,0.00038052104272932375,0.0008019609083919406
VariationalAutoencoder,0.0001,8.0,45.0,True,1.0,0.00031169771023516386,0.0005410912464249808,7.360863858316786e-05,0.00014915249016728363,0.0015159421746835768,0.0025692456548318922,0.0003673867000348913,0.000756541887919108
VariationalAutoencoder,0.0001,8.0,45.0,True,2.0,0.00029326250369979365,0.0005395092732822799,6.885829097980438e-05,0.00015111388061245817,0.001516940365047575,0.0025641314638485697,0.0003638872466747116,0.0007418568872805661
VariationalAutoencoder,0.0001,8.0,45.0,True,3.0,0.0002571211831588951,0.000525185642538045,5.501817480091136e-05,0.00011870669667932865,0.0012405818363405623,0.0024898374605478732,0.00027072626464771774,0.0005858175503382892
VariationalAutoencoder,0.0001,8.0,45.0,True,4.0,0.00023393800878781834,0.0005183442824613052,4.749165752505999e-05,0.00010020770835426618,0.0011178328181212804,0.0024481730641059156,0.00022865046963751692,0.0004836445522008452
VariationalAutoencoder,0.0001,8.0,45.0,True,5.0,0.00023683823263548776,0.0005136696154859188,4.298737990566984e-05,8.683678796991826e-05,0.0011349248248826032,0.002420449969153734,0.00020506589105294184,0.00042013046126695546
VariationalAutoencoder,0.0001,8.0,45.0,True,6.0,0.00023609267251510825,0.0005117792967516136,4.0220669056527375e-05,8.363575948216524e-05,0.0011321409318432118,0.002421696605922291,0.00020311215201263908,0.00042373330900504153
VariationalAutoencoder,0.0001,8.0,45.0,True,7.0,0.00024723038679827253,0.0005109446710653382,4.0895576686711324e-05,8.00818626610738e-05,0.0011618376340506212,0.0024161942350039694,0.00020334422119758414,0.00041542905119230163
VariationalAutoencoder,0.0001,8.0,45.0,True,8.0,0.00023235816438243074,0.0005105953573216646,3.915978219068918e-05,8.092741318790096e-05,0.0011669284892532061,0.002406581017956044,0.00019035999130153055,0.000397372545686158
VariationalAutoencoder,0.0001,8.0,45.0,True,9.0,0.0002496910866380059,0.0005114068078866223,4.141175281005407e-05,8.17056323559779e-05,0.0011818978771473627,0.0024058406457960983,0.0001912289562652696,0.00038449492000933714
VariationalAutoencoder,0.0001,8.0,45.0,True,10.0,0.0002426569754222654,0.0005114536802723722,4.0180270743337924e-05,8.318500939726508e-05,0.0012165841254048377,0.0024021481567958617,0.00018404623341260467,0.0003853553214912894
VariationalAutoencoder,0.0001,8.0,45.0,True,11.0,0.00023969124269614,0.0005083564076462203,3.7493688779860494e-05,7.639041627353092e-05,0.0012080082728427911,0.002394884262444838,0.00017545194183505555,0.0003636106848716736
VariationalAutoencoder,0.0001,8.0,45.0,True,12.0,0.000244630957549473,0.0005081919325651184,3.673334799285205e-05,7.669021177163343e-05,0.0012330888952099303,0.0023920496679701894,0.00017643162289505485,0.000361643965889073
VariationalAutoencoder,0.0001,8.0,45.0,True,13.0,0.0002548299187598524,0.0005080638066777643,3.736970991378203e-05,7.620525127151264e-05,0.0012007746494041298,0.002393482616112667,0.00017305793908407104,0.0003606675180998988
VariationalAutoencoder,0.0001,8.0,45.0,True,14.0,0.0002477239325361432,0.0005084738496821524,3.6468202213071426e-05,7.776380830376617e-05,0.0012647055042614727,0.002391068253127284,0.00017029192275221244,0.0003666289666163846
VariationalAutoencoder,0.0001,8.0,45.0,True,15.0,0.0002482611575537936,0.0005058230094189914,3.406110739290232e-05,7.023101526932575e-05,0.0012301640503061641,0.0023939793214857955,0.00017389658627645026,0.0003639400801943533
