Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train D BCE Loss,train G BCE Loss,train D BCELogits Loss,train G BCELogits Loss,train D MSE Loss,train G MSE Loss,train D MAE Loss,train G MAE Loss,test D BCE Loss,test G BCE Loss,test D BCELogits Loss,test G BCELogits Loss,test D MSE Loss,test G MSE Loss,test D MAE Loss,test G MAE Loss
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,13.0,0.0004794122877146677,0.0002472074727485122,0.0008326215403420585,0.0005011165318784688,0.00015697825067448166,2.687012229486296e-05,0.00033872974208101753,6.151137085295109e-05,0.0020368348502513,0.001277278054435298,0.0038050323162438734,0.0023631774029641782,0.000641761101641745,0.00013198511405560957,0.0014663497981785229,0.00030010207644048725
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,14.0,0.0005036781258338866,0.00025445777129612845,0.0008218290831522157,0.0005006668863270803,0.00016422950313740343,2.6355683301497663e-05,0.000357453874500614,6.0729521786106246e-05,0.0021480130699445617,0.0013185160340003247,0.0038129919729892564,0.002361253185092278,0.000686250720758858,0.0001295294800082093,0.0015375389243071935,0.0002967001132245334
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,15.0,0.00048586529380870315,0.0002612745103167716,0.0008301769466091681,0.000500214389070989,0.00015851906488205224,2.58194849979524e-05,0.0003456661322046162,5.9968769309334355e-05,0.0023126262913709915,0.0013598839067063243,0.003797944986595298,0.0023593958818687584,0.0007610263876944968,0.00012714633682988724,0.001582026481628418,0.00029331858053147417
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,16.0,0.0005211980757366294,0.0002679880658249971,0.0008198540969036338,0.0004997818537478177,0.000167608512138742,2.5338322586929703e-05,0.0003641021621195132,5.924753402924602e-05,0.0022228129629818898,0.0013964002799687896,0.003781464864622872,0.0023575072768349317,0.0007156956027138908,0.0001248354267961574,0.0015684127245309217,0.00028966746802599927
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,17.0,0.0004928124079485788,0.00027403727454959224,0.0008157904578669052,0.0004993740599753079,0.00015611837133564397,2.48966949447146e-05,0.0003526304770672739,5.8513817520475775e-05,0.001940843069328452,0.0014321729072234916,0.003758638160033796,0.0023556664679785194,0.0005894192734604361,0.00012267407896758627,0.0014408277640552641,0.00028581821224974384
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,18.0,0.0004896237201125153,0.0002798828072946348,0.0008234417020792588,0.0004989868707733977,0.0001516079183698022,2.448874302308836e-05,0.00035246363225972875,5.775291944610462e-05,0.0020277142149847257,0.0014669378785967077,0.003782939610991088,0.0023538449650290626,0.0006249852525363178,0.00012057998551512664,0.001471719745570009,0.0002818608761958356
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,19.0,0.0004907670528740896,0.00028550486278662465,0.0008243417161494253,0.0004986108875660241,0.00015388959340972077,2.40945601158065e-05,0.00035266666560160184,5.69861673441216e-05,0.0019892461644778463,0.0014978819673166334,0.0037673621807458265,0.002352100873143418,0.0006084499775238757,0.00011860743258734169,0.0014693452127324711,0.0002781492921541322
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,20.0,0.00045768350282448,0.0002904267243619235,0.0008237483205820994,0.0004982348240289405,0.0001387589302345749,2.3706364282218593e-05,0.0003438915685823343,5.621467076864525e-05,0.0020746123865715365,0.0015265916316014416,0.003853171501519545,0.0023503905197359482,0.0006714016667701913,0.00011672306829278575,0.0014713644606512298,0.0002745654223100194
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,21.0,0.0004954814830558962,0.00029463549910208606,0.0008233795268837654,0.0004978610498885903,0.00015970232150946666,2.331338883088927e-05,0.0003545618844482134,5.5452216306144014e-05,0.002197241445757308,0.0015547771311406069,0.0038909496001477513,0.0023487144671146226,0.000728667438405115,0.0001149300087547902,0.0015268213344070147,0.00027103609633895585
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,22.0,0.00045564674302895437,0.0002991376178605216,0.0008290739393619835,0.0004974890430018587,0.00013974685513105676,2.2918123982826653e-05,0.00034350297361050014,5.473010744046008e-05,0.001919236573033363,0.0015777409451562653,0.003779127537829321,0.002347094082982285,0.0005815662209342861,0.00011321949134082914,0.001420749808257481,0.00026772623448251926
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,23.0,0.0004671198740159726,0.00030374607307249004,0.0008321543427490481,0.0004971272379882894,0.00014743162695609655,2.2533312038269968e-05,0.00034544345824866283,5.402883911389868e-05,0.0020692655875247977,0.0016002036490530339,0.0038650215796704563,0.0023455423004222365,0.0006648722403454331,0.0001115757128540075,0.0014794366727085234,0.0002644922373429784
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,24.0,0.00047865718844123284,0.00030778924811561154,0.0008388647653985859,0.0004968007378822389,0.00015103652310178607,2.216434261869549e-05,0.00035401692769598125,5.3419467975508495e-05,0.0021431511678035903,0.00161968986943083,0.003891790063126282,0.0023441661453846865,0.0007104365237104068,0.00011002012300041486,0.0015065202360633034,0.0002616317298427318
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,25.0,0.00045583395141796925,0.0003118206749386543,0.0008192525077058942,0.0004965014293830029,0.0001412725573119449,2.1841999575134235e-05,0.00033988146929728056,5.283191137397386e-05,0.0018566856219333673,0.0016385620495058455,0.003755577705191366,0.0023427954259908424,0.000558899352385563,0.00010847097625897366,0.001407993570813593,0.00025880275844777906
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,26.0,0.00047078612197762874,0.0003156770633237381,0.0008200460849103902,0.0004962149736373572,0.00014794873942262078,2.1525613481625714e-05,0.00034273863642042215,5.227216893450591e-05,0.0018934875539263838,0.0016571815658665303,0.003748566849426653,0.002341507928176496,0.0005797235845769726,0.00010699482412083344,0.0014252263420033006,0.00025607275325547225
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,27.0,0.0004523540282185187,0.00031983697751782975,0.0008229843047108612,0.0004959336991580027,0.00013919183708265465,2.12269727231036e-05,0.0003343980428022194,5.169502005101536e-05,0.001838896634443751,0.0016746766537240466,0.0037635077470503514,0.0023402365498572776,0.0005593610540875849,0.00010555945102523708,0.001397426023423297,0.00025345389760515226
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,28.0,0.00045028425291220774,0.0003236517149483097,0.0008199349889215433,0.0004956705390282397,0.0001385180013520377,2.096278211378023e-05,0.0003310996848296605,5.115396933092904e-05,0.0018529397136760207,0.0016912006357180998,0.0037676946921918375,0.002338961047946282,0.0005693520483730724,0.00010416550128339971,0.0013971991321575716,0.0002507436200507782
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,29.0,0.00047194371326271734,0.0003273828893980247,0.0008243601919827114,0.0004954298310524049,0.0001448886092461023,2.0711545925336386e-05,0.00033402736135570185,5.070509695299873e-05,0.0021578791381428077,0.001707717682580528,0.0038837644289124685,0.0023378195627680363,0.0007240012194375572,0.0001028006744084868,0.0014718170248487462,0.00024857974183634395
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,30.0,0.00047196054233694976,0.00033124054297604006,0.0008218998536266728,0.00049518912307657,0.00014162489346095493,2.046359446893805e-05,0.00032827766195461756,5.0258262941458156e-05,0.0018874796681434105,0.0017231882743115694,0.003770583455667556,0.002336704506064361,0.0005979665888930267,0.00010150277389670318,0.001386422874792567,0.00024642666462082534
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,31.0,0.0004910134642593302,0.00033474946520077896,0.0008213173025701887,0.0004949694213198844,0.00015026811922014242,2.0245196814887284e-05,0.0003322457086365178,4.982494440361496e-05,0.0022137718005750162,0.0017390494826454786,0.0038819144356925534,0.0023355853257689086,0.000738379715373681,0.00010024356720207622,0.0014615934224998426,0.0002442520791254703
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,32.0,0.0004922891402180304,0.0003383532768953843,0.0008174766588082532,0.0004947443776374879,0.00015417140007340362,2.0018241536424488e-05,0.00032948463592889174,4.937819072178432e-05,0.0018282493330397695,0.001751653990655575,0.0037744720027131856,0.002334480952916655,0.0005579068319602582,9.899782075447106e-05,0.0013497540223523505,0.0002420325792810452
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,33.0,0.00048642153688518183,0.0003417745594065787,0.0008191848700901248,0.0004945335523137506,0.00014021397239435715,1.9809554991214423e-05,0.00032059725805755573,4.896386011912816e-05,0.001841602085521386,0.00176556998828672,0.0037507152407424255,0.002333426625473694,0.0005745685794068582,9.781327215755511e-05,0.0013353460989658187,0.00023991720012898714
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,34.0,0.0005025381267552749,0.0003449790320306454,0.0008169713849327314,0.0004943228876494333,0.00014726092632247432,1.96071856246001e-05,0.00032451907499138555,4.854203375041324e-05,0.0019065259762530058,0.001782857209631482,0.0037733612570372767,0.00233239010444977,0.0006081578585336793,9.667358519333713e-05,0.0013640093728431366,0.00023778895818212496
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,35.0,0.0004939821691847233,0.0003486976549631823,0.0008167001918319743,0.0004941205371100947,0.00013838828895291227,1.9413700221844438e-05,0.0003157917139022498,4.814173072335534e-05,0.0017481215719906788,0.001798916537806673,0.003732677900566245,0.002331405128323057,0.0005323622118002213,9.555096076157108e-05,0.0012934100140565596,0.00023586174133438735
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,36.0,0.0004983599375521719,0.00035228594294134174,0.0008134495697895472,0.0004939177849222065,0.0001401441156703507,1.9222658599483357e-05,0.00031453393138643866,4.773103504007396e-05,0.0017057578518705548,0.0018138379420874254,0.0037056391344130416,0.002330408906036953,0.0005183006232639529,9.447599778760154e-05,0.0012724123098565349,0.00023371325630062032
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,37.0,0.0005286186933517456,0.0003550738256896603,0.0008155426407117407,0.0004937188885603954,0.00015371333998489894,1.9044273927044675e-05,0.00032407890834577,4.732870368784007e-05,0.0019002206295541248,0.0018334733615131499,0.0037032433275906544,0.002329421118370392,0.0005890041496018943,9.341033046725411e-05,0.0012993092806834095,0.0002316726641085163
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,38.0,0.0005054836565593503,0.000358429237838704,0.0008122941875714819,0.0004935318809956553,0.00013523051801396188,1.8867682866410747e-05,0.00030844542135125545,4.691911755867724e-05,0.0018322623375826661,0.0018523492903079627,0.0036859111216083263,0.0023284584471264724,0.0005733018401283888,9.238166418277992e-05,0.0012971045648526845,0.00022951633019267388
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,39.0,0.0005177087941259708,0.0003613307871265874,0.0008143077320808349,0.0004933393708457844,0.00013729131647518704,1.8695169793707983e-05,0.00031017939838759017,4.649578500790095e-05,0.0017922833655615272,0.0018713204365856243,0.0036867272179081753,0.0023275034607581372,0.0005495193057090231,9.138960063270053e-05,0.0012714399856591375,0.00022743431464681085
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,40.0,0.0005295538918348657,0.00036374710480157897,0.0008174025948156886,0.0004931418400890423,0.00014073629625081373,1.8508094450775183e-05,0.00031254737765962546,4.608299071094739e-05,0.0016915816930854846,0.0018880513479124824,0.003673820750518415,0.0023265621572170618,0.0005103668326851707,9.042920790753274e-05,0.0012376847319632957,0.0002253913795048336
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,41.0,0.0005370568474026703,0.00036637934873688893,0.0008180658772306622,0.0004929515390061946,0.00014208877745343026,1.833564915626518e-05,0.0003133123775698104,4.5675563442739194e-05,0.0016686295938191924,0.0019038381441584173,0.00368168369029303,0.0023256740854971066,0.0004888829195274497,8.951366510031358e-05,0.001221855012875683,0.00022344145947282419
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,42.0,0.0005446116156333861,0.0003689427099459255,0.0008160006807178178,0.0004927713193019445,0.0001486393238977602,1.8163149890231316e-05,0.00031534236958727363,4.5276410134654806e-05,0.0016729773590399785,0.0019191233616954876,0.0036853821772449423,0.002324830436106748,0.0004847082983022966,8.865435309005234e-05,0.0012119965358350262,0.00022153155702464987
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,43.0,0.0005455587832432873,0.0003713623613038796,0.0008168966783024873,0.0004925923848730535,0.00014181371848538237,1.8001572954445836e-05,0.0003108847534881448,4.487868267892185e-05,0.0017536659285707294,0.0019319567290492028,0.0036655791900442832,0.0023240158392948173,0.000544179582370902,8.782418737621427e-05,0.001255683460325565,0.0002196870931664353
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,44.0,0.0005435329482883134,0.0003736954172345185,0.0008102896399896421,0.0004924137717630022,0.00014264445822193938,1.7838646730563713e-05,0.0003087084208215986,4.4492331918359124e-05,0.001744946593758445,0.001944823647445103,0.0036616422845132694,0.0023232430407086257,0.0005211407939592997,8.70585523592601e-05,0.0012292767283301684,0.00021800269964356093
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,45.0,0.0005414372666505469,0.0003760652641723098,0.0008139480156397241,0.0004922387734898981,0.00013710786350011183,1.7681475377307748e-05,0.0003065446396722305,4.411208621575183e-05,0.0016941295104956477,0.0019571700560971628,0.00365175466117619,0.002322461245194921,0.0004917835383295263,8.631238725575261e-05,0.0011982019030073155,0.0002161994014146193
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,46.0,0.0005381723459197505,0.00037796092483232606,0.0008113924062476968,0.0004920702417584443,0.00013530961265461144,1.7527321408781402e-05,0.00030297334142772333,4.374981428574359e-05,0.001627772109313581,0.0019714213767141665,0.00365500105252056,0.00232174055381391,0.0004528862125468704,8.558388213691471e-05,0.0011497450137288316,0.00021463346743733628
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,47.0,0.000546804375725615,0.00038004624393751037,0.0008114340170374457,0.0004918987378277226,0.0001367259158117752,1.7369253877198922e-05,0.000302365807831448,4.33910065744765e-05,0.0017308628409163757,0.0019799530881006015,0.00364524725848024,0.002321039168339855,0.0005174317637329581,8.490370621658721e-05,0.001209983098431953,0.00021311502505398397
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,48.0,0.0005458028650669396,0.00038238187041886735,0.0008095662709516335,0.0004917413719259504,0.0001373196929452233,1.7222083572830472e-05,0.0003023963331212252,4.3065370012807715e-05,0.0017320043260946215,0.0019930471789162112,0.0036507068939928737,0.0023203883905830625,0.0004963224414009718,8.423543833899048e-05,0.0011895049667958193,0.00021175983941779946
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,49.0,0.0005489093756097346,0.00038413952463720686,0.0008097450045562498,0.000491592199654592,0.0001411342295514284,1.7085587078670285e-05,0.00030390538696972827,4.2751662413065004e-05,0.0016857278796861756,0.0020036787356970446,0.0036413699575940017,0.0023197198064072327,0.0004816973734201875,8.355050623042029e-05,0.0011753914116313623,0.00021037670238962714
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,50.0,0.0005415117724565161,0.00038659709161825256,0.0008121695158616552,0.0004914415011187448,0.00013614059338029825,1.6950496354434047e-05,0.00030173807131312285,4.2439265191715685e-05,0.0018113958385755431,0.002011484882366732,0.003632946209337726,0.002319053846335261,0.0005493368836318921,8.289906073291347e-05,0.001217882494506596,0.00020899815754320635
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,51.0,0.0005532830471619763,0.0003882772678313551,0.0008121004323111069,0.0004912996388509909,0.00014532969968338217,1.6821156735368815e-05,0.0003074107345223748,4.2160511057010556e-05,0.0018022888861362288,0.0020195309471034402,0.0036434876094074368,0.0023184360573126834,0.0005560921704244314,8.227749370366523e-05,0.0012311318760398048,0.00020777717607576142
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,52.0,0.0005397370481748144,0.0003899495717328835,0.0008086991920625425,0.0004911611905959095,0.00013912826615845096,1.6698471930711417e-05,0.00029951938480701084,4.188564287202377e-05,0.0017773085420236647,0.0020328645811140914,0.003634832190267695,0.002317818643162086,0.0005315320109421353,8.16516859351464e-05,0.0012095898577252275,0.00020652348702808595
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,53.0,0.0005510389563850958,0.00039173429706347275,0.000816240946880248,0.000491031016300952,0.0001463555703265969,1.6578298684641357e-05,0.0003087131000272026,4.162401904796333e-05,0.0016573215805509556,0.002044576518940476,0.0036297286831357945,0.002317227470050068,0.0004813496328000003,8.101471401048157e-05,0.0011591004125727047,0.00020534367118991395
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,54.0,0.000549170768485879,0.00039363160448254277,0.0008092617410212514,0.0004908941746400694,0.00014785785639703756,1.6452307810359244e-05,0.00030379483320642353,4.134092459861802e-05,0.0016829665726835622,0.002052631955476677,0.003627839703229988,0.002316640795401807,0.00046825441736845103,8.041335492389007e-05,0.0011381955829056554,0.0002041960709124991
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,55.0,0.0005247301730826858,0.00039505199441369976,0.0008069245481105506,0.0004907639200154019,0.00013835900877363919,1.63293870371789e-05,0.0002960287777561383,4.107697623357619e-05,0.0016111004277595184,0.0020596630543282947,0.0036135660777301907,0.0023160745512764407,0.0004526469505058145,7.982485277472802e-05,0.0011135584340905243,0.00020306702679808036
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,56.0,0.0005219070255917037,0.0003968269596845313,0.0008061389235473386,0.00049063944912985,0.00013765071159745805,1.6213625649396944e-05,0.0002941327957772823,4.082110602499019e-05,0.0016305821496735578,0.0020663801978968973,0.0036028964714434164,0.0023155249889541723,0.00046434150364413953,7.924943014323337e-05,0.0011099406383322469,0.00020202005621772142
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,57.0,0.0005179078109823469,0.00039806608562520894,0.0008055897896501896,0.000490513933958069,0.00014034193762229138,1.6104757554849204e-05,0.00029428730997435164,4.0570150990531126e-05,0.0016504246858680773,0.002078750785791649,0.0036052514172200136,0.0023149636181645423,0.0004775619731759125,7.872323874595031e-05,0.0011211663672009355,0.0002008613737874061
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,58.0,0.0005082584857298036,0.0003991518621496113,0.0008022665495499768,0.0004903929172500446,0.00013358247368483532,1.5996496953732885e-05,0.00028813138323010136,4.032141255400573e-05,0.0017133045871302766,0.0020866973220177417,0.0036061908464011905,0.0023144464822685193,0.0005095967987798295,7.820088978645936e-05,0.001144164763156723,0.0001997532990743529
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,59.0,0.0004979785320893774,0.000400373516378377,0.0008029472635120073,0.0004902806163155487,0.00013138008406862736,1.589133406705612e-05,0.00028653671799322986,4.00930527607707e-05,0.0016915194643368511,0.002092537452589791,0.0035991492511341407,0.0023139293463724964,0.000509095032634975,7.76452475092696e-05,0.0011358262982758337,0.0001987671749022022
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,60.0,0.000498562890564335,0.0004016393921124646,0.00080085933369125,0.0004901723720314047,0.00013342222595471898,1.5793550217328367e-05,0.0002861164128683969,3.985226947583278e-05,0.0016893052829886383,0.002098605692761499,0.0036003117291432507,0.002313442200234851,0.0004922412570167637,7.715710561792805e-05,0.0011282664424968215,0.0001976933072572984
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,61.0,0.0005128687684426732,0.00040269978444852595,0.0008041406416828741,0.0004900573398867708,0.0001490685355791827,1.5686207132117768e-05,0.0002956059221630148,3.961542234668192e-05,0.0016358206107181573,0.002107143776971589,0.0035815501363022522,0.0023129539294812662,0.00047561099881646016,7.664931223452466e-05,0.0010806359584976293,0.0001967526597421874
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,62.0,0.0005152875361738179,0.00040388890514476603,0.0008027453949509284,0.0004899468463707484,0.0001494041229836703,1.558236592019986e-05,0.0002926702327484069,3.93906924522148e-05,0.0014691320980120006,0.0021152042742795165,0.0035985134682565366,0.002312499022333877,0.0003937008152217985,7.618547259074337e-05,0.0010133207594073793,0.00019575537141389068
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,63.0,0.0005793081059288786,0.0004050413553284185,0.0008210080331869203,0.0004898427792315213,0.0001706759724012925,1.5487232950900122e-05,0.000317804394867221,3.918488522504539e-05,0.0023225637726813743,0.0021213862880970695,0.003696070152258723,0.0023120428031345583,0.0008165497075086869,7.570380895580136e-05,0.0013915237578206092,0.0001949030765384998
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,64.0,0.0005001198008375348,0.0004067575192515741,0.0008041958281936028,0.0004897382702788895,0.0001500362374711872,1.53939262273498e-05,0.0002937080725184027,3.893807470155855e-05,0.0016472602040512757,0.002127590606797416,0.0035784769358125123,0.002311572526236,0.0004975620024609116,7.525249823646725e-05,0.0010804929448373663,0.00019386440000069215
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,65.0,0.00047504934017870304,0.0004083505377293918,0.0008025759795926652,0.0004896332793479981,0.000131748697025114,1.529839160950036e-05,0.00028178125941207146,3.871727594227161e-05,0.0015221660804448638,0.00213330403064032,0.0035686103053062966,0.0023111033739533814,0.0004219129775305214,7.479634346827022e-05,0.0010267889724587494,0.0001929023730679878
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,66.0,0.00046862874712262837,0.000409412576824507,0.0007998444481358695,0.0004895366427069405,0.0001322987045078586,1.5207170948105039e-05,0.00027964410756154843,3.852740412131153e-05,0.0015759241281065551,0.0021414691172305894,0.003568292788739474,0.002310652402961779,0.00044810153403372134,7.436639459440544e-05,0.0010508955837045825,0.00019202340370829
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,67.0,0.0004533691949278839,0.000410382598236886,0.0008011803312121697,0.0004894304869952549,0.00012170907983561411,1.5110575727054051e-05,0.000273467013938729,3.832072330854653e-05,0.0014578909993921436,0.00214701328637465,0.003559005335441925,0.002310207242485862,0.00039935730538278257,7.390072159234833e-05,0.0009968700648853614,0.00019119799418269463
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,68.0,0.00046587524549016415,0.00041141844984656076,0.0008051345611839603,0.0004893403168958473,0.00013065997842508508,1.5029083746623478e-05,0.0002813442657899985,3.813174013500265e-05,0.0014703757358047198,0.002152219695864983,0.00355929248737839,0.0023097888853564953,0.00042352951922506655,7.348211845324474e-05,0.0009957831235801648,0.0001903462381857746
