Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train D BCE Loss,train G BCE Loss,train D BCELogits Loss,train G BCELogits Loss,train D MSE Loss,train G MSE Loss,train D MAE Loss,train G MAE Loss,train D SSIM Loss,train G SSIM Loss,train D N White MAE Loss,train G N White MAE Loss,train D N Black MAE Loss,train G N Black MAE Loss,train D S White MAE Loss,train G S White MAE Loss,train D S Black MAE Loss,train G S Black MAE Loss,train D T White MAE Loss,train G T White MAE Loss,train D T Black MAE Loss,train G T Black MAE Loss,train D X White MAE Loss,train G X White MAE Loss,train D X Black MAE Loss,train G X Black MAE Loss,train D _ White MAE Loss,train G _ White MAE Loss,train D _ Black MAE Loss,train G _ Black MAE Loss,test D BCE Loss,test G BCE Loss,test D BCELogits Loss,test G BCELogits Loss,test D MSE Loss,test G MSE Loss,test D MAE Loss,test G MAE Loss,test D SSIM Loss,test G SSIM Loss,test D N White MAE Loss,test G N White MAE Loss,test D N Black MAE Loss,test G N Black MAE Loss,test D S White MAE Loss,test G S White MAE Loss,test D S Black MAE Loss,test G S Black MAE Loss,test D T White MAE Loss,test G T White MAE Loss,test D T Black MAE Loss,test G T Black MAE Loss,test D X White MAE Loss,test G X White MAE Loss,test D X Black MAE Loss,test G X Black MAE Loss,test D _ White MAE Loss,test G _ White MAE Loss,test D _ Black MAE Loss,test G _ Black MAE Loss
GenerativeAdversarialNetwork,0.0001,8.0,45.0,1.0,0.0,0.0005189514144090308,0.0002200897090197252,0.0008338293778607145,0.0005223567113079472,0.00015812569029247664,4.4586849863317134e-05,0.0003750404578977518,0.00011166615908679294,0.0,0.001028574908504359,0.0,0.0001057025818329937,0.0,0.0007167143641777758,0.0,9.676193532275382e-05,0.0,0.00038436015018555674,0.0,9.207481724232676e-05,0.0,0.0010331854666018423,0.0,9.36486168370414e-05,0.0,0.0008055575774365037,0.0,4.253101678228764e-05,0.0,0.0,0.003048930528028956,0.0010520143891280553,0.003993191434152471,0.0024658023561321715,0.0009050232434422715,0.0002151777815518889,0.0019236006451852667,0.0005383616161046538,0.0,0.004645045637560834,0.0,0.0004766557201649408,0.0,0.0033005063638747115,0.0,0.0004593523324660535,0.0,0.0016117628265476826,0.0,0.0004383310113313063,0.0,0.0043791592495996245,0.0,0.00036987957527052684,0.0,0.00486827571437044,0.0,0.0001888185294356736,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,1.0,0.0006072629253176666,0.00019297853232715329,0.0008801739170866193,0.0005114975402939994,0.00018965081384561132,3.6145778839800237e-05,0.00046586130828548956,8.432099199037989e-05,0.0,0.0010859522947801329,0.0,8.570021294519266e-05,0.0,0.0005870726551971024,0.0,6.362433341956846e-05,0.0,0.00025386877378042177,0.0,6.925242368101752e-05,0.0,0.0010007419836810336,0.0,7.179067683509096e-05,0.0,0.000712173887982844,0.0,2.484031603985398e-05,0.0,0.0,0.002953456445310101,0.0009401410630663986,0.004114841140291226,0.0024114892167865104,0.0009393384621578192,0.00017534300638069895,0.002207174803475914,0.0004111066835481416,0.0,0.004914426448461412,0.0,0.00040202611272440017,0.0,0.0023996539460787985,0.0,0.0003016818806810199,0.0,0.0010639425343687428,0.0,0.0003785506453154222,0.0,0.004007004341989194,0.0,0.0002679979698088184,0.0,0.004632898096768361,0.0,0.00011213575987695897,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,2.0,0.0006024182806760475,0.0001893594178228044,0.0008873284023727047,0.0005084161327855606,0.00019109223007834504,3.365333872342688e-05,0.0004547005393755725,7.70055510686093e-05,0.0,0.0010988546169848786,0.0,7.524032577510793e-05,0.0,0.0005484496085148938,0.0,4.8125468977699385e-05,0.0,0.0002347095555693634,0.0,6.63000909546315e-05,0.0,0.0009749730160294196,0.0,6.630087918991027e-05,0.0,0.0006783972531958732,0.0,1.8604360822076102e-05,0.0,0.0,0.002835724713667384,0.0009385296758615746,0.004121576465150845,0.0023962336141358383,0.0009098246037585181,0.00016279524461653246,0.002098808498502527,0.0003756623972886763,0.0,0.004983268071533582,0.0,0.00036642264645054656,0.0,0.002159353884511024,0.0,0.0002355642335594825,0.0,0.0009939501870353266,0.0,0.00034529479138506285,0.0,0.0038607026795921084,0.0,0.0002513238750163864,0.0,0.004540097788444855,0.0,8.286457836815396e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,3.0,0.0005418977567127772,0.00019218132020328244,0.0008609719032225905,0.0005065632476960874,0.0001636144285896075,3.223691507169821e-05,0.0004209347089345886,7.284685186138051e-05,0.0,0.0011057703636156626,0.0,6.91473624616299e-05,0.0,0.0005182080031083922,0.0,3.976621627405969e-05,0.0,0.00022478461908201645,0.0,6.357859067036457e-05,0.0,0.0009550763911635407,0.0,6.388262858127326e-05,0.0,0.0006565523517099674,0.0,1.5314394793902447e-05,0.0,0.0,0.0026436944802602134,0.0009711379150174698,0.004017092146963443,0.0023876051857786356,0.0008383243338866803,0.0001552127090827474,0.0019974592346815195,0.0003556532773581691,0.0,0.005021784516541104,0.0,0.000338249423968717,0.0,0.002030120705658535,0.0,0.00019935532560888327,0.0,0.0009677195511524033,0.0,0.0003193948394472494,0.0,0.0037644254336567044,0.0,0.0002491266331957571,0.0,0.0044565238292862035,0.0,6.835092351121723e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,4.0,0.0005402754982205414,0.00019713677967976367,0.0008613448740658413,0.000505180934047442,0.0001698617303789144,3.111441782863956e-05,0.00040070202472717616,7.00610325824861e-05,0.0,0.0011118455960786604,0.0,6.563626631411581e-05,0.0,0.0004925247070924291,0.0,3.4891756758535646e-05,0.0,0.00021516865074152573,0.0,6.100202526525667e-05,0.0,0.0009404980750739414,0.0,6.134802038778835e-05,0.0,0.0006440312794919284,0.0,1.3217878480243555e-05,0.0,0.0,0.002577904260383462,0.0010061471154854732,0.004005656677222102,0.0023816051723072364,0.0008221756924623214,0.00015046545919382347,0.0018992011652052777,0.00034212131264074795,0.0,0.005054863310025828,0.0,0.0003158230592244826,0.0,0.0019603742743438146,0.0,0.00017800814700576494,0.0,0.0009422443760266094,0.0,0.00030423290793250943,0.0,0.0037029370571832238,0.0,0.00024245651263111044,0.0,0.004405867753538696,0.0,5.9013044075021206e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,5.0,0.0005181487197824566,0.00020392907838615766,0.0008551059064839406,0.0005040928279614513,0.00016446954839313127,3.0124153329355697e-05,0.0003742981712130523,6.788979583191422e-05,0.0,0.0011173555117954864,0.0,6.324059839518565e-05,0.0,0.0004729965144411894,0.0,3.1580937639722286e-05,0.0,0.00020669356510645616,0.0,5.877728390725796e-05,0.0,0.0009283480457861148,0.0,5.869491081032149e-05,0.0,0.0006372149421198349,0.0,1.1690998967044116e-05,0.0,0.0,0.002381046987929434,0.001048917571703593,0.0039484718310758005,0.0023769153364049563,0.0007456561679360251,0.00014670614926320203,0.001782783922159447,0.00033136103419387865,0.0,0.005084678243315079,0.0,0.0002973814899066709,0.0,0.0019128000211415801,0.0,0.00016408376161407374,0.0,0.0009128566620484838,0.0,0.0002944197435424013,0.0,0.0036691622164264416,0.0,0.0002328875539062908,0.0,0.004380957885358318,0.0,5.279890841470575e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,6.0,0.000470157782986479,0.00021011364267200153,0.0008408457763754133,0.0005032101249437769,0.0001426167846368651,2.9239447089539706e-05,0.0003535310132805549,6.607064420000883e-05,0.0,0.0011223659502323671,0.0,6.134460135450904e-05,0.0,0.0004583246142395102,0.0,2.9147572494099402e-05,0.0,0.00020018651720005867,0.0,5.6879725457844387e-05,0.0,0.0009176903015198412,0.0,5.5901836754498134e-05,0.0,0.0006332715968237412,0.0,1.0549743481562787e-05,0.0,0.0,0.002257487309054009,0.001090781587474751,0.0038844373241160653,0.002373054342449836,0.0006991513307739353,0.00014335089275297128,0.0017195625125237231,0.00032215790366226774,0.0,0.00511239870964434,0.0,0.00028151252640868133,0.0,0.0018782203302443402,0.0,0.00015352605461324537,0.0,0.0008839578748499072,0.0,0.00028788989538666585,0.0,0.0036408826240203664,0.0,0.00022178745400980583,0.0,0.004373109565590913,0.0,4.857196619019568e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,7.0,0.0004518661858900538,0.0002174392101578314,0.0008326624281644178,0.0005024726982065288,0.0001343626559101989,2.8473593676186638e-05,0.00034561676959785813,6.449241140942689e-05,0.0,0.0011270894830749682,0.0,5.93389843834057e-05,0.0,0.0004490364111980017,0.0,2.7240286618872794e-05,0.0,0.00019502298369240568,0.0,5.512927078975821e-05,0.0,0.0009085134354563094,0.0,5.344277865321167e-05,0.0,0.0006296102891392464,0.0,9.818405485297792e-06,0.0,0.0,0.0021824373764062076,0.0011357640695272002,0.0038443293961339027,0.0023698133867491714,0.0006802086747667325,0.00014002925757342164,0.0016559203090907642,0.00031470141883166333,0.0,0.005134862540348465,0.0,0.0002673108997584889,0.0,0.001848119984632768,0.0,0.00014536317039585714,0.0,0.000849907878060011,0.0,0.0002826658200542882,0.0,0.003615816059352467,0.0,0.0002141711565683473,0.0,0.004359986797068854,0.0,4.646583876144961e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,8.0,0.0004982730609708719,0.00022515062132293,0.0008498307347618988,0.0005018182922245036,0.00015976462724073877,2.7713887995947404e-05,0.0003605859298911699,6.326661517999242e-05,0.0,0.0011302587529359958,0.0,5.806217376755254e-05,0.0,0.0004372178624582419,0.0,2.607615348303093e-05,0.0,0.00018786671107027408,0.0,5.455511418796293e-05,0.0,0.0008964668708348853,0.0,5.2007482540254e-05,0.0,0.0006216186477810225,0.0,9.364592830206185e-06,0.0,0.0,0.0022450962906363624,0.0011804706458025758,0.003891750326696432,0.0023670981890000636,0.0007215573352837713,0.00013665536289694924,0.0016568014456790948,0.0003094628172100715,0.0,0.005148514927407907,0.0,0.00025701326019359085,0.0,0.0018090210245840204,0.0,0.00014029231227044039,0.0,0.0008049689748752042,0.0,0.0002820939059902287,0.0,0.0035875439643859863,0.0,0.00021260925246484625,0.0,0.004327173128068072,0.0,4.5238800768582326e-05,0.0,0.0
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,9.0,0.0004538002843162763,0.00023338315139883613,0.00083300688196064,0.0005012086700557698,0.00013824787261993736,2.695021603627989e-05,0.0003436249542750438,6.221583730608948e-05,0.0,0.0011320552996188673,0.0,5.718950192240692e-05,0.0,0.0004225698201804148,0.0,2.542323862124646e-05,0.0,0.00017861760851507882,0.0,5.498601279329418e-05,0.0,0.0008817853310680132,0.0,5.123231088054791e-05,0.0,0.0006107599185804794,0.0,9.239155477831628e-06,0.0,0.0,0.002028059659514037,0.001224306581905053,0.003810501323556,0.002364652899076354,0.0006260530285115512,0.00013336438521649102,0.0015266515174002019,0.00030495116264565186,0.0,0.005158369602603842,0.0,0.0002488046884536743,0.0,0.0017677556793644744,0.0,0.00013710645103604538,0.0,0.0007573078919506673,0.0,0.0002833033132852998,0.0,0.003561975821009222,0.0,0.00021293799176156145,0.0,0.004285088500136849,0.0,4.5344675744666994e-05,0.0,0.0
