Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,train N SSIM Loss,train N N White MAE Loss,train N N Black MAE Loss,train N S White MAE Loss,train N S Black MAE Loss,train N T White MAE Loss,train N T Black MAE Loss,train N X White MAE Loss,train N X Black MAE Loss,train N _ White MAE Loss,train N _ Black MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss,test N SSIM Loss,test N N White MAE Loss,test N N Black MAE Loss,test N S White MAE Loss,test N S Black MAE Loss,test N T White MAE Loss,test N T Black MAE Loss,test N X White MAE Loss,test N X Black MAE Loss,test N _ White MAE Loss,test N _ Black MAE Loss
NeuralNetwork,0.0001,8.0,45.0,1.0,0.0,0.00021394071071295726,0.0005195205102390999,4.383541563289827e-05,0.0001004721135945333,0.0010609952958289207,9.559759634203024e-05,0.0007297035979453444,8.814762825914471e-05,0.00038404517739288246,7.86782214744393e-05,0.0010577584855318712,8.039025845874674e-05,0.0008331416752139192,2.3773314074846613e-05,0.0,0.001025983934882302,0.0024538647453739956,0.0002114936334532012,0.0004941871237454925,0.004776015290021576,0.000435096615890287,0.0033259826636164442,0.0004169917518987596,0.0016208176717818158,0.0003872849515773965,0.004478558429382132,0.0003187873125451166,0.004910930147710836,0.00010490946987140103,0.0
NeuralNetwork,0.0001,8.0,45.0,True,1.0,0.00019201419424175252,0.0005119302764414455,3.670855372581842e-05,8.271437770915481e-05,0.0010941975174825877,8.060092814367094e-05,0.0006257571942722702,6.26309059379557e-05,0.0002884222972746487,6.639023595100464e-05,0.001016757639270587,7.139894900456914e-05,0.0007331551245923312,1.6599338792887016e-05,0.0,0.0009303333811789938,0.002415697154758861,0.00017827266604645447,0.0004100016546699236,0.004939665567853665,0.0003814346057439,0.002568948381351975,0.00030285616715749103,0.001220168838710905,0.00035164549759348983,0.004167964248537268,0.00028261151047622633,0.004630527406368616,7.476596712316357e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,2.0,0.00018465573173970224,0.0005097853125266309,3.4307227582944374e-05,7.773551718404673e-05,0.001104593448757364,7.311169389444541e-05,0.0005901968382760843,4.988690371301296e-05,0.0002748150870485126,6.568824465705378e-05,0.0009899904946432602,6.941967013711235e-05,0.0007001414613903693,1.5197237677410285e-05,0.0,0.0008925130157350744,0.002404752017566993,0.00016531561436893057,0.00038477286415280034,0.00499841814067512,0.0003606456349480827,0.0023510231162017247,0.00024465199723933476,0.0011729568992770692,0.0003331140292890417,0.004027406749485424,0.00028120763834167575,0.004528612085858231,6.791953958055508e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,3.0,0.0001793592927269537,0.0005083202191118924,3.276843919024635e-05,7.417427019449579e-05,0.0011121657150567244,6.957737744015182e-05,0.0005547061281384162,4.318029170409046e-05,0.00026158665148717054,6.496698427393109e-05,0.0009712796166258038,6.819191085039123e-05,0.0006767964427361913,1.4930519192527247e-05,0.0,0.0008665103020158204,0.0023975548504283593,0.0001575950322286138,0.000367420883673542,0.005038081365671558,0.000348494956328434,0.002201141988706289,0.0002140819838961715,0.0011262031471204457,0.0003251969439428557,0.0039090188044422075,0.0002783608839571851,0.004454078539362493,6.705766204018264e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,4.0,0.00017497911446820693,0.0005071116586258469,3.1548539663582156e-05,7.097364837589932e-05,0.0011186946897073615,6.772924184477876e-05,0.0005235188813865025,3.967592065948039e-05,0.0002490593737990387,6.312685152591078e-05,0.0009591014719394982,6.627880860210429e-05,0.0006617253038761108,1.4507357342384575e-05,0.0,0.0008471592229867132,0.002391788194764335,0.00015226910886524607,0.000351888414636348,0.005071186446661387,0.00033609030194252544,0.0020917427239927856,0.00019910887071171646,0.0010763141531614387,0.0003191418945789337,0.0038241897738954555,0.0002686751760401816,0.004417086172403779,6.587245155992748e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,5.0,0.00017171533843577712,0.0005061781470666356,3.060292844181112e-05,6.85238181500422e-05,0.0011236979169382125,6.645588540645302e-05,0.0005019723244433133,3.756032227425562e-05,0.00024018324208709428,6.131433713628918e-05,0.0009488502763352304,6.424339934982701e-05,0.0006517672715482686,1.397191840562859e-05,0.0,0.0008325853250311606,0.0023870657449998195,0.0001480715384460845,0.0003393485720427531,0.005098517308315881,0.0003238266462799888,0.002006095160478316,0.0001912919230431131,0.001029673237470711,0.00031444179655620884,0.003761729354378562,0.0002586928038102276,0.00439191276922166,6.445503717510955e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,6.0,0.00016928201094470576,0.0005054438933529301,2.9867437148511892e-05,6.661468218118354e-05,0.0011279270261383646,6.52431377342769e-05,0.0004866332860005834,3.601343564267429e-05,0.00023405322167429962,5.971381285119892e-05,0.0009394267177324732,6.215966173580714e-05,0.000645533605727224,1.3733301512555614e-05,0.0,0.000820826715643301,0.0023831417725521066,0.00014447132652660585,0.00032920931588928653,0.005123415675132596,0.00031176783472487013,0.0019380504605155321,0.00018554063713025748,0.0009947351689608593,0.00030991116409781596,0.003718759278831242,0.0002494516940611713,0.004370584802807502,6.423424929380417e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,7.0,0.00016724175680679773,0.0005048464411352522,2.922495008719899e-05,6.510176246538958e-05,0.0011314548012078577,6.411324011669004e-05,0.00047478726450002416,3.491883791199913e-05,0.0002287933728444287,5.8491671623566725e-05,0.0009304105110888211,6.0261641390561415e-05,0.0006417453369361693,1.371085312408257e-05,0.0,0.0008106964564173477,0.0023799204976303772,0.0001412723682024194,0.000321201558383006,0.005143547224896622,0.00030105415755097973,0.0018850797377292464,0.0001814246247961836,0.0009644968704607502,0.00030607359964142806,0.0036881476078393324,0.00024193380051438913,0.004349780907420992,6.480367397362331e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,8.0,0.0001654030298287014,0.0005043479551202204,2.8637953283330502e-05,6.388029399907814e-05,0.001134499640380544,6.313068726956041e-05,0.0004655354909819734,3.4310945342332526e-05,0.00022376236327574902,5.770267321253723e-05,0.0009211528333370897,5.8661433403704045e-05,0.0006387158625852066,1.3776015580664427e-05,0.0,0.0008011779882622965,0.0023772411001553324,0.00013822429585007002,0.00031473154916703325,0.005160185381694722,0.00029230769137916324,0.0018369559222047435,0.00017890958525474716,0.0009352400805215415,0.00030307317117475113,0.003665206567296442,0.00023612579178510223,0.004331458664540225,6.55147651175283e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,9.0,0.00016364727339975919,0.000503861960375084,2.8067712754894782e-05,6.275268577822457e-05,0.0011372829743259533,6.200883266418128e-05,0.00045741006049184466,3.3895813952880404e-05,0.00021845256944872299,5.712097565922133e-05,0.0009107807415193624,5.729702825976832e-05,0.0006352139290452325,1.3754710635406309e-05,0.0,0.0007919921252712513,0.002374737705074766,0.00013528978627807688,0.0003087769186346786,0.005175689136018436,0.0002837990111899826,0.0017952206749586189,0.00017718069911377984,0.0009047508052310104,0.00029950774034614086,0.003646895570575066,0.00023133113230549315,0.004313369966902823,6.559690894008433e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,10.0,0.0001620117102993145,0.0005033946422875088,2.753334948316096e-05,6.166626661614266e-05,0.0011398977638615254,6.079385584255434e-05,0.00045032297183239875,3.35116421356998e-05,0.0002132971492417739,5.6552492343190546e-05,0.0009009046053308039,5.59478455958662e-05,0.0006327582498123703,1.3672106590553757e-05,0.0,0.0007827288043573968,0.00237235389415573,0.00013238259550160583,0.0003030421973774268,0.0051902537238101175,0.00027517735395791396,0.0017601060417463195,0.00017550062833342163,0.0008759164022949506,0.0002950689046637817,0.003631208302839747,0.00022724350480913367,0.0042927748752090164,6.52215859425143e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,11.0,0.00016037533386055672,0.0005028891274228572,2.701177620743163e-05,6.0494241086299206e-05,0.0011425187909294956,5.9399171418578156e-05,0.00044413678086992865,3.306020673796173e-05,0.00020772787036921458,5.5601850473334524e-05,0.0008928722769744955,5.447541205388195e-05,0.0006300052703230208,1.352907452139893e-05,0.0,0.0007737047923435955,0.002369832505220137,0.00012951083012721824,0.00029714414908451107,0.005204621836035115,0.00026652432462704256,0.0017243143897386467,0.0001734217054813913,0.0008459321732790965,0.00028943753092543884,0.0036098634671865018,0.00022264853494722138,0.004278491128165767,6.458502403407727e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,12.0,0.00015863739054479368,0.0005023577865564599,2.6440207728478466e-05,5.9318470183729804e-05,0.001145179757670934,5.788924900508634e-05,0.0004369789619008807,3.26350818305324e-05,0.0002012612885541993,5.472367604305802e-05,0.0008853470700770376,5.306715190892592e-05,0.0006266803432988992,1.333705639100139e-05,0.0,0.0007646873874484368,0.0023673456045066785,0.00012660739978529373,0.00029175993312829696,0.005217883606131499,0.000258939118130402,0.001680838424454695,0.0001711425541331933,0.0008155909724205545,0.0002850127763718179,0.0035786804912975,0.0002199959876777241,0.00425670694255229,6.39273170030342e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,13.0,0.00015658453468363884,0.0005017829069872751,2.5762669300293988e-05,5.80806696832662e-05,0.0011480152671113056,5.636036878004871e-05,0.00042714785051474355,3.2376681236083294e-05,0.00019347760073258228,5.3992831321418125e-05,0.0008771396229530602,5.173791611612325e-05,0.000620557130829022,1.331866590803203e-05,0.0,0.000755527859213967,0.0023647989117124547,0.00012366828631679968,0.0002861825878140312,0.005231830009872141,0.00025261305975464156,0.0016272527241856798,0.0001688058130771109,0.0007860448750309974,0.0002807929830731086,0.003540061554818783,0.00021748497801006965,0.004231753589222266,6.386939928216754e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,14.0,0.00015453362681795002,0.0005012155784108247,2.5064820007011897e-05,5.688603636068154e-05,0.001150628034531477,5.496723572359574e-05,0.00041664883775531123,3.230996992228166e-05,0.00018523081213316184,5.3393099748220726e-05,0.0008679631585380781,5.0680074248352464e-05,0.00061323094078794,1.3331408208271242e-05,0.0,0.0007464323403700342,0.0023623676794879843,0.00012077183796549743,0.00028070041312361663,0.005245090139387227,0.00024578186138620914,0.0015830667513721394,0.00016690359550452081,0.0007579981249833257,0.00027505648117395314,0.003518617752962892,0.0002156429039607258,0.004199520222046091,6.358327824364669e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,15.0,0.00015258140400092236,0.0005006768472111129,2.4390893905471276e-05,5.577452922606404e-05,0.001152746529036444,5.3716999179912066e-05,0.0004063704103793738,3.2349828520232454e-05,0.00017683127659029073,5.290916847250854e-05,0.0008581817310775386,4.977134440465757e-05,0.0006061791168711577,1.3433809761168822e-05,0.0,0.0007378362915800802,0.002360073275536111,0.00011803761546341878,0.00027578211617919633,0.005255260562868332,0.00024061169733041488,0.0015359916402109014,0.00016527023142988578,0.0007308127370270544,0.0002707054358233446,0.003495509144645067,0.00021493577825948128,0.004159101525192741,6.367209361596677e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,16.0,0.00015075052925197263,0.0005001590820656954,2.3753392306781524e-05,5.476250541660021e-05,0.0011544761492422837,5.269629474116786e-05,0.0003961724332079412,3.237056111630725e-05,0.00016808017807186775,5.263394382443389e-05,0.0008473433252936104,4.895714756774131e-05,0.0005993994500116518,1.3452441233268002e-05,0.0,0.0007296827323031875,0.002357842412384801,0.00011543263007634841,0.0002710364477814369,0.0052647275525959485,0.00023591291135961905,0.0014892074297059258,0.00016366371756079811,0.0007060399782732598,0.000266783595460016,0.00347204253358661,0.00021384752490235574,0.004118744307344065,6.348108462755035e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,17.0,0.00014907776345461207,0.0004996650141847102,2.316699797573758e-05,5.379577752232873e-05,0.0011561062918421972,5.198975477739164e-05,0.00038536242397647664,3.239354043395693e-05,0.00015966300011645108,5.232739561008957e-05,0.0008376222254452358,4.836348590825125e-05,0.0005921076410864241,1.3498364724319258e-05,0.0,0.0007219466398347098,0.002355801796763198,0.00011302711172673687,0.0002664517634694681,0.0052746195164182184,0.00023151015710530791,0.0014489804798702025,0.00016189844540829927,0.0006866315906902529,0.0002620885816385161,0.0034572185960205846,0.00021221289563478913,0.004083946066082649,6.326461363138642e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,18.0,0.00014753892736614875,0.000499197455108005,2.26313268359138e-05,5.28658255733891e-05,0.0011578161281263824,5.14303085537291e-05,0.0003745705290946035,3.239872672085492e-05,0.00015167191102498305,5.193542679043793e-05,0.0008286771105948806,4.7766656245825425e-05,0.0005857911553344315,1.348235149870343e-05,0.0,0.0007144216471498117,0.0023538112265508878,0.00011072442544706212,0.0002619161639573439,0.005285445444082806,0.0002277235283791644,0.0014087301005357466,0.0001605655997991562,0.0006682020407052909,0.0002576369065908516,0.003441034622912137,0.0002102433182533432,0.004047650586134233,6.307708392353177e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,19.0,0.00014611322563292203,0.0004987359207595455,2.2131505339454125e-05,5.195520296090375e-05,0.0011596621152876279,5.100966202762892e-05,0.0003641337718603746,3.2532749310979305e-05,0.0001432905701614133,5.132081915908104e-05,0.0008212497452841294,4.715243520119762e-05,0.000580870880270904,1.3404351350351807e-05,0.0,0.0007072234959722315,0.0023517809199087277,0.00010857171138877389,0.00025726836057578993,0.005297631119586484,0.00022456734060491407,0.0013682082201699791,0.00015986239853894936,0.0006488107566563589,0.0002521085054994379,0.003433906432217772,0.00020664506269700873,0.004019216171600534,6.236604549599893e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,20.0,0.0001448147762014538,0.0004983280868221808,2.1676927041814655e-05,5.1122465022811995e-05,0.001161353760072097,5.0307334353017676e-05,0.00035610791004571634,3.242012705764359e-05,0.00013707482790689907,5.067923078639809e-05,0.0008146191703662718,4.6590006737053555e-05,0.0005764162363710429,1.3361949815020728e-05,0.0,0.0007006189077155395,0.00235000065287704,0.0001066018411385938,0.00025319856292796585,0.005308598609395429,0.00022078521034252718,0.0013376007664878413,0.0001584635520318769,0.0006343914933924405,0.0002473146660522845,0.0034242159915420243,0.00020387372786893784,0.003989092583926219,6.205074887418147e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,21.0,0.00014362911972395494,0.0004979435083358435,2.1266376956132544e-05,5.032655323612079e-05,0.0011629900224749716,4.9622503493352724e-05,0.0003486596188455258,3.225411567083909e-05,0.0001316349903206941,4.9957538631084474e-05,0.0008084540257878059,4.5905617690793264e-05,0.0005725382794588402,1.3321766132775022e-05,0.0,0.0006944900320011115,0.00234833022333541,0.00010478104107409904,0.0002493065483165237,0.005319358869640031,0.00021697894769644586,0.0013108197248206947,0.00015686547278233293,0.0006230305763160657,0.0002421295071173014,0.003415939193101799,0.00020089410479713537,0.003960980559295078,6.183128475955448e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,22.0,0.0001425258915700681,0.0004975785704635867,2.0887397701608525e-05,4.959199828600305e-05,0.001164521053840845,4.9058408187727404e-05,0.0003403002280751971,3.207948892264353e-05,0.00012656074328563926,4.9444312114278585e-05,0.0008019186415762271,4.530893362596671e-05,0.0005676894978371592,1.3316350153112669e-05,0.0,0.0006886749241337086,0.0023467486384529737,0.00010304189281268689,0.00024570011586513157,0.005329448401285702,0.00021352206573546309,0.0012837198545347969,0.00015542688984541023,0.0006117427592757363,0.00023819091466237914,0.003400041997057837,0.00019885058391768976,0.003927876739381994,6.172053937642079e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,23.0,0.00014148271991557508,0.0004972389766148158,2.0534312227022936e-05,4.887445817257195e-05,0.0011662111219811976,4.830883660245777e-05,0.00033415482452294897,3.1847752771287594e-05,0.00012252858345399327,4.8881145620924446e-05,0.0007954525015746166,4.4713323971010606e-05,0.0005626729877811237,1.3229241368744893e-05,0.0,0.0006831791134750318,0.0023453085677428817,0.00010139458818630603,0.00024228360293046484,0.005339558960712625,0.00021019674040986306,0.0012586501971730646,0.00015383395337083803,0.0006033616995661514,0.00023426150657096,0.0033865458560439774,0.00019694660913269476,0.0038964875839041465,6.14124707549623e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,24.0,0.00014046233177506377,0.0004969068935939244,2.019391884660785e-05,4.8176955301163974e-05,0.0011678502203127602,4.784254271868426e-05,0.00032565355140243903,3.1607290805189436e-05,0.00011869525973687596,4.841531363298308e-05,0.0007887963014792882,4.422809737872563e-05,0.0005570570574295168,1.3204627843558628e-05,0.0,0.0006778745812440069,0.0023439284765495445,9.982041874021854e-05,0.00023895605180248526,0.00534968631420936,0.00020700496322703811,0.0012352768355195628,0.00015241250911223814,0.0005948815799359256,0.00023114744503543061,0.0033689366196686366,0.0001950091301645123,0.0038661368238101217,6.141449740660266e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,25.0,0.00013950409874761844,0.0004965930454171892,1.9875525765502548e-05,4.749262148157927e-05,0.0011694873799827342,4.725414265519525e-05,0.00031869177709049933,3.1303205198515455e-05,0.00011550171195336108,4.796224904831529e-05,0.0007826334061327006,4.375266599044646e-05,0.0005513178209731522,1.3185631122309565e-05,0.0,0.0006728882216057687,0.002342622047700222,9.833111093854004e-05,0.00023579810681582998,0.005359304394720486,0.00020395240412568146,0.0012144402325528223,0.0001507119726647371,0.0005872903754876095,0.00022812051780568728,0.0033518791948474428,0.00019338322838522354,0.0038373755209101072,6.140565862820583e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,26.0,0.00013852146557077885,0.000496287390870868,1.9556511384296932e-05,4.68188259158173e-05,0.0011712278750934696,4.660934611472158e-05,0.00031216565087799114,3.107012603482146e-05,0.00011250072452578583,4.751900979129452e-05,0.0007764962162932938,4.334793980873499e-05,0.0005447243182164318,1.31416731988484e-05,0.0,0.0006682079449389716,0.0023414218950571506,9.691123645635521e-05,0.0002329115222834941,0.005367851124569687,0.00020139950251429336,0.0011928864057708837,0.00014950602122072905,0.0005783556767229764,0.0002257102315530837,0.003334848760808789,0.00019236863737211288,0.003809804061673722,6.138587241652626e-05,0.0
NeuralNetwork,0.0001,8.0,45.0,True,27.0,0.00013760844812881593,0.0004959945087484272,1.9257325889929285e-05,4.616688003115898e-05,0.0011729667395437243,4.60303345860818e-05,0.0003056353073557111,3.088469745094243e-05,0.0001094583070503091,4.706191365930912e-05,0.0007709728257675377,4.2959987474580336e-05,0.0005381295703492075,1.3135787792443586e-05,0.0,0.000663559579249448,0.002340205248046971,9.548826928033768e-05,0.0002300383394244332,0.005376520102737103,0.0001990359346821623,0.0011705532201431083,0.0001483785000237279,0.0005693048145036277,0.00022291019558906555,0.0033180016391682176,0.0001912108452627494,0.0037820864023652466,6.143855364442622e-05,0.0
