Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train D BCE Loss,train G BCE Loss,train D BCELogits Loss,train G BCELogits Loss,train D MSE Loss,train G MSE Loss,train D MAE Loss,train G MAE Loss,test D BCE Loss,test G BCE Loss,test D BCELogits Loss,test G BCELogits Loss,test D MSE Loss,test G MSE Loss,test D MAE Loss,test G MAE Loss
GenerativeAdversarialNetwork,0.0001,8.0,45.0,1.0,0.0,0.0002839720514264068,0.00029828001787720346,0.000766175535489928,0.0005416316645486015,7.791374872797583e-05,7.102897044301354e-05,0.00022525942791504357,0.00015041818515952384,0.0012622836438364953,0.0014629633921497273,0.003566111408689487,0.0025676140245401635,0.0003312809521672111,0.0003542351366588904,0.0009918552149766645,0.0007426008207243194
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,1.0,0.0002762509203664055,0.00022361226721272635,0.0007767811457744506,0.0005230869083713007,6.86661222312007e-05,4.5901294948277126e-05,0.00021895485104254957,0.00011254775757095563,0.0019728910623106567,0.0010541697155754522,0.00375105674911595,0.0024659196910618237,0.0005712123505724301,0.00021647425286424986,0.0013334001385190953,0.0005383868731042874
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,2.0,0.0004094810980670857,0.00019978932694926095,0.0008092774856443997,0.0005144933163316423,0.00010853022778773244,3.8468464706946574e-05,0.00031845124985651187,9.093459725701263e-05,0.0023872439966261764,0.0009626187618423557,0.003940226896753851,0.0024257394127875755,0.0007313287951661356,0.00018633822412610803,0.0017475708850524711,0.0004444357546620399
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,3.0,0.00044155610860840006,0.00019289645544602222,0.0008206622137856291,0.0005113584494012385,0.00012281826242925022,3.603503429343437e-05,0.000340079923845687,8.332799628095807e-05,0.0024022175081121096,0.0009386580695146285,0.003963814966333737,0.0024106073304542204,0.0007554981506095742,0.00017563759718301162,0.0017665433433820617,0.0004086981779374417
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,4.0,0.00046005551866443975,0.00018934534004113744,0.0008207169986478081,0.0005094380070257058,0.00013309532420011864,3.452412784099579e-05,0.00034880899194115897,7.904145234035996e-05,0.0023016796546912045,0.0009318480514130502,0.0039001234672354453,0.002401298696889817,0.0007108028204935901,0.00016792134949996038,0.0017300739228350561,0.0003878540072426106
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,5.0,0.0004618049792523654,0.0001884768955469774,0.0008198087106175178,0.0005080954164186257,0.00013748728080258536,3.348287907893446e-05,0.00035120860103648305,7.618294973579056e-05,0.002258058988823081,0.0009384337086347664,0.0038672696869328335,0.0023947755495707193,0.0007025064349924243,0.00016193931816883806,0.0016946846958976122,0.0003737775175451483
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,6.0,0.000456642670772789,0.00018970640200488973,0.0008176989311156569,0.0005070843465244674,0.00013610774857014657,3.271203518235137e-05,0.00035023371967665267,7.414595899234885e-05,0.0021811740578345533,0.0009577577968813339,0.0038493485570703662,0.0023899571325793957,0.000665532999068686,0.00015758739421202703,0.0016643481809388166,0.00036364531367080017
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,7.0,0.00043855800300916895,0.000193162627939908,0.0008146112980546977,0.0005062540988073838,0.0001281017382350572,3.205398926034449e-05,0.0003400428918494047,7.247710424774098e-05,0.0021457287875361413,0.0009796450722892329,0.003846637857785015,0.0023860194773044226,0.0006518011572975782,0.0001541440193570635,0.0016416997279760973,0.0003550221100918152
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,8.0,0.0004253817616768603,0.00019677413120424008,0.0008189861343877334,0.0005055357102113914,0.00012311721948600522,3.1453680317356905e-05,0.00033065445741231874,7.105155815332726e-05,0.0022247965980625754,0.001001636468389499,0.0038644307814304185,0.002382714793367206,0.0006975133276585513,0.00015140596613194207,0.0016594379203124616,0.00034753931393413423
GenerativeAdversarialNetwork,0.0001,8.0,45.0,True,9.0,0.0004170418106963371,0.00020132519083845648,0.0008171149341243939,0.0005048903011568794,0.00012003124322531358,3.0885791943240356e-05,0.00032729864361472527,6.973898575473025e-05,0.002156398581258906,0.0010274639294582343,0.0038461617703707714,0.0023797105693217344,0.0006627611956506405,0.00014909054591970625,0.0016255541792455708,0.00034038565537464693
