Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,train VAE SSIM Loss,train VAE N White MAE Loss,train VAE N Black MAE Loss,train VAE S White MAE Loss,train VAE S Black MAE Loss,train VAE T White MAE Loss,train VAE T Black MAE Loss,train VAE X White MAE Loss,train VAE X Black MAE Loss,train VAE _ White MAE Loss,train VAE _ Black MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss,test VAE SSIM Loss,test VAE N White MAE Loss,test VAE N Black MAE Loss,test VAE S White MAE Loss,test VAE S Black MAE Loss,test VAE T White MAE Loss,test VAE T Black MAE Loss,test VAE X White MAE Loss,test VAE X Black MAE Loss,test VAE _ White MAE Loss,test VAE _ Black MAE Loss
VariationalAutoencoder,0.0001,8.0,45.0,True,131.0,0.0004993329713286736,0.0004884027486862841,1.4924224606662426e-05,3.7166257351235235e-05,0.0012107954635007562,2.333536151686126e-05,0.00017804554048574196,1.5460358897470077e-05,1.9183894493830493e-05,3.895127136671961e-05,0.0006702625044593914,2.7858805302982383e-05,0.0004219542937780005,4.379393161347291e-06,0.0,0.00238082562602541,0.00230848639266296,7.871522000000912e-05,0.00019265458268939324,0.0055295982741467315,0.0001074699860698772,0.0008441385045741339,6.666211938520648e-05,0.00013433666255489084,0.00018855685707908006,0.0028174870044180432,0.00015072034871053397,0.003409799539817954,2.0378830098787194e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,132.0,0.0005196703251481378,0.000488914529268311,1.543377478408685e-05,3.8097499596140775e-05,0.0012067227490773094,2.652945403622167e-05,0.00019669922374972114,1.4102801861306727e-05,1.9818618441768732e-05,3.7722849359891483e-05,0.0006948529549364774,2.9186258780345763e-05,0.0004399230457701773,5.469355616728572e-06,0.0,0.0024456181241281376,0.0023093724025870267,8.076457482463909e-05,0.00019516969251932588,0.005510685996264663,0.00010734069038112209,0.0008459348911009494,7.005277201064728e-05,0.00013861555676415282,0.00019216797543021867,0.002843037153939781,0.0001639952449678625,0.0033893289056214147,2.046596147588589e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,133.0,0.0005027127635446842,0.0004884019453891846,1.4741723036589327e-05,3.722670294766156e-05,0.0012111649396224172,2.394837008492966e-05,0.00018711112981857958,1.4353377839947004e-05,2.575894652029896e-05,3.943429642289154e-05,0.0006641681705202375,2.8029822234837514e-05,0.0003849534654231727,4.517255888152315e-06,0.0,0.002416529932861808,0.0023077975654002257,7.791792001551803e-05,0.00019240871352969475,0.0055222720311451584,0.00011130472727166782,0.0008428719058726569,7.049327001631634e-05,0.00012678590913613638,0.00018855664621359147,0.0030115190541969154,0.00015960542379685167,0.003184238319876809,2.0211525905713346e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,134.0,0.0005245885919689168,0.0004883855581283569,1.4742050631187675e-05,3.717992344313876e-05,0.0012101947153540635,2.4758934512774577e-05,0.00018619619450479185,1.4376537899444046e-05,2.1866203920860497e-05,3.871257665424013e-05,0.0006755753508153952,2.7777730032922123e-05,0.0004031830078186693,4.265321207777509e-06,0.0,0.002403926174595671,0.0023080993373439,7.911033506663341e-05,0.00019506396690629563,0.005518395886140592,0.00011463487907400672,0.0007897335215934418,6.721012364580947e-05,0.0001238000303881723,0.00019742405545786492,0.0028678205028270028,0.0001689043809782784,0.0032860854136868844,1.9788367193449967e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,135.0,0.0005113867254591374,0.0004883053489129819,1.4639846137109793e-05,3.673758789535481e-05,0.0012097603642618063,2.288260067890918e-05,0.00019290482981828346,1.4412071244575264e-05,1.4115667166414287e-05,3.8000293116203214e-05,0.0006970129405070508,2.7415764359933025e-05,0.00039540994360119186,4.320658964288203e-06,0.0,0.0024333845519419737,0.0023103243899795243,8.250108726744382e-05,0.00020012296970535375,0.005487671997044783,0.00012034904094612073,0.0008737745712388236,6.693806616390277e-05,0.00016518904821677779,0.00020330502364620474,0.0027127822615065664,0.00016820743539423312,0.0033178108293305405,1.9851203644706767e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,136.0,0.0005204714533453682,0.0004882719719185019,1.482386769591316e-05,3.7015526181443364e-05,0.001209522138480788,2.6078111519710716e-05,0.0001800001029055716,1.4764013275945926e-05,1.3826952147676617e-05,3.7856866929408996e-05,0.0006789193963104824,2.84730765536789e-05,0.00041451909632053013,5.0770711264199e-06,0.0,0.002510143338509326,0.0023085954804090585,8.103739962262928e-05,0.00019721522833566246,0.005514596797704772,0.00010756166569841733,0.0008067968506483162,6.629960646606841e-05,0.0001317388934534301,0.00021270625058959864,0.002638911113798993,0.00016670813491134523,0.0033012651047616636,1.8810916328861277e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,137.0,0.0005153640100576807,0.0004879559146747435,1.4160040545094046e-05,3.643029914149698e-05,0.0012125393119281225,2.271217115805798e-05,0.00019090198924277992,1.3524458073380823e-05,1.1147845867830467e-05,3.936303141865769e-05,0.0006664968886465396,2.7515453529968416e-05,0.00038711296901548645,4.578202603901975e-06,0.0,0.0024025290267272567,0.002306915116759966,7.557070597350223e-05,0.0001910163218495231,0.0055340743573250245,0.0001107196106850726,0.000844966784213324,6.12636055773909e-05,0.0001360797938310875,0.00019367872122323738,0.002716378220972025,0.00015868146979958756,0.003173436383781193,2.1149754325080216e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,138.0,0.0005083961708526406,0.000488146296087301,1.464055278752692e-05,3.68764804741443e-05,0.0012085368548531833,2.1926709764569275e-05,0.0001689399268749268,1.556935878294819e-05,1.5506360207927837e-05,3.805446044373705e-05,0.0006773381059703158,2.903644889191476e-05,0.00038983112557557716,5.081033954180958e-06,0.0,0.002409074478929148,0.0023067863482349325,7.714725351371105e-05,0.00019011024455979186,0.00553347248686694,0.0001087080827861462,0.0007876794105805691,6.527457175389775e-05,0.0001414077321313462,0.00018539621770007056,0.002868630038867207,0.0001570265271566199,0.003219893143611884,2.2148477710174314e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,139.0,0.0005280380702083002,0.00048796595588848597,1.3943614734391961e-05,3.593065587658124e-05,0.0012137715532255546,2.1468348439652323e-05,0.00017198088837441086,1.3881173446734317e-05,1.8811740754347926e-05,3.613072203979338e-05,0.0006887763336983653,2.6961607793270738e-05,0.0004116747417861239,4.2118056177731475e-06,0.0,0.0024559151076670714,0.0023094318197958126,8.030905851028251e-05,0.00019604556918519097,0.005511958446747035,0.0001132655068763397,0.0008877414577412155,6.855144487611903e-05,0.00016795184299256066,0.0001890971413198507,0.0028120365532689124,0.000158564474597667,0.0032452824730543222,1.9475231942890576e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,140.0,0.0005251925910579548,0.00048792093108606467,1.4340345599660977e-05,3.626785238557106e-05,0.0012113469949188548,2.2525274046669108e-05,0.00015639262700659244,1.4222327449090397e-05,1.2649479259377862e-05,3.8139732941141666e-05,0.0006669578606870296,2.7724393615825478e-05,0.000418384762787112,4.320068101617043e-06,0.0,0.0023383381981519785,0.0023074247552163944,7.8296423567541e-05,0.00019331050322115797,0.005514041276360121,0.00010981054613425297,0.00075770506881318,6.209349013724418e-05,0.00015215747901853525,0.00019142071499764543,0.0027980513917575094,0.0001597823516565299,0.003272991510307264,3.9942465933426374e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,141.0,0.0005211955051859112,0.00048813689751123804,1.4634411330171673e-05,3.647455830137042e-05,0.0012127938599294714,2.3530012955562767e-05,0.0001728068786168677,1.4777875171517426e-05,2.172532820235687e-05,3.625693507592954e-05,0.0006808469880301997,2.7157639898861835e-05,0.0003984144354123632,4.287110327810772e-06,0.0,0.0024628466780080736,0.002306076903013313,7.760511277794088e-05,0.00018740337599748336,0.005539302144198579,0.00011051784755673798,0.0008157919038016841,6.726358976191695e-05,0.00011387913716289233,0.00017445791020708265,0.0028943458818039805,0.00015038025782168287,0.003259858245369773,2.0379392406756773e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,142.0,0.0005346631425410268,0.00048818453302923237,1.4675789916852736e-05,3.6806513296786666e-05,0.0012133056546581944,2.1802655589387745e-05,0.0001878538583166837,1.4447013413247393e-05,1.667461526201099e-05,3.8509764219069415e-05,0.0006794551954757814,2.668538404442872e-05,0.00038407755026598824,4.212426604085534e-06,0.0,0.002501790253621227,0.0023047543546688633,7.483754424179126e-05,0.00018394303818543753,0.005548489400766989,9.799004772549156e-05,0.0008319980880749301,6.644166537425803e-05,0.00012428438841546858,0.00017539634363456343,0.002823644651556915,0.00014569459237017722,0.0032275045442881076,2.4661615069182414e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,143.0,0.0005105038216171882,0.00048763809017736637,1.4140677319543381e-05,3.5484557383947294e-05,0.0012151960392549025,2.178810336037145e-05,0.000164079085755541,1.4105920913325488e-05,1.2794171894255353e-05,3.811118074986491e-05,0.0006463738946580501,2.5846415533209746e-05,0.0004220837049407136,4.3557514373785405e-06,0.0,0.002507824755314761,0.0023055453345460714,7.730902248770935e-05,0.00018822195582419822,0.005532696521912901,0.00010346321377364345,0.0008108772384295673,7.250881021690068e-05,0.0001196502444316756,0.00018822687601893203,0.002849705939023,0.00015560928849304246,0.0031003123559292006,1.9930765829371206e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,144.0,0.0005521220418642152,0.0004879175572382472,1.4233209614483815e-05,3.591884991952351e-05,0.0012141066438843256,2.324237485699898e-05,0.00019239680465019617,1.5516308540443203e-05,1.680417453262684e-05,3.476383671606326e-05,0.0006834809992191284,2.636191136432144e-05,0.0003993690736852887,4.089540347577427e-06,0.0,0.0024819763951331566,0.002306683820748479,7.816620827096063e-05,0.00019200934600905052,0.005518167586382276,0.00010569244857479191,0.0008363228923869583,6.58950610262043e-05,8.853305857511436e-05,0.0002019129365495166,0.0027874912480888125,0.0001533767969915702,0.0031608549303978493,3.2996035432853036e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,145.0,0.000515072413210599,0.00048776581441617076,1.4240985279375653e-05,3.56567842820584e-05,0.0012157074916873093,2.2423506345389024e-05,0.00016857065119833315,1.3783272867896808e-05,1.3476035575259407e-05,3.6792681524856396e-05,0.000669427999267681,2.614841758803216e-05,0.00041538625553933113,4.990592114426537e-06,0.0,0.0024872512187597887,0.002303700214661892,7.296977388971257e-05,0.0001842317247540696,0.005552829602106371,0.00010337103041088056,0.0007636120671746116,6.354613077340636e-05,0.00011945549843821136,0.00017080403302075728,0.002911994479737192,0.00015782589479437415,0.00305793082939004,2.633569082655247e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,146.0,0.0005358935928730309,0.0004877945322874743,1.375453240386238e-05,3.53551713242685e-05,0.0012140752698111617,2.0760663777509467e-05,0.00017432908645537344,1.370405396722719e-05,2.415667004341064e-05,3.4336055907599044e-05,0.0006926298302138912,2.5725697551294157e-05,0.0004054269781009849,4.183175293301958e-06,0.0,0.0025006528920347585,0.0023057093410371985,7.637541553696747e-05,0.00018868480557165804,0.005537630065310153,0.00010118465987766314,0.0007662767509244523,6.308490351873374e-05,0.00010566402859282944,0.0001836869069052942,0.0028428572153895155,0.00015895425945332964,0.0032905493892213832,1.978758669827344e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,147.0,0.00053532027973319,0.00048739533379392805,1.351028741048674e-05,3.5185530038696096e-05,0.0012146158729677695,2.083203672479105e-05,0.00016808622288254073,1.3468153222471556e-05,2.0990539794019613e-05,3.655473488280073e-05,0.0006393303848662466,2.6014091251192067e-05,0.00039586605569423046,4.88478376597889e-06,0.0,0.0025046696452974524,0.0023061018319999647,7.72646353023607e-05,0.00018960132070307463,0.005525721381059153,0.00011519794850229467,0.0008131261891538992,6.366616009541278e-05,0.00012865611029870856,0.00019353294288212397,0.002606274384372639,0.0001500172880273195,0.0033025460423163648,1.9664127883390062e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,148.0,0.0005413895909676976,0.0004875286811124282,1.3939650965267115e-05,3.527773850449333e-05,0.0012169987122870737,2.188749882490487e-05,0.00015409043776699795,1.4108606938001601e-05,1.1325783706257607e-05,3.697205525684871e-05,0.0006813157118876989,2.6323312938695328e-05,0.0003599334518221832,4.262465110043631e-06,0.0,0.0024979766809715416,0.0023044040368038156,7.470225060136063e-05,0.00018698968133836424,0.005533014025771782,9.873537522441936e-05,0.0007755455543410104,6.647399222513415e-05,0.00011264147389234986,0.00019009703032250673,0.002758603238459653,0.0001647477887523999,0.0031886213230636886,2.1212025539680098e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,149.0,0.0005202607485161959,0.00048805134637015205,1.4422573098998186e-05,3.62530491262112e-05,0.0012107233289508524,2.2884784642898167e-05,0.00017438571890088104,1.5767753084072204e-05,1.547201298116995e-05,3.457276999066782e-05,0.00070409561103245,2.7208518728895007e-05,0.00040339981770579704,4.404344008557719e-06,0.0,0.0024446219018420335,0.002304538240972555,7.626085700291508e-05,0.00018746928317741777,0.005539876275132188,0.00011042629679044087,0.0007747204142546503,6.223246806635047e-05,0.00012156629712326721,0.00020765754505523346,0.0024971868257102725,0.00014827480106233801,0.003147555597173343,2.2047240310495005e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,150.0,0.000532693337558736,0.0004872651996638254,1.339937969439756e-05,3.4699861633006454e-05,0.001219056083104052,2.2037517068521032e-05,0.0001709989380001058,1.364136415952942e-05,1.6859502875499647e-05,3.422668198690903e-05,0.0006598138985929463,2.651964126009183e-05,0.00036663182501523,4.039810608941911e-06,0.0,0.0024531303711657253,0.0023033050995952676,7.344470740114368e-05,0.0001812183749188417,0.005559724811225767,9.721915278607194e-05,0.0007979498719269375,6.112046891225959e-05,0.00010560682547167412,0.00017893408079567194,0.002718994639954477,0.00014194136239447684,0.0032788949942438857,2.3062096369810075e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,151.0,0.0005393886983876601,0.00048759997372999986,1.376400879933185e-05,3.5541440859798473e-05,0.0012150523389780597,2.029222232914678e-05,0.00016587089014181872,1.3254184998832944e-05,1.6126482975932788e-05,3.604797992825187e-05,0.0006748960024584335,2.675606414796207e-05,0.000384378545689133,4.4984461845092055e-06,0.0,0.002490598825538683,0.002304715742854952,7.589989628806804e-05,0.0001879947599749895,0.005534167604690624,0.00010700988928851841,0.0008233194268724454,6.721082653077144e-05,0.00011896392412530551,0.0001840372013408433,0.002713586924211034,0.00015730348726113638,0.003153441087254938,1.9856516283544356e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,152.0,0.0005343145919295977,0.0004871009254069984,1.363591303561897e-05,3.442274672644479e-05,0.0012179801565202963,2.1623517825918378e-05,0.00015776074237900604,1.3960580620161606e-05,9.092657934783925e-06,3.5814943439716276e-05,0.0006668038284682199,2.5348170507307643e-05,0.00039440646486462285,4.119575186820846e-06,0.0,0.002528951977783779,0.0023032383723828776,7.478140130545358e-05,0.0001812305582581826,0.005559952416432404,0.00010578894296532157,0.0007114849469196872,6.418271611134212e-05,0.0001232948903955004,0.00017877029688478265,0.002803218627125962,0.00013691674238480863,0.003343686742602654,1.9292628287144425e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,153.0,0.0005345877129433932,0.00048718515110787036,1.3548258260253947e-05,3.454494327708396e-05,0.0012163117360235144,2.2314257939870787e-05,0.00015240118429667222,1.4143072149020963e-05,1.2386457196303777e-05,3.4643716186365347e-05,0.0006636581571918292,2.5291492876338188e-05,0.00041173028978054734,4.157009773016619e-06,0.0,0.002602675051059363,0.0023046257735798194,7.525307811656089e-05,0.00018595430835987786,0.005551637732966202,9.31246780187079e-05,0.0007819344506323712,6.627843791396363e-05,0.0001059240257402636,0.00018234819220671865,0.002673097938861487,0.00014826109480557952,0.0033388081586585854,1.875058244093784e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,154.0,0.0005418609657056249,0.0004874763463064024,1.390328922000214e-05,3.504063783469547e-05,0.00121720709962912,2.088908588066898e-05,0.0001754345236762836,1.417488647961231e-05,1.2887887797265682e-05,3.431511495633909e-05,0.000670679817302529,2.5755241312427983e-05,0.0003852131713754083,4.131747961968103e-06,0.0,0.002538763502108976,0.0023053644588158567,7.77155301480923e-05,0.00018837864059697158,0.005535280919557292,0.00010132793126241216,0.0008156985606787339,6.984950939439377e-05,0.0001286534979095999,0.00019049013045224005,0.0025146410525219995,0.0001495135655193209,0.0032713004628067495,1.8989744906624157e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,155.0,0.000557605870007826,0.0004873564140494622,1.3631625437350929e-05,3.524632958790684e-05,0.0012153299817513113,2.32266327441542e-05,0.00019121350785792677,1.4003701357426991e-05,1.032115901617027e-05,3.368999919480069e-05,0.0006346036642388192,2.5967093350270365e-05,0.00038924732940858906,7.175089229109152e-06,0.0,0.0025974191584677065,0.00230220672469469,7.39570343925518e-05,0.00018172101966989866,0.005560344659769951,0.00010528560704405202,0.0006736600830120111,6.51279089492072e-05,0.00011915621002140285,0.00017952957665020564,0.0027409454561629384,0.00014803367637613283,0.0031924453921288063,1.8916038632299165e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,156.0,0.000543915759521032,0.00048742923293152265,1.3561771223647896e-05,3.501000209156715e-05,0.001215229542692761,2.1963387808067136e-05,0.00019255921124126712,1.3715104322950796e-05,1.2968703250920354e-05,3.491676942196818e-05,0.0006581317543019503,2.4273562322890342e-05,0.0004060826291935142,4.985794924561065e-06,0.0,0.0025727310270633338,0.002303202009800845,7.412806387592411e-05,0.00018187105046503198,0.005558563136875647,9.99250665963071e-05,0.0007848748995822931,6.28588967165857e-05,8.751784082291261e-05,0.0001686105633494239,0.0029750608798093017,0.00014960619404255968,0.0031399747485634667,1.9429405307713545e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,157.0,0.0005510447401242115,0.00048732476414374586,1.4146600380499729e-05,3.515608166909282e-05,0.0012175547100601908,2.2871921848094047e-05,0.00014705325393985224,1.346496890256347e-05,1.3482547302371408e-05,3.5862310355243014e-05,0.0006652718605699565,2.7300825096526234e-05,0.00035450195848459824,4.173212212753907e-06,0.0,0.0024881585963866994,0.0022993108386513573,6.766412290012311e-05,0.00017479100739056208,0.005591723427573788,9.434613393350217e-05,0.0007101828759571292,6.584789744525585e-05,0.0001124922514149228,0.00017302991740358702,0.0025014616783310033,0.00014238135666592316,0.0030005707305932193,1.9603533342293224e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,158.0,0.0005308718212209943,0.0004871376762492959,1.358510198377856e-05,3.47477506916478e-05,0.0012154114052081305,2.401913051817295e-05,0.0001561177186567507,1.4901286709019438e-05,1.3985949746681995e-05,3.5269052854606085e-05,0.0006578027238100365,2.6899613339624638e-05,0.0003652959419389298,4.473269409989572e-06,0.0,0.00258700558974308,0.0023021338120946346,7.287835198565849e-05,0.0001815408116803979,0.00556148038892044,9.526391425785029e-05,0.0007523086460881263,6.231381528594959e-05,0.00011157919213456928,0.00018741140060079924,0.0027727295392714207,0.0001490620087902501,0.0031265637034890038,2.0163325569445982e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,159.0,0.0005366816674923961,0.0004870542538455233,1.3522013037834527e-05,3.428354789063616e-05,0.0012172011969791262,1.9406154249716963e-05,0.00015984084005304423,1.4080112483703865e-05,1.919253119280075e-05,3.448593357422281e-05,0.0006572882521827265,2.589181186053952e-05,0.000363163228304881,4.405122516410691e-06,0.0,0.0025622096826445383,0.00230465182718241,7.61727972319291e-05,0.0001857174947014395,0.005551778932457968,9.66066764023319e-05,0.0007775652708497437,6.0385145809290544e-05,0.0001472603389114704,0.00017400048438857935,0.0029344659931254836,0.0001539754792579315,0.0031573540009792495,1.975414401752019e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,160.0,0.0005645957998830996,0.00048706260813535703,1.3108638860787343e-05,3.436510764925949e-05,0.0012178105278834602,2.1017448991697753e-05,0.00017927882244002144,1.3952894071041734e-05,1.1912700180416158e-05,3.34145737224512e-05,0.0006308882544946799,2.574779073183106e-05,0.00037975605286035257,4.500428382859558e-06,0.0,0.0025932054099796703,0.002306353933406326,7.923362108896363e-05,0.00019158336257784622,0.005526393577383294,0.00010412248472372691,0.0007803539435068766,6.875088848407913e-05,0.00011396730236662259,0.00018308767404571268,0.002801699270992159,0.00015577644625174925,0.0031738329983357363,3.5039893111342905e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,161.0,0.0005459301474923393,0.0004867462697376138,1.2884721049481647e-05,3.382805082193925e-05,0.001221805375469602,2.1678834872425727e-05,0.0001309971623825577,1.3785063969398124e-05,1.2130747647137655e-05,3.430753635026695e-05,0.000650227511668141,2.524951056168086e-05,0.0003648270975868657,4.185474417461058e-06,0.0,0.0026187900477235423,0.002302682062364974,7.51040020735009e-05,0.00018118925205191726,0.005555728836906126,9.937040835806408e-05,0.0007439932358339898,6.127768084875443e-05,0.00010878536498771523,0.0001746905065557492,0.00268000176867599,0.00014198248116475233,0.0032209142948846398,3.1912409401727175e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,162.0,0.0005342514126127299,0.000486620393082138,1.2848691919421892e-05,3.3565764277771795e-05,0.0012191645139093352,2.1263279241692987e-05,0.0001448759171519318,1.3579737465336638e-05,1.2676571709206804e-05,3.416474275993851e-05,0.0006578195127194139,2.4085653559216912e-05,0.00036318503782112966,4.4997882554834745e-06,0.0,0.0025541092614707705,0.0023014719756144397,7.097338730434201e-05,0.00017848888517550703,0.005572154621104461,9.059259351694359e-05,0.0007462121030819491,6.218512876416153e-05,0.00011418493898034846,0.00017877473677479247,0.0026641238785389833,0.00013934550279716277,0.0032204265864390247,1.9181333775134208e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,163.0,0.0005581279327927253,0.0004868197714222088,1.2733598272353812e-05,3.393966895390071e-05,0.0012219396714216397,2.1491189690613038e-05,0.0001441483709690063,1.2721597766779825e-05,1.3278843709481051e-05,3.3762147825843885e-05,0.0006432919650064967,2.4656335901057304e-05,0.0003670439164272216,4.140472835346534e-06,0.0,0.002648225370443092,0.0022999436225531237,6.967254639046746e-05,0.00017608476088107008,0.005584560392237157,9.615207969580056e-05,0.0007176328473870859,6.102392766273247e-05,0.00010603128598546082,0.00016822865080533538,0.002777586005768686,0.0001432356781929544,0.003023100161702378,1.8437239253577196e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,164.0,0.0005332660482257524,0.00048650262972736616,1.2338056035761563e-05,3.305764371815396e-05,0.0012217372991341399,1.9982995621036647e-05,0.00014302105394335126,1.3201508791539867e-05,1.1276837809869864e-05,3.243927063164364e-05,0.0006634268076272024,2.5240280175948077e-05,0.00035329223321775864,4.369911117695091e-06,0.0,0.0025960816152440676,0.002302110570031892,7.323927755625743e-05,0.0001808739261432264,0.0055611784431510184,9.988859858153001e-05,0.000717709555565936,6.254764754067428e-05,0.00013373262664806917,0.00017895341013212624,0.0028189733718176307,0.00014585228461139608,0.0030663221512200697,1.93324642923643e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,165.0,0.000571215851608955,0.0004867853903063545,1.3019651114298005e-05,3.372587394119915e-05,0.0012192982072608148,2.0902356599781392e-05,0.00014945430896995523,1.351541847070915e-05,1.5253952962931275e-05,3.4210771683734064e-05,0.0006480685703837967,2.391098664616639e-05,0.00037966399501276145,4.300609170747896e-06,0.0,0.002635235494037844,0.0023008901743019152,7.061795009382115e-05,0.00017566352192335908,0.005578098696820592,9.298647326305977e-05,0.0007447180976657748,5.780167455943125e-05,0.00011575744493202594,0.000166072094309255,0.00301167331401657,0.00013600052012212622,0.0031033921166785856,1.957490103049848e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,166.0,0.0005527976147248096,0.0004869017077263475,1.303129766708757e-05,3.416178311218791e-05,0.001218369426089906,2.1741263608566193e-05,0.00014492279957889546,1.4847391749408366e-05,1.8454278565722335e-05,3.229445875735296e-05,0.0006331135079545795,2.5366990252164496e-05,0.00039183964947805895,5.834892196354841e-06,0.0,0.002616717942855643,0.002302520305105725,7.539370782532782e-05,0.00018385091339642146,0.00554317582071691,0.00010829053397448558,0.0007434320993393472,6.774063192823398e-05,9.938130307497468e-05,0.00018087505075916555,0.002755864423775823,0.00015139606716872762,0.003098099486632917,1.9754605285776485e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,167.0,0.0005512309443918521,0.00048661396670534283,1.2712625942300916e-05,3.3448384999425585e-05,0.0012223136816397352,1.7649102504201975e-05,0.0001545367195117827,1.4352051144581279e-05,1.1415401538909285e-05,3.2575853731272355e-05,0.0006487344233494885,2.5380927456839065e-05,0.0003724452459587241,4.179595600602762e-06,0.0,0.002648668094251141,0.002299184319358202,7.038389525885852e-05,0.00017409259746284606,0.005581175684382825,9.511821206260777e-05,0.0007020300664241959,6.829474543063145e-05,8.595216457011565e-05,0.00017268359426807306,0.0026159865676232104,0.00013342224436361085,0.003125904303676677,1.943863945890148e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,168.0,0.0005471062547755691,0.0004867417712738572,1.272940857591976e-05,3.3314497965686725e-05,0.0012209431123153987,1.9158997304356003e-05,0.00013272161030705083,1.3949628166271991e-05,1.2790712696121067e-05,3.107982333699327e-05,0.0006809449099466165,2.453481713234575e-05,0.0003779933378702868,4.127625102363025e-06,0.0,0.002685155133781193,0.0023018400998985242,7.352204231908486e-05,0.0001814218132563357,0.005560153852183552,0.00010328992920101814,0.0007590314595954223,6.20357891392408e-05,0.0001334926148630538,0.00018321547024654892,0.002508904199180363,0.00014532431257220933,0.0030872797441182645,1.8219891115554474e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,169.0,0.0005604450031110862,0.0004861833592952101,1.22862546692158e-05,3.2689113601680714e-05,0.0012246829663891772,1.9485059362457127e-05,0.0001376285506387284,1.2547233345293292e-05,1.0310539805061734e-05,3.3229398679219165e-05,0.0006264695179751619,2.472441030962448e-05,0.0003522449747892724,4.095117300447589e-06,0.0,0.0026404270960849784,0.0022994954631013692,6.988032504260166e-05,0.00017565292007518265,0.005580673983749131,9.758554914462491e-05,0.0006671159428620489,6.01555660085858e-05,0.00011018404748829655,0.00017510208084523302,0.0027655211259733957,0.0001442781151653086,0.0029297656608077713,1.9283995981205185e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,170.0,0.0005731213928232939,0.00048663822627774465,1.2823838660257525e-05,3.3502587471207516e-05,0.0012232054416657912,2.1059322108155635e-05,0.00016757601877107132,1.3421319746424888e-05,1.5581646718265554e-05,3.321763288701641e-05,0.000644467349322337,2.4314234259154275e-05,0.00036018223293386703,4.066958285446437e-06,0.0,0.002595163553765735,0.002300969084853646,7.249841337683815e-05,0.00018040398897239997,0.0055632058046838195,9.72682903022886e-05,0.0007113324208829388,6.594961075662816e-05,8.253133475030743e-05,0.00019266066264431433,0.0024005757562769285,0.00014281463838598264,0.0031037227537646984,1.9073602011274993e-05,0.0
