Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss
NeuralNetwork,0.0001,8.0,45.0,True,10.0,0.00017382722659252403,0.0005065604361562395,3.122682670618325e-05,6.916968407977945e-05,0.0008343973624631293,0.0023880241052159725,0.00014846323280589386,0.0003424761523990511
NeuralNetwork,0.0001,8.0,45.0,True,11.0,0.00017237038705548185,0.0005061377010576808,3.079514488618008e-05,6.816224910499594e-05,0.0008278540657751215,0.002385791555140753,0.00014643116895132844,0.0003367895319026971
NeuralNetwork,0.0001,8.0,45.0,True,12.0,0.00017105406426355202,0.0005057689073593469,3.0389517505535217e-05,6.729592330693556e-05,0.0008220471113732776,0.0023839061365187545,0.00014459640490558913,0.0003320521106884914
NeuralNetwork,0.0001,8.0,45.0,True,13.0,0.00016988783753464485,0.0005054444154960448,3.002312616758912e-05,6.653843924523685e-05,0.0008167904690376618,0.00238224151749281,0.00014291363973287666,0.00032782784235552424
NeuralNetwork,0.0001,8.0,45.0,True,14.0,0.00016879153781824036,0.0005051277557794618,2.9672110438186204e-05,6.581192228671996e-05,0.0008116908043435535,0.002380646624655094,0.0001412476032222592,0.00032394208342024366
NeuralNetwork,0.0001,8.0,45.0,True,15.0,0.00016772471910538378,0.0005048212979360411,2.933116102556013e-05,6.512125246126376e-05,0.0008067199081744788,0.002379136452884794,0.0001396263287689701,0.00032026885346796526
NeuralNetwork,0.0001,8.0,45.0,True,16.0,0.00016665231747768638,0.0005045204230074613,2.8979723565180026e-05,6.444880743875016e-05,0.0008018669092430259,0.002377731245268816,0.00013804727427239687,0.0003168039820479147
NeuralNetwork,0.0001,8.0,45.0,True,17.0,0.00016560625395363555,0.0005042255728071269,2.864280821017499e-05,6.376853529012428e-05,0.0007971468961463784,0.002376373271522282,0.00013651919065031616,0.0003133490447353267
NeuralNetwork,0.0001,8.0,45.0,True,18.0,0.0001645692476043804,0.0005039403621719854,2.83035984378298e-05,6.313122447449563e-05,0.0007924662446076016,0.0023751286965496133,0.00013504123444077354,0.0003102179030952214
NeuralNetwork,0.0001,8.0,45.0,True,19.0,0.00016354214189187537,0.0005036457529607809,2.7971849287295276e-05,6.245081676948424e-05,0.000787786436530779,0.00237383745001547,0.0001335599278129122,0.00030689585789944393
NeuralNetwork,0.0001,8.0,45.0,True,20.0,0.00016250167132387906,0.00050335295116805,2.7636101223387807e-05,6.178953757665227e-05,0.0007832074221575036,0.0023725941870947303,0.00013211358971190903,0.0003037610612575363
NeuralNetwork,0.0001,8.0,45.0,True,21.0,0.00016151295317151155,0.0005030781030654907,2.7314435961754174e-05,6.114931480903831e-05,0.0007788036135757495,0.00237144576678486,0.00013075177352758324,0.000300805593998927
NeuralNetwork,0.0001,8.0,45.0,True,22.0,0.00016054447810604888,0.0005028066288107489,2.7001057211761527e-05,6.051352021668478e-05,0.0007744271706485148,0.002370275603900166,0.0001293811595664834,0.00029784511282758894
NeuralNetwork,0.0001,8.0,45.0,True,23.0,0.00015960437951062246,0.0005025340299400679,2.669494076960813e-05,5.9904922251752764e-05,0.0007702659979556342,0.002369131494618062,0.00012808364564142886,0.0002949880728931547
NeuralNetwork,0.0001,8.0,45.0,True,24.0,0.0001586855180822614,0.0005022778183302147,2.6395956099515335e-05,5.932659854625434e-05,0.0007662585227744385,0.0023680496140845914,0.00012683560310294793,0.0002923571510509875
NeuralNetwork,0.0001,8.0,45.0,True,25.0,0.00015781167141510792,0.0005020284749105612,2.6111957940933196e-05,5.876421024696525e-05,0.0007622081716105624,0.0023669474904642164,0.00012559986105130152,0.0002896803308208034
NeuralNetwork,0.0001,8.0,45.0,True,26.0,0.00015694988424565915,0.0005017868833079171,2.5832044046040814e-05,5.824222779177591e-05,0.0007582673299237617,0.0023659225904716637,0.0001244054134911711,0.0002873062197142427
NeuralNetwork,0.0001,8.0,45.0,True,27.0,0.00015612295012911053,0.0005015436449462192,2.5566391184966197e-05,5.7712644137783516e-05,0.0007543110247677976,0.002364838460706315,0.00012320476882862595,0.0002847353476773268
NeuralNetwork,0.0001,8.0,45.0,True,28.0,0.00015533897232495228,0.0005013151470862952,2.5312785270079127e-05,5.720563815289109e-05,0.0007505054181476809,0.0023637980035266038,0.00012206521658402569,0.0002822295627878897
NeuralNetwork,0.0001,8.0,45.0,True,29.0,0.0001545888334111062,0.0005010924329654869,2.5073854589076698e-05,5.6711525086444024e-05,0.0007467885624687627,0.002362767480454355,0.00012095532608482074,0.0002797771971555626
NeuralNetwork,0.0001,8.0,45.0,True,30.0,0.0001538454522341088,0.0005008726910439463,2.483344784965412e-05,5.620657252976194e-05,0.0007430807505763552,0.00236174520456566,0.00011986238682794871,0.00027730205805046753
NeuralNetwork,0.0001,8.0,45.0,True,31.0,0.00015312421193341361,0.0005006641952817973,2.460250997479071e-05,5.572228981156876e-05,0.000739384559715319,0.002360765664082653,0.00011877203653068662,0.00027494237951512606
NeuralNetwork,0.0001,8.0,45.0,True,32.0,0.00015241074353215507,0.0005004484296808988,2.437097464770962e-05,5.524151147697171e-05,0.0007357215450244879,0.002359723707415023,0.00011768189709891313,0.00027253720089324615
NeuralNetwork,0.0001,8.0,45.0,True,33.0,0.00015174795313665487,0.0005002518628806759,2.415353718472298e-05,5.481983070585606e-05,0.0007320599361035809,0.0023587608487351136,0.00011660050858491622,0.0002703681916185895
NeuralNetwork,0.0001,8.0,45.0,True,34.0,0.00015105170541696472,0.0005000514804192309,2.3925410849707468e-05,5.439327994607529e-05,0.0007284270517481198,0.0023577921795395187,0.00011550610498437341,0.00026826679987727474
NeuralNetwork,0.0001,8.0,45.0,True,35.0,0.0001503785826125235,0.0004998505356498163,2.3701873349372268e-05,5.3983447807175775e-05,0.0007249752774178607,0.0023568561242061593,0.00011445262100336686,0.0002662873352473637
NeuralNetwork,0.0001,8.0,45.0,True,36.0,0.00014972736973646838,0.0004996532057173489,2.348853270159256e-05,5.3543702892537386e-05,0.0007215397631597219,0.0023559041368136618,0.00011342970080345681,0.00026410220647757907
NeuralNetwork,0.0001,8.0,45.0,True,37.0,0.00014906463958825063,0.0004994523011127894,2.3272096849676733e-05,5.3102070229715416e-05,0.0007182840937338535,0.0023549733296880184,0.00011243940618053173,0.0002620111705747041
NeuralNetwork,0.0001,8.0,45.0,True,38.0,0.00014839718002836018,0.00049925778272017,2.3052766617899636e-05,5.271020684280807e-05,0.0007150577111814007,0.0023540923805356775,0.00011143712736900497,0.0002601441441092101
NeuralNetwork,0.0001,8.0,45.0,True,39.0,0.00014774261338691507,0.000499055873994236,2.2836059653212762e-05,5.22911819727273e-05,0.0007118869971179362,0.0023531611985380544,0.00011047688107820427,0.00025806896997697696
NeuralNetwork,0.0001,8.0,45.0,True,40.0,0.00014712278934501895,0.0004988698705508703,2.262976793748028e-05,5.190511738675624e-05,0.0007088923323079475,0.0023523299199230264,0.00010957902754252812,0.0002562027869734374
NeuralNetwork,0.0001,8.0,45.0,True,41.0,0.00014651152041723144,0.0004986808145785267,2.2422881279833556e-05,5.151079892308886e-05,0.0007059926975448176,0.0023515269441424674,0.00010870167481824287,0.00025442191077478275
NeuralNetwork,0.0001,8.0,45.0,True,42.0,0.00014590808363616306,0.0004985017596550708,2.2216930965368318e-05,5.115874392806359e-05,0.0007030287722371659,0.0023507157211783546,0.00010778019263309502,0.00025277673823278655
NeuralNetwork,0.0001,8.0,45.0,True,43.0,0.00014530423516533124,0.0004983181661030032,2.2005977616155885e-05,5.079499091902833e-05,0.0007002048616139394,0.002349955293367494,0.00010690209016485035,0.00025119365386243135
NeuralNetwork,0.0001,8.0,45.0,True,44.0,0.00014477410928579674,0.0004981589124530473,2.181815420279927e-05,5.0487137346897486e-05,0.0006975527829344168,0.002349258406357195,0.00010607860185815103,0.00024973678420174794
NeuralNetwork,0.0001,8.0,45.0,True,45.0,0.00014421467310334795,0.00049798833231399,2.1621431763763375e-05,5.015276492927274e-05,0.0006949387537608356,0.00234855739575512,0.00010525895598924385,0.0002482821403434442
NeuralNetwork,0.0001,8.0,45.0,True,46.0,0.00014366321968582442,0.0004978189169557268,2.1424892576878284e-05,4.983240000481876e-05,0.0006923733642266232,0.0023478850628594933,0.00010445423471102924,0.00024688075173575925
NeuralNetwork,0.0001,8.0,45.0,True,47.0,0.00014316163093574605,0.0004976580567115722,2.124789108163263e-05,4.9515162918445556e-05,0.0006898574577937336,0.0023472072943201603,0.00010367810913601761,0.00024542149226620513
NeuralNetwork,0.0001,8.0,45.0,True,48.0,0.00014262001790769016,0.0004974959915217685,2.1055278009320847e-05,4.921027652497562e-05,0.0006873161069252206,0.0023465580160512865,0.00010288427085996424,0.00024407441323658205
NeuralNetwork,0.0001,8.0,45.0,True,49.0,0.0001421332700715232,0.000497337661663477,2.0880352535016455e-05,4.891449249176324e-05,0.0006848635069979062,0.0023459004905988586,0.00010212023490629856,0.0002427406187327403
NeuralNetwork,0.0001,8.0,45.0,True,50.0,0.00014164503613572237,0.000497178568672941,2.070391711319553e-05,4.861245278238929e-05,0.0006824631079937677,0.0023452499002780554,0.00010136480929341706,0.00024139363342111215
NeuralNetwork,0.0001,8.0,45.0,True,51.0,0.00014114423060031592,0.0004970270668399944,2.052262801968184e-05,4.8334667624810316e-05,0.0006800922770170296,0.0023446377343351735,0.00010061917721100574,0.00024014631719709192
NeuralNetwork,0.0001,8.0,45.0,True,52.0,0.00014066762439002888,0.0004968827143512325,2.0352213560651254e-05,4.805216309677237e-05,0.0006777631505480353,0.0023440415004514297,9.987546634749047e-05,0.00023894332958467352
NeuralNetwork,0.0001,8.0,45.0,True,53.0,0.00014020339899628633,0.0004967407717537687,2.0184900581515383e-05,4.778721061035629e-05,0.0006754746039708456,0.0023434595117029153,9.915191656763448e-05,0.0002377913479909957
NeuralNetwork,0.0001,8.0,45.0,True,54.0,0.00013974519833078925,0.0004966003152559388,2.0020603731957407e-05,4.751619323083975e-05,0.000673194538872197,0.002342900015273184,9.841946357826016e-05,0.00023663446963208276
NeuralNetwork,0.0001,8.0,45.0,True,55.0,0.00013929171703575113,0.0004964551996349324,1.9861076458927113e-05,4.724501017129646e-05,0.0006709951181081856,0.0023423045311333998,9.771298804560547e-05,0.00023535308691690553
NeuralNetwork,0.0001,8.0,45.0,True,56.0,0.00013885682202735038,0.0004963176751715154,1.970666267399518e-05,4.697588053996351e-05,0.0006688734364209685,0.002341752719579253,9.704030956487236e-05,0.00023417427854717903
NeuralNetwork,0.0001,8.0,45.0,True,57.0,0.00013841055032377938,0.0004961781826302048,1.9551351455585012e-05,4.669054438965019e-05,0.0006668160921372708,0.002341200533153126,9.640009265463307e-05,0.0002329133966433927
NeuralNetwork,0.0001,8.0,45.0,True,58.0,0.00013799920196160473,0.0004960464017410484,1.9404753500399885e-05,4.642197204567994e-05,0.0006647296952751447,0.002340655281858624,9.573902934789658e-05,0.00023173606433208633
NeuralNetwork,0.0001,8.0,45.0,True,59.0,0.00013757444857908388,0.0004959211677232521,1.9254993818037592e-05,4.615321393925546e-05,0.0006627675684742957,0.0023401523910978306,9.510360962752277e-05,0.00023058705828474753
NeuralNetwork,0.0001,8.0,45.0,True,60.0,0.00013716655439443664,0.0004957896278232255,1.9107822258517427e-05,4.588787988671717e-05,0.0006608551590697571,0.002339649687773027,9.449520411918748e-05,0.00022949062803256438
NeuralNetwork,0.0001,8.0,45.0,True,61.0,0.00013674811693535982,0.0004956601363308025,1.8961943505266605e-05,4.561627007558982e-05,0.0006589561981974908,0.0023391316146970545,9.38912033566139e-05,0.00022830699318609896
NeuralNetwork,0.0001,8.0,45.0,True,62.0,0.00013636947280634446,0.000495541890997771,1.8828056471527748e-05,4.536080151555352e-05,0.0006571282287063839,0.0023386425941995105,9.330578804390985e-05,0.0002271759809937867
NeuralNetwork,0.0001,8.0,45.0,True,63.0,0.000136005649508813,0.000495420231652067,1.8698585061532146e-05,4.511853213098171e-05,0.0006553281403187686,0.0023381307065112036,9.272323113005116e-05,0.00022609356158184555
NeuralNetwork,0.0001,8.0,45.0,True,64.0,0.0001356343455070434,0.0004953004600545467,1.8565936862538766e-05,4.488360789426253e-05,0.0006535875628579337,0.0023376521824290918,9.215077233014617e-05,0.000225108210583153
NeuralNetwork,0.0001,8.0,45.0,True,65.0,0.00013529009253509603,0.0004951900067033793,1.8442032050411655e-05,4.465576271323181e-05,0.0006519394850580947,0.0023372036481053575,9.161291304249434e-05,0.00022410549832589972
NeuralNetwork,0.0001,8.0,45.0,True,66.0,0.00013493233413066505,0.0004950713597217982,1.8316992581131645e-05,4.44131619686065e-05,0.0006502674154515536,0.0023367200632515195,9.10615642209473e-05,0.00022306811041052237
NeuralNetwork,0.0001,8.0,45.0,True,67.0,0.00013459419625788687,0.000494964681866998,1.819604741675513e-05,4.4191883741363364e-05,0.0006486832533242568,0.002336295520734487,9.054388358907879e-05,0.00022211518583807556
NeuralNetwork,0.0001,8.0,45.0,True,68.0,0.0001342761307713799,0.0004948566785719838,1.8081342866719573e-05,4.396535897993977e-05,0.0006470932806812742,0.002335854671286337,9.002330355674216e-05,0.00022116968841672693
NeuralNetwork,0.0001,8.0,45.0,True,69.0,0.00013394638735329044,0.0004947471891773357,1.7964648901211284e-05,4.373977809260797e-05,0.0006455474960729011,0.0023354280669734165,8.95153930258451e-05,0.00022022864260013748
NeuralNetwork,0.0001,8.0,45.0,True,70.0,0.00013364896660223805,0.0004946497090743237,1.7858919941109788e-05,4.3525242540392915e-05,0.0006440694695748623,0.0023350192690795323,8.903211861286523e-05,0.00021929741374351693
NeuralNetwork,0.0001,8.0,45.0,True,71.0,0.00013333359216101406,0.0004945454009459667,1.7745509452495293e-05,4.3318649588248156e-05,0.0006425389141406653,0.002334584042711078,8.853270713263337e-05,0.00021836217844261314
NeuralNetwork,0.0001,8.0,45.0,True,72.0,0.00013303173319348748,0.0004944430608955034,1.7638086037574752e-05,4.3111921079717876e-05,0.0006410986091355857,0.0023341716835333865,8.806498404943718e-05,0.00021749465439304617
NeuralNetwork,0.0001,8.0,45.0,True,73.0,0.00013273715410592422,0.0004943457012870562,1.7530289842594024e-05,4.291138800006671e-05,0.0006397940546461621,0.0023337760061587927,8.762413460128712e-05,0.00021662551370806664
NeuralNetwork,0.0001,8.0,45.0,True,74.0,0.0001324541023317373,0.0004942514745372967,1.7431698930311718e-05,4.2709162975899934e-05,0.0006383333191181879,0.0023333797664762293,8.715322510626331e-05,0.00021571827665814813
NeuralNetwork,0.0001,8.0,45.0,True,75.0,0.0001321820657690259,0.0004941573281172472,1.7330029130865622e-05,4.2517536452838355e-05,0.0006370182213543346,0.0023329968347489457,8.67216185953632e-05,0.0002148935817322641
NeuralNetwork,0.0001,8.0,45.0,True,76.0,0.00013191221819091036,0.000494066796534145,1.723447945119557e-05,4.232502128236056e-05,0.0006356482048454525,0.002332604906094149,8.627007358104178e-05,0.00021403072015294488
NeuralNetwork,0.0001,8.0,45.0,True,77.0,0.00013164666825227661,0.0004939791568206005,1.7140678197868428e-05,4.214799970468742e-05,0.0006343011492453281,0.0023322320959103184,8.581774367851281e-05,0.0002132442387394935
NeuralNetwork,0.0001,8.0,45.0,True,78.0,0.00013138662089877374,0.0004938938065037894,1.705046918875766e-05,4.197202994415381e-05,0.0006329877384053836,0.0023318553495707004,8.537807156267406e-05,0.0002124158653823085
NeuralNetwork,0.0001,8.0,45.0,True,79.0,0.0001311301482173632,0.000493807572560169,1.6960491127562972e-05,4.179224201209462e-05,0.0006316750773093985,0.002331492286058342,8.495250400507225e-05,0.0002115779327896406
NeuralNetwork,0.0001,8.0,45.0,True,80.0,0.00013087538254228886,0.0004937202541654643,1.6870593396078222e-05,4.160540012738133e-05,0.0006303921248178062,0.002331127160750095,8.453759101201904e-05,0.00021074466266722048
NeuralNetwork,0.0001,8.0,45.0,True,81.0,0.0001306269026670173,0.0004936395228069747,1.6786282344889447e-05,4.14395067248383e-05,0.0006291617012623721,0.002330791650328246,8.413137622037024e-05,0.00020998266507994454
NeuralNetwork,0.0001,8.0,45.0,True,82.0,0.00013038598382569388,0.0004935650170010055,1.670207798159669e-05,4.128333070689456e-05,0.0006278924315980395,0.002330455202726448,8.371591849147149e-05,0.00020925754552367348
NeuralNetwork,0.0001,8.0,45.0,True,83.0,0.00013013645966419312,0.0004934826388834621,1.6616780381157713e-05,4.111015742438823e-05,0.0006267169736466318,0.0023301204420485585,8.333765509181053e-05,0.0002085006555671212
NeuralNetwork,0.0001,8.0,45.0,True,84.0,0.00012989747877712197,0.0004934051608782252,1.6535922252344636e-05,4.093999399570121e-05,0.0006254984991355512,0.002329785681370669,8.294507041104935e-05,0.00020773586986949608
NeuralNetwork,0.0001,8.0,45.0,True,85.0,0.0001296725957541453,0.0004933304140831261,1.6457111275983306e-05,4.077968099769556e-05,0.0006244233662977158,0.0023294681648038467,8.259464125588256e-05,0.0002069963646010033
NeuralNetwork,0.0001,8.0,45.0,True,86.0,0.0001294413566428696,0.0004932534582210037,1.637649288114833e-05,4.062116035634295e-05,0.0006232568584148239,0.002329133778997937,8.220721692221719e-05,0.00020626524709305673
NeuralNetwork,0.0001,8.0,45.0,True,87.0,0.00012922966777475053,0.0004931797557121339,1.6298406127328177e-05,4.046293593079575e-05,0.0006221944243653015,0.002328817387047054,8.186061263271847e-05,0.000205556739051387
NeuralNetwork,0.0001,8.0,45.0,True,88.0,0.0001290192139759218,0.0004931122787557844,1.6224453843266495e-05,4.032113893093125e-05,0.0006211461885920111,0.002328527611006731,8.150683891660762e-05,0.00020492329912365608
NeuralNetwork,0.0001,8.0,45.0,True,89.0,0.00012879416025231148,0.0004930368893230057,1.6148052758203363e-05,4.016362492125632e-05,0.0006200885341602301,0.002328212156235797,8.11595083126482e-05,0.00020419501658505614
NeuralNetwork,0.0001,8.0,45.0,True,90.0,0.00012857886658845886,0.000492967163134778,1.6074441875408922e-05,4.001543166823785e-05,0.0006190049198438537,0.0023279092596761837,8.080009394471751e-05,0.0002035193332711106
NeuralNetwork,0.0001,8.0,45.0,True,91.0,0.000128355861272452,0.000492896312330611,1.599910139354734e-05,3.986774549651339e-05,0.0006179148858448245,0.002327600927472864,8.044726326593063e-05,0.00020281396478227098
NeuralNetwork,0.0001,8.0,45.0,True,92.0,0.00012814825917832615,0.0004928316469141094,1.5930350458204264e-05,3.972419379454739e-05,0.0006168823478356848,0.002327308527328683,8.01028847788115e-05,0.00020214411541350983
NeuralNetwork,0.0001,8.0,45.0,True,93.0,0.00012793504404571822,0.000492764129792905,1.585647222809393e-05,3.957763976967238e-05,0.000615849809826545,0.0023270153774405423,7.976991645757507e-05,0.0002014348107688832
NeuralNetwork,0.0001,8.0,45.0,True,94.0,0.00012773330602041795,0.0004927019545974114,1.578757443999987e-05,3.9440732840900474e-05,0.0006148331570175458,0.0023267359103796618,7.943161792537701e-05,0.00020079171788767449
NeuralNetwork,0.0001,8.0,45.0,True,95.0,0.0001275171086473285,0.0004926342768167871,1.571422086330758e-05,3.9292660082446915e-05,0.0006138364192824694,0.002326448383571217,7.910208202570489e-05,0.00020011582370824035
NeuralNetwork,0.0001,8.0,45.0,True,96.0,0.0001273196180554413,0.000492574391018027,1.564519253943487e-05,3.916529983764067e-05,0.0006128924916375358,0.0023261979690887644,7.879522002343112e-05,0.0001995511493592892
NeuralNetwork,0.0001,8.0,45.0,True,97.0,0.00012712638493818092,0.0004925110510417394,1.557990080222608e-05,3.902753940570065e-05,0.0006119124357055569,0.0023259132538201673,7.847650269479871e-05,0.00019890030131400007
NeuralNetwork,0.0001,8.0,45.0,True,98.0,0.00012694468917551067,0.0004924530931560177,1.5521005318171253e-05,3.889909470981022e-05,0.00061096283812193,0.0023256379103510634,7.816645428069733e-05,0.00019828843995460174
NeuralNetwork,0.0001,8.0,45.0,True,99.0,0.00012675307269366281,0.0004923942114786318,1.5454531228044282e-05,3.877062491088543e-05,0.0006100311406753348,0.0023253839345848035,7.7858567237854e-05,0.00019770848957247704
NeuralNetwork,0.0001,8.0,45.0,True,100.0,0.00012656523170818216,0.0004923385831544984,1.5394867591138155e-05,3.864930194584186e-05,0.0006091342126048586,0.0023251301462545336,7.756577464956908e-05,0.00019714191743412857
NeuralNetwork,0.0001,8.0,45.0,True,101.0,0.0001263813369197023,0.0004922800227959522,1.5333249683007397e-05,3.852452731357431e-05,0.0006082355507514762,0.002324875608180304,7.727333350376514e-05,0.00019655742172924978
NeuralNetwork,0.0001,8.0,45.0,True,102.0,0.00012619750237850488,0.0004922208197997265,1.5271606671842283e-05,3.8393318773601255e-05,0.0006073678158364206,0.002324610011382673,7.698059948922703e-05,0.00019596438597208299
NeuralNetwork,0.0001,8.0,45.0,True,103.0,0.00012600312456287785,0.0004921580421314085,1.52060689248968e-05,3.826613927064238e-05,0.0006064496606400928,0.0023243507874086966,7.668019231385406e-05,0.00019539856357769395
NeuralNetwork,0.0001,8.0,45.0,True,104.0,0.00012581827585909244,0.0004921023736424202,1.5146714055313254e-05,3.814381469452799e-05,0.0006056995886676716,0.0023241159301134024,7.64273353061586e-05,0.00019483850483999313
NeuralNetwork,0.0001,8.0,45.0,True,105.0,0.00012563907031743033,0.0004920462231751722,1.5086041276426007e-05,3.802411589580726e-05,0.0006048022857252157,0.0023238563312674466,7.61227049636391e-05,0.0001942822885400844
NeuralNetwork,0.0001,8.0,45.0,True,106.0,0.00012547097035816738,0.0004919928842477721,1.502980545886122e-05,3.790599105734067e-05,0.0006040235829053435,0.002323623535768041,7.586922707422725e-05,0.0001937414068470961
NeuralNetwork,0.0001,8.0,45.0,True,107.0,0.00012530223780243867,0.0004919416338928304,1.49701493528654e-05,3.780133650710962e-05,0.0006031743572942865,0.0023233997371961486,7.558061665146606e-05,0.00019326801382520663
NeuralNetwork,0.0001,8.0,45.0,True,108.0,0.00012513057321229714,0.000491886166228117,1.4912785153906301e-05,3.768407270272144e-05,0.0006024577426460554,0.002323168253748672,7.533345886933728e-05,0.00019275842222777552
NeuralNetwork,0.0001,8.0,45.0,True,109.0,0.00012496165991472105,0.0004918311805416632,1.4859094784025233e-05,3.757082036322339e-05,0.000601591132346939,0.002322898345923274,7.504744326356072e-05,0.0001921588144962143
NeuralNetwork,0.0001,8.0,45.0,True,110.0,0.00012478932256325878,0.0004917785244167975,1.4800851978863668e-05,3.745809518744682e-05,0.0006007905932342481,0.0023226715483755434,7.478322294898003e-05,0.00019165110897343115
NeuralNetwork,0.0001,8.0,45.0,True,111.0,0.0001246160815025597,0.0004917228559278092,1.4742807487673515e-05,3.734019878659287e-05,0.0006000000350880173,0.0023224389403121277,7.451861604767025e-05,0.00019109645073518813
NeuralNetwork,0.0001,8.0,45.0,True,112.0,0.00012445942852696318,0.0004916712440891729,1.4689614157872702e-05,3.722983580634922e-05,0.000599226252462879,0.0023222173909721133,7.426339851797752e-05,0.0001906227297003164
NeuralNetwork,0.0001,8.0,45.0,True,113.0,0.00012429654999884633,0.0004916240102197282,1.4637613222203807e-05,3.712368009466367e-05,0.0005984208400144517,0.0023219889065004746,7.399730384349823e-05,0.0001901082881966477
NeuralNetwork,0.0001,8.0,45.0,True,114.0,0.000124130337787767,0.0004915719967325421,1.4582720416977078e-05,3.701344262959179e-05,0.0005976556325858494,0.0023217656702365515,7.374974775989101e-05,0.00018961622186426848
NeuralNetwork,0.0001,8.0,45.0,True,115.0,0.00012397755067946134,0.0004915222726420893,1.453194827483992e-05,3.690791700406858e-05,0.0005969052326004461,0.0023215384978168417,7.349475281043622e-05,0.00018914207909841957
NeuralNetwork,0.0001,8.0,45.0,True,116.0,0.0001238203755607502,0.0004914710222871477,1.4478989658410338e-05,3.6802213147001443e-05,0.000596155769794992,0.002321308326421294,7.324464291146717e-05,0.0001886584591003334
NeuralNetwork,0.0001,8.0,45.0,True,117.0,0.00012368192730566883,0.0004914252745173369,1.4432079618108883e-05,3.670395484992436e-05,0.0005954361093119256,0.0023210867770812795,7.30078526825275e-05,0.00018816352265435944
NeuralNetwork,0.0001,8.0,45.0,True,118.0,0.00012353210235541723,0.0004913738233381205,1.4382150937926094e-05,3.659715399025585e-05,0.0005946662628425742,0.002320841985678523,7.27498821867337e-05,0.00018766099505079618
NeuralNetwork,0.0001,8.0,45.0,True,119.0,0.00012337707605644698,0.0004913242197422326,1.4328616206858037e-05,3.649897351258527e-05,0.0005938807654680695,0.002320623622750336,7.248880728235785e-05,0.00018721759178728426
NeuralNetwork,0.0001,8.0,45.0,True,120.0,0.00012323202068272306,0.0004912783113130019,1.4279518437112439e-05,3.6402781195235705e-05,0.0005931549195973379,0.0023204013236663625,7.224272139979608e-05,0.00018673788451548643
NeuralNetwork,0.0001,8.0,45.0,True,121.0,0.00012307617100422596,0.0004912311979381222,1.4231314335389921e-05,3.630221592930128e-05,0.0005925189961427413,0.0023201957063854867,7.204078840759565e-05,0.00018625697062450385
NeuralNetwork,0.0001,8.0,45.0,True,122.0,0.00012293136666084557,0.0004911856911574413,1.418336502946612e-05,3.620629221441932e-05,0.0005918301688800068,0.002319978468073239,7.180947482398471e-05,0.00018579708470863366
NeuralNetwork,0.0001,8.0,45.0,True,123.0,0.00012278695392480116,0.0004911429959166082,1.4134493187029727e-05,3.611326538970207e-05,0.0005911760641343939,0.002319783534643785,7.158793719871989e-05,0.00018536150689769842
