Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss
NeuralNetwork,0.0001,8.0,45.0,True,21.0,0.00017835428772589588,0.0005079009783557161,3.267490277393166e-05,7.204710935164655e-05,0.0008570379431142747,0.0023944807127586703,0.00015517771712639046,0.000354483184761971
NeuralNetwork,0.0001,8.0,45.0,True,22.0,0.00017766152430737436,0.0005077093518326546,3.246979341111736e-05,7.15896366741458e-05,0.0008537066432664979,0.0023935045461234805,0.00015417719552726866,0.00035222612743107776
NeuralNetwork,0.0001,8.0,45.0,True,23.0,0.00017702710034069667,0.0005075380888910628,3.2281869585623315e-05,7.117723900513507e-05,0.0008506224777713512,0.002392608976963931,0.0001532570019645511,0.000350159153623401
NeuralNetwork,0.0001,8.0,45.0,True,24.0,0.00017642996944185858,0.0005073695973244639,3.210378363929348e-05,7.077310023442754e-05,0.0008477550819984772,0.00239175501859413,0.00015239990404192008,0.000348207710673974
NeuralNetwork,0.0001,8.0,45.0,True,25.0,0.0001758713164740817,0.0005072144806545699,3.19363012146757e-05,7.0398362137558e-05,0.0008451280728825983,0.00239096647538479,0.00015161344605796743,0.0003464132453660545
NeuralNetwork,0.0001,8.0,45.0,True,26.0,0.00017535652352793196,0.0005070659911857461,3.178373752337582e-05,7.003363513078973e-05,0.0008427089302794739,0.0023902322886125097,0.00015090179846346754,0.00034468592900150226
NeuralNetwork,0.0001,8.0,45.0,True,27.0,0.00017484733357905056,0.00050692718144697,3.162921328509272e-05,6.969862509609233e-05,0.0008404342071065363,0.002389558456228964,0.00015022101923354767,0.0003431423936250075
NeuralNetwork,0.0001,8.0,45.0,True,28.0,0.00017437146037736672,0.000506794878414699,3.148500137332315e-05,6.93744445104162e-05,0.0008382304284557606,0.002388903554880394,0.00014956817968086626,0.0003416042001742237
NeuralNetwork,0.0001,8.0,45.0,True,29.0,0.00017392299968919985,0.0005066689214295133,3.134925169443506e-05,6.906326227592972e-05,0.0008361193369019706,0.0023882910140655324,0.0001489464076435041,0.0003401522507082741
NeuralNetwork,0.0001,8.0,45.0,True,30.0,0.0001734877532383181,0.0005065555762087882,3.1217935211414274e-05,6.87769119630284e-05,0.0008341522899063879,0.0023877382653314364,0.00014836865963426026,0.00033882089287230055
NeuralNetwork,0.0001,8.0,45.0,True,31.0,0.00017305610154195615,0.0005064364070840923,3.108514015966991e-05,6.848657528827132e-05,0.0008322724943640847,0.002387192076856985,0.0001478073591331266,0.00033749775879038206
NeuralNetwork,0.0001,8.0,45.0,True,32.0,0.00017266073879205956,0.0005063318981314605,3.0963028959347556e-05,6.822871189875744e-05,0.000830422876016149,0.002386685999684364,0.00014725991718049318,0.00033627302860313993
NeuralNetwork,0.0001,8.0,45.0,True,33.0,0.00017226836832385823,0.0005062254211009352,3.084251933261712e-05,6.796425143181474e-05,0.0008285953751150167,0.0023861653025045336,0.00014671439644675584,0.0003350222448133073
NeuralNetwork,0.0001,8.0,45.0,True,34.0,0.00017188415132121578,0.000506120149016059,3.0723294981245726e-05,6.770729677214456e-05,0.0008268187630851313,0.0023856440430167335,0.00014618374172996424,0.0003337668922712218
NeuralNetwork,0.0001,8.0,45.0,True,35.0,0.00017150017530770314,0.0005060162425362518,3.0603089101231e-05,6.745482551441038e-05,0.0008251184375031189,0.0023851445261037574,0.0001456739509817939,0.000332584428899693
NeuralNetwork,0.0001,8.0,45.0,True,36.0,0.00017112495523257396,0.0005059120950673147,3.0486289702978416e-05,6.720411146908115e-05,0.000823474811308039,0.0023846622533018483,0.00014518692199164216,0.0003314130711105635
NeuralNetwork,0.0001,8.0,45.0,True,37.0,0.00017075756730416394,0.0005058183502958148,3.037250015854514e-05,6.697254099775196e-05,0.0008218778566744342,0.0023842197169297898,0.00014471195919333764,0.00033032976137767047
NeuralNetwork,0.0001,8.0,45.0,True,38.0,0.00017040869537389503,0.000505721914479032,3.026256644018898e-05,6.673304800877995e-05,0.0008202742480631894,0.002383754125930978,0.00014423542661861803,0.0003291762334370763
NeuralNetwork,0.0001,8.0,45.0,True,39.0,0.00017006116896626762,0.0005056300976205708,3.0153413426201298e-05,6.650754243055122e-05,0.0008186898516409052,0.0023833069036591726,0.00014375749998872384,0.0003280800843388779
NeuralNetwork,0.0001,8.0,45.0,True,40.0,0.00016971575121352614,0.0005055423374124615,3.004670544775991e-05,6.628712774768993e-05,0.0008171253234335461,0.0023828840480660494,0.0001432829354918978,0.0003270096139712903
NeuralNetwork,0.0001,8.0,45.0,True,41.0,0.00016935509089832358,0.000505449436102916,2.9934620399359424e-05,6.60526152007342e-05,0.0008155616386881415,0.0023824268916867813,0.00014280708237264143,0.00032586602013815873
NeuralNetwork,0.0001,8.0,45.0,True,42.0,0.0001690176659517211,0.0005053599086411879,2.982875839317584e-05,6.582997136842208e-05,0.0008139729312380905,0.0023819684232555846,0.00014231616408570008,0.0003247347736508591
NeuralNetwork,0.0001,8.0,45.0,True,43.0,0.0001686892580150594,0.0005052749198080716,2.972469376425216e-05,6.562136515292197e-05,0.0008124651024176639,0.002381549878690228,0.00014185296289575926,0.00032370277452019026
NeuralNetwork,0.0001,8.0,45.0,True,44.0,0.00016835433333067882,0.0005051862759731529,2.9618550604083787e-05,6.540756762991697e-05,0.0008109463085918307,0.0023811208377094387,0.00014138684473322623,0.00032263387392901776
NeuralNetwork,0.0001,8.0,45.0,True,45.0,0.00016802241096920722,0.00050509670834657,2.9513381441648436e-05,6.51870977203801e-05,0.00080942395348219,0.0023806829872371265,0.0001409138265833165,0.0003215399974921964
NeuralNetwork,0.0001,8.0,45.0,True,46.0,0.00016769942528796646,0.0005050171417688745,2.9411874811925655e-05,6.499911113730017e-05,0.0008079269022311804,0.002380286560118573,0.00014044278822604965,0.0003205844722453903
NeuralNetwork,0.0001,8.0,45.0,True,47.0,0.00016736256264933357,0.0005049288995825056,2.9303751022346577e-05,6.47890991518761e-05,0.0008064180425128097,0.002379865016577379,0.00013997252304224098,0.00031954830266394703
NeuralNetwork,0.0001,8.0,45.0,True,48.0,0.0001670290336936632,0.0005048451558598932,2.919637279288788e-05,6.459301432991285e-05,0.0008049741293649253,0.002379466340226947,0.000139514851214001,0.0003185659975000897
NeuralNetwork,0.0001,8.0,45.0,True,49.0,0.0001667015495486658,0.0005047609301590212,2.9091786020849594e-05,6.43930887436931e-05,0.0008034971337648307,0.002379067101568546,0.00013905252863026266,0.00031758645701708283
NeuralNetwork,0.0001,8.0,45.0,True,50.0,0.00016638403632891467,0.000504678431546913,2.8990834168186086e-05,6.419578391426014e-05,0.0008020380383017678,0.002378670112142023,0.00013859625085719726,0.0003165982944785424
NeuralNetwork,0.0001,8.0,45.0,True,51.0,0.00016605635135964243,0.0005045938443623463,2.8886116860369144e-05,6.399857447635774e-05,0.0008005592620597696,0.00237827349758748,0.00013813184304807172,0.00031563149964284595
NeuralNetwork,0.0001,8.0,45.0,True,52.0,0.00016575007425806914,0.0005045162458625444,2.878908359136864e-05,6.382219051575725e-05,0.0007990898576172643,0.0023778915030401456,0.00013766048839257197,0.0003147217087775656
NeuralNetwork,0.0001,8.0,45.0,True,53.0,0.00016542824331640876,0.0005044348317015203,2.8683156317295733e-05,6.363567999109746e-05,0.0007976357292079325,0.00237751194516068,0.00013719888040854497,0.00031379957056645326
NeuralNetwork,0.0001,8.0,45.0,True,54.0,0.00016511455579909352,0.0005043555864426647,2.858146141481528e-05,6.345016354659818e-05,0.0007962135586348719,0.002377129575741366,0.00013675198614972192,0.0003128487780783911
NeuralNetwork,0.0001,8.0,45.0,True,55.0,0.00016479114838687558,0.0005042753772272897,2.8477135714334297e-05,6.326361285708342e-05,0.0007947860461361004,0.0023767398963184475,0.000136291596499629,0.0003118991570652656
NeuralNetwork,0.0001,8.0,45.0,True,56.0,0.00016449837671778594,0.0005042003091133508,2.83845707854492e-05,6.30892421598383e-05,0.000793407548148677,0.0023763620253628905,0.0001358520005296611,0.00031097537878924195
NeuralNetwork,0.0001,8.0,45.0,True,57.0,0.00016419325435579305,0.0005041224294595641,2.8284848981469146e-05,6.291157292387877e-05,0.0007919807853938648,0.0023759849041512927,0.00013539608591382608,0.00031007383510751543
NeuralNetwork,0.0001,8.0,45.0,True,58.0,0.0001638859430092043,0.000504045152278602,2.8182634446177522e-05,6.274200694740943e-05,0.0007906211247234225,0.0023756270888466505,0.00013495436957422293,0.000309235597931364
NeuralNetwork,0.0001,8.0,45.0,True,59.0,0.00016359161495198458,0.0005039732170233508,2.8086828715557035e-05,6.257837030765502e-05,0.0007892230396750588,0.0023752681489260692,0.00013450086819675734,0.0003083852711338667
NeuralNetwork,0.0001,8.0,45.0,True,60.0,0.00016330238783134605,0.0005039004383061452,2.7992049699041722e-05,6.241371448470576e-05,0.0007878212059068979,0.002374905085413711,0.00013404960433642069,0.00030754211376298146
NeuralNetwork,0.0001,8.0,45.0,True,61.0,0.00016300518798699598,0.0005038234824440229,2.7896904178224804e-05,6.224275780013307e-05,0.0007864025028996497,0.0023745208416344984,0.00013359499005776533,0.00030662583292655226
NeuralNetwork,0.0001,8.0,45.0,True,62.0,0.0001627117937626543,0.0005037520291670313,2.7800295150504922e-05,6.208749051203304e-05,0.0007850320178007929,0.0023741778337730553,0.00013315672956922518,0.0003058240051914311
NeuralNetwork,0.0001,8.0,45.0,True,63.0,0.00016243353164742256,0.000503678969295841,2.7709356898246107e-05,6.192346226494267e-05,0.000783752626593008,0.0023738220802643015,0.00013274251946113395,0.0003049745218558881
NeuralNetwork,0.0001,8.0,45.0,True,64.0,0.00016215036941988448,0.0005036038208521922,2.7616972711208375e-05,6.175752116663437e-05,0.0007823928722045706,0.002373460891111842,0.00013230446983808242,0.0003041217583905226
NeuralNetwork,0.0001,8.0,45.0,True,65.0,0.00016187566189431758,0.0005035327692237505,2.7526531499029813e-05,6.160628542585193e-05,0.0007810519551331143,0.0023731088863228854,0.00013186738082447892,0.00030331622879460173
NeuralNetwork,0.0001,8.0,45.0,True,66.0,0.00016159780142763555,0.0005034563756695976,2.7435068593352953e-05,6.143778883864617e-05,0.0007797591153930569,0.002372740387166821,0.00013145380331285346,0.0003024480252895715
NeuralNetwork,0.0001,8.0,45.0,True,67.0,0.00016131480990073108,0.0005033842797549265,2.7339757392509285e-05,6.12843390102335e-05,0.000778465432191045,0.002372398503921317,0.00013103261121413993,0.00030166416797997817
NeuralNetwork,0.0001,8.0,45.0,True,68.0,0.00016104824579950933,0.0005033087296627281,2.725172105102205e-05,6.111691683289818e-05,0.0007772010827214463,0.0023720363775889077,0.00013063138104834647,0.00030079915088677554
NeuralNetwork,0.0001,8.0,45.0,True,69.0,0.00016078738510769334,0.0005032412125415236,2.7164824387294584e-05,6.097013437041054e-05,0.0007759118511241937,0.0023716976807552316,0.00013022019334559172,0.0002999982603316037
NeuralNetwork,0.0001,8.0,45.0,True,70.0,0.0001605268055698621,0.0005031687551431579,2.7078429784254244e-05,6.081493737080669e-05,0.0007746751484630993,0.002371356172381707,0.0001298217161458993,0.0002992189717742632
NeuralNetwork,0.0001,8.0,45.0,True,71.0,0.00016026894720095507,0.0005030984264821055,2.699113147197708e-05,6.066728634333032e-05,0.000773450957154328,0.0023710214117038174,0.00012942531245684473,0.00029844223703228453
NeuralNetwork,0.0001,8.0,45.0,True,72.0,0.00016000835762191012,0.000503029624085542,2.6903845711217094e-05,6.052392793472886e-05,0.0007722074130796036,0.0023706913369256747,0.0001290302091049698,0.0002976900798344762
NeuralNetwork,0.0001,8.0,45.0,True,73.0,0.00015975733731956172,0.0005029602995458639,2.6820109519515077e-05,6.037473056033615e-05,0.0007710164916590325,0.00237036332394342,0.00012864546159153465,0.0002969125250600419
NeuralNetwork,0.0001,8.0,45.0,True,74.0,0.00015949485999233317,0.0005028886454445976,2.673116193788071e-05,6.022881666283723e-05,0.0007697970799680026,0.002370021628133906,0.0001282535563662367,0.00029614607586800676
NeuralNetwork,0.0001,8.0,45.0,True,75.0,0.00015924628974613796,0.0005028228152473017,2.66475813849917e-05,6.008933416274037e-05,0.000768604096751543,0.002369720605934191,0.0001278767983118693,0.0002954441046564834
NeuralNetwork,0.0001,8.0,45.0,True,76.0,0.00015899922568200412,0.000502751723454005,2.6563350663512865e-05,5.9938936863305434e-05,0.0007674322938019375,0.002369394467311835,0.00012750765484458994,0.00029468787072589565
NeuralNetwork,0.0001,8.0,45.0,True,77.0,0.00015875042448789282,0.0005026814349578076,2.6479599409990232e-05,5.979665788518129e-05,0.0007662615217502762,0.002369049772526483,0.00012712617574622796,0.00029393009044839153
NeuralNetwork,0.0001,8.0,45.0,True,78.0,0.00015850750744503465,0.0005026163277279013,2.6395421404883547e-05,5.966719149579256e-05,0.0007651356406181863,0.002368753436226515,0.0001267594220878193,0.0002932654892873464
NeuralNetwork,0.0001,8.0,45.0,True,79.0,0.00015826746218930679,0.0005025516221465447,2.6312995591574922e-05,5.953851836228949e-05,0.0007640031992264514,0.0023684574747985265,0.00012639142666597786,0.00029261911627631517
NeuralNetwork,0.0001,8.0,45.0,True,80.0,0.00015801679332943939,0.0005024846271684548,2.622691728676747e-05,5.940336864592251e-05,0.0007628455476940803,0.0023681555154188624,0.00012602136944824793,0.000291918878847698
NeuralNetwork,0.0001,8.0,45.0,True,81.0,0.0001577810155895521,0.0005024231347754959,2.614490316322229e-05,5.928308996710816e-05,0.000761731521888349,0.0023678786724618396,0.00012565999285979842,0.0002913081889632363
NeuralNetwork,0.0001,8.0,45.0,True,82.0,0.000157542345980107,0.0005023582685347195,2.606329570883368e-05,5.9152187684154255e-05,0.0007606605595012881,0.002367588334113547,0.0001253152160712008,0.00029066317486313155
NeuralNetwork,0.0001,8.0,45.0,True,83.0,0.00015730451983261623,0.0005022888235004764,2.5983126658313678e-05,5.900920582106814e-05,0.0007595318668293503,0.002367270255238755,0.00012495701417982954,0.0002899492311777559
NeuralNetwork,0.0001,8.0,45.0,True,84.0,0.00015707589143691358,0.0005022264876455631,2.5904406052876034e-05,5.8884564234882674e-05,0.0007584602952753223,0.002366989850997925,0.00012461186251925223,0.0002893304581162315
NeuralNetwork,0.0001,8.0,45.0,True,85.0,0.0001568490001711884,0.0005021635091529702,2.5826737264577913e-05,5.875705086156686e-05,0.0007573756500610016,0.0023666974508537437,0.00012426347758784983,0.0002886678016035812
NeuralNetwork,0.0001,8.0,45.0,True,86.0,0.00015661860452186708,0.000502098241263644,2.574827773069757e-05,5.862370354306666e-05,0.0007563166835772916,0.0023664102989172787,0.0001239286349067148,0.00028802899632064053
NeuralNetwork,0.0001,8.0,45.0,True,87.0,0.00015639353071582928,0.0005020330537040278,2.5669642475576735e-05,5.849238957034931e-05,0.0007552688226759809,0.00236612783288056,0.00012359613517545304,0.0002873886446907835
NeuralNetwork,0.0001,8.0,45.0,True,88.0,0.00015616660932646286,0.0005019698743871601,2.5591150307751732e-05,5.8368084364824216e-05,0.0007542321142160668,0.002365848365819679,0.00012326686871501634,0.000286782757853562
NeuralNetwork,0.0001,8.0,45.0,True,89.0,0.00015594580303626563,0.0005019104705666596,2.551340118974367e-05,5.8254714041064694e-05,0.0007531838784427762,0.002365577333378342,0.00012293415811826598,0.00028618322041049695
NeuralNetwork,0.0001,8.0,45.0,True,90.0,0.00015572620169171747,0.0005018489781737006,2.5436799280405687e-05,5.8134545815601506e-05,0.0007521852663478012,0.0023653053637570556,0.00012261278739890213,0.0002855997790330611
NeuralNetwork,0.0001,8.0,45.0,True,91.0,0.00015550424066193983,0.0005017881685832761,2.535929617213432e-05,5.801761588157027e-05,0.0007511027766473638,0.0023650300202879516,0.0001222693109474842,0.00028498400494737444
NeuralNetwork,0.0001,8.0,45.0,True,92.0,0.00015527850413579503,0.0005017254310798131,2.528031198483593e-05,5.7893481376678796e-05,0.0007501316239249032,0.002364760862206513,0.00012196450488372418,0.0002843773683661935
NeuralNetwork,0.0001,8.0,45.0,True,93.0,0.0001550591638628042,0.0005016640591814191,2.5203936002807155e-05,5.7775778269189385e-05,0.0007491705927458949,0.002364496202588831,0.00012165257625234951,0.00028381531812110035
NeuralNetwork,0.0001,8.0,45.0,True,94.0,0.00015484413127050888,0.0005016023257993302,2.5128684636717538e-05,5.765256253535536e-05,0.0007481980342535103,0.0023642309806631797,0.00012134844964405276,0.0002832247776055486
NeuralNetwork,0.0001,8.0,45.0,True,95.0,0.00015462798410348816,0.000501541074395501,2.5052908617209873e-05,5.753227883593413e-05,0.000747204436071264,0.002363960510529812,0.00012102901185833432,0.00028263123811415907
NeuralNetwork,0.0001,8.0,45.0,True,96.0,0.00015441373472586476,0.0005014798631565269,2.4977539266858783e-05,5.741314987609329e-05,0.0007462314558479022,0.002363702223735785,0.00012072372548985031,0.00028208376101727755
NeuralNetwork,0.0001,8.0,45.0,True,97.0,0.0001542035118749521,0.0005014211019737059,2.490237074078254e-05,5.730392657360941e-05,0.0007452801713403666,0.0023634484354055152,0.000120416318751731,0.00028154994331815706
NeuralNetwork,0.0001,8.0,45.0,True,98.0,0.00015399520689586424,0.0005013613366695106,2.482994095575456e-05,5.7182950030439946e-05,0.0007443453343409412,0.0023631955842551944,0.00012012025189099822,0.0002809655881902707
NeuralNetwork,0.0001,8.0,45.0,True,99.0,0.00015378939213778453,0.0005013008885627809,2.475759652104339e-05,5.7063660411179226e-05,0.0007434434860757312,0.0023629417959249244,0.00011983138960112565,0.0002804031162142004
NeuralNetwork,0.0001,8.0,45.0,True,100.0,0.00015357767314602423,0.0005012416855665552,2.4681943506404075e-05,5.6951971990721563e-05,0.000742517833439809,0.002362692318622421,0.00011953685737255985,0.00027986245710145003
NeuralNetwork,0.0001,8.0,45.0,True,101.0,0.0001533711956678375,0.0005011814784489552,2.4610050926311318e-05,5.683148746702549e-05,0.0007415807940675028,0.002362432907212455,0.00011924287573721424,0.00027927343950331587
NeuralNetwork,0.0001,8.0,45.0,True,102.0,0.0001531693070243311,0.0005011224762770044,2.4539365802171096e-05,5.6715406015555495e-05,0.000740709919599617,0.002362179118882185,0.0001189595193795438,0.0002787236194565611
NeuralNetwork,0.0001,8.0,45.0,True,103.0,0.0001529540635665472,0.0005010632331159236,2.4463263443216802e-05,5.6599942098730657e-05,0.0007398111171692422,0.0023619350772233877,0.00011867912685346303,0.00027820001701888797
NeuralNetwork,0.0001,8.0,45.0,True,104.0,0.00015276029826495846,0.0005010082875943248,2.4394438453922373e-05,5.649639710261815e-05,0.0007388830747244493,0.002361699845056114,0.00011838378630719094,0.0002776871218621356
NeuralNetwork,0.0001,8.0,45.0,True,105.0,0.00015256473558610982,0.0005009491247629541,2.432606029863949e-05,5.6382444388461566e-05,0.0007380359577682783,0.002361455428525337,0.00011811663144789402,0.00027716124676308544
NeuralNetwork,0.0001,8.0,45.0,True,106.0,0.0001523579267478696,0.0005008886766562243,2.425121560170644e-05,5.6268752745862276e-05,0.0007371420286736398,0.0023612153230223266,0.00011783488001088676,0.0002766469458364091
NeuralNetwork,0.0001,8.0,45.0,True,107.0,0.0001521610988760894,0.0005008292326708688,2.4181958840221086e-05,5.61555832463776e-05,0.000736280010556275,0.00236097053161957,0.0001175615631934232,0.0002761276544265027
NeuralNetwork,0.0001,8.0,45.0,True,108.0,0.0001519571718661933,0.0005007695878612385,2.4108984319347578e-05,5.60400440204497e-05,0.0007354547298929227,0.002360740735096002,0.00011729773532294628,0.00027564840402993015
NeuralNetwork,0.0001,8.0,45.0,True,109.0,0.0001517643604799101,0.0005007119512943566,2.4040573530120026e-05,5.5931498499893434e-05,0.0007345780449093512,0.002360506440108677,0.0001170201543367134,0.0002751468018915668
NeuralNetwork,0.0001,8.0,45.0,True,110.0,0.00015156384748268642,0.0005006532704412456,2.3970814707947548e-05,5.581776669243918e-05,0.0007337337394930282,0.0023602672717856162,0.00011675139455675328,0.00027462348060787846
NeuralNetwork,0.0001,8.0,45.0,True,111.0,0.00015137132729160175,0.0005005920592022713,2.390365404983094e-05,5.569954646244203e-05,0.0007328773913143566,0.0023600142331993055,0.00011648115871837304,0.00027407701097944246
NeuralNetwork,0.0001,8.0,45.0,True,112.0,0.00015118249222596057,0.0005005349046136491,2.3837743522825267e-05,5.5584509297201256e-05,0.0007320582023206747,0.0023597838743677677,0.00011622105613819458,0.0002735565715240982
NeuralNetwork,0.0001,8.0,45.0,True,113.0,0.00015099096611503643,0.0005004786738166912,2.3768220669175736e-05,5.5477269134431515e-05,0.0007312450112786683,0.0023595701973393277,0.00011596567460201072,0.00027309508068756487
NeuralNetwork,0.0001,8.0,45.0,True,114.0,0.000150801789648128,0.0005004197519744503,2.370101733590072e-05,5.5361865464889134e-05,0.0007304289618378165,0.0023593486479993138,0.00011571105452453565,0.000272606224196512
NeuralNetwork,0.0001,8.0,45.0,True,115.0,0.0001506008247962859,0.0005003570144709872,2.363102505550873e-05,5.523689251865017e-05,0.000729666753385052,0.0023591327217389953,0.00011547544748528198,0.00027211987466182347
NeuralNetwork,0.0001,8.0,45.0,True,116.0,0.00015040173765141365,0.0005002989360907008,2.3560535735036484e-05,5.512934609886128e-05,0.0007288849110123496,0.002358932540101825,0.00011522623962201412,0.00027170104894248196
NeuralNetwork,0.0001,8.0,45.0,True,117.0,0.00015021327411068096,0.0005002420626560633,2.349498418142211e-05,5.501635734122397e-05,0.0007280857776695828,0.002358717738457446,0.00011497539169383499,0.00027121432453581373
NeuralNetwork,0.0001,8.0,45.0,True,118.0,0.0001500240173140626,0.0005001860326833802,2.3430009997597925e-05,5.490603452583529e-05,0.0007272207137173826,0.0023584920655256546,0.00011469934533976909,0.0002707191889391005
NeuralNetwork,0.0001,8.0,45.0,True,119.0,0.00014983860630230763,0.0005001306855132317,2.336361498202918e-05,5.48028359515969e-05,0.0007264286092242355,0.0023582834492689407,0.0001144406719590133,0.0002702914365807419
NeuralNetwork,0.0001,8.0,45.0,True,120.0,0.00014966697183580732,0.0005000792343340151,2.3301623038686512e-05,5.470067162237399e-05,0.0007255903486185854,0.0023580759576281663,0.00011417231048053166,0.0002698339521884918
NeuralNetwork,0.0001,8.0,45.0,True,121.0,0.00014948291638790758,0.0005000234051856069,2.3236538401511158e-05,5.459211103999711e-05,0.0007247648805192432,0.0023578564700840405,0.000113907627433351,0.00026936707256725
NeuralNetwork,0.0001,8.0,45.0,True,122.0,0.00014930114029552738,0.0004999705080716116,2.317330385796786e-05,5.448486083601363e-05,0.0007239598898017932,0.0023576546015229615,0.00011365658035443264,0.00026891785878805247
NeuralNetwork,0.0001,8.0,45.0,True,123.0,0.0001491153276352227,0.0004999158035391424,2.310655488961469e-05,5.4378167919392855e-05,0.0007232398075877496,0.0023574581686055885,0.0001134263035261406,0.0002685051715973788
NeuralNetwork,0.0001,8.0,45.0,True,124.0,0.0001489313123521779,0.0004998604965338488,2.3041422556674064e-05,5.4270104377096234e-05,0.0007224350043062894,0.0023572482402969457,0.00011317520958822479,0.00026805284169484985
