Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss
VariationalAutoencoder,0.0001,8.0,45.0,True,13.0,0.00024737068263668254,0.0005083884592004864,3.6944798382144735e-05,7.566461224118975e-05,0.0012568434079488118,0.0023889461028500925,0.00017231229528691033,0.0003526392363527286
VariationalAutoencoder,0.0001,8.0,45.0,True,14.0,0.00025584948352083686,0.0005080971033425344,3.6729698011656654e-05,7.44981545643665e-05,0.001251934178220401,0.002392006182820542,0.00016863217706200462,0.0003533687137957639
VariationalAutoencoder,0.0001,8.0,45.0,True,15.0,0.00026116357498734465,0.0005062061018056947,3.4768277442840874e-05,7.265125905889064e-05,0.0012733977545732222,0.002395292310594763,0.00018023986533377906,0.000361274834136543
VariationalAutoencoder,0.0001,8.0,45.0,True,16.0,0.00026059106514460316,0.0005062998064123396,3.4399656955443944e-05,7.216002280018078e-05,0.0013315806036475319,0.0023891324142240127,0.00017103808199834525,0.00035396883697629727
VariationalAutoencoder,0.0001,8.0,45.0,True,17.0,0.00025799986969107243,0.0005053464132499181,3.3914327440718116e-05,7.02971567442475e-05,0.0012957701143228783,0.0023844131508713247,0.00016581941888017473,0.0003408676470225712
VariationalAutoencoder,0.0001,8.0,45.0,True,18.0,0.0002629312302545717,0.0005052647580997642,3.416137644303134e-05,6.894621686794045e-05,0.0012577240759471678,0.0023847537220649,0.00016170954507476877,0.00033757484184121186
VariationalAutoencoder,0.0001,8.0,45.0,True,19.0,0.0002639254710744976,0.0005063056704811651,3.51680181619292e-05,7.086652368708763e-05,0.0013122122805073577,0.0023822660716074817,0.0001625210257633677,0.00034316685402168416
VariationalAutoencoder,0.0001,8.0,45.0,True,20.0,0.0002648282966845119,0.0005063433451151269,3.529976139653404e-05,7.291861641599805e-05,0.0013050310454278621,0.0023823481685710402,0.00016403509854520643,0.0003434489217569243
VariationalAutoencoder,0.0001,8.0,45.0,True,21.0,0.0002606550276761428,0.000506814920677329,3.5551896273607834e-05,6.99755718123238e-05,0.0013207514893333867,0.0023862837620501247,0.0001674139602754101,0.00034814805917020113
VariationalAutoencoder,0.0001,8.0,45.0,True,22.0,0.00025753582503917726,0.0005052926325091133,3.3101965635613287e-05,6.920673615848922e-05,0.0013165939716423083,0.0023831777602621594,0.00016340060429003252,0.0003388754367453497
VariationalAutoencoder,0.0001,8.0,45.0,True,23.0,0.0002647889953739238,0.0005056325075118689,3.356544797953891e-05,6.984402187108351e-05,0.0013094088004070258,0.002381893261423651,0.00016102333020114298,0.00033695454586226987
VariationalAutoencoder,0.0001,8.0,45.0,True,24.0,0.0002620766627178038,0.0005051906941071996,3.33888581740567e-05,6.77713948600697e-05,0.0012771075814025207,0.00238102580766258,0.0001580983095761365,0.00033066147622072474
VariationalAutoencoder,0.0001,8.0,45.0,True,25.0,0.000266146246153068,0.000505000433189207,3.324915476725751e-05,6.916745995093549e-05,0.0013208497057920732,0.0023825535984159265,0.00016445687638138825,0.0003406787584037901
VariationalAutoencoder,0.0001,8.0,45.0,True,26.0,0.0002574463979895867,0.0005050814858665363,3.352044576984853e-05,6.999707005094646e-05,0.0012733649532749968,0.002378038077984216,0.00015978670954329413,0.0003316232571436924
VariationalAutoencoder,0.0001,8.0,45.0,True,27.0,0.0002558180344393954,0.0005055055865701639,3.3820462174653364e-05,6.861935527819508e-05,0.0013493455056124513,0.002373515247548901,0.0001572855754093554,0.000320019024722981
VariationalAutoencoder,0.0001,8.0,45.0,True,28.0,0.0002638799642938167,0.0005051992090564533,3.476205942123084e-05,6.740996639201583e-05,0.0013149687141742346,0.0023737883417861267,0.0001525453543700512,0.000317391851600611
VariationalAutoencoder,0.0001,8.0,45.0,True,29.0,0.00025446429808506106,0.0005044492508844545,3.2233910238485776e-05,6.724576242368497e-05,0.001277966131954073,0.002368007815858853,0.00014373121209114602,0.00030776298364753246
VariationalAutoencoder,0.0001,8.0,45.0,True,30.0,0.0002512831411593044,0.0005039583560270119,3.1766705114565125e-05,6.506209967110677e-05,0.0013045680785329088,0.002374449615958352,0.00015250866377503617,0.00032307821437247894
VariationalAutoencoder,0.0001,8.0,45.0,True,31.0,0.0002556694043935791,0.0005044079212486904,3.261849876603669e-05,6.545469104601045e-05,0.0013307339552813355,0.002372203383055873,0.00015435059724738762,0.00031271797118696777
VariationalAutoencoder,0.0001,8.0,45.0,True,32.0,0.00024934713490247084,0.0005043532167162214,3.177358334597873e-05,6.383479223900407e-05,0.0013425525441859503,0.0023718903649528073,0.00015398427703470553,0.00031819325760475495
VariationalAutoencoder,0.0001,8.0,45.0,True,33.0,0.0002677318943799988,0.0005033014196591236,3.176252545934482e-05,6.5205935037361e-05,0.001291997027847002,0.0023712892577333273,0.00014924218163550276,0.00030752215183006145
VariationalAutoencoder,0.0001,8.0,45.0,True,34.0,0.0002526834285805489,0.0005033780542024062,3.0817057324869616e-05,6.484247824413115e-05,0.0012953431351379779,0.0023734860075344828,0.00014994009954374542,0.0003191308124260333
VariationalAutoencoder,0.0001,8.0,45.0,True,35.0,0.0002648333172913831,0.0005022958121852412,3.0592114054610464e-05,6.30072054435622e-05,0.0013201547868596684,0.0023687256957000157,0.0001465737725953636,0.0003033052872186937
VariationalAutoencoder,0.0001,8.0,45.0,True,36.0,0.00026080572621199,0.0005024142985074026,2.9144354285094938e-05,6.222732445461088e-05,0.0013090227759859096,0.0023682679770127783,0.00014422698028432497,0.00030308544823208695
VariationalAutoencoder,0.0001,8.0,45.0,True,37.0,0.0002653424269105546,0.0005026252443257047,3.08397554885345e-05,6.352768673729704e-05,0.0013372065886011664,0.002364032860821898,0.00014244927878274857,0.00029975515585275563
VariationalAutoencoder,0.0001,8.0,45.0,True,38.0,0.0002625944077807938,0.0005011767791609237,2.852027025826858e-05,6.124542428637451e-05,0.001363765518620329,0.0023655630882431127,0.0001464481436231601,0.0003025688980735323
VariationalAutoencoder,0.0001,8.0,45.0,True,39.0,0.00026107884722578555,0.0005025721463874344,2.9837270832126032e-05,6.21478683302666e-05,0.0013300030486388776,0.002363742897345585,0.00013890130293069396,0.00029373084599117064
VariationalAutoencoder,0.0001,8.0,45.0,True,40.0,0.0002622651764646052,0.0005021169580860601,2.924799718304143e-05,6.214464510065526e-05,0.0013471553160709405,0.002361186832751868,0.00013790438947437693,0.0002874485304895437
VariationalAutoencoder,0.0001,8.0,45.0,True,41.0,0.00027389808324469387,0.0005017044650255188,2.96427725219341e-05,6.143040352593856e-05,0.0013822105320744544,0.0023668698919644144,0.00014595805708342378,0.00030382888965636677
VariationalAutoencoder,0.0001,8.0,45.0,True,42.0,0.0002639775849738211,0.0005011732848185413,2.7807580051075094e-05,6.02550091688845e-05,0.0013578311077453804,0.0023611860830079086,0.00013627210315668358,0.0002955874229002299
VariationalAutoencoder,0.0001,8.0,45.0,True,43.0,0.0002770380109468239,0.0005022064453829331,2.9427315688358163e-05,6.376527691626484e-05,0.001380874956928709,0.0023668515232374084,0.00014419738882742587,0.00030051816090847713
VariationalAutoencoder,0.0001,8.0,45.0,True,44.0,0.00027330920622355213,0.000501407566417581,2.9428678783123706e-05,6.0140659826785085e-05,0.001389440969101288,0.00236205241215304,0.0001399332786318641,0.000287974569595085
VariationalAutoencoder,0.0001,8.0,45.0,True,45.0,0.00027197689781934426,0.0005011788275685272,2.810132571789775e-05,6.0728266634388436e-05,0.0013827610315766724,0.0023556893351692823,0.00013076615923980498,0.00027792033909251857
VariationalAutoencoder,0.0001,8.0,45.0,True,46.0,0.00027483824208740276,0.0005002813438842239,2.7432924794218934e-05,5.824104794916117e-05,0.0014071257421805425,0.0023592389979452456,0.00013409703735660456,0.0002833792482906917
VariationalAutoencoder,0.0001,8.0,45.0,True,47.0,0.00026685786697099793,0.0005005886853544539,2.654213608917843e-05,5.884665363239792e-05,0.0014331376402632995,0.0023571802010326267,0.0001337720584944359,0.0002852420808759126
VariationalAutoencoder,0.0001,8.0,45.0,True,48.0,0.0002779363380930816,0.0005002138267630194,2.6760878909951594e-05,5.878918274554281e-05,0.0014141079202388068,0.0023560297189268676,0.0001302603046474217,0.0002823974820053053
VariationalAutoencoder,0.0001,8.0,45.0,True,49.0,0.0002804234664073852,0.0004999795049991248,2.7019302097131622e-05,5.851360163438031e-05,0.0014369066968653937,0.0023578643423956143,0.0001300174930373078,0.00028400741658120786
VariationalAutoencoder,0.0001,8.0,45.0,True,50.0,0.00028777757102267117,0.0004996569812137162,2.688214915862302e-05,5.876764936267205e-05,0.0014790258130187508,0.002353865020679978,0.00013102202108071284,0.0002760820840514681
VariationalAutoencoder,0.0001,8.0,45.0,True,51.0,0.0002806451161595368,0.0004998958817710774,2.6739624170762187e-05,5.750341536703135e-05,0.001480296160440025,0.0023550383699764994,0.00013035350719337944,0.00027653296132507566
VariationalAutoencoder,0.0001,8.0,45.0,True,52.0,0.0002870803693876755,0.0004994376007758704,2.6266168391286845e-05,5.6800259292286364e-05,0.0014881704400920269,0.002356436642460853,0.00013006144677692988,0.00027841716161314045
VariationalAutoencoder,0.0001,8.0,45.0,True,53.0,0.00029415888285058527,0.0004992232409448958,2.6501034891027004e-05,5.704306588179339e-05,0.0015036384077192102,0.0023522444491116505,0.00012758599137360194,0.0002715037022746584
VariationalAutoencoder,0.0001,8.0,45.0,True,54.0,0.0002985034549654012,0.0004994133412034685,2.682341558913979e-05,5.7294457709050244e-05,0.0015065345749165277,0.0023510817836665506,0.0001268065153802716,0.00027087811122900285
VariationalAutoencoder,0.0001,8.0,45.0,True,55.0,0.00029323338417994047,0.0004992518784864893,2.594501272125064e-05,5.731226078101567e-05,0.0015100481562644432,0.002351487770020587,0.00012469376033207155,0.0002679668788640004
VariationalAutoencoder,0.0001,8.0,45.0,True,56.0,0.0002976433848435024,0.0004993208817073277,2.5918840297630856e-05,5.828492303260896e-05,0.0015453894933064778,0.002349435345931623,0.00012468832468836563,0.0002649683013277234
VariationalAutoencoder,0.0001,8.0,45.0,True,57.0,0.0002994509438941421,0.0004984805927765016,2.5471047350177867e-05,5.54303264601854e-05,0.0015270445706709376,0.0023535013948596498,0.0001280751290186396,0.0002737304652636906
VariationalAutoencoder,0.0001,8.0,45.0,True,58.0,0.00029907953948023506,0.0004990584445449542,2.6090381882904032e-05,5.6870889189751e-05,0.0015597136328055425,0.0023487303991737607,0.0001237598253683474,0.0002655322493622138
VariationalAutoencoder,0.0001,8.0,45.0,True,59.0,0.0002984261376195841,0.0004987461627975629,2.5346317903372156e-05,5.6787913619989975e-05,0.0015550552861495588,0.0023504143241066602,0.00012502607262734346,0.00026754610849626407
VariationalAutoencoder,0.0001,8.0,45.0,True,60.0,0.000299306792229655,0.0004975325817046461,2.413023403793011e-05,5.37396370962945e-05,0.0015686523614439575,0.002351622723933286,0.00012657572310300743,0.00027460201918703953
VariationalAutoencoder,0.0001,8.0,45.0,True,61.0,0.000302054570370286,0.0004984221930773753,2.5049494604537428e-05,5.580399516779136e-05,0.0015692664954647328,0.0023504077638470153,0.0001246832639166394,0.00026708492224321426
VariationalAutoencoder,0.0001,8.0,45.0,True,62.0,0.00029430192998156074,0.0004977283452077696,2.4194359739193054e-05,5.312009420838317e-05,0.00156713919069782,0.002348038198063209,0.00012022137360752754,0.0002622461215879932
VariationalAutoencoder,0.0001,8.0,45.0,True,63.0,0.0003083360323687448,0.0004979382467398425,2.5281838249324788e-05,5.440614274087942e-05,0.0015780198499091766,0.0023479163646698,0.00011833151509551883,0.00026601719312697834
VariationalAutoencoder,0.0001,8.0,45.0,True,64.0,0.00030454477129599475,0.0004980219101327449,2.473342731956523e-05,5.4674278292051864e-05,0.0015907424425928847,0.002348279990490128,0.00012267199374219908,0.00026445243062463196
VariationalAutoencoder,0.0001,8.0,45.0,True,65.0,0.0003065054990210623,0.0004973716009659266,2.3913195713189734e-05,5.3852711204248616e-05,0.0016084169066926967,0.002349028047525658,0.00012403822638703592,0.00026407120925075605
VariationalAutoencoder,0.0001,8.0,45.0,True,66.0,0.00032242881560904,0.0004976746046318198,2.440585531394758e-05,5.4591322804718326e-05,0.0016050021978294324,0.0023446203027881166,0.0001179165318139694,0.0002575938197426826
VariationalAutoencoder,0.0001,8.0,45.0,True,67.0,0.00031679565453465096,0.0004972466481021151,2.4622675242289057e-05,5.360699266275627e-05,0.0016121684380297392,0.0023469640024053225,0.00012019136041965125,0.00026014184801833435
VariationalAutoencoder,0.0001,8.0,45.0,True,68.0,0.00031624019467284416,0.0004975507763839475,2.4491313573806433e-05,5.329492178085358e-05,0.0016137271557214125,0.0023443342754675906,0.00011621310182337491,0.00025506765118934826
VariationalAutoencoder,0.0001,8.0,45.0,True,69.0,0.0003184379954543718,0.0004968364042734521,2.3948661280128192e-05,5.1781284118277046e-05,0.0016517541693441523,0.00234830341998886,0.00012269618469964034,0.00026445870973029224
VariationalAutoencoder,0.0001,8.0,45.0,True,70.0,0.00031793045226454413,0.0004968927555649749,2.3792937116802864e-05,5.2438381145585255e-05,0.0016749176964070062,0.0023443104710968786,0.00011872665359164184,0.00025679930201116596
VariationalAutoencoder,0.0001,8.0,45.0,True,71.0,0.00031522310005044037,0.0004969519585612006,2.317484518427733e-05,5.3695259952159584e-05,0.001664218100361854,0.0023445415796723755,0.00011788609689511593,0.00026087968979241714
VariationalAutoencoder,0.0001,8.0,45.0,True,72.0,0.00032493008195229295,0.0004973681869532542,2.3942895113136568e-05,5.437802232179359e-05,0.0016833523159506935,0.002343152866423505,0.00011622172387890846,0.0002596491959484868
VariationalAutoencoder,0.0001,8.0,45.0,True,73.0,0.0003234745276906098,0.0004967594885761847,2.3363896136013966e-05,5.278941193680879e-05,0.0016903476145282482,0.002342920070924099,0.00011564463189562912,0.0002554335965300506
VariationalAutoencoder,0.0001,8.0,45.0,True,74.0,0.0003354119844835081,0.0004971066735825449,2.4362615337269004e-05,5.3113426842458166e-05,0.0016732058435116174,0.002343568412013024,0.00011586360399078273,0.0002558994452533482
VariationalAutoencoder,0.0001,8.0,45.0,True,75.0,0.00032873975861104674,0.0004960117394712093,2.2642113609776664e-05,5.087925678475526e-05,0.0016884580723144722,0.002343584344072162,0.00011648877330546109,0.00025638574792903926
VariationalAutoencoder,0.0001,8.0,45.0,True,76.0,0.0003327478697357795,0.0004959242202522299,2.266598910575286e-05,5.055759152312163e-05,0.0017084078218951916,0.002339325985818539,0.00011106811276396866,0.00025409879455776335
VariationalAutoencoder,0.0001,8.0,45.0,True,77.0,0.00033357237387860236,0.0004965855747541649,2.3718775222404305e-05,5.226704791549724e-05,0.001705711930053039,0.0023396579349565807,0.00011137221594276668,0.0002483183154894871
VariationalAutoencoder,0.0001,8.0,45.0,True,78.0,0.0003283274262099253,0.0004965227167561369,2.309513551928605e-05,5.1040197358619816e-05,0.0017227528605071253,0.002340627728768115,0.00011420815761359233,0.0002504014322217905
VariationalAutoencoder,0.0001,8.0,45.0,True,79.0,0.0003327104360909475,0.0004963767978380311,2.3242061069069525e-05,5.1716794423015934e-05,0.0017554012109648506,0.0023412704467773438,0.00011525152005114646,0.0002526680722176654
VariationalAutoencoder,0.0001,8.0,45.0,True,80.0,0.00034311542292489515,0.0004966627716054171,2.4134960939299385e-05,5.252673880591225e-05,0.0017430229381945148,0.0023393227994067114,0.00011220050729670615,0.0002471189360198735
VariationalAutoencoder,0.0001,8.0,45.0,True,81.0,0.0003378877260614277,0.000495827864765157,2.2558339763523112e-05,5.0353488791985013e-05,0.0017478644098125914,0.0023396976713864308,0.00011410258429230384,0.00024747982058884963
VariationalAutoencoder,0.0001,8.0,45.0,True,82.0,0.0003430238872204187,0.0004964706229392409,2.3962872107877243e-05,5.152642305167216e-05,0.0017370131780516426,0.002339006782327808,0.00011177689024487381,0.0002445786863378009
VariationalAutoencoder,0.0001,8.0,45.0,True,83.0,0.000339593567616856,0.0004959253850330239,2.2974334697357087e-05,5.0820304818873137e-05,0.0017494757970174153,0.0023379196535866214,0.00011142921991318276,0.0002423128898038804
VariationalAutoencoder,0.0001,8.0,45.0,True,84.0,0.0003470380431558244,0.0004955869961299022,2.2610287982819858e-05,5.023601663241168e-05,0.0017422223990818239,0.002337870732793268,0.00011044229913807515,0.00024315368079539366
VariationalAutoencoder,0.0001,8.0,45.0,True,85.0,0.0003473374721496253,0.0004962622878365118,2.337240355435729e-05,5.292934629152406e-05,0.001744511179954001,0.002336660458606744,0.00010737193361768182,0.00024265866234617414
VariationalAutoencoder,0.0001,8.0,45.0,True,86.0,0.0003410393819012089,0.0004960819878025518,2.299544634925066e-05,5.187191109290984e-05,0.0017579895145488234,0.002337155851927943,0.00010718598540099162,0.0002466981422226384
VariationalAutoencoder,0.0001,8.0,45.0,True,87.0,0.0003489076368249652,0.0004956498139630752,2.226718221954258e-05,5.107666704693252e-05,0.001771480032482987,0.0023380294910766795,0.00010848829065853695,0.0002441098152091668
VariationalAutoencoder,0.0001,8.0,45.0,True,88.0,0.00035422819483312316,0.00049600414831362,2.260649742463207e-05,5.194104484952685e-05,0.0017864359249858735,0.002339211274992745,0.0001116397222445446,0.0002497689060445102
VariationalAutoencoder,0.0001,8.0,45.0,True,89.0,0.000351689735834168,0.0004955400032495874,2.2684542758445533e-05,5.0338135776172753e-05,0.0017616375812194633,0.0023378328707233166,0.00010996106894885968,0.0002473520595322615
VariationalAutoencoder,0.0001,8.0,45.0,True,90.0,0.00035069260314468426,0.0004953493406830451,2.218932013787992e-05,5.0121476507251154e-05,0.0017897739725292853,0.0023357890686898863,0.00010813915598317512,0.00024014905844844362
VariationalAutoencoder,0.0001,8.0,45.0,True,91.0,0.0003579569794739674,0.0004951628954262746,2.2414823205805212e-05,5.019735795950311e-05,0.0017786929442447686,0.0023355862629488577,0.00010687603656225984,0.00024257682310710165
VariationalAutoencoder,0.0001,8.0,45.0,True,92.0,0.0003487107085410475,0.0004948960802947093,2.112820483442908e-05,4.8958809388615695e-05,0.0017880819878488216,0.0023352048307094934,0.00010781730495908725,0.0002456672911374074
VariationalAutoencoder,0.0001,8.0,45.0,True,93.0,0.00035806197040485886,0.0004952610583318211,2.2363070790176444e-05,4.95785982862637e-05,0.0017846346651233217,0.002333560829642434,0.0001040920966638709,0.00023829660513116128
VariationalAutoencoder,0.0001,8.0,45.0,True,94.0,0.0003454224921943685,0.0004948755962186747,2.1002982112998267e-05,4.866737320095381e-05,0.0018110695125171973,0.0023377845122379325,0.00011050812431476402,0.00024275516845145316
VariationalAutoencoder,0.0001,8.0,45.0,True,95.0,0.0003557097558383993,0.0004944683647541344,2.1240320006470795e-05,4.780382379849323e-05,0.0018026697560676239,0.002333364584161051,0.00010436154761404361,0.0002384307155819059
VariationalAutoencoder,0.0001,8.0,45.0,True,96.0,0.0003574346355350834,0.000495201052038496,2.1929712087478277e-05,5.024376342881401e-05,0.0018030927990967372,0.0023330198893756985,0.0001043401096227034,0.0002355373130654389
VariationalAutoencoder,0.0001,8.0,45.0,True,97.0,0.0003577275979872341,0.0004947384332389523,2.1402819478768866e-05,4.857745915249673e-05,0.0018313081009582904,0.0023339941816509896,0.00010617469794720223,0.0002435569961865743
VariationalAutoencoder,0.0001,8.0,45.0,True,98.0,0.00035768667000001973,0.0004947934590902611,2.1223367927370045e-05,4.97146868561156e-05,0.0018406311670939128,0.0023332873605332286,0.00010486537555478654,0.00023715802521075843
VariationalAutoencoder,0.0001,8.0,45.0,True,99.0,0.0003512785682138407,0.000494412816759711,2.0806638729781153e-05,4.8308128696888926e-05,0.0018257384405196088,0.002333020639119658,0.00010624049969439236,0.0002343495546271966
VariationalAutoencoder,0.0001,8.0,45.0,True,100.0,0.00036800449909868264,0.0004940651899399462,2.089947351628558e-05,4.737836251040353e-05,0.0018192906424684345,0.00233230969441012,0.00010532551919514278,0.00023592158027415007
VariationalAutoencoder,0.0001,8.0,45.0,True,101.0,0.00035712110867718803,0.0004941826319758783,2.0700223201690015e-05,4.791646613425643e-05,0.0018241148699754438,0.0023305043109557912,0.0001019333377949097,0.0002277223803337265
VariationalAutoencoder,0.0001,8.0,45.0,True,102.0,0.0003543274823546088,0.0004943448578251018,2.0787502686691412e-05,4.814311139024493e-05,0.001847065657189807,0.002332184487168894,0.00010275110930391827,0.0002356691742843052
VariationalAutoencoder,0.0001,8.0,45.0,True,103.0,0.0003681404571327559,0.0004941346751390442,2.005323516631705e-05,4.850140197900428e-05,0.0018465189064073863,0.0023333516510777503,0.00010434649416110801,0.00023767223241943984
VariationalAutoencoder,0.0001,8.0,45.0,True,104.0,0.00035253034608383383,0.0004940064689219801,2.0298244547088835e-05,4.7490658424292614e-05,0.0018533785013282824,0.0023349122431293224,0.00010658008684902072,0.0002381616512184623
VariationalAutoencoder,0.0001,8.0,45.0,True,105.0,0.0003606093861664723,0.000494259226354306,2.0754573781374652e-05,4.91155326527084e-05,0.0018624950130030793,0.0023319861798916223,0.00010288943706443474,0.00023324215936960664
VariationalAutoencoder,0.0001,8.0,45.0,True,106.0,0.00035533935554586655,0.0004936597257290246,1.943798615243236e-05,4.6837201336966046e-05,0.0018786928563747766,0.0023329501631874708,0.00010595900598187117,0.00023842841949103013
VariationalAutoencoder,0.0001,8.0,45.0,True,107.0,0.00036224317197208457,0.00049356561947383,2.0037106466743182e-05,4.731232144761921e-05,0.0018496144117799195,0.002331167272051925,0.00010156816562766549,0.00023335703420189192
VariationalAutoencoder,0.0001,8.0,45.0,True,108.0,0.0003607368694161469,0.0004938789856723055,1.991704743947944e-05,4.71172256852096e-05,0.0018590439415577822,0.0023303228729176072,0.00010096485603530452,0.00022807262791027812
VariationalAutoencoder,0.0001,8.0,45.0,True,109.0,0.0003661803318805129,0.0004937009750350787,2.00022170144432e-05,4.706465993126769e-05,0.001863827870326972,0.00233142799551382,0.00010201636022366818,0.00023262137137119125
VariationalAutoencoder,0.0001,8.0,45.0,True,110.0,0.00036405087159971665,0.000493436047651697,1.98057619227232e-05,4.649102547258701e-05,0.0019015339935350719,0.0023316894687196743,0.00010410759527728242,0.0002347641630367663
VariationalAutoencoder,0.0001,8.0,45.0,True,111.0,0.00036900355970120494,0.000493354553160963,1.970740823411556e-05,4.615859602982143e-05,0.0018746581092570563,0.0023286813085184157,0.00010044632608410698,0.0002300564504269534
VariationalAutoencoder,0.0001,8.0,45.0,True,112.0,0.00035669030044278047,0.0004932953903295924,1.9859119677399048e-05,4.631927051152181e-05,0.001871461013578019,0.0023296078046162925,0.00010046558513206506,0.0002300246331676747
VariationalAutoencoder,0.0001,8.0,45.0,True,113.0,0.00035778326647622246,0.0004934134750032039,1.9825061135536257e-05,4.647478380935854e-05,0.0018937962610016828,0.0023283032501268688,9.917814589146548e-05,0.0002267418323822741
VariationalAutoencoder,0.0001,8.0,45.0,True,114.0,0.0003656502762894746,0.0004934953309776327,2.0171110229591795e-05,4.662450834747273e-05,0.001903638149957237,0.002330191105416736,0.00010212114865674912,0.0002362735850631066
VariationalAutoencoder,0.0001,8.0,45.0,True,115.0,0.0003705304266628872,0.0004930808296743429,1.9242230180219177e-05,4.6170996928793404e-05,0.0018898473595673182,0.0023294083727230814,0.00010131530276259536,0.00023056292590105309
VariationalAutoencoder,0.0001,8.0,45.0,True,116.0,0.00036506085704279074,0.0004928964328251759,1.9027005549711037e-05,4.560108273980431e-05,0.001856791335831648,0.0023281313713241674,9.793645860451572e-05,0.0002269162415708386
VariationalAutoencoder,0.0001,8.0,45.0,True,117.0,0.0003683465430036067,0.0004926971348148151,1.8681135942351142e-05,4.520475101278156e-05,0.0018916000735084966,0.0023270035689731813,9.781477164547398e-05,0.00022502761310751334
VariationalAutoencoder,0.0001,8.0,45.0,True,118.0,0.0003681812244605504,0.00049350557301565,2.0200037711232177e-05,4.660919549651544e-05,0.0018984787869003583,0.002328484500729063,0.00010037938800622833,0.0002231901078104223
VariationalAutoencoder,0.0001,8.0,45.0,True,119.0,0.00037742837902027964,0.0004928035315156304,1.9402059944813465e-05,4.568006190649583e-05,0.0019126386387543109,0.0023275754361782434,9.931525531804787e-05,0.00022589684751048777
VariationalAutoencoder,0.0001,8.0,45.0,True,120.0,0.00036269691433868,0.0004931215568372825,1.9494362546989537e-05,4.6648301003435553e-05,0.0018946727116902669,0.0023274753453596583,9.806720106481755e-05,0.00022779794046713872
VariationalAutoencoder,0.0001,8.0,45.0,True,121.0,0.000368426270240722,0.0004923613566272663,1.8420360600851936e-05,4.442557792939908e-05,0.0018990937643830882,0.0023279638035492325,9.995554837415803e-05,0.00022234706758703077
