Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss
ResidualNeuralNetwork,0.0001,8.0,45.0,True,130.0,0.0002834559129576,0.0005378606666451,6.78746285785562e-05,0.0001350332382875,0.0014003671752581,0.002552126001262,0.0003410699373146,0.0006708615231064
ResidualNeuralNetwork,0.0001,8.0,45.0,True,131.0,0.0003174789792122,0.0005459111495159,7.727428407199942e-05,0.0001593058843496,0.0015981718429229,0.0025956823765856,0.0004027709833481,0.000786395661486
ResidualNeuralNetwork,0.0001,8.0,45.0,True,132.0,0.0003232494840082,0.0005480679218981,7.906570689215494e-05,0.0001651561163827,0.0015867571785764,0.0025962744868776,0.0003951858237104,0.0007947636475353
ResidualNeuralNetwork,0.0001,8.0,45.0,True,133.0,0.0003119415510696,0.0005449812929585,7.600995468482816e-05,0.0001537711271699,0.0015386789099975,0.002584289079942,0.0003848650358008,0.0007465966748741
ResidualNeuralNetwork,0.0001,8.0,45.0,True,134.0,0.0002932052085341,0.0005400315368914,7.113152637957241e-05,0.0001404806971549,0.0014514200529962,0.0025667342000037,0.0003608244020234,0.0007065220167801
ResidualNeuralNetwork,0.0001,8.0,45.0,True,135.0,0.0002965811650065,0.0005419405724481,7.117799711677264e-05,0.0001464091803667,0.0014761416417247,0.0025723651520111,0.0003653395944421,0.0007188829517214
ResidualNeuralNetwork,0.0001,8.0,45.0,True,136.0,0.0003103437529741,0.00054540736174,7.573821935852905e-05,0.0001553577996007,0.0015533965713572,0.002591146238195,0.0003874656398716,0.0007755582999883
ResidualNeuralNetwork,0.0001,8.0,45.0,True,137.0,0.0003141577674372,0.0005465151486049,7.637860780616977e-05,0.0001601470468661,0.0015596937645906,0.0025914174580723,0.0003867295787394,0.0007784934538715
ResidualNeuralNetwork,0.0001,8.0,45.0,True,138.0,0.0002933415079695,0.0005416766090213,7.125164941957377e-05,0.0001460239692839,0.0014508420004034,0.0025694692659677,0.0003582079830409,0.0007209896385294
ResidualNeuralNetwork,0.0001,8.0,45.0,True,139.0,0.0003355411747395,0.0005485088516759,8.053587111983337e-05,0.0001694400797314,0.0016687073797549,0.0026120474128603,0.000422291082781,0.0008492061177139
ResidualNeuralNetwork,0.0001,8.0,45.0,True,140.0,0.0002888557563894,0.0005400051887465,6.939746399292085e-05,0.0001437125421277,0.0014508608377204,0.0025677680969238,0.0003587368102568,0.0007244741672989
ResidualNeuralNetwork,0.0001,8.0,45.0,True,141.0,0.0003066488473884,0.0005440100666005,7.422524441605951e-05,0.0001523459676623,0.0014910371798389,0.0025739572333089,0.0003694452626525,0.0007253362791343
ResidualNeuralNetwork,0.0001,8.0,45.0,True,142.0,0.0002811933463474,0.0005384830210729,6.808399792630075e-05,0.0001393649978136,0.0013933331711487,0.0025519451255318,0.0003394212503478,0.0006831552153863
ResidualNeuralNetwork,0.0001,8.0,45.0,True,143.0,0.0003106763179732,0.000544855135149,7.546499793259602e-05,0.0001542641608059,0.001494454419088,0.0025788751788109,0.0003708481741776,0.0007440381267535
ResidualNeuralNetwork,0.0001,8.0,45.0,True,144.0,0.0003323998613498,0.0005484018525023,8.379287937420076e-05,0.0001708976824007,0.0016343143751036,0.002604898604207,0.0004192928098282,0.0008497450899028
ResidualNeuralNetwork,0.0001,8.0,45.0,True,145.0,0.0003111686587654,0.0005458867292841,7.563448357935543e-05,0.0001588660088992,0.0015373850393595,0.0025871259236485,0.0003835159184048,0.0007663484920495
ResidualNeuralNetwork,0.0001,8.0,45.0,True,146.0,0.0002841111624015,0.0005396749131441,6.859655670239277e-05,0.0001424813387046,0.0014141754909131,0.0025607810455298,0.0003491966698154,0.0007027515075491
ResidualNeuralNetwork,0.0001,8.0,45.0,True,147.0,0.0003145015986781,0.0005460620087112,7.634579814026619e-05,0.0001591865947304,0.0015650611815962,0.0025899503965797,0.0003885089085911,0.0007763646496166
ResidualNeuralNetwork,0.0001,8.0,45.0,True,148.0,0.0003047098488499,0.0005437571485087,7.405292714702472e-05,0.0001546479862012,0.0015332412044957,0.0025847154968189,0.0003818787821808,0.0007712630637036
ResidualNeuralNetwork,0.0001,8.0,45.0,True,149.0,0.0003102428186935,0.0005447566509246,7.409079256404764e-05,0.0001577283192998,0.0015520949221257,0.0025888295293604,0.000383262434658,0.0007846587390269
ResidualNeuralNetwork,0.0001,8.0,45.0,True,150.0,0.0003377152180093,0.0005516329544252,8.160012932318562e-05,0.0001835420607235,0.0015695885104953,0.0026054402942177,0.0003912921221751,0.0008661764785178
ResidualNeuralNetwork,0.0001,8.0,45.0,True,151.0,0.000298490803036,0.0005428458882791,7.293691652804372e-05,0.000150236077707,0.0014923362049666,0.002577486278126,0.0003724861538635,0.0007438310099847
ResidualNeuralNetwork,0.0001,8.0,45.0,True,152.0,0.0002914046984155,0.0005413519564985,7.131660603127389e-05,0.0001472797837218,0.0014575211881841,0.00257382771504,0.0003629727230506,0.0007454883658661
ResidualNeuralNetwork,0.0001,8.0,45.0,True,153.0,0.0002799664305226,0.0005386384188968,6.778217912362913e-05,0.0001407035719352,0.001394122651538,0.00255989016227,0.0003437481164557,0.0007140877299338
ResidualNeuralNetwork,0.0001,8.0,45.0,True,154.0,0.0002955427026812,0.0005419013313848,7.233987600012931e-05,0.0001471597510528,0.0014690085776946,0.0025730644756892,0.0003670223947591,0.0007315001585198
ResidualNeuralNetwork,0.0001,8.0,45.0,True,155.0,0.0003127216931301,0.0005461251076983,7.55365817453662e-05,0.0001598204865127,0.0015416312142738,0.0025886951377556,0.0003825523334104,0.00077371571049
ResidualNeuralNetwork,0.0001,8.0,45.0,True,156.0,0.0002891269093253,0.0005398475818556,6.818341598356509e-05,0.0001424230896237,0.0014254402064677,0.0025619150332684,0.000346477278186,0.000706597647202
ResidualNeuralNetwork,0.0001,8.0,45.0,True,157.0,0.0003123551285813,0.0005457457506431,7.708236133313243e-05,0.0001559237224072,0.0015419730038013,0.0025919447155118,0.0003875517667089,0.0007805098902504
ResidualNeuralNetwork,0.0001,8.0,45.0,True,158.0,0.0003056476379661,0.0005440777042162,7.387981160149741e-05,0.0001555064396877,0.0015871412349197,0.0025832071994085,0.0003736948348441,0.0007722372622609
ResidualNeuralNetwork,0.0001,8.0,45.0,True,159.0,0.0003312412257785,0.0005496058743597,8.057743170351352e-05,0.0001699779072219,0.0016153735934563,0.0026031745679723,0.0004021779827351,0.0008198187786078
ResidualNeuralNetwork,0.0001,8.0,45.0,True,160.0,0.0003024102904083,0.0005435200553698,7.324543784088844e-05,0.0001532793587269,0.001512699344623,0.0025844120379513,0.0003764297133721,0.0007719079840858
ResidualNeuralNetwork,0.0001,8.0,45.0,True,161.0,0.0003205010632299,0.0005473629885285,7.814928045812642e-05,0.0001614044678982,0.0015821754932403,0.00259552792933,0.0003966043392817,0.0007835039458934
ResidualNeuralNetwork,0.0001,8.0,45.0,True,162.0,0.0003100209279523,0.000544630252126,7.523655027874076e-05,0.0001533401281525,0.0015281386345437,0.0025823067569132,0.0003801887890077,0.0007482904870555
ResidualNeuralNetwork,0.0001,8.0,45.0,True,163.0,0.0002926688671433,0.0005407121303589,7.122681247738172e-05,0.000142685426374,0.0014483820904725,0.0025650527117387,0.0003603715801014,0.0007054872295391
ResidualNeuralNetwork,0.0001,8.0,45.0,True,164.0,0.0002910335550732,0.0005414106373517,7.103784185535503e-05,0.0001464341629065,0.0014588083111265,0.0025745002353716,0.0003641293905441,0.0007419901074103
ResidualNeuralNetwork,0.0001,8.0,45.0,True,165.0,0.0003030606598224,0.0005435380893897,7.415094947557886e-05,0.0001495992137254,0.0015378128620063,0.0025853091065988,0.0003824454011782,0.0007588852126643
ResidualNeuralNetwork,0.0001,8.0,45.0,True,166.0,0.0002849733612608,0.0005395479922024,6.927925882474431e-05,0.000140423432113,0.0014627304092143,0.0025673684833934,0.0003585617684718,0.0007213390192145
ResidualNeuralNetwork,0.0001,8.0,45.0,True,167.0,0.0003129000853335,0.000546709827657,7.604584198274382e-05,0.0001611366687277,0.0015874192024926,0.0025991366344427,0.0003965527006665,0.0008021654010568
ResidualNeuralNetwork,0.0001,8.0,45.0,True,168.0,0.0002831354174973,0.0005388993699595,6.811523112164674e-05,0.0001386892642936,0.0014466216916558,0.0025636143279525,0.0003550369409645,0.0007061269017135
ResidualNeuralNetwork,0.0001,8.0,45.0,True,169.0,0.000273694025699,0.0005370535940494,6.577901220867897e-05,0.000135342939443,0.0013945771838134,0.0025555729491155,0.0003401419885878,0.0006972809070311
ResidualNeuralNetwork,0.0001,8.0,45.0,True,170.0,0.000313313843587,0.0005459600301444,7.656574590668845e-05,0.0001566264165861,0.0015503806325624,0.0025902442962118,0.0003869015746896,0.000773253118467
ResidualNeuralNetwork,0.0001,8.0,45.0,True,171.0,0.0003045224396366,0.0005442363152285,7.466941750595833e-05,0.0001523366393747,0.0015159690717481,0.0025849561646299,0.0003805598185497,0.00075992632587
ResidualNeuralNetwork,0.0001,8.0,45.0,True,172.0,0.0003008292611397,0.0005425775870479,7.340320539121036e-05,0.0001473787499245,0.0014769595186665,0.0025730759092846,0.0003667630536376,0.0007330657176251
ResidualNeuralNetwork,0.0001,8.0,45.0,True,173.0,0.0003051013356913,0.0005433571467181,7.386594970592592e-05,0.0001496705766315,0.0015051989997707,0.0025786832443573,0.000374758182644,0.0007432828065734
ResidualNeuralNetwork,0.0001,8.0,45.0,True,174.0,0.0002902406405888,0.0005398764202215,7.069076730234604e-05,0.0001413783816635,0.0014187636427909,0.0025597173462873,0.0003493231422496,0.0007051610440578
ResidualNeuralNetwork,0.0001,8.0,45.0,True,175.0,0.0002962733817229,0.0005420842421344,7.179507488671017e-05,0.0001478045777169,0.0014535735988017,0.0025739707287002,0.0003619972827299,0.000741237083321
ResidualNeuralNetwork,0.0001,8.0,45.0,True,176.0,0.0003025915744812,0.000542937584643,7.311226624362873e-05,0.0001490613862349,0.0014752430735893,0.0025748574883682,0.00036467644591,0.0007453370113042
ResidualNeuralNetwork,0.0001,8.0,45.0,True,177.0,0.0002974569596691,0.0005420662884442,7.240322099702377e-05,0.0001486498069249,0.0014492467326937,0.0025693457456504,0.0003588653913458,0.0007323172388586
ResidualNeuralNetwork,0.0001,8.0,45.0,True,178.0,0.0003064276996969,0.0005438870818145,7.461564680636733e-05,0.0001526007534198,0.0014745315665718,0.0025712828966056,0.0003628712967506,0.000735194475021
ResidualNeuralNetwork,0.0001,8.0,45.0,True,179.0,0.0002975641998319,0.0005420670515764,7.26451037948665e-05,0.0001500187456768,0.0014381796683905,0.0025680072652468,0.0003544243298611,0.0007413018893145
ResidualNeuralNetwork,0.0001,8.0,45.0,True,180.0,0.0002986570654532,0.0005425959022218,7.243619132234723e-05,0.0001498070066026,0.0014627695833362,0.0025710814029165,0.0003616723155825,0.0007360101027308
ResidualNeuralNetwork,0.0001,8.0,45.0,True,181.0,0.0003168794183396,0.000545676546598,7.617501717693401e-05,0.0001583607350237,0.0015688033411337,0.0025875763323322,0.0003788895530145,0.0007851632229936
ResidualNeuralNetwork,0.0001,8.0,45.0,True,182.0,0.0003069910519527,0.0005426394007597,7.293836748342951e-05,0.0001504785127716,0.0014671280324084,0.0025679424123943,0.0003567781041628,0.0007325958624575
ResidualNeuralNetwork,0.0001,8.0,45.0,True,183.0,0.0003490770521832,0.0005493689820451,7.968376368043236e-05,0.0001693171351103,0.0016855256362531,0.0026019166850443,0.0003979398675684,0.0008168422950888
ResidualNeuralNetwork,0.0001,8.0,45.0,True,184.0,0.0003453914045966,0.0005474146003671,7.830695763752466e-05,0.0001617921390784,0.0016598673361652,0.0025904373552814,0.0003886922912777,0.0007740962524084
ResidualNeuralNetwork,0.0001,8.0,45.0,True,185.0,0.0003227152512722,0.0005425711205063,7.28512348511791e-05,0.0001480938048375,0.0015694408109353,0.002569076587569,0.0003627476827153,0.00071668995064
ResidualNeuralNetwork,0.0001,8.0,45.0,True,186.0,0.0003179303317699,0.0005428894269819,7.338245020240465e-05,0.0001487007460022,0.0015580003741402,0.0025753360124504,0.0003718425923923,0.0007303202021047
ResidualNeuralNetwork,0.0001,8.0,45.0,True,187.0,0.000322426325388,0.000543759277246,7.398881901788583e-05,0.0001504491422214,0.0015999031891612,0.0025819375080132,0.0003798432507604,0.0007435472318961
ResidualNeuralNetwork,0.0001,8.0,45.0,True,188.0,0.0003421868918077,0.0005480773204741,7.93872617004374e-05,0.0001624124953046,0.0016802631834018,0.0026031039046041,0.0004035316923129,0.0008080111547086
ResidualNeuralNetwork,0.0001,8.0,45.0,True,189.0,0.0003350102154392,0.0005457107670544,7.757470714596082e-05,0.0001545003602768,0.0016341844819626,0.0025924326113934,0.000389406984707,0.0007786802338354
ResidualNeuralNetwork,0.0001,8.0,45.0,True,190.0,0.0003359364169948,0.0005461560748015,7.754208826311837e-05,0.0001558629630228,0.0016417269061946,0.0025914135219166,0.0003921024782477,0.0007682653530588
ResidualNeuralNetwork,0.0001,8.0,45.0,True,191.0,0.0003195100556808,0.0005431141091806,7.379067574710538e-05,0.0001479286569951,0.0015911259366281,0.0025806198330045,0.0003784809425566,0.0007411346026936
ResidualNeuralNetwork,0.0001,8.0,45.0,True,192.0,0.0003306870511921,0.0005466703456045,7.632871301508335e-05,0.0001626995836467,0.0016391327920949,0.0025977289901589,0.0003883624976536,0.0008134539209821
ResidualNeuralNetwork,0.0001,8.0,45.0,True,193.0,0.0003086004175265,0.0005408992584182,7.043557989629453e-05,0.0001470077170355,0.0015224824723957,0.0025681099801693,0.0003566661814473,0.0007335216088115
ResidualNeuralNetwork,0.0001,8.0,45.0,True,194.0,0.0003316797456651,0.0005451729194815,7.522558025272709e-05,0.0001555292934902,0.0016061165047891,0.0025807172997192,0.000373677215861,0.0007496965381334
ResidualNeuralNetwork,0.0001,8.0,45.0,True,195.0,0.0003303337410453,0.0005452111162586,7.610049128853728e-05,0.0001561964618549,0.0016169754214256,0.0025853066699309,0.0003777116115363,0.0007723916626576
ResidualNeuralNetwork,0.0001,8.0,45.0,True,196.0,0.0003330492065601,0.0005457797702753,7.67760942727729e-05,0.0001563876264821,0.0016265449658879,0.0025855893234037,0.0003829821241351,0.0007606824426531
ResidualNeuralNetwork,0.0001,8.0,45.0,True,197.0,0.0003398813889675,0.0005466625536227,7.869357449025157e-05,0.0001552829423522,0.0016989771675013,0.0025979730318177,0.0004068700210103,0.0007722078348105
ResidualNeuralNetwork,0.0001,8.0,45.0,True,198.0,0.000318298924644,0.0005427393309189,7.269038966884511e-05,0.0001487294237086,0.0015757381916046,0.0025767427195543,0.0003710933404523,0.0007391729444827
ResidualNeuralNetwork,0.0001,8.0,45.0,True,199.0,0.0003043100679659,0.0005395251785648,6.922978074402822e-05,0.0001404874749742,0.0015215975870876,0.0025604790861501,0.0003530978219314,0.0007008020795366
ResidualNeuralNetwork,0.0001,8.0,45.0,True,200.0,0.0003405735097484,0.000547585220671,7.824923572032599e-05,0.0001617976316223,0.0016560882517376,0.0025970127972416,0.0003929546091166,0.0007942937455087
ResidualNeuralNetwork,0.0001,8.0,45.0,True,201.0,0.0003291591198617,0.0005447660896656,7.544307294238931e-05,0.0001537918823587,0.0015980726892843,0.0025832062622286,0.0003771004062028,0.0007569142763719
ResidualNeuralNetwork,0.0001,8.0,45.0,True,202.0,0.0003341296210764,0.0005441016826346,7.594138323618074e-05,0.0001513207195743,0.0016176998615264,0.0025861568795809,0.0003832548435004,0.0007663190177401
ResidualNeuralNetwork,0.0001,8.0,45.0,True,203.0,0.000318375920671,0.0005419940720349,7.361726900637953e-05,0.0001475818836785,0.0015596619941903,0.0025728783517513,0.0003671445561654,0.0007432722164399
ResidualNeuralNetwork,0.0001,8.0,45.0,True,204.0,0.0003137782497226,0.0005408862450052,7.254250769345265e-05,0.0001450286239305,0.0015650706471137,0.0025790965407149,0.0003675530494758,0.0007800067183356
ResidualNeuralNetwork,0.0001,8.0,45.0,True,205.0,0.0003364962749082,0.0005470106624207,7.729512461112194e-05,0.0001620526081628,0.0016571178376299,0.0025945397667914,0.0003903801757959,0.0007961712918191
ResidualNeuralNetwork,0.0001,8.0,45.0,True,206.0,0.0003164378258417,0.0005413503900692,7.033601624143091e-05,0.0001499203317409,0.0015610084406234,0.0025732824637455,0.0003640432871362,0.00075140365827
ResidualNeuralNetwork,0.0001,8.0,45.0,True,207.0,0.0003864022519067,0.0005543215898169,9.083057028264048e-05,0.000197574958165,0.0018790802865658,0.0026327626510236,0.000461201107352,0.0009695873507913
ResidualNeuralNetwork,0.0001,8.0,45.0,True,208.0,0.0003055245929329,0.0005400841930163,6.94683700237634e-05,0.0001438224632945,0.0015191413321585,0.0025658174505773,0.0003547528114333,0.0007198847970872
ResidualNeuralNetwork,0.0001,8.0,45.0,True,209.0,0.0003345559107646,0.0005468545014646,7.843426014535189e-05,0.0001650264541897,0.0016958293674876,0.0025988564176379,0.0003986300068831,0.0008251088782676
ResidualNeuralNetwork,0.0001,8.0,45.0,True,210.0,0.0003215143020262,0.0005434385608791,7.417156408739219e-05,0.0001531828425804,0.0016239609733317,0.0025825616698594,0.0003751983994957,0.0007729620772337
ResidualNeuralNetwork,0.0001,8.0,45.0,True,211.0,0.0003266834987784,0.0005445907700736,7.480490360298569e-05,0.0001565652655944,0.001611182899595,0.0025853837061228,0.000381229410194,0.0007725746470427
ResidualNeuralNetwork,0.0001,8.0,45.0,True,212.0,0.0003170667472232,0.0005421660579439,7.26214818395373e-05,0.000148801318799,0.0015525980940404,0.0025722798686357,0.0003659715583114,0.0007331867075566
ResidualNeuralNetwork,0.0001,8.0,45.0,True,213.0,0.0003791053822098,0.0005439378903561,7.636377191286524e-05,0.0001496326108023,0.00180173857407,0.0025825221208656,0.0003961045412147,0.0007289785352892
ResidualNeuralNetwork,0.0001,8.0,45.0,True,214.0,0.0003185479065799,0.0005421633668986,7.283678554460367e-05,0.0001475689807188,0.0015553578078371,0.0025715374346799,0.0003653552219177,0.000730147432981
ResidualNeuralNetwork,0.0001,8.0,45.0,True,215.0,0.0003089279016715,0.000540134399085,7.041307251569075e-05,0.0001423191630615,0.0015180146544234,0.0025634343894022,0.0003557422860238,0.0007079835020521
ResidualNeuralNetwork,0.0001,8.0,45.0,True,216.0,0.0003030362797554,0.0005384894876145,6.875760270900161e-05,0.0001379977259031,0.0014954416444466,0.0025581610652635,0.0003490958058234,0.0006957929932846
ResidualNeuralNetwork,0.0001,8.0,45.0,True,217.0,0.000310674851956,0.0005404149907618,6.984864585001193e-05,0.0001439778711596,0.0015718929422726,0.0025717278696456,0.0003687592000706,0.0007277917374604
ResidualNeuralNetwork,0.0001,8.0,45.0,True,218.0,0.0003070189866094,0.0005398930083066,6.981633824479548e-05,0.000142499724167,0.0015179201866845,0.0025641764484861,0.0003544105767453,0.0007151980538788
ResidualNeuralNetwork,0.0001,8.0,45.0,True,219.0,0.0003027393811475,0.000539145701015,6.860968558936106e-05,0.0001431752869864,0.0015263668958495,0.0025646924597662,0.0003580651099576,0.0007236150075804
ResidualNeuralNetwork,0.0001,8.0,45.0,True,220.0,0.0003128645193544,0.0005414048134477,7.148720625275872e-05,0.0001465983367512,0.0015448892266495,0.0025701556565626,0.0003625713054489,0.0007285968218959
ResidualNeuralNetwork,0.0001,8.0,45.0,True,221.0,0.0003357944342325,0.0005464308024095,7.67511117329816e-05,0.000158438825543,0.0017453098447067,0.002600074751572,0.0004011201408674,0.0007969273148842
ResidualNeuralNetwork,0.0001,8.0,45.0,True,222.0,0.0003181615206751,0.0005426228528395,7.326748332566007e-05,0.0001496635276994,0.0015400575017029,0.0025720916829019,0.0003607157360082,0.0007384707155467
ResidualNeuralNetwork,0.0001,8.0,45.0,True,223.0,0.0003219289840713,0.0005440280604555,7.385802216767622e-05,0.0001532130063865,0.0016032880957021,0.0025807000556082,0.0003764142733324,0.0007490436048627
ResidualNeuralNetwork,0.0001,8.0,45.0,True,224.0,0.0003402782578995,0.0005474344819703,7.829844770887791e-05,0.0001610411165377,0.001651941230462,0.0025935930276067,0.0003912448648761,0.0007811706021146
ResidualNeuralNetwork,0.0001,8.0,45.0,True,225.0,0.0003240944521446,0.0005436124747011,7.451045003059419e-05,0.0001492498698581,0.0015752658529101,0.0025779096960271,0.000372116366085,0.0007389493333468
ResidualNeuralNetwork,0.0001,8.0,45.0,True,226.0,0.0003272166269808,0.0005444443691772,7.576837312339772e-05,0.0001512141923377,0.0016186119250531,0.0025861501318853,0.0003842946212246,0.0007572987075871
ResidualNeuralNetwork,0.0001,8.0,45.0,True,227.0,0.0003155040732933,0.0005420513471181,7.283992844450506e-05,0.0001458877803019,0.0015511920429625,0.002573476272559,0.0003661711542111,0.0007316921866914
ResidualNeuralNetwork,0.0001,8.0,45.0,True,228.0,0.0003142915766515,0.0005416429508728,7.247662729008822e-05,0.0001434874080744,0.0015816555458044,0.0025762540739287,0.0003736898912198,0.0007289931084374
ResidualNeuralNetwork,0.0001,8.0,45.0,True,229.0,0.0003058450080635,0.0005384942672323,6.791019455763208e-05,0.0001376116914408,0.0015177984470091,0.0025562175414847,0.0003470406873421,0.0006839412282098
ResidualNeuralNetwork,0.0001,8.0,45.0,True,230.0,0.0003310052974204,0.0005455213495984,7.596761088647612e-05,0.0001577482511091,0.0016320229701276,0.0025859460140924,0.0003858878271384,0.0007572869928377
ResidualNeuralNetwork,0.0001,8.0,45.0,True,231.0,0.0003389492831782,0.000547290571295,7.771566068387096e-05,0.0001622158883395,0.0016670002127593,0.0025978845620305,0.0003976310667751,0.00079523083174
ResidualNeuralNetwork,0.0001,8.0,45.0,True,232.0,0.0003267779263524,0.0005441841812467,7.488646336160901e-05,0.0001517520800755,0.0016208965823335,0.0025851917716692,0.0003832913232299,0.0007549386541798
ResidualNeuralNetwork,0.0001,8.0,45.0,True,233.0,0.0003137284051375,0.0005412852828393,7.206440534231797e-05,0.0001444492559387,0.0015692388486562,0.0025754484740443,0.0003704768869112,0.0007369668697411
ResidualNeuralNetwork,0.0001,8.0,45.0,True,234.0,0.0003075301044713,0.0005398897951182,7.048592152139248e-05,0.0001415282668611,0.0015346148291473,0.002568853913613,0.0003607459132026,0.0007260405230072
ResidualNeuralNetwork,0.0001,8.0,45.0,True,235.0,0.0003010703506816,0.0005384016872416,6.86371232059124e-05,0.000137685223249,0.0014997145289894,0.0025613352937518,0.0003510121279542,0.0007075252210569
ResidualNeuralNetwork,0.0001,8.0,45.0,True,236.0,0.0002947687660908,0.0005369936279209,6.635839526222722e-05,0.0001346807816439,0.0014691145727469,0.0025551101696566,0.0003417737125975,0.0006946103659066
ResidualNeuralNetwork,0.0001,8.0,45.0,True,237.0,0.0003167155256489,0.0005403187959341,7.13391083912708e-05,0.0001400442457584,0.0015567272151791,0.0025675266793688,0.0003669430624763,0.0007027259693955
ResidualNeuralNetwork,0.0001,8.0,45.0,True,238.0,0.0003273614413654,0.0005447982617144,7.56249745499413e-05,0.0001543537786386,0.0016438025723463,0.0025945875629688,0.0003940672057229,0.0007888063694696
ResidualNeuralNetwork,0.0001,8.0,45.0,True,239.0,0.000330974551224,0.0005451342407262,7.584754307315034e-05,0.0001546369308249,0.001627744556223,0.0025862318539769,0.0003854221189921,0.0007586402806845
ResidualNeuralNetwork,0.0001,8.0,45.0,True,240.0,0.0003296524246105,0.0005446563994466,7.56963625590435e-05,0.0001522928195179,0.0017692639767748,0.002585990248986,0.0003871099566513,0.000757171063678
ResidualNeuralNetwork,0.0001,8.0,45.0,True,241.0,0.00032774236485,0.0005444750551264,7.567161096716827e-05,0.0001513512549053,0.0015971415072866,0.0025815828791204,0.0003787073183734,0.0007442428537134
ResidualNeuralNetwork,0.0001,8.0,45.0,True,242.0,0.0003091064746167,0.0005405143987779,7.057293867968484e-05,0.0001423561147281,0.0015088794928676,0.002560536628999,0.00035040656913,0.0006957733593646
ResidualNeuralNetwork,0.0001,8.0,45.0,True,243.0,0.0003105853847416,0.0005404907818431,7.090571454432455e-05,0.0001401801937513,0.0015115167172449,0.0025604318522807,0.0003505603369301,0.0006927795380166
ResidualNeuralNetwork,0.0001,8.0,45.0,True,244.0,0.0003169228365479,0.0005417464958689,7.220664917619402e-05,0.0001450564983398,0.0015610075034435,0.0025681260996644,0.0003655201421593,0.0007067346629106
ResidualNeuralNetwork,0.0001,8.0,45.0,True,245.0,0.000312576477097,0.00054150526575,7.122643593186638e-05,0.00014621578659,0.001554325316687,0.0025695476142115,0.0003595055321102,0.0007292294183617
ResidualNeuralNetwork,0.0001,8.0,45.0,True,246.0,0.000303337014107,0.0005394457324817,6.863220301117859e-05,0.0001414725080011,0.0014984616131152,0.0025579927477446,0.0003462666704219,0.0006969331664109
ResidualNeuralNetwork,0.0001,8.0,45.0,True,247.0,0.00036877678893,0.0005497766954879,8.249836107791274e-05,0.0001723476336651,0.0017109335218585,0.0025999836576809,0.0004018091087071,0.0008187014726722
ResidualNeuralNetwork,0.0001,8.0,45.0,True,248.0,0.0003411138877071,0.000549554021532,7.89797139376643e-05,0.0001760019325824,0.001682402952662,0.0026048039490321,0.0003994373874094,0.0008492177387453
ResidualNeuralNetwork,0.0001,8.0,45.0,True,249.0,0.0003326233586853,0.0005457034570508,7.544194832645015e-05,0.0001582456024669,0.0016556760799959,0.0025903299544592,0.0003882236310146,0.0007745108608179
ResidualNeuralNetwork,0.0001,8.0,45.0,True,250.0,0.0003101923515533,0.0005412412621582,6.992369890213013e-05,0.0001460586315538,0.0015421866808297,0.0025679343526468,0.0003577023978878,0.0007169883018769
ResidualNeuralNetwork,0.0001,8.0,45.0,True,251.0,0.0003079837062609,0.0005402784302549,6.922088422865238e-05,0.0001428879375727,0.0015170832849898,0.0025646204843461,0.000352484835956,0.0007107884816403
ResidualNeuralNetwork,0.0001,8.0,45.0,True,252.0,0.0003021132110585,0.0005389063988091,6.747495814796407e-05,0.0001400783155966,0.0014941680168955,0.0025595597126199,0.0003438484415693,0.000704658340733
ResidualNeuralNetwork,0.0001,8.0,45.0,True,253.0,0.000304945496054,0.0005394201876339,6.88397800022701e-05,0.0001417867678676,0.0015394176889515,0.0025633316744798,0.0003561605025762,0.0007144985427646
ResidualNeuralNetwork,0.0001,8.0,45.0,True,254.0,0.0003252168991816,0.0005443127891124,7.461466778802743e-05,0.0001556188209519,0.0016096581078175,0.0025880812848888,0.0003788654909193,0.0007900249845576
ResidualNeuralNetwork,0.0001,8.0,45.0,True,255.0,0.0003223636882967,0.0005431696571751,7.417658469426343e-05,0.0001497032406998,0.001561755279325,0.0025732474132153,0.0003656669279689,0.0007407710705913
ResidualNeuralNetwork,0.0001,8.0,45.0,True,256.0,0.0003158386063704,0.0005412410211691,7.204079342820253e-05,0.0001436996190856,0.0015302524439193,0.0025664389883197,0.0003569972871234,0.0007192568396622
ResidualNeuralNetwork,0.0001,8.0,45.0,True,257.0,0.0003212295934517,0.0005422317676467,7.280752544775805e-05,0.0001470328903583,0.0015453590349581,0.0025704862936487,0.0003597417951754,0.0007346720909172
ResidualNeuralNetwork,0.0001,8.0,45.0,True,258.0,0.000337225929746,0.0005469539094806,7.723925529785876e-05,0.0001608486867175,0.0016703959905876,0.0025945832519411,0.0003917117444974,0.0007870891746485
ResidualNeuralNetwork,0.0001,8.0,45.0,True,259.0,0.0003200063727936,0.0005423331437406,7.26201714611439e-05,0.0001480262575927,0.0015727375288429,0.0025730110564321,0.0003656931221485,0.0007327493256742
ResidualNeuralNetwork,0.0001,8.0,45.0,True,260.0,0.0003302800205518,0.0005451170100034,7.566683637003371e-05,0.0001552648782087,0.0016180145665534,0.002583123602957,0.0003788228726611,0.0007567033640243
