Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,train UNET S White MAE Loss,train UNET S Black MAE Loss,train UNET T White MAE Loss,train UNET T Black MAE Loss,train UNET X White MAE Loss,train UNET X Black MAE Loss,train UNET _ White MAE Loss,train UNET _ Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss,test UNET S White MAE Loss,test UNET S Black MAE Loss,test UNET T White MAE Loss,test UNET T Black MAE Loss,test UNET X White MAE Loss,test UNET X Black MAE Loss,test UNET _ White MAE Loss,test UNET _ Black MAE Loss
UNeuralNetwork,0.0001,8.0,45.0,True,20.0,0.00022372440748780244,0.0005198264459394059,2.4536458870792645e-05,0.00014838143540521194,0.00015103878237487814,8.562864921484996e-05,0.00015027473637999872,1.8430905130433266e-05,0.0001586804573105352,0.00045269840168503096,0.00015713232305814635,0.00029619399588705716,0.00014216035122498668,0.0,0.001014927273276467,0.002443647984438722,0.00011320259867224304,0.0006769575038046207,0.0006636686669955463,0.00019127976313327094,0.0006752693615619492,9.085703641176224e-05,0.000713581605902258,0.0019891785000855067,0.0007158642482457671,0.0027578426232128025,0.0006409311350786462,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,21.0,0.00020520861017093504,0.0005157948986217982,2.0482872344171906e-05,0.00013589121983700365,0.0001364528450040483,3.04233287825096e-05,0.00013940071441092582,1.7528466107148045e-05,0.00014629687943227206,0.0004390431944572058,0.00014312686825376957,0.00029939368889338245,0.0001323266391644902,0.0,0.000986408606265326,0.002432957947629053,0.00010775144463815029,0.0006350507526277746,0.000624616284790279,0.00014300367929650552,0.0006391514772139255,0.00011838630497830468,0.000666414276234009,0.0020288365816920058,0.0006471145078071258,0.0030941020392771788,0.0006030641917912466,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,22.0,0.00019967911458722344,0.0005142173034482889,1.9552048064788398e-05,0.00012909647107445647,0.00013084755833900843,5.647366379470517e-05,0.00013055849187778977,1.8051165253968252e-05,0.00013653283331272094,0.00045886575533052017,0.00013618970495671274,0.00029217648618626145,0.0001227274798158044,0.0,0.0009416227445662396,0.0024206405915554213,9.822235706279862e-05,0.0005935773534594842,0.0005823303974649441,0.00019615551210799308,0.0005841288926466456,0.00012066221134092823,0.0006265295845157696,0.0018230922192147693,0.0006107588140469677,0.0028385240701759387,0.000553500492992641,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,23.0,0.0001871166926509929,0.0005114750479752163,1.69857573316425e-05,0.00011974242779443848,0.00011942029561636582,4.7776546841361775e-05,0.00012128855380407883,1.842749111776082e-05,0.0001252342286617608,0.00048054545876793464,0.0001266583639656437,0.0002840840511244905,0.00011388659276409612,0.0,0.0008878165258551544,0.002411450979844579,8.937034099919242e-05,0.0005588479012063464,0.0005357514293688648,0.000248153418677408,0.0005415616639005313,9.647649039262496e-05,0.0005635096685691449,0.002108336807047046,0.0005838135784527041,0.0028754768881407923,0.0005104594260641614,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,24.0,0.00017877276534982768,0.000508832481672179,1.5239964297036277e-05,0.0001108895615747354,0.0001089158907251538,4.7835428518747706e-05,0.00011281417105397125,1.805946180682298e-05,0.00011628623198306143,0.00043251214804996375,0.00011729477149135662,0.0003019333528379867,0.00010569321338057197,0.0,0.0008681006026717852,0.0024030607826304885,8.790971090396245e-05,0.0005248654750907946,0.000496959536330505,0.00020589841143140252,0.000509575290499993,0.00010766926567134617,0.0005405375605109353,0.0021415062295565817,0.0005270631620718998,0.003254738618742745,0.00047860013426474806,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,25.0,0.00017209833041034297,0.0005069928911497009,1.4602138869203326e-05,0.00010394016807934024,0.0001032285171377691,4.140916217690851e-05,0.0001046657461843722,2.077413406574501e-05,0.00010979759966266766,0.00045290364409392733,0.00010749116298966009,0.00031322688667600687,9.755896670477731e-05,0.0,0.0008363481025275944,0.002393220393162853,8.124695891666713e-05,0.0004899609576231278,0.0004734990638007158,0.00029278012379160465,0.0004731159446374425,0.00011887485688587405,0.00048517342071113345,0.0023314542365524002,0.0004879717463217441,0.002944058592214524,0.00044294980899342953,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,26.0,0.00016537520562542095,0.0005051800504206326,1.3379486794821978e-05,9.731390084217822e-05,9.553042062209301e-05,5.278746896194962e-05,9.777327632968316e-05,1.8281161765043306e-05,0.0001006739319495435,0.0004558400564759247,0.00010244657770000056,0.000294864780176682,9.032851963672997e-05,0.0,0.0008002608639639129,0.002383084792011189,7.515774348621849e-05,0.00045575604498761257,0.00042926937154254074,0.0001718628706422242,0.0004345732477476012,8.80835343550586e-05,0.0004622794266016978,0.002155910310505321,0.00045531486752648024,0.0031609381519773472,0.0004061150757021874,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,27.0,0.00015653484071682727,0.0005030420751905827,1.186023734891511e-05,8.99120100906917e-05,8.668571790916258e-05,5.2760377767272396e-05,9.028428809019434e-05,2.064865403821205e-05,9.169105209430274e-05,0.000422919656067203,9.497051250259831e-05,0.00032289179589227847,8.387448431828595e-05,0.0,0.0007603490408861413,0.0023742256299504696,6.846533561090253e-05,0.000425736906018647,0.00039710830779945326,0.0002246292881995627,0.0003985372260681488,0.00010921657319713688,0.0004163618263958385,0.002138928234952051,0.0004343669744407606,0.002736502473459304,0.0003752155733183495,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,28.0,0.0001503797172696764,0.0005012869513581062,1.090757845024857e-05,8.38315079234681e-05,8.14645829788758e-05,3.8182872505682817e-05,8.145659519334367e-05,1.9531359399023725e-05,8.81374163447686e-05,0.000454003759471554,8.745579867350123e-05,0.0002985307068194983,7.649750079748765e-05,0.0,0.0007259410882146103,0.0023662342965228003,6.3013660270463e-05,0.0003991651834931764,0.0003615142601840901,0.0002524212190190201,0.0003587798033870241,0.00011934324770978412,0.0003995576744559426,0.0019044244439346985,0.0004175933745672118,0.0026190194693751306,0.0003413459836686932,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,29.0,0.00014611361724025797,0.0004998626654360173,1.0610781509599917e-05,7.836884665842648e-05,7.545545375893379e-05,5.294170200503419e-05,7.611921815216702e-05,2.072760684671749e-05,8.139512790341905e-05,0.00043583221512663394,8.172425378686334e-05,0.00032447619900870516,7.046179248476928e-05,0.0,0.0007209626008879464,0.0023632225750377343,6.648177081871333e-05,0.0003806374639085254,0.0003296048995458855,0.00020314099372557875,0.00034193047937357203,0.0001432853838745153,0.0003801436403637412,0.0021210725202500443,0.00038495992527068037,0.002992346226794165,0.0003155789707066878,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,30.0,0.00014017518318566993,0.0004981450555780827,9.418052879747033e-06,7.26267032706834e-05,6.904437977348698e-05,3.8833076239756816e-05,7.109498640276351e-05,2.424827603638333e-05,7.583116083292948e-05,0.0004468893185458736,7.501604020434891e-05,0.00026006420265953494,6.489955250304343e-05,0.0,0.0006846557342031467,0.002352056450813821,5.785715561242973e-05,0.00034825712348680074,0.0003104189984828421,0.00021352016794606575,0.000305826816731279,0.00010181876754610794,0.0003409637079673743,0.0019937751803008265,0.0003622858638658464,0.0026181027199487267,0.0002875411707275319,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,31.0,0.00013260223031686644,0.0004960662431794036,8.071111916812926e-06,6.61668289864481e-05,6.198544165676816e-05,2.9325550497381513e-05,6.38458727183689e-05,2.0306964086072465e-05,6.838391391896816e-05,0.0003843600698558468,7.174142468168408e-05,0.000251621730886701,5.975664364841749e-05,0.0,0.0006560843039608602,0.002344603808421009,5.343895546107922e-05,0.000322902446272988,0.00028470132804516725,0.00018088076755685625,0.0002778921065465459,0.00012291987783878854,0.00031613743623847484,0.0021370690573686325,0.0003348452583798822,0.0023838202908353983,0.00026609643169169157,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,32.0,0.00012881097928533014,0.0004949705459358236,7.753904954080954e-06,6.172695571200224e-05,5.698291399086904e-05,2.5288370058864275e-05,5.867449702278302e-05,1.9705271965891846e-05,6.406380220082892e-05,0.0004150231250855479,6.429548814611615e-05,0.00028923147852530053,5.5206055951247e-05,0.0,0.0006359153011310025,0.0023366342175681638,4.9982735383435614e-05,0.0002963115115585567,0.0002585987578023155,0.00010589496144708598,0.00025520925907968723,0.00010201808229182502,0.0002913856234565471,0.0017588462844584723,0.00030310852628833844,0.0025316208788433913,0.00024441346151273956,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,33.0,0.00012808087259290031,0.0004944920620185667,8.2890344959385e-06,5.928040896303892e-05,5.4091094639102085e-05,2.70040645552774e-05,5.3779786889443824e-05,1.921547411105061e-05,6.209258140740047e-05,0.0003987120168228355,6.409042647906713e-05,0.00033140043926367543,4.951369188063228e-05,0.0,0.0006598457225463675,0.002341537730498884,6.144025228308432e-05,0.0003006997395236537,0.0002534522809697397,0.00036493320978662504,0.00023738524448946587,0.0001185247264568161,0.00028308274798423237,0.0022649635683815433,0.00031426649704669254,0.002487321694691976,0.00021917211278429572,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,34.0,0.00012344740471749937,0.0004931325620075442,7.296404035666561e-06,5.459360216023787e-05,4.8815611639434114e-05,4.8546095421372076e-05,5.049925207127779e-05,1.97131969938381e-05,5.723827209755417e-05,0.0004061347230104102,5.629431265544377e-05,0.0002763039379749658,4.61351899605877e-05,0.0,0.0006051730341131582,0.0023290807346128066,4.7255122928686864e-05,0.00026480691894045414,0.00021368614251508652,0.00017673034900389376,0.0002159836157312933,9.87763299882037e-05,0.0002555872237532394,0.0019965722875775033,0.00026872151958867436,0.00261160450161628,0.00020503522183910105,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,35.0,0.00012000485491559833,0.0004918399364800466,7.068367443998869e-06,5.046343004125148e-05,4.383782552419647e-05,2.4184539432152905e-05,4.5698793790732434e-05,1.8560360223456534e-05,5.600987017315353e-05,0.00042214210463983995,5.067666525628689e-05,0.0002381572063078456,4.1806206830106975e-05,0.0,0.000591580035551539,0.0023214074800599295,4.3968980511029564e-05,0.000241982416724259,0.00019701399237104933,0.00012544999426265932,0.00019592317348381258,9.617086429640931e-05,0.0002477498924207387,0.0019167708525867583,0.00024288159402661354,0.002319716807431395,0.00018583819176415977,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,36.0,0.0001159568500486667,0.0004908322805985607,6.36683679072844e-06,4.667564824906321e-05,3.969977356272566e-05,2.5089272872778284e-05,4.199204961405289e-05,1.9620294429140914e-05,4.901690283072284e-05,0.0004060578876428527,4.852287511459258e-05,0.00027453041863891313,3.858124761970217e-05,0.0,0.0005827096741904253,0.00232024443974285,4.600988900136648e-05,0.00023268559162721694,0.00018373773720279429,0.00023210224396777603,0.00017876384205788186,8.97901917591035e-05,0.00022480618091499281,0.001986135851662114,0.00023340979743303742,0.0024060646318039805,0.00017052622945428644,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,37.0,0.00011264852115086146,0.0004897655020505592,5.9876221952573305e-06,4.313384104931772e-05,3.848469381865787e-05,3.61643877191685e-05,3.738867023563128e-05,1.9822889723064444e-05,4.5281706874903964e-05,0.000381218495394663,4.56649297973859e-05,0.00022963014735044495,3.4937994037516357e-05,0.0,0.0005665676867437063,0.002313093944165692,4.187876756929752e-05,0.0002128360500125765,0.00016267379780985275,0.0001169074350183115,0.000154981588792501,9.762057624522995e-05,0.00022070868959966696,0.0018620194878968053,0.0002216959149582581,0.002143479180785845,0.00015298006528953337,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,38.0,0.00011221368638974316,0.0004893265001857377,6.1559700469845386e-06,4.0644009138213975e-05,3.399487052645002e-05,2.595909301322104e-05,3.6290643430463064e-05,1.9981168120135517e-05,4.064905484811958e-05,0.00040633787684684816,4.212318786552974e-05,0.0003108434238523807,3.211406835246922e-05,0.0,0.0005845556843955561,0.002317240590569358,5.0406973316984354e-05,0.00021350104947510004,0.00016054873056006882,0.00021896321537359705,0.00014969116111971298,0.00011104002079498843,0.00019755818933810828,0.002351426291015913,0.00020557597466984635,0.0027817528952592575,0.00013963677832540475,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,39.0,0.00010917094759542666,0.0004882931789619261,5.727795120880932e-06,3.790618937131208e-05,3.111731471880427e-05,2.375844303729399e-05,3.1587100434656733e-05,1.9288493817385958e-05,4.037427452375304e-05,0.0003670300997171119,4.223983664557619e-05,0.0002219202423674077,2.8860772836883114e-05,0.0,0.000557566541920668,0.002310354192301912,4.4611657518635754e-05,0.00019768766074810387,0.0001365570527202678,0.00017693815694290138,0.00012732943836248146,9.46072205526274e-05,0.0001992142565970151,0.002074819503340331,0.00021335686433990046,0.0021907741543631884,0.00012536602293920218,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,40.0,0.00010736213339306917,0.00048771343944528997,5.645401941516972e-06,3.561287656466595e-05,2.807537169067686e-05,2.607843534885391e-05,2.8187429125739557e-05,1.860945924835385e-05,3.9730793382279633e-05,0.0003776022526774445,3.752070968604152e-05,0.0002178687933641624,2.6280278806898473e-05,0.0,0.0005399635377919898,0.002304702622335662,4.092489703083938e-05,0.00017904952965067618,0.00012491548539332625,0.00013068323052904142,0.00011862624647482387,8.787948099322289e-05,0.00018508898668319175,0.0018935212924045587,0.00017802247414423986,0.0024567804996322535,0.00011527883884666851,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,41.0,0.00010720475745008319,0.0004873037177597416,6.006365375859397e-06,3.401723733006141e-05,2.766455802313401e-05,3.422711626940339e-05,2.645343200697732e-05,1.865239296801328e-05,3.8786668260142485e-05,0.0003660528887956933,3.501435997833139e-05,0.00021340649805942958,2.3832647606850956e-05,0.0,0.0005459986486524906,0.002303818111899514,4.434182583910864e-05,0.000174230620639879,0.00011753129228106086,0.00015350542493961143,0.000105208805147207,0.00011919547786127846,0.00016809271285368963,0.0024261718276161817,0.00018689398355079147,0.0020951027015470108,0.00010449468574059085,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,42.0,0.00010607889640042082,0.00048670044163809313,5.845681480521141e-06,3.16362873201743e-05,2.433074703515379e-05,2.124155758606456e-05,2.521651011271618e-05,1.7905519958936942e-05,3.4988845254211734e-05,0.000390278923543637,3.3055484857199326e-05,0.0002366145143933052,2.14124414718376e-05,0.0,0.0005552179689677256,0.00230217992134814,4.5105937938645204e-05,0.00016707896530253333,0.00010613150566628894,0.00010280900359528619,9.666730023030215e-05,9.0067280725863e-05,0.00016870540596029295,0.002109640236920531,0.0001765766866364569,0.002429523932858833,9.2153326145508e-05,0.0
