model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,240,0.01,squared_hinge,900,l2,0.8078766097634021,0.8078766097634021,0.8078766097634021,0.8078766097634021,46.50602126121521,4.680342347004462,0.1563539981842041,0.018737477556808168
StochasticGradientDescent,iron,240,0.01,squared_hinge,900,l1,0.8636418089248279,0.8636418089248279,0.8636418089248279,0.8636418089248279,62.90483775138855,7.439287839983339,0.15145792961120605,0.0033248609880322496
StochasticGradientDescent,iron,240,0.01,squared_hinge,900,elasticnet,0.8127583108715184,0.8127583108715184,0.8127583108715184,0.8127583108715184,61.88242778778076,8.910020003777047,0.1677928924560547,0.020227391682457786
StochasticGradientDescent,iron,240,0.01,squared_hinge,1000,l2,0.7955375861036238,0.7955375861036238,0.7955375861036238,0.7955375861036238,42.7136887550354,5.651849803687271,0.1670915126800537,0.02102101376075845
StochasticGradientDescent,iron,240,0.01,squared_hinge,1000,l1,0.8596885294998502,0.8596885294998502,0.8596885294998502,0.8596885294998502,55.731978511810304,3.5351051342259185,0.15261144638061525,0.007675015666168739
StochasticGradientDescent,iron,240,0.01,squared_hinge,1000,elasticnet,0.8258760107816713,0.8258760107816713,0.8258760107816713,0.8258760107816713,61.135259819030765,11.019446936447366,0.16111459732055664,0.004148129389456126
StochasticGradientDescent,iron,240,0.01,perceptron,100,l2,0.8454627133872418,0.8454627133872418,0.8454627133872418,0.8454627133872418,5.287300157546997,0.3437900075636717,0.1859973907470703,0.02908715442487887
StochasticGradientDescent,iron,240,0.01,perceptron,100,l1,0.8548966756513927,0.8548966756513927,0.8548966756513927,0.8548966756513927,7.881076526641846,0.572366955466036,0.15150961875915528,0.010564643433500167
StochasticGradientDescent,iron,240,0.01,perceptron,100,elasticnet,0.8556154537286613,0.8556154537286613,0.8556154537286613,0.8556154537286613,7.139039659500122,0.2859886701362039,0.17515745162963867,0.021396948405572686
StochasticGradientDescent,iron,240,0.01,perceptron,200,l2,0.8277927523210542,0.8277927523210542,0.8277927523210542,0.8277927523210542,4.904266357421875,0.07212043860736539,0.15648255348205567,0.004899899936658744
StochasticGradientDescent,iron,240,0.01,perceptron,200,l1,0.850943396226415,0.850943396226415,0.850943396226415,0.850943396226415,7.507913446426391,0.09733217711956432,0.1598386287689209,0.014128672626340601
StochasticGradientDescent,iron,240,0.01,perceptron,200,elasticnet,0.829140461215933,0.829140461215933,0.829140461215933,0.829140461215933,7.401772594451904,0.4635050867947515,0.16088762283325195,0.00893363800717271
StochasticGradientDescent,iron,240,0.01,perceptron,300,l2,0.8537885594489367,0.8537885594489367,0.8537885594489367,0.8537885594489367,5.086879825592041,0.08097625432513642,0.1714773654937744,0.014670444144862863
StochasticGradientDescent,iron,240,0.01,perceptron,300,l1,0.8571129080563044,0.8571129080563044,0.8571129080563044,0.8571129080563044,8.028040075302124,0.27918376410999934,0.16720952987670898,0.007037153405241298
StochasticGradientDescent,iron,240,0.01,perceptron,300,elasticnet,0.8035339922132374,0.8035339922132374,0.8035339922132374,0.8035339922132374,7.510500240325928,0.5101937813870622,0.17887310981750487,0.010958816690067512
StochasticGradientDescent,iron,240,0.01,perceptron,400,l2,0.8555256064690028,0.8555256064690028,0.8555256064690028,0.8555256064690028,5.169322681427002,0.41762108856076074,0.1620655059814453,0.011628743960971405
StochasticGradientDescent,iron,240,0.01,perceptron,400,l1,0.8607666966157531,0.8607666966157531,0.8607666966157531,0.8607666966157531,8.33958659172058,0.2445451181427986,0.18021855354309083,0.0189801559796249
StochasticGradientDescent,iron,240,0.01,perceptron,400,elasticnet,0.8443246480982332,0.8443246480982332,0.8443246480982332,0.8443246480982332,7.767548751831055,0.28079626258651114,0.17061948776245117,0.018241305854559176
StochasticGradientDescent,iron,240,0.01,perceptron,500,l2,0.8373465109314167,0.8373465109314167,0.8373465109314167,0.8373465109314167,5.071144866943359,0.1988923985100752,0.16863460540771485,0.013288982033175769
StochasticGradientDescent,iron,240,0.01,perceptron,500,l1,0.8500149745432765,0.8500149745432765,0.8500149745432765,0.8500149745432765,8.425702714920044,0.24714583915265892,0.17482237815856932,0.014469909901943535
StochasticGradientDescent,iron,240,0.01,perceptron,500,elasticnet,0.8324049116501946,0.8324049116501946,0.8324049116501946,0.8324049116501946,8.041840171813964,0.16635086842998636,0.1708069324493408,0.0043869480083981735
StochasticGradientDescent,iron,240,0.01,perceptron,600,l2,0.8406409104522312,0.8406409104522312,0.8406409104522312,0.8406409104522312,5.243916654586792,0.1663872811618429,0.1746549129486084,0.014850248394055639
StochasticGradientDescent,iron,240,0.01,perceptron,600,l1,0.849685534591195,0.849685534591195,0.849685534591195,0.849685534591195,8.71808295249939,0.30256376882701375,0.18039236068725586,0.01162662665897967
