model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,iron,240,ball_tree,euclidean,3,uniform,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9997799155950491,3.5141011238098145,0.09557650265183727,154.17773756980895,6.999077959441529
KNearestNeighbors,iron,240,ball_tree,euclidean,3,distance,0.9991913746630727,0.9991913746630727,0.9991913746630727,0.9991913746630727,0.9997823307433217,3.4660428047180174,0.07621994444873194,153.3508933067322,6.965943040682041
KNearestNeighbors,iron,240,ball_tree,euclidean,6,uniform,0.994848757112908,0.994848757112908,0.994848757112908,0.994848757112908,0.9998424532744175,3.4727863311767577,0.11284770157191415,164.28037462234497,8.003317684657604
KNearestNeighbors,iron,240,ball_tree,euclidean,6,distance,0.9986522911051212,0.9986522911051212,0.9986522911051212,0.9986522911051212,0.9998566894315303,3.3704545497894287,0.07113602609211857,163.20667176246644,8.633415558807025
KNearestNeighbors,iron,240,ball_tree,euclidean,9,uniform,0.9920335429769391,0.9920335429769391,0.9920335429769391,0.9920335429769391,0.9998025863094098,3.48557562828064,0.11666461805084505,172.31768918037415,7.275587575203115
KNearestNeighbors,iron,240,ball_tree,euclidean,9,distance,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.999858635488225,3.4763444900512694,0.07393789473519673,170.73740077018738,7.164728654000925
KNearestNeighbors,iron,240,ball_tree,euclidean,12,uniform,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9997612136742429,3.5621400833129884,0.14115675363673452,179.02406497001647,7.60461239836353
KNearestNeighbors,iron,240,ball_tree,euclidean,12,distance,0.9976340221623239,0.9976340221623239,0.9976340221623239,0.9976340221623239,0.999893987194668,3.57174334526062,0.06816841263414891,177.16486415863037,7.798722881044883
KNearestNeighbors,iron,240,ball_tree,euclidean,15,uniform,0.985684336627733,0.985684336627733,0.985684336627733,0.985684336627733,0.9997041119586841,3.542256212234497,0.0934444477521743,183.80011343955994,6.746365828493506
KNearestNeighbors,iron,240,ball_tree,euclidean,15,distance,0.9967954477388441,0.9967954477388441,0.9967954477388441,0.9967954477388441,0.9999276756939034,3.417946147918701,0.08044604865022756,181.38626451492308,7.822621253441392
KNearestNeighbors,iron,240,ball_tree,euclidean,18,uniform,0.9820904462413896,0.9820904462413896,0.9820904462413896,0.9820904462413896,0.9996182653698806,3.465635633468628,0.08519061175555959,188.13658952713013,7.462963684041932
KNearestNeighbors,iron,240,ball_tree,euclidean,18,distance,0.9961964660077868,0.9961964660077868,0.9961964660077868,0.9961964660077868,0.9999520817918824,3.497238874435425,0.08782628470763335,186.73548316955566,7.505834836513131
KNearestNeighbors,iron,240,ball_tree,euclidean,21,uniform,0.979874213836478,0.979874213836478,0.979874213836478,0.979874213836478,0.9995001293233621,3.4133275985717773,0.06841007326014692,192.06067790985108,7.270830131198141
KNearestNeighbors,iron,240,ball_tree,euclidean,21,distance,0.994848757112908,0.994848757112908,0.994848757112908,0.994848757112908,0.9999465191251875,3.4732815265655517,0.1232647383323013,190.78642749786377,7.93669800215953
KNearestNeighbors,iron,240,ball_tree,euclidean,24,uniform,0.9776879305181192,0.9776879305181192,0.9776879305181192,0.9776879305181192,0.9993711610334637,3.410105514526367,0.1013466972258077,195.33682355880737,7.180315898448585
KNearestNeighbors,iron,240,ball_tree,euclidean,24,distance,0.993590895477688,0.993590895477688,0.993590895477688,0.993590895477688,0.999940605346205,3.5123908042907717,0.11503689221546892,195.48791904449462,7.587277154118717
KNearestNeighbors,iron,240,ball_tree,euclidean,27,uniform,0.9752021563342319,0.9752021563342319,0.9752021563342319,0.9752021563342319,0.9992513195384468,3.5076537132263184,0.20654138943774367,200.6730366230011,8.355222679184772
KNearestNeighbors,iron,240,ball_tree,euclidean,27,distance,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9999354121434401,3.485585165023804,0.04531437252208345,197.96754994392396,8.208085402523896
KNearestNeighbors,iron,240,ball_tree,euclidean,30,uniform,0.9707696915244085,0.9707696915244085,0.9707696915244085,0.9707696915244085,0.999095515782313,3.3903419017791747,0.08799648165905655,203.5640729904175,8.29684500273283
KNearestNeighbors,iron,240,ball_tree,euclidean,30,distance,0.9916142557651991,0.9916142557651991,0.9916142557651991,0.9916142557651991,0.9999273227548413,3.456773567199707,0.03305958686095076,200.8897810459137,8.157184873214403
KNearestNeighbors,iron,240,ball_tree,manhattan,3,uniform,0.9998203054806828,0.9998203054806828,0.9998203054806828,0.9998203054806828,0.9999813199431771,3.4751924514770507,0.09914878854118828,157.28653044700621,9.37855774841188
