model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,120,0.01,hinge,1000,elasticnet,0.7874213836477988,0.7874213836477988,0.7874213836477988,0.7874213836477988,6.275961780548096,0.287852831742756,0.16251516342163086,0.009114063025840597
StochasticGradientDescent,iron,120,0.01,log,100,l2,,,,,0.06865057945251465,0.011380430743757414,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,100,l1,,,,,0.06891484260559082,0.01589226555387544,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,100,elasticnet,,,,,0.06911373138427734,0.009994088924703276,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,200,l2,,,,,0.06652255058288574,0.008079217560257758,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,200,l1,,,,,0.06404857635498047,0.004056004418858734,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,200,elasticnet,,,,,0.07749910354614258,0.008591800378885902,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,300,l2,,,,,0.06848506927490235,0.003810397581221355,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,300,l1,,,,,0.06896629333496093,0.009359788625612693,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,300,elasticnet,,,,,0.07245368957519531,0.017219589057957264,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,400,l2,,,,,0.08295869827270508,0.026058538044466322,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,400,l1,,,,,0.08232221603393555,0.019696253579739743,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,400,elasticnet,,,,,0.06768474578857422,0.008704735413690875,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,500,l2,,,,,0.08286018371582031,0.010566968901153483,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,500,l1,,,,,0.08742523193359375,0.016374866948254175,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,500,elasticnet,,,,,0.07679438591003418,0.0076834877502938055,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,600,l2,,,,,0.08834943771362305,0.009870581486927306,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,600,l1,,,,,0.07234230041503906,0.013407736547829948,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,600,elasticnet,,,,,0.08341503143310547,0.018055296997696698,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,700,l2,,,,,0.0717043399810791,0.00912336410987151,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,700,l1,,,,,0.07940244674682617,0.01718571499888849,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,700,elasticnet,,,,,0.0736605167388916,0.01703381848280176,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,800,l2,,,,,0.06432037353515625,0.003661390712749121,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,800,l1,,,,,0.06795659065246581,0.0069575381430917824,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,800,elasticnet,,,,,0.07356085777282714,0.010956726941999789,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,900,l2,,,,,0.06760854721069336,0.005233862400879802,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,900,l1,,,,,0.07816171646118164,0.019551154185882873,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,900,elasticnet,,,,,0.09199705123901367,0.05012068688176919,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,1000,l2,,,,,0.07498788833618164,0.0049835205091812535,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,1000,l1,,,,,0.08177347183227539,0.01996756760861643,0.0,0.0
StochasticGradientDescent,iron,120,0.01,log,1000,elasticnet,,,,,0.07386069297790528,0.009360053394046572,0.0,0.0
StochasticGradientDescent,iron,120,0.01,modified_huber,100,l2,0.7947589098532495,0.7947589098532495,0.7947589098532495,0.7947589098532495,7.336883926391602,0.4910257590181843,0.1602937698364258,0.02057630184420418
StochasticGradientDescent,iron,120,0.01,modified_huber,100,l1,0.8191674153938304,0.8191674153938304,0.8191674153938304,0.8191674153938304,17.739709854125977,0.5308442630854155,0.1576176643371582,0.003016178689423037
StochasticGradientDescent,iron,120,0.01,modified_huber,100,elasticnet,0.8046421084156933,0.8046421084156933,0.8046421084156933,0.8046421084156933,10.728915643692016,0.7238716005745227,0.1691335678100586,0.020693083852686284
StochasticGradientDescent,iron,120,0.01,modified_huber,200,l2,0.8170410302485773,0.8170410302485773,0.8170410302485773,0.8170410302485773,6.92076940536499,0.33744144817514365,0.1672353744506836,0.017276327328520427
StochasticGradientDescent,iron,120,0.01,modified_huber,200,l1,0.8211440551063193,0.8211440551063193,0.8211440551063193,0.8211440551063193,21.18603358268738,1.2200177064512692,0.15447454452514647,0.013001594936919136
StochasticGradientDescent,iron,120,0.01,modified_huber,200,elasticnet,0.8077268643306379,0.8077268643306379,0.8077268643306379,0.8077268643306379,10.465039110183715,0.9787983846528348,0.16309289932250975,0.010952696196740814
