model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,copper,120,0.51,perceptron,1000,elasticnet,0.901517857142857,0.901517857142857,0.901517857142857,0.901517857142857,1.2814052104949951,0.0781956479233954,0.2544419765472412,0.014494585587578513
StochasticGradientDescent,copper,120,0.61,hinge,100,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.071040725708008,0.0621778362918306,0.270919942855835,0.014312925516314511
StochasticGradientDescent,copper,120,0.61,hinge,100,l1,0.9066964285714286,0.9066964285714286,0.9066964285714286,0.9066964285714286,1.5017651081085206,0.19651084957160644,0.27306246757507324,0.012020059322790816
StochasticGradientDescent,copper,120,0.61,hinge,100,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.7321897983551025,0.22486904628782378,0.25785555839538576,0.011603511136700594
StochasticGradientDescent,copper,120,0.61,hinge,200,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.074028778076172,0.09402403137994174,0.25540738105773925,0.02126322340045257
StochasticGradientDescent,copper,120,0.61,hinge,200,l1,0.9040178571428571,0.9040178571428571,0.9040178571428571,0.9040178571428571,1.4265082359313965,0.14814879504720616,0.24549851417541504,0.019784995982972255
StochasticGradientDescent,copper,120,0.61,hinge,200,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.4916284084320068,0.20062703231043977,0.2521040439605713,0.01528490121748722
StochasticGradientDescent,copper,120,0.61,hinge,300,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0829486846923828,0.05003577871559205,0.2946762561798096,0.028389744331837583
StochasticGradientDescent,copper,120,0.61,hinge,300,l1,0.9031919642857142,0.9031919642857142,0.9031919642857142,0.9031919642857142,1.4099271297454834,0.16368877401112628,0.27337055206298827,0.013787207322792422
StochasticGradientDescent,copper,120,0.61,hinge,300,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.5794592380523682,0.15408364654146262,0.25455474853515625,0.010785503723219084
StochasticGradientDescent,copper,120,0.61,hinge,400,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0733935356140136,0.05891615241455093,0.2688004970550537,0.023698828777306846
StochasticGradientDescent,copper,120,0.61,hinge,400,l1,0.9050223214285713,0.9050223214285713,0.9050223214285713,0.9050223214285713,1.270357894897461,0.1347015641632034,0.2616425514221191,0.02101533060078302
StochasticGradientDescent,copper,120,0.61,hinge,400,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.4136010646820067,0.08655372483764548,0.264617395401001,0.010694448106684426
StochasticGradientDescent,copper,120,0.61,hinge,500,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0705239295959472,0.01787343714098819,0.25762233734130857,0.01614046326183391
StochasticGradientDescent,copper,120,0.61,hinge,500,l1,0.9055133928571429,0.9055133928571429,0.9055133928571429,0.9055133928571429,1.4321229457855225,0.20967670993790755,0.24840278625488282,0.02708232247262674
StochasticGradientDescent,copper,120,0.61,hinge,500,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.656270933151245,0.13400903685320603,0.2587784767150879,0.02531038475280891
StochasticGradientDescent,copper,120,0.61,hinge,600,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0907958030700684,0.0747203468450778,0.24646501541137694,0.012071167293327868
StochasticGradientDescent,copper,120,0.61,hinge,600,l1,0.905044642857143,0.905044642857143,0.905044642857143,0.905044642857143,1.3218163013458253,0.09690335764554395,0.2648963451385498,0.012793192874191261
StochasticGradientDescent,copper,120,0.61,hinge,600,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.499010181427002,0.12817212913927295,0.2747940540313721,0.020164142625771125
StochasticGradientDescent,copper,120,0.61,hinge,700,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0838354587554933,0.029723363279953178,0.2844399929046631,0.024941792842476117
StochasticGradientDescent,copper,120,0.61,hinge,700,l1,0.9047098214285715,0.9047098214285715,0.9047098214285715,0.9047098214285715,1.5325705051422118,0.15520450595960342,0.27684993743896485,0.010257048932645813
StochasticGradientDescent,copper,120,0.61,hinge,700,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.5712128162384034,0.1254261291593143,0.24603896141052245,0.024125941140900654
StochasticGradientDescent,copper,120,0.61,hinge,800,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0351829051971435,0.07053514888420626,0.26213665008544923,0.02150615326022541
StochasticGradientDescent,copper,120,0.61,hinge,800,l1,0.9020535714285713,0.9020535714285713,0.9020535714285713,0.9020535714285713,1.3440759658813477,0.21704197518078636,0.265854024887085,0.010628463860574503
StochasticGradientDescent,copper,120,0.61,hinge,800,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.5464197635650634,0.13758188720307146,0.2974731922149658,0.02853909654952729
StochasticGradientDescent,copper,120,0.61,hinge,900,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0560210704803468,0.05906047964840473,0.28514862060546875,0.023823784470947285
StochasticGradientDescent,copper,120,0.61,hinge,900,l1,0.9053571428571429,0.9053571428571429,0.9053571428571429,0.9053571428571429,1.4410724639892578,0.09492445974227141,0.2550201416015625,0.005308943310976562
StochasticGradientDescent,copper,120,0.61,hinge,900,elasticnet,0.8747321428571428,0.8747321428571428,0.8747321428571428,0.8747321428571428,1.5537813186645508,0.06630335810264515,0.2596688747406006,0.010329602457006462
