model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,iron,120,gini,301,201,0.9978436657681939,0.9978436657681939,0.9978436657681939,0.9978436657681939,0.9999873011329203,46.47297344207764,0.5600547627519732,0.7350956439971924,0.07138292529993358
RandomForest,iron,120,gini,301,301,0.9978736148547469,0.9978736148547469,0.9978736148547469,0.9978736148547469,0.9999869761357566,69.72213034629821,0.565126062701655,0.9535189151763916,0.05748720852166866
RandomForest,iron,120,gini,301,401,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.9999865867971846,92.57250075340271,1.3270032841116859,1.256144380569458,0.10741505520683789
RandomForest,iron,120,gini,301,501,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999876151039899,115.99679732322693,0.9585413876084574,1.4226123332977294,0.057743024623160735
RandomForest,iron,120,gini,301,601,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9999876875485694,136.8409899711609,1.4750885422770914,1.7942092895507813,0.15500091708617147
RandomForest,iron,120,gini,301,701,0.9980533093740641,0.9980533093740641,0.9980533093740641,0.9980533093740641,0.999987743916677,160.96355533599854,1.6552797372103847,1.9494674682617188,0.04031741352210182
RandomForest,iron,120,gini,301,801,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.9999870687648384,185.5977152824402,2.115749195914686,2.340757942199707,0.1407648915218648
RandomForest,iron,120,gini,301,901,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999876483054729,212.49086980819703,4.418963302482171,3.273124837875366,0.38872406268449666
RandomForest,iron,120,gini,401,1,0.9737646001796945,0.9737646001796945,0.9737646001796945,0.9737646001796945,0.9836026440408772,0.3096899509429932,0.01323781338674849,0.20486817359924317,0.00823488915422851
RandomForest,iron,120,gini,401,101,0.9977238694219827,0.9977238694219827,0.9977238694219827,0.9977238694219827,0.9999837573862103,23.01896357536316,0.3328799961380307,0.4575640201568604,0.021562479271600855
RandomForest,iron,120,gini,401,201,0.9977837675950884,0.9977837675950884,0.9977837675950884,0.9977837675950884,0.9999865199892595,47.25255374908447,0.6154903362991871,0.7258111000061035,0.04709966671043654
RandomForest,iron,120,gini,401,301,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9999872979843805,69.92505879402161,1.2779336734053122,1.0141237258911133,0.07648956595343398
RandomForest,iron,120,gini,401,401,0.9979035639412996,0.9979035639412996,0.9979035639412996,0.9979035639412996,0.999986746779515,101.43435583114623,4.128665054178007,1.6142313480377197,0.09510842174685201
RandomForest,iron,120,gini,401,501,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999868281639902,122.74970822334289,5.947822353553531,1.5333905696868897,0.07244638837468285
RandomForest,iron,120,gini,401,601,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9999879616984231,142.7301257610321,3.881741417864375,1.778598928451538,0.029639803988048607
RandomForest,iron,120,gini,401,701,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999880599544124,166.75064344406127,2.5227003506275842,2.0699023723602297,0.0856745408297707
RandomForest,iron,120,gini,401,801,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9999879481288847,183.96892342567443,1.403899984752054,2.2707077980041506,0.07710520603270805
RandomForest,iron,120,gini,401,901,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9999879429818209,205.3933663368225,0.8868275569417927,2.682197999954224,0.1398296776786104
RandomForest,iron,120,gini,501,1,0.9755315962863133,0.9755315962863133,0.9755315962863133,0.9755315962863133,0.9847046629121623,0.2978671550750732,0.019634206685118203,0.20619349479675292,0.013593059085560202
RandomForest,iron,120,gini,501,101,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999870705176284,23.426186513900756,0.586570238744439,0.47196249961853026,0.0151350824520199
RandomForest,iron,120,gini,501,201,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9999867013786903,46.46595845222473,0.3891099048228873,0.7604633808135987,0.041996525233726927
RandomForest,iron,120,gini,501,301,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9999878696174719,68.51888065338134,0.22670514059126481,0.9742587566375732,0.030148261038288365
RandomForest,iron,120,gini,501,401,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9999868391823954,90.96357884407044,0.3175196131261526,1.3333929538726808,0.08985929312151804
RandomForest,iron,120,gini,501,501,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.999987836170226,114.08075709342957,0.5555565843922736,1.4692797183990478,0.06761824282027905
RandomForest,iron,120,gini,501,601,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999871495705449,136.4297986984253,0.3795326446861471,1.6897894859313964,0.03930217791623326
RandomForest,iron,120,gini,501,701,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.9999873037103256,158.94802765846254,0.4391327295915725,2.1051448822021483,0.0698039758469342
RandomForest,iron,120,gini,501,801,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999877608889097,182.18327565193175,0.8917420327355849,2.313481664657593,0.06494972137589565
RandomForest,iron,120,gini,501,901,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9999877496269338,205.48691568374633,0.4244996040235759,2.5584898948669434,0.0370121391224798
RandomForest,iron,120,gini,601,1,0.9712189278227014,0.9712189278227014,0.9712189278227014,0.9712189278227014,0.9820120982682145,0.3137967586517334,0.01766829543482521,0.20134787559509276,0.011975594293223887
RandomForest,iron,120,gini,601,101,0.9978137166816412,0.9978137166816412,0.9978137166816412,0.9978137166816412,0.9999843862092288,23.049135398864745,0.06560574309485234,0.44283280372619627,0.018858842993448623
RandomForest,iron,120,gini,601,201,0.9978137166816412,0.9978137166816412,0.9978137166816412,0.9978137166816412,0.9999861017120827,45.509718322753905,0.1247683327362487,0.7506494045257568,0.051381681962533766
RandomForest,iron,120,gini,601,301,0.9978736148547469,0.9978736148547469,0.9978736148547469,0.9978736148547469,0.9999877855846939,67.9831353187561,0.24267017832180152,1.0132702827453612,0.04470128849504708
RandomForest,iron,120,gini,601,401,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999871721690724,91.30262889862061,0.2271843907671766,1.2588905811309814,0.07258505522406594
RandomForest,iron,120,gini,601,501,0.9981731057202756,0.9981731057202756,0.9981731057202756,0.9981731057202756,0.9999874525667491,113.68991408348083,0.35876744608584527,1.5479747772216796,0.11393691761612312
RandomForest,iron,120,gini,601,601,0.9979634621144056,0.9979634621144056,0.9979634621144056,0.9979634621144056,0.999987799892943,136.72958393096923,0.13194951378466185,1.7904493808746338,0.12868305725879306
RandomForest,iron,120,gini,601,701,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9999873148855805,159.01516017913818,0.5397806409872998,1.980198049545288,0.06039817588090465
RandomForest,iron,120,gini,601,801,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999877914053839,181.72748484611512,0.8757705465494181,2.2783555507659914,0.06317012950398009
RandomForest,iron,120,gini,601,901,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.99998753643609,205.30212717056276,0.9969481945816163,2.506212854385376,0.04411295630091642
RandomForest,iron,120,gini,701,1,0.9730757711889788,0.9730757711889788,0.9730757711889788,0.9730757711889788,0.983173467948826,0.3145732402801514,0.017261359977770514,0.20795183181762694,0.009936593980701335
RandomForest,iron,120,gini,701,101,0.9979335130278525,0.9979335130278525,0.9979335130278525,0.9979335130278525,0.9999864381054329,23.120838356018066,0.11185695764785848,0.46619462966918945,0.034723058159028236
RandomForest,iron,120,gini,701,201,0.9979035639412999,0.9979035639412999,0.9979035639412999,0.9979035639412999,0.9999876726829946,45.679780054092404,0.12614052148625945,0.7197350978851318,0.049041457391168296
RandomForest,iron,120,gini,701,301,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9999880828492724,68.2832338809967,0.1546228011623676,0.969527292251587,0.05714804217423828
RandomForest,iron,120,gini,701,401,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9999871220089658,91.30362343788147,0.1588116247009476,1.18800048828125,0.05246170813747583
RandomForest,iron,120,gini,701,501,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.999987665424167,113.38763961791992,0.6637426471713548,1.4633583545684814,0.08173589181880146
RandomForest,iron,120,gini,701,601,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9981132075471697,0.9999877245288056,135.84407982826232,0.40779811968024016,1.7133721828460693,0.04050448900387963
RandomForest,iron,120,gini,701,701,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9999873069254551,159.06577663421632,0.5212502079937216,2.0029868602752687,0.05989132220043733
RandomForest,iron,120,gini,701,801,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999873909508699,181.55040030479432,0.6709966410106482,2.261543130874634,0.038982120446866525
RandomForest,iron,120,gini,701,901,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9999879089814918,204.13729252815247,0.6772733081106276,2.5319689750671386,0.07906187630733305
RandomForest,iron,120,gini,801,1,0.9750823599880203,0.9750823599880203,0.9750823599880203,0.9750823599880203,0.9844275519841463,0.31920976638793946,0.025924835189806934,0.20732226371765136,0.011172145626582317
RandomForest,iron,120,gini,801,101,0.9977837675950884,0.9977837675950884,0.9977837675950884,0.9977837675950884,0.9999841367635705,22.908833265304565,0.22805241959741693,0.48510127067565917,0.048812494644340995
RandomForest,iron,120,gini,801,201,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9980233602875112,0.9999858921013549,45.73692297935486,0.32161392112677156,0.7535184383392334,0.045569381293775524
RandomForest,iron,120,gini,801,301,0.998053309374064,0.998053309374064,0.998053309374064,0.998053309374064,0.9999873123934069,68.39516143798828,0.3899264108385257,0.973681116104126,0.049391465683265516
RandomForest,iron,120,gini,801,401,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9979335130278526,0.9999870376040194,90.96368613243104,0.3787152055409186,1.245051383972168,0.10164996221499444
RandomForest,iron,120,gini,801,501,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9999873283386226,113.56087884902954,0.4588636307230711,1.4658919811248778,0.06697134139202256
RandomForest,iron,120,gini,801,601,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9999877045652925,135.61480522155762,0.613890326120724,1.7111614227294922,0.07527239876612044
RandomForest,iron,120,gini,801,701,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999877938480177,159.24901394844056,0.4390968476204279,2.067745018005371,0.20243509322573505
RandomForest,iron,120,gini,801,801,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9999872816452658,181.5786563873291,0.7866966905808586,2.2806950569152833,0.06134417178770275
RandomForest,iron,120,gini,801,901,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999876178139733,204.57406816482543,0.4321275278827776,2.501704692840576,0.07985660297154658
RandomForest,iron,120,gini,901,1,0.9739442946990117,0.9739442946990117,0.9739442946990117,0.9739442946990117,0.983716115497271,0.31572895050048827,0.01759132577464935,0.2002267360687256,0.0072741406589763025
RandomForest,iron,120,gini,901,101,0.9976040730757711,0.9976040730757711,0.9976040730757711,0.9976040730757711,0.9999846895385065,23.076035928726196,0.222700993250562,0.45576171875,0.034347516004502705
RandomForest,iron,120,gini,901,201,0.9978436657681939,0.9978436657681939,0.9978436657681939,0.9978436657681939,0.9999873710636347,45.58539395332336,0.2034192468938795,0.7526396751403809,0.08736056464128057
RandomForest,iron,120,gini,901,301,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.999986706966868,68.54480104446411,0.2506379771610517,0.9537203311920166,0.02935800112831773
RandomForest,iron,120,gini,901,401,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.999987508121643,91.08471274375916,0.5132668727027164,1.3046303272247315,0.029270469171165027
RandomForest,iron,120,gini,901,501,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9979634621144055,0.9999871247982319,113.88413081169128,0.4380454983526279,1.462735080718994,0.08238049238771623
RandomForest,iron,120,gini,901,601,0.9980533093740641,0.9980533093740641,0.9980533093740641,0.9980533093740641,0.9999865894405362,136.43392324447632,0.46207292638403397,1.7633714199066162,0.12216719915845363
RandomForest,iron,120,gini,901,701,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999874637064863,159.29920902252198,0.9712712941759961,2.147074747085571,0.11041144827232488
RandomForest,iron,120,gini,901,801,0.998083258460617,0.998083258460617,0.998083258460617,0.998083258460617,0.9999873405019954,184.76721749305725,1.6059020686602405,2.696052312850952,0.12313087768658569
RandomForest,iron,120,gini,901,901,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9999876037422581,207.4060329437256,1.502042705887733,2.3391201972961424,0.11572895969316344
RandomForest,iron,120,entropy,1,1,0.37616052710392334,0.37616052710392334,0.37616052710392334,0.37616052710392334,0.6936908282592631,0.11452040672302247,0.009184896232315973,0.21363744735717774,0.02117260453642662
RandomForest,iron,120,entropy,1,101,0.7177598083258461,0.7177598083258461,0.7177598083258461,0.7177598083258461,0.9246327697804866,3.5194570064544677,0.0151793891777994,0.28424663543701173,0.01788484505998519
RandomForest,iron,120,entropy,1,201,0.7526504941599281,0.7526504941599281,0.7526504941599281,0.7526504941599281,0.931326947595163,7.151511144638062,0.08514459912238537,0.36815695762634276,0.030178822208198137
RandomForest,iron,120,entropy,1,301,0.7569931117100929,0.7569931117100929,0.7569931117100929,0.7569931117100929,0.9323940827392487,10.561150979995727,0.11242600457320599,0.43337187767028806,0.030470282455743354
RandomForest,iron,120,entropy,1,401,0.749715483677748,0.749715483677748,0.749715483677748,0.749715483677748,0.9313516563164992,14.196108341217041,0.15877741817236557,0.48270344734191895,0.01179127788329268
RandomForest,iron,120,entropy,1,501,0.7472896076669662,0.7472896076669662,0.7472896076669662,0.7472896076669662,0.93036958038693,17.8730827331543,0.38756434832973025,0.5841965198516845,0.023692665014904978
RandomForest,iron,120,entropy,1,601,0.7532494758909853,0.7532494758909853,0.7532494758909853,0.7532494758909853,0.9326017305998386,21.41978464126587,0.31899186807186447,0.6778504371643066,0.023671071068671518
RandomForest,iron,120,entropy,1,701,0.7502545672356993,0.7502545672356993,0.7502545672356993,0.7502545672356993,0.9321660743820089,25.332160854339598,0.3557618643760789,0.7618247509002686,0.05939302043946204
RandomForest,iron,120,entropy,1,801,0.7467505241090147,0.7467505241090147,0.7467505241090147,0.7467505241090147,0.9321868795542393,28.55927801132202,0.5097390261221094,0.7847507476806641,0.040092506008965224
RandomForest,iron,120,entropy,1,901,0.7493560946391135,0.7493560946391135,0.7493560946391135,0.7493560946391135,0.9333854720469263,32.35156569480896,0.5536398330193385,0.8403069019317627,0.030257427153536142
RandomForest,iron,120,entropy,101,1,0.9773884396525906,0.9773884396525906,0.9773884396525906,0.9773884396525906,0.985868462368907,0.4019044876098633,0.023603079515469663,0.21801857948303222,0.011760862919747076
RandomForest,iron,120,entropy,101,101,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9999917841066998,28.726485109329225,0.3461570293973566,0.47975883483886717,0.043415880766157676
RandomForest,iron,120,entropy,101,201,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9979934112009584,0.9999913942666325,57.13739833831787,0.6002563868855905,0.6351051330566406,0.05061546059157629
RandomForest,iron,120,entropy,101,301,0.9984426474992514,0.9984426474992514,0.9984426474992514,0.9984426474992514,0.9999923913662163,85.06961278915405,0.634967573281276,0.9282933712005615,0.09697538176226655
RandomForest,iron,120,entropy,101,401,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.9981431566337227,0.999992416850058,112.58950977325439,0.8397108900613445,1.044126844406128,0.06696690435884627
RandomForest,iron,120,entropy,101,501,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9999928452845109,141.05573797225952,0.7522311368931143,1.3537631988525392,0.0540368601454567
RandomForest,iron,120,entropy,101,601,0.9983827493261457,0.9983827493261457,0.9983827493261457,0.9983827493261457,0.9999927052496058,168.89941816329957,0.9882790176539107,1.5637030124664306,0.1410267521063124
RandomForest,iron,120,entropy,101,701,0.9983528002395927,0.9983528002395927,0.9983528002395927,0.9983528002395927,0.9999925093066648,196.67872343063354,1.6883615208212495,1.6787168979644775,0.09690469271544928
RandomForest,iron,120,entropy,101,801,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9999929240337471,225.1876341819763,1.3163291872474792,1.9059103012084961,0.07134484593930897
RandomForest,iron,120,entropy,101,901,0.9985324947589099,0.9985324947589099,0.9985324947589099,0.9985324947589099,0.999993265577924,252.1736752986908,1.4059206824773494,2.50870361328125,0.28318891815792346
RandomForest,iron,120,entropy,201,1,0.974513327343516,0.974513327343516,0.974513327343516,0.974513327343516,0.9840698106429189,0.36827850341796875,0.027040360580236095,0.19955382347106934,0.0059358401656125
RandomForest,iron,120,entropy,201,101,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9999923133029354,28.361486196517944,0.19720442747631173,0.39469304084777834,0.005553549257978011
RandomForest,iron,120,entropy,201,201,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9981132075471699,0.9999924417676553,56.2015417098999,0.3658010318067515,0.609974479675293,0.03785731488349887
RandomForest,iron,120,entropy,201,301,0.9984426474992512,0.9984426474992512,0.9984426474992512,0.9984426474992512,0.999993156646228,84.98586101531983,0.4206667485806209,0.8981735229492187,0.06216905954537171
RandomForest,iron,120,entropy,201,401,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9981731057202754,0.9999924782791793,112.3741093635559,0.7502485724107967,1.0853943347930908,0.14196069203156542
RandomForest,iron,120,entropy,201,501,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9999930388978363,142.01984257698058,0.5542244593189046,1.2719130516052246,0.08355916767085102
RandomForest,iron,120,entropy,201,601,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9999923805074511,167.87311487197877,0.6225265695911116,1.5469065666198731,0.1433438505255029
RandomForest,iron,120,entropy,201,701,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9999927642866329,195.92959222793579,1.2035346874236963,1.7876182079315186,0.11664681863654201
RandomForest,iron,120,entropy,201,801,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9999929997837965,226.3536241054535,0.5056928543484308,1.9042394161224365,0.04218870799792896
RandomForest,iron,120,entropy,201,901,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9999927531203129,253.46842322349548,2.047330165290136,2.183604049682617,0.08346143637590298
RandomForest,iron,120,entropy,301,1,0.9747529200359389,0.9747529200359389,0.9747529200359389,0.9747529200359389,0.9842237205060782,0.35805583000183105,0.01730530067456316,0.1990042209625244,0.0029662281041584284
RandomForest,iron,120,entropy,301,101,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9999913746770079,28.481477880477904,0.2509101924043948,0.4496286869049072,0.023481059996431675
RandomForest,iron,120,entropy,301,201,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9999913940470637,55.985037851333615,0.14868577993886598,0.6368553161621093,0.044573383950763185
RandomForest,iron,120,entropy,301,301,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.9980233602875114,0.9999920840709173,84.35296983718872,0.6745283596225181,0.7923241138458252,0.010466208247730247
RandomForest,iron,120,entropy,301,401,0.9984725965858041,0.9984725965858041,0.9984725965858041,0.9984725965858041,0.9999922935697368,112.8083083152771,0.8037878257548312,1.124489688873291,0.07735735243501793
RandomForest,iron,120,entropy,301,501,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9999926436958997,140.73606915473937,1.3942740843089103,1.2542850494384765,0.05755490443370212
RandomForest,iron,120,entropy,301,601,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9983228511530399,0.9999928429683151,168.61975450515746,1.2460606435186008,1.441535758972168,0.04523702813255927
RandomForest,iron,120,entropy,301,701,0.9984725965858041,0.9984725965858041,0.9984725965858041,0.9984725965858041,0.99999308641979,195.95659313201904,1.1117475393689882,1.909614658355713,0.1214365659937808
RandomForest,iron,120,entropy,301,801,0.9983827493261455,0.9983827493261455,0.9983827493261455,0.9983827493261455,0.9999932012358779,226.0224377632141,1.6541728078056759,1.9156582355499268,0.03277488902374387
RandomForest,iron,120,entropy,301,901,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9984126984126984,0.9999929995503483,252.64850850105285,1.961385764528152,2.190332555770874,0.05946403480254959
RandomForest,iron,120,entropy,401,1,0.9758610362383948,0.9758610362383948,0.9758610362383948,0.9758610362383948,0.9849078832576332,0.3675227642059326,0.03514722380600084,0.2020693302154541,0.006361978557951141
