model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,120,200,5,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,706.1103301525116,43.06468460066239,71.46573662757874,4.276415098897867
SupportVectorMachine,iron,120,400,1,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,232.5305636882782,10.889504092788735,40.241585397720335,2.85454361188766
SupportVectorMachine,iron,120,400,1,poly,0.7975741239892183,0.7975741239892183,0.7975741239892183,0.7975741239892183,292.1532846450806,10.572045024447734,48.011787271499635,2.0254505225007273
SupportVectorMachine,iron,120,400,1,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,260.7761568069458,7.374698905383248,74.14588723182678,2.3417747599768814
SupportVectorMachine,iron,120,400,1,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,695.9873720169068,22.010697945263892,73.44178066253662,5.252067158546694
SupportVectorMachine,iron,120,400,2,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,219.42772297859193,5.487834013767801,37.599556827545165,0.9795670147998277
SupportVectorMachine,iron,120,400,2,poly,0.817340521114106,0.817340521114106,0.817340521114106,0.817340521114106,235.94310364723205,13.76333024229715,42.61136631965637,2.4216893382097346
SupportVectorMachine,iron,120,400,2,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,257.73695464134215,10.538810602146752,68.31157627105713,3.6990218445335636
SupportVectorMachine,iron,120,400,2,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,690.9264461994171,26.912094940256832,73.10026903152466,5.649122497958721
SupportVectorMachine,iron,120,400,3,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,229.8829604625702,10.053054182025152,42.35657086372375,1.0505180272258683
SupportVectorMachine,iron,120,400,3,poly,0.8575022461814914,0.8575022461814914,0.8575022461814914,0.8575022461814914,198.7064802646637,9.191778919402717,33.94411768913269,1.7616304159332863
SupportVectorMachine,iron,120,400,3,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,257.3376133441925,17.160635794561223,65.98424863815308,2.4312867795390005
SupportVectorMachine,iron,120,400,3,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,699.8339751720429,38.91207429798904,72.95686759948731,3.568954660922541
SupportVectorMachine,iron,120,400,4,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,227.244043302536,12.403530579664007,40.65262861251831,1.4193117062861103
