model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,copper,120,auto,chebyshev,9,uniform,,,,,,0.5752928256988525,0.17723289594158054,0.4732964515686035,0.32877863140535435
KNearestNeighbors,copper,120,auto,chebyshev,9,distance,0.9989955357142858,0.9989955357142858,0.9989955357142858,0.9989955357142858,0.9993612689778264,0.48488569259643555,0.118993077084032,130.05315146446227,0.6079690227325558
KNearestNeighbors,copper,120,auto,chebyshev,12,uniform,,,,,,0.36911640167236326,0.14539877085749298,0.6481704711914062,0.43437942072103775
KNearestNeighbors,copper,120,auto,chebyshev,12,distance,0.9989732142857143,0.9989732142857143,0.9989732142857143,0.9989732142857143,0.9993859938302367,0.5087722301483154,0.20060658728471767,130.03252139091492,0.7081657866027938
KNearestNeighbors,copper,120,auto,chebyshev,15,uniform,,,,,,0.5461337566375732,0.05110292101535585,0.2742765426635742,0.29838397787559684
KNearestNeighbors,copper,120,auto,chebyshev,15,distance,0.9990625,0.9990625,0.9990625,0.9990625,0.9996513807146605,0.621973705291748,0.10541231658722433,129.8995993614197,0.846945594501082
KNearestNeighbors,copper,120,auto,chebyshev,18,uniform,,,,,,0.6822203159332275,0.2172093879946482,0.3003993511199951,0.3940902495313383
KNearestNeighbors,copper,120,auto,chebyshev,18,distance,0.9989955357142858,0.9989955357142858,0.9989955357142858,0.9989955357142858,0.9996886890545424,0.4601004123687744,0.09940548993201141,130.49734320640565,0.5752311688081955
KNearestNeighbors,copper,120,auto,chebyshev,21,uniform,,,,,,0.5810519695281983,0.05253372904540414,0.28012895584106445,0.30368034863195464
KNearestNeighbors,copper,120,auto,chebyshev,21,distance,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.9989508928571429,0.999725623290743,0.37568063735961915,0.1422440252451417,130.72254581451415,0.6568903392060267
KNearestNeighbors,copper,120,auto,chebyshev,24,uniform,,,,,,0.6251155376434326,0.027864415852752327,0.4623549938201904,0.26731563013836046
KNearestNeighbors,copper,120,auto,chebyshev,24,distance,0.9988616071428572,0.9988616071428572,0.9988616071428572,0.9988616071428572,0.9997251244858341,0.5150904178619384,0.07082775600167446,127.1275978565216,3.257481716769727
KNearestNeighbors,copper,120,auto,chebyshev,27,uniform,,,,,,0.5896721839904785,0.026921856235532313,0.4750080108642578,0.31633250844417227
KNearestNeighbors,copper,120,auto,chebyshev,27,distance,0.9988616071428572,0.9988616071428572,0.9988616071428572,0.9988616071428572,0.999902109536651,0.5128795623779296,0.22861164453855468,118.54826760292053,1.702868620520539
KNearestNeighbors,copper,120,auto,chebyshev,30,uniform,,,,,,0.578251314163208,0.13087039257209893,0.3525563716888428,0.32818350011726233
KNearestNeighbors,copper,120,auto,chebyshev,30,distance,0.9988839285714286,0.9988839285714286,0.9988839285714286,0.9988839285714286,0.999902098200176,0.47419118881225586,0.11084196322175316,96.70726690292358,11.067855267383754
KNearestNeighbors,copper,120,ball_tree,minkowski,3,uniform,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9995387868429777,4.891059637069702,0.8543846587557468,97.45322222709656,24.754809472126666
