model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,copper,120,gini,201,101,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.99999943317624,17.720255041122435,0.3850989926344773,0.668098783493042,0.02968921294084851
RandomForest,copper,120,gini,201,201,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999994558491905,34.427878046035765,0.3657997324363376,1.045325469970703,0.03572586709307545
RandomForest,copper,120,gini,201,301,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999993764938641,51.76344814300537,0.5046205401462631,1.3446806430816651,0.023422956221128638
RandomForest,copper,120,gini,201,401,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999995011950912,69.3166907787323,0.8020235067251323,1.7673433303833008,0.11065916132915266
RandomForest,copper,120,gini,201,501,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999996712422192,86.91387977600098,0.9646052063177686,2.0615829467773437,0.02686074153174947
RandomForest,copper,120,gini,201,601,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999995465409921,103.4306743144989,1.6819566252032263,2.5193483352661135,0.12036983716381432
RandomForest,copper,120,gini,201,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999995918868928,121.52288265228272,1.5355988362754591,2.9260093212127685,0.07592444161452543
RandomForest,copper,120,gini,201,801,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999996258963183,137.00164871215821,1.6699761947219844,3.110787868499756,0.03931841613301245
RandomForest,copper,120,gini,201,901,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999987416512528,154.6929901599884,1.0978602679905345,3.552793598175049,0.18785855002120355
RandomForest,copper,120,gini,301,1,0.99734375,0.99734375,0.99734375,0.99734375,0.9932338701229917,0.2715149402618408,0.02503206146712863,0.31055703163146975,0.0251836013013618
RandomForest,copper,120,gini,301,101,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999993764938641,17.6742413520813,0.20171857062311963,0.6715000629425049,0.04663412273691506
RandomForest,copper,120,gini,301,201,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999938896398672,34.617831993103025,0.5433657178146925,1.0151983737945556,0.07087688818061663
RandomForest,copper,120,gini,301,301,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999994785221407,52.150883483886716,0.8681128536442345,1.4036843299865722,0.10160996848886247
RandomForest,copper,120,gini,301,401,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999991611008351,69.14111533164979,0.7328385350102736,1.6829877376556397,0.043574201119525764
RandomForest,copper,120,gini,301,501,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999993424844383,86.08513369560242,0.4541652364324242,2.074943780899048,0.0864857311047288
RandomForest,copper,120,gini,301,601,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999987983336288,102.73760552406311,0.9471537449946333,2.4487399578094484,0.060056488490488065
RandomForest,copper,120,gini,301,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999989683807569,119.71923718452453,0.7118727345702431,2.813600254058838,0.07159506652479275
RandomForest,copper,120,gini,301,801,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999993991668145,137.86616520881654,1.014598329479592,3.0880626678466796,0.06419841494903816
RandomForest,copper,120,gini,301,901,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999993311479631,155.18240323066712,0.9538656080017514,3.6163944721221926,0.08774283223141127
RandomForest,copper,120,gini,401,1,0.9977008928571429,0.9977008928571429,0.9977008928571429,0.9977008928571429,0.994578784194777,0.29297637939453125,0.03828382845920432,0.3105794906616211,0.018030578002667608
RandomForest,copper,120,gini,401,101,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999997619340208,17.44232726097107,0.16769810252044384,0.6588045597076416,0.032321311689370594
RandomForest,copper,120,gini,401,201,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999990137266576,34.36878218650818,0.4841925578404192,1.050773525238037,0.04136316478430538
RandomForest,copper,120,gini,401,301,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999983335381456,51.572527742385866,0.7535814235405167,1.3476611614227294,0.06831781938390809
RandomForest,copper,120,gini,401,401,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999988550160047,69.43096170425414,1.0306178995797421,1.7867959976196288,0.08007924375188925
RandomForest,copper,120,gini,401,501,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999995578774673,86.17521538734437,0.9394205157443847,2.1176403999328612,0.078564386221976
