model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,copper,120,800,4,poly,0.9282142857142857,0.9282142857142857,0.9282142857142857,0.9282142857142857,326.545308303833,9.652942916632885,40.25152883529663,2.0358905313170292
SupportVectorMachine,copper,120,800,4,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,323.9223008155823,7.4234836066139565,59.006853866577146,2.6053045932006036
SupportVectorMachine,copper,120,800,4,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,295.84241180419923,15.913172082304495,42.937111139297485,0.5873738995140965
SupportVectorMachine,copper,120,800,5,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,342.9408031463623,13.53235152105917,38.66064720153808,3.2939846373038164
SupportVectorMachine,copper,120,800,5,poly,0.9566517857142858,0.9566517857142858,0.9566517857142858,0.9566517857142858,316.37460737228395,16.065786909959932,35.54827179908752,3.341991530131089
SupportVectorMachine,copper,120,800,5,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,317.5569435119629,8.705452046892008,56.03467926979065,4.799458413749332
SupportVectorMachine,copper,120,800,5,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,290.61405482292173,19.556879255296735,44.104698467254636,0.6177527354234968
SupportVectorMachine,copper,120,1000,1,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,356.81261134147644,8.346681591051787,38.67344441413879,2.8909126231794717
SupportVectorMachine,copper,120,1000,1,poly,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,334.09615540504456,11.617127442497303,39.24277477264404,1.521646042512246
SupportVectorMachine,copper,120,1000,1,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,324.32013006210326,16.542226520736595,56.99672689437866,3.7643276078841077
SupportVectorMachine,copper,120,1000,1,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,300.9735821723938,20.502511149641016,44.4969687461853,2.3472222422752984
SupportVectorMachine,copper,120,1000,2,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,355.89255867004397,8.360215493729171,39.368238639831546,2.732939531616581
SupportVectorMachine,copper,120,1000,2,poly,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,323.59459109306334,18.598311598242436,40.16624388694763,1.8764799674080415
SupportVectorMachine,copper,120,1000,2,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,330.34506764411924,8.152835560053159,58.630116844177245,2.4678979169485427
SupportVectorMachine,copper,120,1000,2,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,298.8846430301666,17.709706667571847,44.591668176651,3.2841292437163307
SupportVectorMachine,copper,120,1000,3,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,352.8746145248413,8.671296795261497,40.46788816452026,1.5221617538175005
SupportVectorMachine,copper,120,1000,3,poly,0.87421875,0.87421875,0.87421875,0.87421875,324.2397033691406,14.017233531913517,39.90828747749329,1.2309420343473205
SupportVectorMachine,copper,120,1000,3,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,325.17260508537294,8.216802520417888,57.240737199783325,6.019216307213884
SupportVectorMachine,copper,120,1000,3,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,296.44957580566404,17.45331132097374,39.44239492416382,3.4097750886908433
SupportVectorMachine,copper,120,1000,4,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,352.5434631347656,7.382707511619986,38.617574262619016,0.653987373898109
SupportVectorMachine,copper,120,1000,4,poly,0.9282142857142857,0.9282142857142857,0.9282142857142857,0.9282142857142857,331.73616724014283,10.364605427228344,37.01857213973999,1.815309104562597
SupportVectorMachine,copper,120,1000,4,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,323.4902433872223,13.86207090361828,54.04926476478577,2.3861101401168976
SupportVectorMachine,copper,120,1000,4,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,301.3192539215088,19.048523695350713,43.87085666656494,1.5153035993119894
SupportVectorMachine,copper,120,1000,5,linear,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,352.9815725326538,7.306017698703073,36.91634888648987,3.390205154969598
SupportVectorMachine,copper,120,1000,5,poly,0.9566517857142858,0.9566517857142858,0.9566517857142858,0.9566517857142858,312.3383539199829,10.528351653714811,30.462881755828857,4.576040904612322
SupportVectorMachine,copper,120,1000,5,rbf,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,308.64627504348755,6.821922874152924,28.83333549499512,5.411448470736645
SupportVectorMachine,copper,120,1000,5,sigmoid,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,206.6070427417755,33.33820994700244,10.304467821121216,3.7243637792635917
