model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,iron,240,entropy,501,1,0.999131476489967,0.999131476489967,0.999131476489967,0.999131476489967,0.999457794001094,0.3112185955047607,0.029573758985926426,0.22094216346740722,0.006270376019701266
RandomForest,iron,240,entropy,501,101,1.0,1.0,1.0,1.0,1.0,18.505334043502806,0.3138453502760255,0.6190676212310791,0.04762898127690156
RandomForest,iron,240,entropy,501,201,1.0,1.0,1.0,1.0,1.0,36.46816635131836,0.19455984168754975,1.0330580234527589,0.022124044364018536
RandomForest,iron,240,entropy,501,301,1.0,1.0,1.0,1.0,1.0,54.6086012840271,0.13559651143345042,1.3359498977661133,0.06490025287523353
RandomForest,iron,240,entropy,501,401,1.0,1.0,1.0,1.0,1.0,73.30485405921937,0.2510871547656586,2.0015186309814452,0.11856434992741567
RandomForest,iron,240,entropy,501,501,1.0,1.0,1.0,1.0,1.0,90.66651825904846,0.7651316583410837,2.0835919857025145,0.031973922527892676
RandomForest,iron,240,entropy,501,601,1.0,1.0,1.0,1.0,1.0,108.88814215660095,0.9546819299294751,2.4878071308135987,0.08125496795747084
RandomForest,iron,240,entropy,501,701,1.0,1.0,1.0,1.0,1.0,126.88778891563416,1.1644769061769635,3.0746245861053465,0.12656780263763642
RandomForest,iron,240,entropy,501,801,1.0,1.0,1.0,1.0,1.0,145.31369199752808,0.9375338793552673,3.2871684074401855,0.06900283618988853
RandomForest,iron,240,entropy,501,901,1.0,1.0,1.0,1.0,1.0,164.46818537712096,0.48147438796042275,3.707608699798584,0.18302399464413252
RandomForest,iron,240,entropy,601,1,0.9994609164420485,0.9994609164420485,0.9994609164420485,0.9994609164420485,0.9996633297465436,0.29675860404968263,0.03752935146326613,0.21839327812194825,0.015140913312407614
RandomForest,iron,240,entropy,601,101,1.0,1.0,1.0,1.0,1.0,18.48771162033081,0.1490717711757058,0.6326674461364746,0.04648759279795737
RandomForest,iron,240,entropy,601,201,1.0,1.0,1.0,1.0,1.0,36.80847110748291,0.1599229950110196,1.02785964012146,0.05945648074736717
RandomForest,iron,240,entropy,601,301,1.0,1.0,1.0,1.0,1.0,55.279883193969724,0.47076130295145435,1.3666807651519775,0.09782554833518231
RandomForest,iron,240,entropy,601,401,1.0,1.0,1.0,1.0,1.0,72.88088784217834,0.494458474130202,1.9190768241882323,0.08902528350502488
RandomForest,iron,240,entropy,601,501,1.0,1.0,1.0,1.0,1.0,91.23779468536377,0.6794935852981312,2.129458522796631,0.090149735277472
RandomForest,iron,240,entropy,601,601,1.0,1.0,1.0,1.0,1.0,108.87671279907227,0.3505076226447009,2.53257737159729,0.13099813623892087
RandomForest,iron,240,entropy,601,701,1.0,1.0,1.0,1.0,1.0,126.40149173736572,0.8263823125134917,3.125336933135986,0.1551314365815645
RandomForest,iron,240,entropy,601,801,1.0,1.0,1.0,1.0,1.0,145.9025559425354,1.0759160063441846,3.2501830101013183,0.045748638679418155
RandomForest,iron,240,entropy,601,901,1.0,1.0,1.0,1.0,1.0,163.78124995231627,0.8215271206685336,3.6678640365600588,0.054071051762086174
RandomForest,iron,240,entropy,701,1,0.9995208146151542,0.9995208146151542,0.9995208146151542,0.9995208146151542,0.9997004641926122,0.3102407455444336,0.02187774268145569,0.22398228645324708,0.03136647625826293
RandomForest,iron,240,entropy,701,101,1.0,1.0,1.0,1.0,1.0,18.68257369995117,0.38612666275501123,0.6018246650695801,0.022190786691664945
RandomForest,iron,240,entropy,701,201,1.0,1.0,1.0,1.0,1.0,36.49746112823486,0.1660052342445758,1.0292662143707276,0.061428351217750685
RandomForest,iron,240,entropy,701,301,1.0,1.0,1.0,1.0,1.0,54.84773960113525,0.46711026684608165,1.3208106994628905,0.06011142971702076
RandomForest,iron,240,entropy,701,401,1.0,1.0,1.0,1.0,1.0,73.23228964805602,0.30608025850601467,1.8629061698913574,0.08497416351937959
RandomForest,iron,240,entropy,701,501,1.0,1.0,1.0,1.0,1.0,91.35036959648133,0.47055961850526007,2.158380222320557,0.0549065888034665
RandomForest,iron,240,entropy,701,601,1.0,1.0,1.0,1.0,1.0,109.48704533576965,0.6063672698692595,2.5498855113983154,0.07554200843742234
RandomForest,iron,240,entropy,701,701,1.0,1.0,1.0,1.0,1.0,127.24586567878723,0.8614447099222828,2.905351686477661,0.09627624229792449
RandomForest,iron,240,entropy,701,801,1.0,1.0,1.0,1.0,1.0,145.24349398612975,0.4597989538646239,3.310363531112671,0.15331735321019882
RandomForest,iron,240,entropy,701,901,1.0,1.0,1.0,1.0,1.0,163.58321080207824,1.2552984637830316,3.628696155548096,0.08986127007690149
RandomForest,iron,240,entropy,801,1,0.9994309673554957,0.9994309673554957,0.9994309673554957,0.9994309673554957,0.9996440536477837,0.3263247013092041,0.03226041330941229,0.21062521934509276,0.00954461068761395
RandomForest,iron,240,entropy,801,101,1.0,1.0,1.0,1.0,1.0,18.622548627853394,0.20017634569371295,0.5974457263946533,0.030010218356712023
RandomForest,iron,240,entropy,801,201,1.0,1.0,1.0,1.0,1.0,36.53293261528015,0.29452953518084335,0.9950273036956787,0.07263405270481271
RandomForest,iron,240,entropy,801,301,1.0,1.0,1.0,1.0,1.0,55.01119074821472,0.4421165323978563,1.3707102298736573,0.04150518972348608
RandomForest,iron,240,entropy,801,401,1.0,1.0,1.0,1.0,1.0,72.94670534133911,0.4511038886095596,1.794051456451416,0.08465028233468215
RandomForest,iron,240,entropy,801,501,1.0,1.0,1.0,1.0,1.0,90.97180352210998,0.25021177859335464,2.0608126163482665,0.11593435077665239
RandomForest,iron,240,entropy,801,601,1.0,1.0,1.0,1.0,1.0,108.74014806747437,0.6741981879094624,2.4345839500427244,0.039907579155161216
RandomForest,iron,240,entropy,801,701,1.0,1.0,1.0,1.0,1.0,126.92894825935363,0.613525568344347,3.0815610885620117,0.1689661500516911
RandomForest,iron,240,entropy,801,801,1.0,1.0,1.0,1.0,1.0,144.61521763801574,0.6452397938711595,3.2328110218048094,0.04811683644416953
