model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,copper,240,0.01,hinge,100,l2,0.9928125,0.9928125,0.9928125,0.9928125,1.2167757987976073,0.0478905962496172,0.25523948669433594,0.019507163660400527
StochasticGradientDescent,copper,240,0.01,hinge,100,l1,0.9953125,0.9953125,0.9953125,0.9953125,1.1647617816925049,0.05634308754630977,0.25568628311157227,0.017290316058223322
StochasticGradientDescent,copper,240,0.01,hinge,100,elasticnet,0.993125,0.993125,0.993125,0.993125,1.578238344192505,0.05836188812973197,0.2887260437011719,0.03572089606754545
StochasticGradientDescent,copper,240,0.01,hinge,200,l2,0.9929241071428571,0.9929241071428571,0.9929241071428571,0.9929241071428571,1.213786792755127,0.04905310872765062,0.26453142166137694,0.026196552046451528
StochasticGradientDescent,copper,240,0.01,hinge,200,l1,0.9959151785714285,0.9959151785714285,0.9959151785714285,0.9959151785714285,1.1304025650024414,0.02833151908832168,0.24359488487243652,0.01817883543179773
StochasticGradientDescent,copper,240,0.01,hinge,200,elasticnet,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.9927678571428572,1.678989315032959,0.13252917907339357,0.2938408851623535,0.02024311814580502
StochasticGradientDescent,copper,240,0.01,hinge,300,l2,0.9924107142857143,0.9924107142857143,0.9924107142857143,0.9924107142857143,1.2733405113220215,0.09632136111773318,0.2863593101501465,0.02573060851615729
StochasticGradientDescent,copper,240,0.01,hinge,300,l1,0.9960044642857143,0.9960044642857143,0.9960044642857143,0.9960044642857143,1.1145409107208253,0.046596992894673554,0.27533555030822754,0.02905549093204767
StochasticGradientDescent,copper,240,0.01,hinge,300,elasticnet,0.994888392857143,0.994888392857143,0.994888392857143,0.994888392857143,1.74845290184021,0.10042890008871355,0.26181640625,0.033795202065879826
StochasticGradientDescent,copper,240,0.01,hinge,400,l2,0.9922544642857144,0.9922544642857144,0.9922544642857144,0.9922544642857144,1.159084939956665,0.07056815224661354,0.25577454566955565,0.0115341430433839
StochasticGradientDescent,copper,240,0.01,hinge,400,l1,0.995736607142857,0.995736607142857,0.995736607142857,0.995736607142857,0.9759622097015381,0.08719635886721538,0.2559950828552246,0.044081998929859735
StochasticGradientDescent,copper,240,0.01,hinge,400,elasticnet,0.990625,0.990625,0.990625,0.990625,1.7509687900543214,0.07014379318685428,0.27452239990234373,0.031641218279327324
StochasticGradientDescent,copper,240,0.01,hinge,500,l2,0.9935491071428573,0.9935491071428573,0.9935491071428573,0.9935491071428573,1.3259438514709472,0.049836619749606424,0.23395342826843263,0.014235935458214454
StochasticGradientDescent,copper,240,0.01,hinge,500,l1,0.99609375,0.99609375,0.99609375,0.99609375,1.1578545570373535,0.057678100487097775,0.24887571334838868,0.019361986276414986
StochasticGradientDescent,copper,240,0.01,hinge,500,elasticnet,0.9923214285714286,0.9923214285714286,0.9923214285714286,0.9923214285714286,1.8221014022827149,0.2508587149952185,0.2910162448883057,0.021810330093513627
StochasticGradientDescent,copper,240,0.01,hinge,600,l2,0.9890848214285715,0.9890848214285715,0.9890848214285715,0.9890848214285715,1.1737430572509766,0.05037146519438481,0.2670039176940918,0.03847461254364652
StochasticGradientDescent,copper,240,0.01,hinge,600,l1,0.9956919642857143,0.9956919642857143,0.9956919642857143,0.9956919642857143,1.0698457717895509,0.014589015395357697,0.2880274295806885,0.022908178142707656
StochasticGradientDescent,copper,240,0.01,hinge,600,elasticnet,0.9947991071428571,0.9947991071428571,0.9947991071428571,0.9947991071428571,1.860263967514038,0.11331402374664022,0.2856276512145996,0.013761790929845936
StochasticGradientDescent,copper,240,0.01,hinge,700,l2,0.9911607142857143,0.9911607142857143,0.9911607142857143,0.9911607142857143,1.251710796356201,0.09970058622553879,0.25233116149902346,0.02176285064481606
StochasticGradientDescent,copper,240,0.01,hinge,700,l1,0.9956696428571428,0.9956696428571428,0.9956696428571428,0.9956696428571428,1.162208127975464,0.08041291372393294,0.274601411819458,0.030864300540368497
StochasticGradientDescent,copper,240,0.01,hinge,700,elasticnet,0.993325892857143,0.993325892857143,0.993325892857143,0.993325892857143,1.6275890350341797,0.07661450275413972,0.28216843605041503,0.02323845911463577
StochasticGradientDescent,copper,240,0.01,hinge,800,l2,0.9908482142857145,0.9908482142857145,0.9908482142857145,0.9908482142857145,1.140613842010498,0.13752543868990919,0.2572008609771729,0.016822965980790288
StochasticGradientDescent,copper,240,0.01,hinge,800,l1,0.9959598214285714,0.9959598214285714,0.9959598214285714,0.9959598214285714,1.0011741161346435,0.11193233444293568,0.2675642013549805,0.03476699824437809
StochasticGradientDescent,copper,240,0.01,hinge,800,elasticnet,0.9937723214285714,0.9937723214285714,0.9937723214285714,0.9937723214285714,1.6848723411560058,0.16112933584134753,0.29797964096069335,0.04943935036655089
StochasticGradientDescent,copper,240,0.01,hinge,900,l2,0.9883705357142858,0.9883705357142858,0.9883705357142858,0.9883705357142858,1.1387934684753418,0.06794516314057099,0.277910041809082,0.02604480019348587
StochasticGradientDescent,copper,240,0.01,hinge,900,l1,0.99609375,0.99609375,0.99609375,0.99609375,1.1101030349731444,0.038895283284336196,0.25589809417724607,0.013637837273911402
StochasticGradientDescent,copper,240,0.01,hinge,900,elasticnet,0.9937723214285714,0.9937723214285714,0.9937723214285714,0.9937723214285714,1.6548216819763184,0.13824304250706013,0.29996213912963865,0.034792069782039706
StochasticGradientDescent,copper,240,0.01,hinge,1000,l2,0.9931919642857144,0.9931919642857144,0.9931919642857144,0.9931919642857144,1.2771108150482178,0.13974326679298238,0.2577975749969482,0.019784409469596267
StochasticGradientDescent,copper,240,0.01,hinge,1000,l1,0.9961160714285715,0.9961160714285715,0.9961160714285715,0.9961160714285715,1.048168134689331,0.095872869138609,0.26556758880615233,0.03333155450750855
StochasticGradientDescent,copper,240,0.01,hinge,1000,elasticnet,0.9917633928571428,0.9917633928571428,0.9917633928571428,0.9917633928571428,2.1595862865448,0.3499264364757522,0.34078207015991213,0.035768096909046795
StochasticGradientDescent,copper,240,0.01,log,100,l2,,,,,0.16726503372192383,0.028807590878318624,0.0,0.0
StochasticGradientDescent,copper,240,0.01,log,100,l1,,,,,0.1990053653717041,0.02367918013064135,0.0,0.0
StochasticGradientDescent,copper,240,0.01,log,100,elasticnet,,,,,0.21379442214965821,0.02127708348767434,0.0,0.0
StochasticGradientDescent,copper,240,0.01,log,200,l2,,,,,0.2224188804626465,0.011321367391461458,0.0,0.0
StochasticGradientDescent,copper,240,0.01,log,200,l1,,,,,0.2219980239868164,0.03061486280214574,0.0,0.0
StochasticGradientDescent,copper,240,0.01,log,200,elasticnet,,,,,0.2141880512237549,0.0319178691163084,0.0,0.0
